test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_raw,A1_raw,A2_raw,A3_raw,B0_raw,B1_raw,B2_raw,B3_raw,C0_raw,A0_quantized_real,A1_quantized_real,A2_quantized_real,A3_quantized_real,B0_quantized_real,B1_quantized_real,B2_quantized_real,B3_quantized_real,C0_quantized_real,reference_real,quantized_input_reference_real
30,7E5E,5F6E,5DC7,790B,7B50,5E78,7CFD,7F82,5C89,-0.5679806245683549,0.8210241457299058,0.46270140942849575,-0.08976564095337304,-0.19693251115712762,0.5885093567255287,-0.35231242191205364,-0.8427502645277842,0.30084738361328234,-0.5678547070789027,0.8206527238220032,0.4628677251561625,-0.0897144618744503,-0.1969976056384858,0.5881984958251406,-0.35212037757440096,-0.8431763167241967,0.3009463292725585,0.808516189638843,0.8081789960357533
31,7A04,5E15,5E7F,7C94,7F56,7FE7,5EFF,5F01,7F95,-0.1257598412819389,0.514526454790243,0.5935578838657958,-0.3054022507119235,-0.7939959455913683,-0.9673572545774741,0.7062182349198621,0.707759185678548,-0.8653475676623983,-0.12567873763910034,0.5144189252920505,0.5937991260134337,-0.3054615082431894,-0.794417192158582,-0.9667212602247968,0.7061501455375727,0.7080647128088655,-0.8651460604335072,-1.060195509481491,-1.0595795981599418
32,7FE2,5E81,7EFA,7D40,7F74,5A60,7D3F,5DCC,5EE6,-0.9603394011285933,0.5956585410521611,-0.7018223324920863,-0.38553413887591326,-0.8276328704246942,0.14232039822467518,-0.3850577737670163,0.4658613492171537,0.6829710638572517,-0.9601996065815237,0.5954090787686259,-0.7013863456101024,-0.3855527063519852,-0.8273458838280972,0.14234857934458645,-0.38503109706571004,0.46601151209944724,0.682650358602006,1.6531905705870846,1.652206741688215
33,5B26,5EBD,7883,5FFB,5BE4,5CFC,7F70,5FCE,7C31,0.18600276041457303,0.6462228022529639,-0.07460408789121373,0.9936046512884444,0.2407374699077982,0.3517167683067473,-0.8227798881575354,0.9345886144307552,-0.2673047326171817,0.18610887369054963,0.6457916198609623,-0.07462792456856943,0.9932538427449537,0.24070074295451563,0.35164399845475386,-0.8228777390769825,0.9345499949706193,-0.2671465192513232,0.9947548343662805,0.9943938038757383
34,5C39,5F2B,5FD8,5FE6,7B09,5FDB,5D05,7B03,5D11,0.2701884009213391,0.7495200296320035,0.9467235620457369,0.9652518908359277,-0.17905194456112672,0.9512934523446893,0.35604913181154224,-0.1774453712793609,0.3620032140287705,0.270055554117167,0.7494916835205777,0.9472879907934828,0.9654133954938136,-0.1789437580024391,0.9511431383790327,0.3559547170904414,-0.17749611774965826,0.3617846555409879,1.192439574220495,1.1921682709129775
35,7FEF,7ED9,7D79,7DD6,7ECD,5AA4,5FF7,7D29,5E78,-0.9767377208480081,-0.6708289443164518,-0.41633803607278147,-0.47233972249090994,-0.6596870624806903,0.15606433944716805,0.9876558260017583,-0.3736074695964173,0.5882281353010175,-0.9772481645596449,-0.6707411991484746,-0.4164825990210349,-0.4723632885977348,-0.6599326149606406,0.1560751221486506,0.9878896993670342,-0.37373255002196576,0.5881984958251406,0.8931478587008264,0.8935290847871449
36,5F39,7E13,5FA9,5F64,5885,7F11,79A0,5F48,5DDC,0.7640785614247163,-0.5127743245360666,0.8886995666598222,0.8096987871873907,0.07480473974069055,-0.7236095236974359,-0.10982107799639904,0.7799216982560988,0.4762636757621945,0.7638324544533577,-0.513027965369488,0.8888908151884641,0.8096175675974319,0.07483026139850057,-0.7235693110819758,-0.10976576002333122,0.7795022001189185,0.47621583545441853,1.4383724671864084,1.4381138084442149
37,7EF4,5E3C,5A47,7E96,5D0A,5E91,5BE5,5B0E,5F9D,-0.695912994798938,0.5421053932378678,0.1375926773596461,-0.6124919399949824,0.358327765326651,0.608789982293385,0.24089346967200753,0.1801311256508415,0.8745225950725567,-0.6957121878859631,0.5423091811066546,0.1376113980152081,-0.6125793968185728,0.3583723533419472,0.6084468398764332,0.24102682503904133,0.1801591398910782,0.8745668833620694,0.8780022943821684,0.8780154379279821
38,5BCF,5DF9,7FB3,5FED,7C27,5F15,5F25,5F25,5DC0,0.23396266373823332,0.4953031097599302,-0.9015666507289234,0.9745521688851422,-0.2636697394745783,0.7271480902511339,0.7429454449038976,0.7435176194382183,0.45825275689302297,0.2339540121097439,0.49528407003064,-0.9010064725120815,0.9746057403320985,-0.2635542524017609,0.7274982208894097,0.7434283575778305,0.7434283575778305,0.4585020216023356,0.8115044648472822,0.811876509420882
39,5DA7,5E5A,57D9,7CA2,7CF3,7A97,7F97,7F08,7F13,0.44302533949198614,0.5650652867051817,0.05927681718749151,-0.3112355203222563,-0.34738436793216504,-0.15333276433769938,-0.8673523430901808,-0.7148825780076696,-0.725532082507945,0.4432436521390269,0.564787964283144,0.05928570629238537,-0.3113062075438145,-0.34738548391768864,-0.15335231757823461,-0.8674917093619415,-0.714806669195985,-0.7255311065022044,-0.7949922176300476,-0.7950251657349606
40,7BB4,7FC4,5A45,5A1F,6000,5A9B,5DB1,5F95,5FB3,-0.22557460573012156,-0.9220295606766198,0.1371703206032494,0.13034986420930378,-0.9998075259109919,0.15425852155147401,0.449543348862353,0.8657303010699073,0.9015759180490143,-0.225556770975828,-0.921983284479313,0.13723930451297492,0.13035762473610873,-1.0,0.15418500549810357,0.44928510077189027,0.8651460604335072,0.9010064725120815,1.1593880221305135,1.1588452059471972
41,7979,7E2F,5F92,5EDA,5EDA,7EE3,5F94,5EF0,0000,-0.10411047251967254,-0.5325155376206955,0.8616135710919038,0.6716212622719256,0.6713996348212778,-0.6796593505967377,0.8636375949545723,0.6918345294815305,0.0,-0.10412064975525873,-0.5328483400926115,0.861639473873137,0.6716498655934177,0.6716498655934177,-0.6798834586733323,0.8639756154809188,0.691954940981916,0.0,1.500802083542897,1.5015290898662936
42,7DE6,7BDD,7F81,7FD1,7DB4,5F3C,7AB4,7E76,0000,-0.4828301090394793,-0.23834569426620555,-0.8418042948716815,-0.9387577719619077,-0.45085905148641126,0.7670928236853366,-0.1593961563386962,-0.5868983378442025,0.0,-0.4827066977469068,-0.2384304872598228,-0.8420355943546612,-0.9383533031426873,-0.451113541951656,0.766940998920478,-0.159492722299549,-0.5866080400818187,0.0,0.7199907983574376,0.7196375533498258
43,7CB2,7D66,7E86,79C5,7F02,7E41,7F9A,7E50,0000,-0.3181164860446396,-0.4059600245173069,-0.5994477033631391,-0.11545329048442782,-0.7093939931360821,-0.5457401586313175,-0.8710031318965733,-0.5569362087249102,0.0,-0.3181229258473507,-0.4059063317543322,-0.5994530835371903,-0.11540403919687355,-0.7090239421602076,-0.5459925325915985,-0.8710221125775782,-0.5571933712979462,0.0,1.0336395574203894,1.0336178539205547
44,5F5E,5F5B,57C1,5941,5FFD,5EA6,5A2B,5A2E,7EFC,0.803193700073486,0.800226819477521,0.05739151359504793,0.09656078492492953,0.9965082619525701,0.626013449236163,0.1324260821032598,0.1330405838708553,-0.7032044935676564,0.8030678282083855,0.7998128554560965,0.057390395426446514,0.0965187555681841,0.9959468271073058,0.6259931389331581,0.13249266296508058,0.13303186411055806,-0.7032879969095077,0.6185840524330432,0.6176460947861785
45,7D79,5F3B,5F8A,795A,7AB3,5A1D,5774,5C61,5EDA,-0.41659824454010547,0.7656378549009745,0.8528511009697971,-0.09978973922205991,-0.15920496177816296,0.13003938027954381,0.051702504632369944,0.2849494255215675,0.6718288168561447,-0.4164825990210349,0.765903414329652,0.8523579048290256,-0.09984134986928919,-0.1592769466515659,0.13000514502999097,0.05170911773925607,0.28508284359327585,0.6716498655934177,0.8533759057592237,0.8531689460857499
46,7851,7FBC,7C86,7F76,7AD7,5DB7,7CEF,7F98,7F20,-0.06970004205665051,-0.9116574870389051,-0.29964855923871564,-0.8294334513362666,-0.16723434993148723,0.45288048550327686,-0.34536573619260075,-0.8688499498961175,-0.7387290333924572,-0.06974352653022431,-0.9120516927035267,-0.29972654176859514,-0.8295890460808081,-0.16723188814120318,0.45294942427990875,-0.345509402031116,-0.8686669176368531,-0.7384130729697497,-0.31580311961558244,-0.3156681226824184
47,5DAD,5A40,5F8F,7CA6,7B0C,5F07,5ECD,7A2D,5845,0.4468493821307479,0.13626686081221878,0.8582644317991542,-0.3129907853031855,-0.17976753585006783,0.7134577550586704,0.6600071088135354,-0.13278739242296866,0.06865874554824183,0.44685870220750806,0.1363134665831572,0.858147100114359,-0.31299656946657906,-0.1796719996811228,0.7138396164677812,0.6599326149606406,-0.13285188701651268,0.06861965225648746,0.6935722382925286,0.6935390530437574
48,5D04,7D1E,5B81,7F8E,5D4C,7E8D,5F5A,7EC5,5E3C,0.35535111812201087,-0.3680203107293301,0.2104883587188079,-0.8570896751915881,0.391769072268515,-0.6053334443678806,0.7987129614149786,-0.652841152774714,0.5420189321173922,0.3554731505422914,-0.3682082227173419,0.2105088985886653,-0.856986123964963,0.39186740999138825,-0.6051608761615389,0.7987307989543135,-0.6528238295394193,0.5423091811066546,1.631672704203814,1.6320336386663188
49,7EEE,5E0F,7CDF,7F86,5CD3,7AE3,7FEF,5FD1,0000,-0.6902461716000844,0.510483348597694,-0.3382021756687248,-0.8479528050390075,0.33248250566235116,-0.17000082292999058,-0.9772656887619935,0.938779683712981,0.0,-0.690083933630119,0.5102573185874741,-0.3381058480162774,-0.8477546807446663,0.3326574790666402,-0.16997086466833308,-0.9772481645596449,0.9383533031426873,0.0,-0.78180484998346,-0.7813705448800867
50,5FC0,5AEB,5FF0,5E37,7FA5,5D07,782E,5CCF,7DEF,0.9172052008673919,0.17172056608915526,0.9791839181244095,0.5388296434700764,-0.8845158250794759,0.35687626432694225,-0.06652217600455976,0.3308460825175827,-0.4889512528133939,0.9170040432046712,0.1718217260341614,0.9785720620877001,0.5386506780900537,-0.8840902923263432,0.3569198082338906,-0.06651593205527903,0.33086093689719914,-0.48862408227982246,-1.1258185419476816,-1.1248840421743829
51,5E01,7F7D,5E5F,5D99,796A,5EB7,57C2,7DCB,7F71,0.5004611182922332,-0.8370513553324985,0.5686766417033811,0.4349948572285183,-0.10202272348986138,0.6406347037587228,0.05744810756782583,-0.4655201797006721,-0.8238773735785337,0.5006773599460541,-0.8374881166978445,0.5686239911464098,0.43492185899489605,-0.10202759074920469,0.6405672188857322,0.05746814333674668,-0.4653810511320684,-0.823992507918883,-1.581009414143764,-1.5812694733312822
52,7ECB,7DB8,5BEE,5C8F,5E5D,5A57,5EE2,7FEA,5F59,-0.6581697460105599,-0.4533947744780263,0.24397597251190023,0.303387040499755,0.5669907435454171,0.14069177450430226,0.6790632053167429,-0.970736314892935,0.797112338289616,-0.658148194182418,-0.4535630438750997,0.2439815145288723,0.3034008168732172,0.5670864637658938,0.14062469525404792,0.6789636531064506,-0.9706554947643202,0.7976502063528231,0.23131355748089366,0.23179801983756876
53,5FC2,7F32,599F,5FED,7E6F,5C88,7F19,5FD6,7F76,0.9195803939663462,-0.7565325328981607,0.10961806918946856,0.9745471945228981,-0.5811796498276052,0.3005677107175867,-0.7318407448379535,0.9446271326984618,-0.8301141068148215,0.9194902933879469,-0.7566280937263049,0.10961725934158278,0.9746057403320985,-0.5810752352088399,0.30053918286317577,-0.7314484642885791,0.9447265771954696,-0.8295890460808081,-0.7515840170269149,-0.7507219044292042
54,7E74,5FF1,5B2C,5E6A,5BC7,5946,5863,5B93,7C6F,-0.5853416011723055,0.9792437504176122,0.18753967408029115,0.5771788066009952,0.23150578698350016,0.09716530745825624,0.07149104528538247,0.21584191654928642,-0.2904335688241741,-0.5850218848416251,0.9798977531260716,0.1876267587033032,0.577155210295108,0.23143386257808124,0.09717430873606804,0.07146394539858776,0.21570168850205462,-0.29053761760441993,-0.19280822963097882,-0.19280870348627432
55,7CEA,7FE1,7B8D,7FC2,5F7E,7DD1,5E4D,5BD1,5EAC,-0.3432219261824238,-0.9586228003167014,-0.21401046097916132,-0.9198562267202447,0.8390246994795703,-0.469349786648488,0.5547635610843654,0.2345036909994811,0.6312892496332801,-0.3431785412719171,-0.9589005649116841,-0.21395667962130835,-0.9194902933879469,0.8386226785089392,-0.46917665157134364,0.5549349702294125,0.23458832578567182,0.6310986751971254,0.4588120971714336,0.4587613918059241
56,5DD3,7B6F,7A10,5BC4,5D99,5C84,7EE4,5C01,0000,0.47074469985387457,-0.2055448894991272,-0.12781361858955934,0.230523559076025,0.4347581629378036,0.29887203890915787,-0.6811045378839604,0.25044021944272166,0.0,0.47044871852088654,-0.2054411195978694,-0.12773714358176458,0.23049582111982825,0.43492185899489605,0.29891609800995683,-0.6808045103191124,0.25033867997302706,0.0,0.28801528705565205,0.2878648164640607
57,5F3B,5F5C,7FDD,5F3D,5FBD,5976,5E1E,7CF5,5FCD,0.7655939214340378,0.8011586096098774,-0.9534980207898625,0.7679679446910441,0.9126936833674465,0.10364288190248727,0.5209286952268672,-0.34854488138888406,0.9337570447796225,0.765903414329652,0.8008963778413467,-0.9537219490392912,0.7679799891477889,0.9132872672742631,0.10369863076010101,0.520725062344158,-0.3483273415130372,0.9332856543296796,0.951168391993671,0.9516919990341701
58,5BB7,5932,5CCC,5938,5A74,5F73,5E74,7D54,7B12,0.22642084431434384,0.09456643140469326,0.3295606943658514,0.0953102634946017,0.14628543093727714,0.8265145130964537,0.5850148577263893,-0.39622718936903084,-0.18104706761693395,0.22647471213995438,0.09457851171578811,0.329519900316516,0.09534988442153365,0.14625547121040627,0.8262265782471573,0.5850218848416251,-0.39613456631312344,-0.18113738620525438,0.08526891607865206,0.08513402770932199
