test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_real,A1_real,A2_real,A3_real,B0_real,B1_real,B2_real,B3_real,C0_real,reference_real
54,CE6AD201,1767FE98,3FFA3025,3D373823,C276FA00,3E45D1A4,396C6302,39FE5D13,39BF505A,-0.2994604092091322,0.014465290121734142,0.9985810704529285,0.8259812705218792,-0.8459529876708984,0.8920456320047379,0.5889616087079048,0.6246004812419415,0.6092074885964394,1.979474828068843
55,C6AD4859,C4397F75,31155EA8,3A7DFB04,C3436AE1,C075CFF0,3E4DA6F3,3D1EE390,C8BB6C01,-0.5826946757733822,-0.7359624318778515,0.28385861217975616,0.6557569652795792,-0.7960406504571438,-0.9712372422218323,0.893958043307066,0.8200412392616272,-0.4771213512867689,1.4930268641320903
56,3A8792AA,CB1C00A8,3AEDBB7B,C06A452A,2DDFBC39,C731324D,30B1F8A1,C0CD539C,316C25EB,0.658098854124546,-0.40283171832561493,0.6830401234328747,-0.9740551337599754,0.21678071562200785,-0.5504891388118267,0.2717250008136034,-0.9498714357614517,0.2944516744464636,1.7696955272116845
57,C3317949,D99112BF,C23D3628,D119C03F,C4FDE27A,CCFD7D18,E03520F8,322EEC31,308D21AF,-0.8004214428365231,-0.11276021646335721,-0.8600557744503021,-0.2328032860532403,-0.6880164369940758,-0.34405656158924103,-0.06087863817811012,0.31822785921394825,0.2672279756516218,0.835001510173164
58,1E06920C,3B49B8C9,D495B54E,C49CE02E,33DBA6CF,CEDBEC26,3DE9A27D,D1F1B66F,C0717236,0.04707551561295986,0.7054984904825687,-0.1783625353127718,-0.7117002680897713,0.3705629389733076,-0.2856539972126484,0.8695397265255451,-0.21962203178554773,-0.9723031893372536,-1.1551754630299425
59,CE01B881,3EB56F0B,E25D557D,3A54CB5C,CF8C9C19,2DE09824,C26DEE2A,C67AB46C,C3543DF4,-0.3122899513691664,0.9192953519523144,-0.04402667423710227,0.6457017511129379,-0.2640857230871916,0.21683314815163612,-0.8481615409255028,-0.5950427800416946,-0.7919331043958664,-0.8570065147279567
60,D3857AAA,CCB31F58,26CC5BF0,31856CC1,C7AD81FB,C9297F63,C0C96345,C3E4AF59,D0D342A4,-0.19497807882726192,-0.35313446819782257,0.11561154574155807,0.29753720946609974,-0.5201397128403187,-0.46368437446653843,-0.9508330635726452,-0.7566687129437923,-0.23710569366812706,-0.30701129430929286
61,3CC683B8,C6065523,D432DEDB,C0690B11,2B5D28A7,D5DD0A68,CD325EB5,D1E62C17,C974644F,0.7984654605388641,-0.623453963547945,-0.1843951093032956,-0.9743546806275845,0.17756096180528402,-0.15838374942541122,-0.3376013245433569,-0.22032640222460032,-0.4545420128852129,0.06290735301070893
62,D43C09D1,C5E9AB63,359A828E,3DDC3FC0,3D048B84,CF737F64,C05F40BD,389AEB30,DE27E015,-0.18383555021137,-0.630451787263155,0.4251110814511776,0.8662717342376709,0.8136096149682999,-0.2671511694788933,-0.9767449013888836,0.5378219485282898,-0.07690810179337859,-0.007377670019593774
63,2395079A,31F88B71,39F8A9B7,1C97ECEE,D79B285D,C434E314,C156E7C8,C54B0953,C4F305B2,0.0904855253174901,0.3115899283438921,0.6232087276875973,0.035886398516595364,-0.1311549274250865,-0.7370881289243698,-0.9162828624248505,-0.6691805608570576,-0.6906683966517448,-1.527255213612675
64,3E1B0ABC,288E9AD7,C0E0BD9C,CC5DC687,D4BBE095,3AB402BD,D4E63209,23FC4C10,C8E63175,0.8816020339727402,0.13370390888303518,-0.9451316744089127,-0.36355279572308064,-0.17603288125246763,0.6689479239284992,-0.17344998475164175,0.09363699704408646,-0.4719002451747656,-0.4077591566085632
65,CCAE5F4B,C28D4A01,390DCB91,E65AF59F,36CF2696,293CBDE9,C2D90C05,C934BF74,CC7D9FAE,-0.3537143263965845,-0.8405055962502956,0.5658679641783237,-0.02204956882633269,0.4627869538962841,0.14433238748461008,-0.8220100216567516,-0.4623110517859459,-0.35966506972908974,-1.0996270029261792
66,390F9832,CE2CCEC0,3EE68436,397E728D,343558CF,2016710B,344FEC31,CDADA349,C345748E,0.5663072541356087,-0.3070303201675415,0.9312784299254417,0.5933709628880024,0.38151207379996777,0.0631848624907434,0.38475617952644825,-0.322553975507617,-0.7955431416630745,-0.4319687875469138
67,3B76DEEE,DDA4A699,3EAA001A,36D8BC46,298532F3,D6AA71B4,33E988A6,C7C18E97,CE9ABA4C,0.7165211960673332,-0.08091275719925761,0.9165040031075478,0.46395696327090263,0.1487548230215907,-0.1458469144999981,0.3722575418651104,-0.5152448751032352,-0.2936123386025429,-0.07310139919657227
68,CC74F623,3A31A6AA,3E65049A,C31C17E7,C0C8BEBB,CE92831E,33B01F07,D8104DFB,385258AC,-0.3607224766165018,0.6371218338608742,0.8996625915169716,-0.8056412674486637,-0.950989980250597,-0.2946152128279209,0.36524916999042034,-0.12450242275372148,0.5201040953397751,1.1043470760637537
69,3EFB24E7,32A46B3A,32A11BE8,C494C5F5,2AE28B5E,302AA590,C63F2D33,C0D42A39,3367D083,0.9363144896924496,0.3325706608593464,0.3321666270494461,-0.7136784009635448,0.17007717303931713,0.255205899477005,-0.6095760352909565,-0.9482019208371639,0.3564226683229208,1.0747727995306926
70,3FC8DA16,316317B9,C66CC263,3BDA6489,CC5380AF,CDD815BB,3A07CD91,39696B45,3DCBF282,0.9865361079573631,0.2933462727814913,-0.5984474308788776,0.7408185340464115,-0.3648068029433489,-0.31737245060503483,0.6269050277769566,0.5882370658218861,0.8622918203473091,0.4699039288424551
71,3C4FC24B,C0135FB1,C751DA60,2A9B22FD,C76AB827,3B3C0D02,372024B1,38317458,3E3496C0,0.7694724015891552,-0.9952700696885586,-0.5425163507461548,0.16571879107505083,-0.5364454723894596,0.7021608427166939,0.4726737458258867,0.5120738446712494,0.8878390789031982,-0.39535355512007175
72,354A8A47,3ED45C90,DF6C72A4,C458D5D6,1C400475,3E5BFEE9,2E9EE254,CC9E3850,C326FC01,0.4153491389006376,0.9268460869789124,-0.06700293533504009,-0.7283116951584816,0.03320365631952882,0.8974598981440067,0.22844751551747322,-0.3556860387325287,-0.8029823265969753,0.2863596259827852
73,C44AFB47,C3EC734F,357BDA41,CD04E7ED,D7A13369,3F3767DC,CD41A136,31D30314,CE56F412,-0.7316939570009708,-0.7547728456556797,0.421368720009923,-0.3431511279195547,-0.13078608270734549,0.9510267823934555,-0.33573855832219124,0.3070083037018776,-0.30188557133078575,-1.1708193480700322
74,D15BF681,D6975383,D9CF3787,C3BD8B75,3112DB09,26655E4C,C3929C0B,3F2EA554,3F958DE3,-0.2287620296701789,-0.1470137806609273,-0.11086374195292592,-0.7662244252860546,0.2835517097264528,0.11246851645410061,-0.7767066545784473,0.9488881379365921,0.974012266844511,0.2516593183768807
75,C9985779,CDCD095F,38FB0AE9,165672EE,2884E79F,3876166E,380D9CB8,C8FBDA22,E5693795,-0.45015360228717327,-0.318721117451787,0.5612897016108036,0.012378303101286292,0.13311186339706182,0.5288299843668938,0.5033232867717743,-0.46925633773207664,-0.02573826420120895,0.022493247689269004
76,39EF395C,3C403D21,3BB73A8F,399700AA,32205ABC,C0D5E52B,CF68047D,35614856,C7C63A8C,0.6209043115377426,0.7656832970678806,0.7322335802018642,0.5993658676743507,0.31644951552152634,-0.9477794952690601,-0.26855254732072353,0.41812531277537346,-0.5141043215990067,-0.9893515341673699
77,C203D8BB,2C076C13,38963AE5,3FE0636D,369B04EA,DADDE96F,C1067BC4,33839E96,3C8E98F8,-0.8740608878433704,0.1879530129954219,0.5366772599518299,0.9922823198139668,0.45642324164509773,-0.10260278778150678,-0.9359171241521835,0.3598168306052685,0.7848138511180878,0.22134208583727477
78,1C9C0522,28054279,C2F35353,CC87DC02,2BC9D3C7,39B17094,CCC5849C,3A9DBBD0,2B4A2312,0.03601135406643152,0.12532102409750223,-0.8155943639576435,-0.358415599912405,0.18419355805963278,0.6058202534914017,-0.3508889153599739,0.66350919008255,0.1763999629765749,0.30732601433114115
79,2611183C,C66E1AC2,347C8A42,C4622429,D5D13A59,3C5E4E78,3BC5FD10,3E396893,C63256CF,0.10989668779075146,-0.5981190130114555,0.3902026452124119,-0.7260397337377071,-0.15910474117845297,0.7730240523815155,0.7358370423316956,0.8890157453715801,-0.6127101816236973,-1.450890843630668
80,3CF189F7,DFFF5A2B,C54329CE,3CAF3195,3E686507,3F248F31,CEF0FEFF,C7328206,3D96FEB3,0.8089694641530514,-0.06251976871863008,-0.6711027100682259,0.7927718944847584,0.9004869721829891,0.9464256204664707,-0.28308153338730335,-0.5501689687371254,0.8493639938533306,1.2724784349100888
81,359E4F4F,3D9DB012,36AEC187,3F821F6E,36B89FB6,3A3C7D29,3D880C95,D701B641,3D6F5E85,0.42557492665946484,0.8509979918599129,0.45883251540362835,0.9692682549357414,0.46003709360957146,0.639767799526453,0.8457151241600513,-0.14052051212638617,0.8396897502243519,1.8317506414133546
82,D4F47A6E,3EC0942D,22CBEA13,3103E9DC,C04FFED6,CDB8EF36,C99959AC,C06248BB,CC08C8E3,-0.1725782323628664,0.9220163114368916,0.08434797218069434,0.28172772377729416,-0.9804698601365089,-0.3211749978363514,-0.45003048330545425,-0.9760048575699329,-0.3739276472479105,-0.8137752643363816
83,C875E754,C37B0E04,C85BD373,3B882887,C6E592CE,34CAC660,3FBDAEC3,C04A6287,3582708B,-0.48560746759176254,-0.7824573367834091,-0.488790774717927,0.7207417748868465,-0.5689517930150032,0.39975279569625854,0.9838092438876629,-0.9818396307528019,0.4221728052943945,-0.8028591838275432
84,C44D1F9D,C5EA01EF,CBB549FB,3D5FA60A,3C0A3CD3,C2EFAEF6,3948AEEA,C2B4DE9C,CEF4E48B,-0.7311710231006145,-0.6303692497313023,-0.3841199968010187,0.8358517065644264,0.7524994127452374,-0.8164835348725319,0.5802449360489845,-0.8308423906564713,-0.28260586597025394,-1.2354702312694639
85,3FFE571C,3C25E5E3,C38309A6,2895D9CC,D5D54D31,3334EB99,3B7A2BD3,26C2D645,3DD4082C,0.9995947927236557,0.7592524401843548,-0.7805083766579628,0.13414616510272026,-0.15885610785335302,0.35020999796688557,0.7173269502818584,0.11532095307484269,0.8642656058073044,0.4269618332515414
86,3CAF460B,C53B2F51,C1D29A68,C655E7B9,180CEC35,347A7536,3B56AC06,36C9FE7A,31E0AD35,0.7927914075553417,-0.6730505786836147,-0.8860832154750824,-0.6040270589292049,0.015822184504941106,0.3899484686553478,0.7086601480841637,0.4621574766933918,0.30867634154856205,-0.8483224931151525
87,2CECCF82,31DCDAB6,D336D092,326B4DD3,3AC2A593,3B68201E,35FDA1B2,333D47EE,C2509888,0.20195377059280872,0.30820975825190544,-0.19977937452495098,0.32559863291680813,0.6725211851298809,0.712921254336834,0.43721089139580727,0.35123058781027794,-0.8553232848644257,-0.47276132746105826
