test_id,A0_hex,A1_hex,A2_hex,A3_hex,B0_hex,B1_hex,B2_hex,B3_hex,C0_hex,A0_raw,A1_raw,A2_raw,A3_raw,B0_raw,B1_raw,B2_raw,B3_raw,C0_raw,A0_quantized_real,A1_quantized_real,A2_quantized_real,A3_quantized_real,B0_quantized_real,B1_quantized_real,B2_quantized_real,B3_quantized_real,C0_quantized_real,reference_real,quantized_input_reference_real
10,E1,E1,00,EC,06,13,E7,00,FF40,-0.9933363773444062,-0.9936300716149165,-0.007867025048448495,-0.6302910173645142,0.21500167152001048,0.5969260610731149,-0.8082534631449181,0.010334353894343007,-0.18772375485127468,-0.96875,-0.96875,0.0,-0.625,0.1875,0.59375,-0.78125,0.0,-0.1875,-0.9945715213646571,-0.9443359375
11,12,1D,FB,F0,18,E2,F6,FA,FD6D,0.5809065662541371,0.9095857212076375,-0.16656358268950022,-0.5134644371429884,0.7569467303800743,-0.9454485718471766,-0.3390683058506161,-0.21044972273927476,-0.6440322611981102,0.5625,0.90625,-0.15625,-0.5,0.75,-0.9375,-0.3125,-0.1875,-0.6435546875,-0.8997485760719126,-0.9287109375
12,0B,01,F0,FB,0C,F5,E5,FE,FD90,0.3598697606247159,0.036532534559517105,-0.5021188414069968,-0.1734985781728391,0.38376661267179935,-0.35007193505547174,-0.8645880424419137,-0.07899390543155582,-0.6098710353949097,0.34375,0.03125,-0.5,-0.15625,0.375,-0.34375,-0.84375,-0.0625,-0.609375,-0.03672277498071064,-0.0595703125
13,07,ED,E9,19,F6,F3,02,0C,015E,0.2426250662093592,-0.59622119740919,-0.729948497847285,0.7879222517198365,-0.33942388642036914,-0.4153895210420955,0.0765179024685716,0.38676398651872934,0.3419942392629982,0.21875,-0.59375,-0.71875,0.78125,-0.3125,-0.40625,0.0625,0.375,0.341796875,0.756191357150785,0.7626953125
14,13,F1,FC,F8,01,04,08,E5,FEF9,0.5967878857136151,-0.48012768064126843,-0.1462480419272183,-0.2720794260616657,0.03337407910677581,0.1480925099189041,0.2585765087429779,-0.8640920198533928,-0.2575653064199994,0.59375,-0.46875,-0.125,-0.25,0.03125,0.125,0.25,-0.84375,-0.2568359375,-0.11146602088579544,-0.1171875
15,0D,E3,0F,0B,FA,FD,F1,0F,FFD8,0.4171278273285528,-0.9293454248468576,0.4924763060225321,0.3718028272492484,-0.19641729731478752,-0.10165747090617328,-0.47131856811272077,0.4744421317056986,-0.03918914421849973,0.40625,-0.90625,0.46875,0.34375,-0.1875,-0.09375,-0.46875,0.46875,-0.0390625,-0.08235966065865169,-0.0888671875
16,F1,E2,F7,1A,0B,08,1B,E2,00D1,-0.4697410248881848,-0.9412946519309999,-0.30985706841841276,0.8419840485160803,0.3522898252247717,0.2512049347845038,0.8677617919913436,-0.9387900216719383,0.20491283941482186,-0.46875,-0.9375,-0.28125,0.8125,0.34375,0.25,0.84375,-0.9375,0.2041015625,-1.2563583539010545,-1.1904296875
17,ED,FA,EC,F7,19,0E,16,E5,FE69,-0.624098466888851,-0.20611145361471217,-0.6363292295839904,-0.3017404346383601,0.8027568355224821,0.4507845538155044,0.6925833432119828,-0.8490325716607017,-0.3983132486282954,-0.59375,-0.1875,-0.625,-0.28125,0.78125,0.4375,0.6875,-0.84375,-0.3974609375,-1.1767479866301558,-1.1357421875
18,12,E3,ED,E6,14,EF,FC,E1,FCE9,0.5683212707188403,-0.9190974769106821,-0.620555025927332,-0.8362864085608035,0.6351124689953365,-0.5355077038283289,-0.15141643284402373,-0.9722877718522827,-0.7726668424650025,0.5625,-0.90625,-0.59375,-0.8125,0.625,-0.53125,-0.125,-0.96875,-0.7724609375,0.9875381396379357,0.921875
19,00,12,F6,F5,E3,E7,EA,EE,008F,0.027992517225833957,0.5826210975223753,-0.3179464281776938,-0.36130301853293867,-0.9183757120168534,-0.8007679062390709,-0.702970227921152,-0.5874843856818317,0.13969763416583847,0.0,0.5625,-0.3125,-0.34375,-0.90625,-0.78125,-0.6875,-0.5625,0.1396484375,0.08321246480432165,0.1083984375
20,F7,1E,F3,16,E6,01,03,0A,FF48,-0.28221313419362937,0.9554541817492563,-0.4317800844011772,0.7125590424455865,-0.8164515183272105,0.05520947586488423,0.09894865012467657,0.3145920628507066,-0.17972748010280304,-0.28125,0.9375,-0.40625,0.6875,-0.8125,0.03125,0.09375,0.3125,-0.1796875,0.2848773489524206,0.2548828125
21,01,11,EA,02,05,12,EB,FB,FC33,0.04797832690498027,0.5556249696014912,-0.6967962743574316,0.06323886402485113,0.17616280559477326,0.5633941724896361,-0.6725776127357102,-0.17082730770686094,-0.9508614186681605,0.03125,0.53125,-0.6875,0.0625,0.15625,0.5625,-0.65625,-0.15625,-0.9501953125,-0.17152690214297195,-0.205078125
22,0A,17,F7,14,0A,E2,FF,E3,FE82,0.325112030317672,0.7360590158169564,-0.2929448980964291,0.6325316360728281,0.31605705014286434,-0.9659229022378102,-0.059520029460738755,-0.9085219603924071,-0.37355587796154754,0.3125,0.71875,-0.28125,0.625,0.3125,-0.9375,-0.03125,-0.90625,-0.373046875,-1.5390109825196372,-1.5068359375
23,13,E9,04,E4,E8,1C,E7,EC,0385,0.60127816048963,-0.7490796986264325,0.1307390573997762,-0.8865623538157485,-0.7803489195380577,0.9043285864397463,-0.8071852383794698,-0.6517718131354426,0.8801502742054288,0.59375,-0.71875,0.125,-0.875,-0.75,0.875,-0.78125,-0.625,0.8798828125,0.20583504192733293,0.2548828125
24,F4,EE,E7,00,E4,EF,EF,0F,FD4D,-0.38229820378123525,-0.5670189481217509,-0.8070886811547562,-0.0014792461827839443,-0.8822176244354847,-0.5598932072069553,-0.5557631205093538,0.49029217339417497,-0.6757393124222655,-0.375,-0.5625,-0.78125,0.0,-0.875,-0.53125,-0.53125,0.46875,-0.6748046875,0.4268258192949741,0.3671875
25,05,F0,1F,1F,1B,19,03,1B,011E,0.17627544020527686,-0.5166173279395976,0.9876422835295386,0.9812764446671247,0.8477073785725147,0.800167086846661,0.10738798341714428,0.8617112420671682,0.2797199519556606,0.15625,-0.5,0.96875,0.96875,0.84375,0.78125,0.09375,0.84375,0.279296875,0.9674076180779614,0.9287109375
26,EB,0E,16,E1,ED,12,11,03,FCFB,-0.681218390572635,0.464697203866409,0.6985729896877872,-0.9710969678966992,-0.6101617802200818,0.5686003550843333,0.5360995541475557,0.12116132390260437,-0.7553800628414218,-0.65625,0.4375,0.6875,-0.96875,-0.59375,0.5625,0.53125,0.09375,-0.7548828125,0.18134563223715205,0.1552734375
27,F1,F0,1E,EF,F8,0C,0A,03,0134,-0.46949355949687566,-0.5285693822266084,0.961167712176195,-0.549350522493268,-0.2597557047875101,0.3780657268573837,0.3263326049379456,0.12438494338293782,0.3013532973915578,-0.46875,-0.5,0.9375,-0.53125,-0.25,0.375,0.3125,0.09375,0.30078125,0.4688023898047953,0.4736328125
28,17,1A,E7,E2,1A,1A,F8,FA,017A,0.7300125485225579,0.8279110119407538,-0.7831061554233445,-0.9397434068787527,0.8271808704763846,0.8205307078493622,-0.2640409135992352,-0.20060572783327313,0.36981976155069796,0.71875,0.8125,-0.78125,-0.9375,0.8125,0.8125,-0.25,-0.1875,0.369140625,2.0482885603968963,1.984375
29,FB,E8,F0,F4,04,EB,0E,1E,FF15,-0.15698171458307542,-0.7779443066156388,-0.501557373341702,-0.39256040119181157,0.1323924977273745,-0.6575779435341902,0.45726650382368494,0.9395779955486043,-0.2303108980920512,-0.15625,-0.75,-0.5,-0.375,0.125,-0.65625,0.4375,0.9375,-0.2294921875,-0.33772158351329606,-0.3271484375
30,04,08,13,08,01,0E,E2,1C,0330,0.14062954307810727,0.27249262895210835,0.5959629442692362,0.2582268864750741,0.03304053443925836,0.44100481683436454,-0.9524899600991439,0.8795859885113768,0.7972653706714425,0.125,0.25,0.59375,0.25,0.03125,0.4375,-0.9375,0.875,0.796875,0.5815664380452509,0.572265625
31,0C,ED,08,E2,FA,EE,03,F1,FCBD,0.3876353745340233,-0.5967618407253701,0.2512084141703521,-0.9437521438729275,-0.20460108865760995,-0.569261075017131,0.1224751172366636,-0.49914542987277555,-0.8154383164639625,0.375,-0.59375,0.25,-0.9375,-0.1875,-0.5625,0.09375,-0.46875,-0.8154296875,-0.05319929959214187,-0.0888671875
32,12,F1,03,E2,04,12,12,F6,FD07,0.5877282649878908,-0.4974568349379096,0.11942054340019159,-0.9669029541114711,0.12692498537950425,0.5784991670961466,0.5699854662017159,-0.3432213334263894,-0.7431919747948375,0.5625,-0.46875,0.09375,-0.9375,0.125,0.5625,0.5625,-0.3125,-0.7431640625,-0.5564432427239194,-0.5908203125
33,07,F4,F3,EE,FA,0B,FA,09,01D2,0.21895299290099968,-0.38698502614793506,-0.42836710767455166,-0.5797712589988946,-0.2133564066656648,0.3644110945022825,-0.19691314114671266,0.29289459646371085,0.4556485810951296,0.21875,-0.375,-0.40625,-0.5625,-0.1875,0.34375,-0.1875,0.28125,0.455078125,0.18245116415690532,0.203125
34,13,04,1F,00,02,0A,1E,0C,0355,0.6206880724453723,0.14158212486609467,0.9806335461136735,0.004147116578663734,0.07436704744599942,0.3166492205455085,0.9426097847467776,0.4038939249895106,0.833667451872343,0.59375,0.125,0.96875,0.0,0.0625,0.3125,0.9375,0.375,0.8330078125,1.8506878316971043,1.8173828125
35,EB,FC,0D,0E,15,F2,F5,FB,FF24,-0.6826745882729393,-0.1560038023068715,0.40702752915513507,0.465431569516092,0.6600378024464006,-0.467285131462188,-0.3705672638428217,-0.17455391985248614,-0.21526574378003605,-0.65625,-0.125,0.40625,0.4375,0.65625,-0.4375,-0.34375,-0.15625,-0.21484375,-0.8250325042099921,-0.798828125
36,E6,F9,09,0F,EF,07,10,EA,FC1E,-0.8146032097733273,-0.22047880756280502,0.2847767341311478,0.47894058273583795,-0.5402487070818001,0.2413551212444187,0.5022085824437181,-0.6889549698391411,-0.971354598463283,-0.8125,-0.21875,0.28125,0.46875,-0.53125,0.21875,0.5,-0.6875,-0.970703125,-0.7714311317022587,-0.7685546875
37,EB,0B,1A,F9,F4,08,F5,E3,FDF7,-0.6797501468425333,0.3578606586137687,0.826640384561476,-0.22547535359263504,-0.3760042142494848,0.2545268476132758,-0.3676252450062769,-0.9215789831551808,-0.5094327227666529,-0.65625,0.34375,0.8125,-0.21875,-0.375,0.25,-0.34375,-0.90625,-0.5087890625,-0.2588591844114211,-0.2578125
38,06,FE,F7,FA,E9,11,F8,0C,008A,0.20108371768868105,-0.08439888020249531,-0.30620207382287523,-0.21567284319072888,-0.7257622538946535,0.5348073507112774,-0.2519349029095965,0.37994850924799617,0.13558412829210442,0.1875,-0.0625,-0.28125,-0.1875,-0.71875,0.53125,-0.25,0.375,0.134765625,-0.060293570919555034,-0.033203125
39,19,12,E9,FD,E1,10,EF,1E,FDCE,0.8002234294813009,0.5928912095349708,-0.735422290878047,-0.09715216320862696,-0.9777068873305252,0.5101812536656534,-0.5384843288443324,0.9531768779724381,-0.5491447654857131,0.78125,0.5625,-0.71875,-0.09375,-0.96875,0.5,-0.53125,0.9375,-0.548828125,-0.7256365602197782,-0.73046875
40,00,00,14,06,18,F5,E7,EC,FC5F,0.01642476528967496,-0.016823704608045942,0.6546622808313636,0.19034344298534633,0.7621965917263605,-0.36071981617053783,-0.8050316251823162,-0.6285726199473265,-0.9074322020914372,0.0,0.0,0.625,0.1875,0.75,-0.34375,-0.78125,-0.625,-0.9072265625,-1.535513174864548,-1.5126953125
41,0D,0B,10,11,E9,E5,0A,E1,FEB3,0.4147364793020316,0.3721189341868787,0.5093230772457242,0.5617541579453329,-0.7496825550420751,-0.8716960072456599,0.3181588234763195,-0.997706948285592,-0.3258775135750489,0.40625,0.34375,0.5,0.53125,-0.71875,-0.84375,0.3125,-0.96875,-0.3251953125,-1.3595932017831056,-1.265625
42,05,09,07,1C,1E,F4,F5,E2,FCF8,0.17532506956162086,0.30485884157219423,0.23119473869934337,0.8987842293599666,0.9492439713038798,-0.37892502029671915,-0.3700157047554513,-0.9571520599571692,-0.7578773857845738,0.15625,0.28125,0.21875,0.875,0.9375,-0.375,-0.34375,-0.9375,-0.7578125,-1.6527886239796485,-1.6123046875
43,FD,09,F0,E7,0B,0B,00,EA,FD94,-0.12365133404350725,0.2834325181771178,-0.528638910425991,-0.8011326019285971,0.36988734140909285,0.34443804712344184,0.0007687528233666363,-0.7180992882277957,-0.6061778560100892,-0.09375,0.28125,-0.5,-0.78125,0.34375,0.34375,0.0,-0.6875,-0.60546875,0.020596382397152224,-0.00390625
44,F2,16,1B,E4,1B,1A,12,EF,03BC,-0.4637997267992642,0.7055907883526304,0.8523009472854359,-0.9056757825672175,0.8735201463293474,0.8253738305173217,0.5857313683797816,-0.5334429783864512,0.9339804954026842,-0.4375,0.6875,0.84375,-0.875,0.84375,0.8125,0.5625,-0.53125,0.93359375,2.093564048971846,2.0625
45,13,E9,E3,F9,05,E2,1D,0B,0022,0.6173271808590242,-0.7212591913391786,-0.9284315087802257,-0.2440063890162949,0.1591134879119125,-0.9506968234005506,0.9092419170500403,0.3456000314657035,0.03336294210384905,0.59375,-0.71875,-0.90625,-0.21875,0.15625,-0.9375,0.90625,0.34375,0.033203125,-0.11121061552709466,-0.0966796875
46,00,E7,0F,0F,E2,13,F7,1B,FEBD,-0.0161314782512878,-0.7905022001796875,0.4955579202602769,0.48306541377239776,-0.955144270183766,0.6139577902954971,-0.2913439254143231,0.8662604594357728,-0.31586512982842185,0.0,-0.78125,0.46875,0.46875,-0.9375,0.59375,-0.28125,0.84375,-0.3154296875,-0.5117095473399382,-0.515625
47,EE,ED,F6,E5,EB,FF,03,03,FD0F,-0.5762775794485517,-0.6083543070926307,-0.3369154869650606,-0.8585309634870208,-0.6749969832406513,-0.054959164100474966,0.10439095153781763,0.11506239646177718,-0.7359930368565015,-0.5625,-0.59375,-0.3125,-0.84375,-0.65625,-0.03125,0.09375,0.09375,-0.7353515625,-0.4475283233923347,-0.4560546875
48,E2,EA,19,E9,0B,03,06,1B,FE0C,-0.9507813983508662,-0.7065543251639463,0.7989525535133015,-0.7273165617832658,0.36732441417115,0.1109958102463029,0.20014511425582393,0.8738074554740252,-0.4886713878838318,-0.9375,-0.6875,0.78125,-0.71875,0.34375,0.09375,0.1875,0.84375,-0.48828125,-1.3919693619105424,-1.3349609375
49,0C,01,F8,FA,ED,E7,1A,08,FD5C,0.40509775284356553,0.03507869786946327,-0.26292306614728056,-0.19780825744437114,-0.5952771994960706,-0.7983307406280071,0.8427068905381281,0.2806395968683719,-0.6603000690948446,0.375,0.03125,-0.25,-0.1875,-0.59375,-0.78125,0.8125,0.25,-0.66015625,-1.2065298369302573,-1.1572265625
50,13,EC,0A,05,12,FB,1D,0E,FF98,0.6062262878091906,-0.6305488932876679,0.3245245640837706,0.17329065664212262,0.5935527847379012,-0.1754913158404634,0.9104160183416943,0.43817472525596957,-0.10162839835219639,0.59375,-0.625,0.3125,0.15625,0.5625,-0.15625,0.90625,0.4375,-0.1015625,0.7402387052938789,0.681640625
51,E8,F1,E9,01,13,0F,08,FC,FE3B,-0.7578639774892704,-0.483795400178306,-0.7353032451273707,0.04232496358701021,0.6117087143683881,0.48435795569896256,0.27414962795232434,-0.14629709501130006,-0.44307148093100546,-0.75,-0.46875,-0.71875,0.03125,0.59375,0.46875,0.25,-0.125,-0.4423828125,-1.34876876157705,-1.291015625
52,13,0A,0A,03,12,05,F1,F8,FE7B,0.6077583003004052,0.3424237864319457,0.3272104024306972,0.11643157841375396,0.5813063344364726,0.17775495031462762,-0.47332724610720867,-0.2529193104727756,-0.38052274278939535,0.59375,0.3125,0.3125,0.09375,0.5625,0.15625,-0.46875,-0.25,-0.3798828125,-0.15068686308448564,-0.1669921875
53,F3,19,0D,07,FD,00,E7,FF,00B3,-0.4166594002987698,0.7968416197919874,0.423115621648132,0.22725330938814126,-0.09818869205613656,-0.029225826399458477,-0.7897181887262195,-0.05089279681256653,0.17563515970165922,-0.40625,0.78125,0.40625,0.21875,-0.09375,0.0,-0.78125,-0.03125,0.1748046875,-0.15244961244741945,-0.111328125
54,F7,00,1F,1A,E5,1C,12,13,026F,-0.2994604084694308,0.014465290154048738,0.99858106998801,0.8259812705365583,-0.8459529891122912,0.8920456318021626,0.588961609941556,0.6246004829160263,0.6092074894108399,-0.28125,0.0,0.96875,0.8125,-0.84375,0.875,0.5625,0.59375,0.6083984375,1.9794748310650399,1.873046875
55,EE,E9,09,14,E7,E1,1C,1A,FE18,-0.5826946768547219,-0.7359624329900227,0.28385861224917597,0.6557569634992684,-0.7960406522603234,-0.971237243540815,0.893958043414466,0.82004124013628,-0.4771213513310051,-0.5625,-0.71875,0.28125,0.625,-0.78125,-0.96875,0.875,0.8125,-0.4765625,1.4930268672564277,1.4130859375
56,15,F4,15,E1,06,EF,08,E2,012D,0.6580988546180393,-0.4028317189691082,0.6830401243936137,-0.9740551340351584,0.21678071595207649,-0.5504891374937211,0.27172500033886315,-0.9498714355669804,0.29445167499695124,0.65625,-0.375,0.65625,-0.96875,0.1875,-0.53125,0.25,-0.9375,0.2939453125,1.769695527918384,1.6884765625
57,E7,FD,E5,F9,EA,F5,FF,0A,0111,-0.8004214419554174,-0.11276021636156419,-0.8600557733556113,-0.23280328583785392,-0.6880164377214804,-0.34405656196771117,-0.0608786383302371,0.3182278594931365,0.2672279749747346,-0.78125,-0.09375,-0.84375,-0.21875,-0.6875,-0.34375,-0.03125,0.3125,0.2666015625,0.8350015095476861,0.7939453125
58,01,16,FB,EA,0B,F7,1B,F9,FC1D,0.04707551561715961,0.7054984904605668,-0.1783625356046623,-0.7117002690945524,0.37056293841264876,-0.28565399790266244,0.8695397261565871,-0.21962203163060967,-0.9723031899077257,0.03125,0.6875,-0.15625,-0.6875,0.34375,-0.28125,0.84375,-0.21875,-0.9716796875,-1.15517546418337,-1.1357421875
59,F7,1D,FF,14,F8,06,E5,ED,FCD6,-0.312289951466052,0.9192953511787818,-0.04402667424409512,0.6457017495551627,-0.26408572316478796,0.21683314849870028,-0.8481615405378016,-0.5950427796495423,-0.7919331045667206,-0.28125,0.90625,-0.03125,0.625,-0.25,0.1875,-0.84375,-0.59375,-0.791015625,-0.8570065135286471,-0.8955078125
60,FA,F5,03,09,F0,F2,E2,E8,FF0E,-0.19497807836954562,-0.35313446840937823,0.11561154565904097,0.2975372103194571,-0.5201397128440295,-0.46368437368314086,-0.9508330651030517,-0.7566687141235133,-0.23710569391347325,-0.1875,-0.34375,0.09375,0.28125,-0.5,-0.4375,-0.9375,-0.75,-0.236328125,-0.30701129606573396,-0.291015625
61,19,ED,FB,E1,05,FB,F6,F9,FE2F,0.7984654621624283,-0.6234539638843462,-0.18439510975575213,-0.9743546815526745,0.1775609619445524,-0.15838374938952193,-0.33760132545941546,-0.22032640248267743,-0.45454201221924473,0.78125,-0.59375,-0.15625,-0.96875,0.15625,-0.15625,-0.3125,-0.21875,-0.4541015625,0.06290735488401189,0.021484375
62,FB,EC,0D,1B,1A,F8,E1,11,FFB2,-0.18383555033915977,-0.630451788662638,0.42511108095106587,0.8662717338544823,0.8136096164142359,-0.26715117032757885,-0.9767449005313558,0.5378219492561058,-0.07690810170920126,-0.15625,-0.625,0.40625,0.84375,0.8125,-0.25,-0.96875,0.53125,-0.076171875,-0.007377668118847602,0.0078125
63,02,09,13,01,FC,E9,E3,EB,FD3D,0.0904855254070629,0.31158992803017194,0.6232087278524332,0.035886398657961616,-0.1311549275189563,-0.7370881303914274,-0.9162828611507936,-0.6691805599413823,-0.6906683975639418,0.0625,0.28125,0.59375,0.03125,-0.125,-0.71875,-0.90625,-0.65625,-0.6904296875,-1.5272552141897668,-1.458984375
64,1C,04,E2,F5,FB,15,FB,02,FE1D,0.8816020332225374,0.13370390889584982,-0.9451316746853902,-0.36355279597462387,-0.17603288104032444,0.668947925321651,-0.17344998476768758,0.09363699687349847,-0.47190024502466876,0.875,0.125,-0.9375,-0.34375,-0.15625,0.65625,-0.15625,0.0625,-0.4716796875,-0.4077591558429536,-0.4013671875
65,F5,E6,12,00,0E,04,E6,F2,FE90,-0.3537143256666688,-0.8405055973011812,0.5658679641575612,-0.02204956886264653,0.4627869540829772,0.1443323870858857,-0.8220100203383058,-0.4623110511327926,-0.3596650689043539,-0.34375,-0.8125,0.5625,0.0,0.4375,0.125,-0.8125,-0.4375,-0.359375,-1.099627000880711,-1.068359375
66,12,F7,1D,12,0C,02,0C,F6,FCD2,0.5663072538765648,-0.3070303203809597,0.9312784306894193,0.5933709637798381,0.3815120735154991,0.06318486262984191,0.38475618037589054,-0.3225539762583196,-0.7955431422867383,0.5625,-0.28125,0.90625,0.5625,0.375,0.0625,0.375,-0.3125,-0.794921875,-0.4319687881347928,-0.4375
67,16,FE,1D,0E,04,FC,0B,F0,FED4,0.7165211950787331,-0.08091275707062984,0.9165040023759858,0.4639569627047282,0.14875482326770761,-0.1458469148986652,0.3722575420886025,-0.5152448740953333,-0.29361233920860363,0.6875,-0.0625,0.90625,0.4375,0.125,-0.125,0.34375,-0.5,-0.29296875,-0.07310139906800323,-0.1064453125
68,F5,14,1C,E7,E2,F7,0B,FD,0214,-0.3607224757114007,0.6371218324730406,0.8996625918924595,-0.8056412668954207,-0.9509899808320856,-0.29461521312207095,0.36524917060122974,-0.12450242270072898,0.520104095674869,-0.34375,0.625,0.875,-0.78125,-0.9375,-0.28125,0.34375,-0.09375,0.51953125,1.1043470765444252,1.0400390625
69,1D,0A,0A,EA,05,08,ED,E2,016C,0.9363144904551026,0.33257066075210884,0.3321666276112303,-0.7136783991272146,0.17007717270030231,0.255205899479924,-0.6095760343882712,-0.9482019202290237,0.3564226686405785,0.90625,0.3125,0.3125,-0.6875,0.15625,0.25,-0.59375,-0.9375,0.35546875,1.074772797416402,1.0341796875
70,1F,09,ED,17,F5,F6,14,12,0372,0.9865361079756725,0.293346273604441,-0.5984474317730564,0.7408185352594652,-0.3648068035647425,-0.3173724499005446,0.6269050277000745,0.5882370649776596,0.8622918198542215,0.96875,0.28125,-0.59375,0.71875,-0.34375,-0.3125,0.625,0.5625,0.861328125,0.4699039272487282,0.4736328125
71,18,E1,EF,05,EF,16,0F,10,038D,0.7694724028215898,-0.9952700699393273,-0.5425163523848806,0.1657187915036793,-0.5364454717445493,0.7021608418729002,0.47267374659369144,0.5120738452823841,0.887839077991025,0.75,-0.96875,-0.53125,0.15625,-0.53125,0.6875,0.46875,0.5,0.8876953125,-0.3953535564037791,-0.34765625
72,0D,1D,FE,E9,01,1C,07,F5,FCCA,0.41534913834642384,0.926846085970374,-0.06700293513105704,-0.7283116956607858,0.033203656459786624,0.8974598996730301,0.2284475151782035,-0.3556860382914899,-0.80298232795962,0.40625,0.90625,-0.0625,-0.71875,0.03125,0.875,0.21875,-0.34375,-0.802734375,0.2863596250988214,0.236328125
73,E9,E8,0D,F6,FC,1E,F6,09,FECB,-0.7316939552013455,-0.7547728452845341,0.42136871993922664,-0.3431511283604831,-0.13078608246723689,0.9510267807326487,-0.33573855793137364,0.30700830382410893,-0.3018855719148761,-0.71875,-0.75,0.40625,-0.3125,-0.125,0.9375,-0.3125,0.28125,-0.3017578125,-1.170819347447572,-1.1298828125
74,F9,FC,FD,E8,09,03,E8,1E,03E5,-0.22876202932045997,-0.14701378050968072,-0.11086374212440009,-0.766224426632359,0.28355171048566374,0.11246851641021549,-0.7767066537954357,0.9488881397890927,0.9740122652668595,-0.21875,-0.125,-0.09375,-0.75,0.28125,0.09375,-0.75,0.9375,0.9736328125,0.2516593140976302,0.267578125
75,F2,F6,11,00,04,10,10,F1,FFE6,-0.4501536020249337,-0.3187211166391215,0.5612897011994928,0.012378303051613804,0.13311186379161577,0.5288299840401391,0.5033232872099291,-0.4692563373128664,-0.025738264134596456,-0.4375,-0.3125,0.53125,0.0,0.125,0.5,0.5,-0.46875,-0.025390625,0.022493248214492112,0.029296875
