row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated,golden,golden_kind,faulty_result,faulty_kind,class
81,0,A2,2,16,8,1,7DB2,7DB2,False,7C11,Normal,7C11,Normal,Not activated
82,0,A2,2,16,9,0,7DB2,7DB2,False,7C11,Normal,7C11,Normal,Not activated
83,0,A2,2,16,9,1,7DB2,7FB2,True,7C11,Normal,7E92,Normal,SDC
84,0,A2,2,16,10,0,7DB2,79B2,True,7C11,Normal,5285,Normal,SDC
85,0,A2,2,16,10,1,7DB2,7DB2,False,7C11,Normal,7C11,Normal,Not activated
86,0,A2,2,16,11,0,7DB2,75B2,True,7C11,Normal,5887,Normal,SDC
87,0,A2,2,16,11,1,7DB2,7DB2,False,7C11,Normal,7C11,Normal,Not activated
88,0,A2,2,16,12,0,7DB2,6DB2,True,7C11,Normal,6CFE,Normal,SDC
89,0,A2,2,16,12,1,7DB2,7DB2,False,7C11,Normal,7C11,Normal,Not activated
90,0,A2,2,16,13,0,7DB2,5DB2,True,7C11,Normal,5DB3,Normal,SDC
91,0,A2,2,16,13,1,7DB2,7DB2,False,7C11,Normal,7C11,Normal,Not activated
92,0,A2,2,16,14,0,7DB2,3DB2,True,7C11,Normal,5947,Normal,SDC
93,0,A2,2,16,14,1,7DB2,7DB2,False,7C11,Normal,7C11,Normal,Not activated
94,0,A2,2,16,15,0,7DB2,7DB2,False,7C11,Normal,7C11,Normal,Not activated
95,0,A2,2,16,15,1,7DB2,FDB2,True,7C11,Normal,FAA4,Special 11,SDC
96,0,A3,3,16,0,0,7E4B,7E4A,True,7C11,Normal,7C13,Normal,SDC
97,0,A3,3,16,0,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
98,0,A3,3,16,1,0,7E4B,7E49,True,7C11,Normal,7C14,Normal,SDC
99,0,A3,3,16,1,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
100,0,A3,3,16,2,0,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
101,0,A3,3,16,2,1,7E4B,7E4F,True,7C11,Normal,7C09,Normal,SDC
102,0,A3,3,16,3,0,7E4B,7E43,True,7C11,Normal,7C1F,Normal,SDC
103,0,A3,3,16,3,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
104,0,A3,3,16,4,0,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
105,0,A3,3,16,4,1,7E4B,7E5B,True,7C11,Normal,7BF3,Normal,SDC
106,0,A3,3,16,5,0,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
107,0,A3,3,16,5,1,7E4B,7E6B,True,7C11,Normal,7BD4,Normal,SDC
108,0,A3,3,16,6,0,7E4B,7E0B,True,7C11,Normal,7C77,Normal,SDC
109,0,A3,3,16,6,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
110,0,A3,3,16,7,0,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
111,0,A3,3,16,7,1,7E4B,7ECB,True,7C11,Normal,7AE0,Normal,SDC
112,0,A3,3,16,8,0,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
113,0,A3,3,16,8,1,7E4B,7F4B,True,7C11,Normal,782A,Normal,SDC
114,0,A3,3,16,9,0,7E4B,7C4B,True,7C11,Normal,7DE8,Normal,SDC
115,0,A3,3,16,9,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
116,0,A3,3,16,10,0,7E4B,7A4B,True,7C11,Normal,7E85,Normal,SDC
117,0,A3,3,16,10,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
118,0,A3,3,16,11,0,7E4B,764B,True,7C11,Normal,7EE8,Normal,SDC
119,0,A3,3,16,11,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
120,0,A3,3,16,12,0,7E4B,6E4B,True,7C11,Normal,4DBE,Normal,SDC
121,0,A3,3,16,12,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
122,0,A3,3,16,13,0,7E4B,5E4B,True,7C11,Normal,6075,Normal,SDC
123,0,A3,3,16,13,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
124,0,A3,3,16,14,0,7E4B,3E4B,True,7C11,Normal,7F07,Normal,SDC
125,0,A3,3,16,14,1,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
126,0,A3,3,16,15,0,7E4B,7E4B,False,7C11,Normal,7C11,Normal,Not activated
127,0,A3,3,16,15,1,7E4B,FE4B,True,7C11,Normal,FAA4,Special 11,SDC
128,0,B0,4,16,0,0,5DD7,5DD6,True,7C11,Normal,7C12,Normal,SDC
129,0,B0,4,16,0,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
130,0,B0,4,16,1,0,5DD7,5DD5,True,7C11,Normal,7C13,Normal,SDC
131,0,B0,4,16,1,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
132,0,B0,4,16,2,0,5DD7,5DD3,True,7C11,Normal,7C13,Normal,SDC
133,0,B0,4,16,2,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
134,0,B0,4,16,3,0,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
135,0,B0,4,16,3,1,5DD7,5DDF,True,7C11,Normal,7C0D,Normal,SDC
136,0,B0,4,16,4,0,5DD7,5DC7,True,7C11,Normal,7C1A,Normal,SDC
137,0,B0,4,16,4,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
138,0,B0,4,16,5,0,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
139,0,B0,4,16,5,1,5DD7,5DF7,True,7C11,Normal,7C00,Normal,SDC
140,0,B0,4,16,6,0,5DD7,5D97,True,7C11,Normal,7C30,Normal,SDC
141,0,B0,4,16,6,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
142,0,B0,4,16,7,0,5DD7,5D57,True,7C11,Normal,7C4C,Normal,SDC
143,0,B0,4,16,7,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
144,0,B0,4,16,8,0,5DD7,5CD7,True,7C11,Normal,7C79,Normal,SDC
145,0,B0,4,16,8,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
146,0,B0,4,16,9,0,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
147,0,B0,4,16,9,1,5DD7,5FD7,True,7C11,Normal,79FA,Normal,SDC
148,0,B0,4,16,10,0,5DD7,59D7,True,7C11,Normal,7D03,Normal,SDC
149,0,B0,4,16,10,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
150,0,B0,4,16,11,0,5DD7,55D7,True,7C11,Normal,7D35,Normal,SDC
151,0,B0,4,16,11,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
152,0,B0,4,16,12,0,5DD7,4DD7,True,7C11,Normal,4A20,Normal,SDC
153,0,B0,4,16,12,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
154,0,B0,4,16,13,0,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
155,0,B0,4,16,13,1,5DD7,7DD7,True,7C11,Normal,7E1D,Normal,SDC
156,0,B0,4,16,14,0,5DD7,1DD7,True,7C11,Normal,7D44,Normal,SDC
157,0,B0,4,16,14,1,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
158,0,B0,4,16,15,0,5DD7,5DD7,False,7C11,Normal,7C11,Normal,Not activated
159,0,B0,4,16,15,1,5DD7,DDD7,True,7C11,Normal,DAA4,Special 11,SDC
160,0,B1,5,16,0,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
161,0,B1,5,16,0,1,5D00,5D01,True,7C11,Normal,7C13,Normal,SDC
162,0,B1,5,16,1,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
163,0,B1,5,16,1,1,5D00,5D02,True,7C11,Normal,7C14,Normal,SDC
164,0,B1,5,16,2,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
165,0,B1,5,16,2,1,5D00,5D04,True,7C11,Normal,7C17,Normal,SDC
166,0,B1,5,16,3,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
167,0,B1,5,16,3,1,5D00,5D08,True,7C11,Normal,7C1B,Normal,SDC
168,0,B1,5,16,4,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
169,0,B1,5,16,4,1,5D00,5D10,True,7C11,Normal,7C27,Normal,SDC
170,0,B1,5,16,5,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
171,0,B1,5,16,5,1,5D00,5D20,True,7C11,Normal,7C3A,Normal,SDC
172,0,B1,5,16,6,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
173,0,B1,5,16,6,1,5D00,5D40,True,7C11,Normal,7C64,Normal,SDC
174,0,B1,5,16,7,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
175,0,B1,5,16,7,1,5D00,5D80,True,7C11,Normal,7CB5,Normal,SDC
176,0,B1,5,16,8,0,5D00,5C00,True,7C11,Normal,7AA4,Normal,SDC
177,0,B1,5,16,8,1,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
178,0,B1,5,16,9,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
179,0,B1,5,16,9,1,5D00,5F00,True,7C11,Normal,7E7C,Normal,SDC
180,0,B1,5,16,10,0,5D00,5900,True,7C11,Normal,700B,Normal,SDC
181,0,B1,5,16,10,1,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
182,0,B1,5,16,11,0,5D00,5500,True,7C11,Normal,57D6,Normal,SDC
183,0,B1,5,16,11,1,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
184,0,B1,5,16,12,0,5D00,4D00,True,7C11,Normal,6CDB,Normal,SDC
185,0,B1,5,16,12,1,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
186,0,B1,5,16,13,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
187,0,B1,5,16,13,1,5D00,7D00,True,7C11,Normal,5D79,Normal,SDC
188,0,B1,5,16,14,0,5D00,1D00,True,7C11,Normal,58B7,Normal,SDC
189,0,B1,5,16,14,1,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
190,0,B1,5,16,15,0,5D00,5D00,False,7C11,Normal,7C11,Normal,Not activated
191,0,B1,5,16,15,1,5D00,DD00,True,7C11,Normal,DAA4,Special 11,SDC
192,0,B2,6,16,0,0,5F4D,5F4C,True,7C11,Normal,7C0F,Normal,SDC
193,0,B2,6,16,0,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
194,0,B2,6,16,1,0,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
195,0,B2,6,16,1,1,5F4D,5F4F,True,7C11,Normal,7C13,Normal,SDC
196,0,B2,6,16,2,0,5F4D,5F49,True,7C11,Normal,7C0B,Normal,SDC
197,0,B2,6,16,2,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
198,0,B2,6,16,3,0,5F4D,5F45,True,7C11,Normal,7C05,Normal,SDC
199,0,B2,6,16,3,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
200,0,B2,6,16,4,0,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
201,0,B2,6,16,4,1,5F4D,5F5D,True,7C11,Normal,7C27,Normal,SDC
202,0,B2,6,16,5,0,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
203,0,B2,6,16,5,1,5F4D,5F6D,True,7C11,Normal,7C3D,Normal,SDC
204,0,B2,6,16,6,0,5F4D,5F0D,True,7C11,Normal,7BB7,Normal,SDC
205,0,B2,6,16,6,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
206,0,B2,6,16,7,0,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
207,0,B2,6,16,7,1,5F4D,5FCD,True,7C11,Normal,7CBC,Normal,SDC
208,0,B2,6,16,8,0,5F4D,5E4D,True,7C11,Normal,7AA4,Normal,SDC
209,0,B2,6,16,8,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
210,0,B2,6,16,9,0,5F4D,5D4D,True,7C11,Normal,78AD,Normal,SDC
211,0,B2,6,16,9,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
212,0,B2,6,16,10,0,5F4D,5B4D,True,7C11,Normal,5285,Normal,SDC
213,0,B2,6,16,10,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
214,0,B2,6,16,11,0,5F4D,574D,True,7C11,Normal,5887,Normal,SDC
215,0,B2,6,16,11,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
216,0,B2,6,16,12,0,5F4D,4F4D,True,7C11,Normal,6CFE,Normal,SDC
217,0,B2,6,16,12,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
218,0,B2,6,16,13,0,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
219,0,B2,6,16,13,1,5F4D,7F4D,True,7C11,Normal,5DB3,Normal,SDC
220,0,B2,6,16,14,0,5F4D,1F4D,True,7C11,Normal,5947,Normal,SDC
221,0,B2,6,16,14,1,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
222,0,B2,6,16,15,0,5F4D,5F4D,False,7C11,Normal,7C11,Normal,Not activated
223,0,B2,6,16,15,1,5F4D,DF4D,True,7C11,Normal,FAA4,Special 11,SDC
224,0,B3,7,16,0,0,7F73,7F72,True,7C11,Normal,7C13,Normal,SDC
225,0,B3,7,16,0,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
226,0,B3,7,16,1,0,7F73,7F71,True,7C11,Normal,7C14,Normal,SDC
227,0,B3,7,16,1,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
228,0,B3,7,16,2,0,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
229,0,B3,7,16,2,1,7F73,7F77,True,7C11,Normal,7C09,Normal,SDC
230,0,B3,7,16,3,0,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
231,0,B3,7,16,3,1,7F73,7F7B,True,7C11,Normal,7C02,Normal,SDC
232,0,B3,7,16,4,0,7F73,7F63,True,7C11,Normal,7C2C,Normal,SDC
233,0,B3,7,16,4,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
234,0,B3,7,16,5,0,7F73,7F53,True,7C11,Normal,7C47,Normal,SDC
235,0,B3,7,16,5,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
236,0,B3,7,16,6,0,7F73,7F33,True,7C11,Normal,7C77,Normal,SDC
237,0,B3,7,16,6,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
238,0,B3,7,16,7,0,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
239,0,B3,7,16,7,1,7F73,7FF3,True,7C11,Normal,7AE0,Normal,SDC
240,0,B3,7,16,8,0,7F73,7E73,True,7C11,Normal,7D48,Normal,SDC
241,0,B3,7,16,8,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
242,0,B3,7,16,9,0,7F73,7D73,True,7C11,Normal,7DE8,Normal,SDC
243,0,B3,7,16,9,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
244,0,B3,7,16,10,0,7F73,7B73,True,7C11,Normal,7E85,Normal,SDC
245,0,B3,7,16,10,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
246,0,B3,7,16,11,0,7F73,7773,True,7C11,Normal,7EE8,Normal,SDC
247,0,B3,7,16,11,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
248,0,B3,7,16,12,0,7F73,6F73,True,7C11,Normal,4DBE,Normal,SDC
249,0,B3,7,16,12,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
250,0,B3,7,16,13,0,7F73,5F73,True,7C11,Normal,6075,Normal,SDC
251,0,B3,7,16,13,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
252,0,B3,7,16,14,0,7F73,3F73,True,7C11,Normal,7F07,Normal,SDC
253,0,B3,7,16,14,1,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
254,0,B3,7,16,15,0,7F73,7F73,False,7C11,Normal,7C11,Normal,Not activated
255,0,B3,7,16,15,1,7F73,FF73,True,7C11,Normal,FAA4,Special 11,SDC
256,0,C0,8,16,0,0,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
257,0,C0,8,16,0,1,7AA4,7AA5,True,7C11,Normal,7C12,Normal,SDC
258,0,C0,8,16,1,0,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
259,0,C0,8,16,1,1,7AA4,7AA6,True,7C11,Normal,7C12,Normal,SDC
260,0,C0,8,16,2,0,7AA4,7AA0,True,7C11,Normal,7C0F,Normal,SDC
261,0,C0,8,16,2,1,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
262,0,C0,8,16,3,0,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
263,0,C0,8,16,3,1,7AA4,7AAC,True,7C11,Normal,7C16,Normal,SDC
264,0,C0,8,16,4,0,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
265,0,C0,8,16,4,1,7AA4,7AB4,True,7C11,Normal,7C1B,Normal,SDC
266,0,C0,8,16,5,0,7AA4,7A84,True,7C11,Normal,7BFE,Normal,SDC
267,0,C0,8,16,5,1,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
268,0,C0,8,16,6,0,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
269,0,C0,8,16,6,1,7AA4,7AE4,True,7C11,Normal,7C39,Normal,SDC
270,0,C0,8,16,7,0,7AA4,7A24,True,7C11,Normal,7BC6,Normal,SDC
271,0,C0,8,16,7,1,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
272,0,C0,8,16,8,0,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
273,0,C0,8,16,8,1,7AA4,7BA4,True,7C11,Normal,7CB7,Normal,SDC
274,0,C0,8,16,9,0,7AA4,78A4,True,7C11,Normal,7B04,Normal,SDC
275,0,C0,8,16,9,1,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
276,0,C0,8,16,10,0,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
277,0,C0,8,16,10,1,7AA4,7EA4,True,7C11,Normal,7F12,Normal,SDC
278,0,C0,8,16,11,0,7AA4,72A4,True,7C11,Normal,799E,Normal,SDC
279,0,C0,8,16,11,1,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
280,0,C0,8,16,12,0,7AA4,6AA4,True,7C11,Normal,6AA6,Normal,SDC
281,0,C0,8,16,12,1,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
282,0,C0,8,16,13,0,7AA4,5AA4,True,7C11,Normal,57B4,Normal,SDC
283,0,C0,8,16,13,1,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
284,0,C0,8,16,14,0,7AA4,3AA4,True,7C11,Normal,7959,Normal,SDC
285,0,C0,8,16,14,1,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
286,0,C0,8,16,15,0,7AA4,7AA4,False,7C11,Normal,7C11,Normal,Not activated
287,0,C0,8,16,15,1,7AA4,FAA4,True,7C11,Normal,FAA4,Special 11,SDC
288,1,A0,0,16,0,0,7FD3,7FD2,True,404B,Normal,404B,Normal,Masked
289,1,A0,0,16,0,1,7FD3,7FD3,False,404B,Normal,404B,Normal,Not activated
290,1,A0,0,16,1,0,7FD3,7FD1,True,404B,Normal,404A,Normal,SDC
291,1,A0,0,16,1,1,7FD3,7FD3,False,404B,Normal,404B,Normal,Not activated
292,1,A0,0,16,2,0,7FD3,7FD3,False,404B,Normal,404B,Normal,Not activated
293,1,A0,0,16,2,1,7FD3,7FD7,True,404B,Normal,404E,Normal,SDC
294,1,A0,0,16,3,0,7FD3,7FD3,False,404B,Normal,404B,Normal,Not activated
