#FULL_A_16x16
17.5331879 -3.91177988 22.9502678 12.6315536 -25.9726505 30.4398308 16.7129402 18.308115 -23.8007278 -3.17529988 -8.26892662 27.3129597 9.2073679 20.656744 -3.62149119 -17.4567223
-24.2027206 0.405115634 12.4327955 5.19146299 -19.2143574 19.4639702 13.7860565 15.2949762 -23.6123047 -24.0797558 27.3640041 -6.55499554 -12.7392836 -0.730621099 10.4233093 29.1598892
-13.6674414 27.1877403 -30.4089928 3.53267479 8.57440758 -25.2225666 -23.0182667 -5.17668343 29.8388424 6.14672327 27.7134857 19.4790993 -2.08757758 18.2248611 -30.8584461 -25.0147839
21.0834312 18.996294 -17.1109924 1.96925378 6.78501272 23.5352936 6.59885788 -5.59541941 -8.0522213 -4.74354649 9.72358608 23.5193996 -2.95059943 -16.1382675 -16.8536091 15.7449141
#FULL_A_16x16 encoded
418C43F8 C07A5A9A 41B79A26 414A1AD8 C1CFC7FD 41F384C6 4185B41A 41927705 C1BE67E4 C04B381D C1044D86 41DA80F1 41135161 41A54103 C067C683 C18BA75E
405F944C C1DF5358 41A7BF46 4106D308 41842414 C114F725 41F0FF55 41C9472C 418E8848 C19C5851 C0084F8F C1E9928E C1B100F8 413B712F 417AA2EE 41EF5D70
C1325AD6 C104A636 BFF96617 C19EFD9C C1BD7AEE BFC70676 C18BD28A 412DE3B8 C080B67F 41AA54CC 414D124B C14022F6 41AA1DF5 419C0A13 C0E671BC C158C084
413AE01A C1B8725D C199A5A2 C1FC3B03 4192E7C1 4128CEAA 415216DF 418FBBB7 C02847EF 408CC82F C1B86C87 C1C55C50 412C71D3 BFECC7A6 40859A82 4187ADEE
4109F399 405B7613 40728335 C148C14E C1F038A5 C0819A50 C19221F5 C0BB5556 41B4F13F C1883915 C1E22625 C15FDCE7 C1535C28 4125CD71 40699A8C 41915B1B
412841CF C0BFB83F 41A0C748 C1AA8287 C1F45F15 C1D1E53F 4163B22B C01C269F C1AD6DC9 3D88F0D6 C1B20426 41490835 C05C8B3D C0F3AB25 C14B406A 410568CD
C10D80FF C1D31F8D C1C394BB 41EC7DDA 41D1317D 414C8007 C16FBFC9 41F037E3 418EB870 415E1876 C04F6A50 C1693982 C1CEA5D8 41CE21E7 C03523EC C19863D4
C146B34F 40A23DDF C1A57E0A 41B69626 41845CAC 4160BAE6 C08B12CE 41025D40 40AC3B8E 41197163 C1D4C3B7 C0AC6D2B C1EAB18C BEC4E8A9 C12E38DD C1B600ED
C1CB0EC4 40B37EFF C1A8A80A 41D9A958 40A60362 C11CCE29 40BA31E7 C1F4530D 41EAC846 BF90F862 4190C2AC C1D5A46A BF5A9704 BF1841B1 41E02ACA 4092E628
BFD92CC1 C16E9DEF C12C792D 3FA9592C C07A37FA C1F4EF43 41A70FBC 41CAD596 C1B83145 405D5501 C1C868C3 41305FB5 C1600440 41233FB0 41687147 41898C2A
C1C8D62E 41D4FF81 C18A2164 C1ECD843 4060ACFC C1042CF3 41A8DA34 419DD323 C13B3FF1 41E7E26E C15619A2 3F76B22D C179E44A 41DF411A C1ABB886 C1E9017A
C084EBD5 41FC18A6 41C889EC 417E931A 41C815F4 41C971D7 3F9A7CD9 C13C7D18 418B4537 41258A88 C1015FDE C1CFA211 417CB66A C1733D8D 41DFA5F9 C1849F81
C1C125DF 41A9879A C1B184B8 C1A436F2 40CB8934 41BFC699 C19B6CEA C1423A83 418E0802 41F1933C 3D424C2A C1B65311 C1F8DD58 C18A6A86 C1BC81CC 4135EC28
C1C19F2C 3ECF6B51 4146ECBB 40A62077 C199B701 419BB636 415C93B0 4174B839 C1BCE600 C1C0A357 41DAE97B C0D1C286 C14BD41B BF3B09FC 4126C5E0 41E94774
C15AADD7 41D9807E C1F3459E 40621758 410930C6 C1C9C7D1 C1B82569 C0A5A764 41EEB5F3 40C4B1F5 41DDB538 419BD532 C0059ADF 4191CC84 C1F6DE19 C1C81E47
41A8AADE 4197F869 C188E350 3FFC1082 40D91ED3 41BC4848 40D329D8 C0B30DAD C100D5E6 C097CB22 411B93CF 41BC27BB C03CD69F C1811B2C C186D431 417BEB2B
#FULL_B_16x16
20.2604008 -25.2622032 -27.7402325 6.04375458 -22.6449127 20.7785091 -12.1385813 -22.7921963 26.9421101 -21.4059696 -13.777915 -22.1687431 -24.6086369 -30.6465263 -28.4546947 -20.8229465
-28.5835571 5.83320427 11.5657301 -6.80765057 -11.6485701 0.28967917 24.0003166 22.4724236 -29.2175961 -20.3841019 -16.8483276 -16.039196 4.55888987 -5.35920477 -28.8477364 -8.08869553
1.52018869 -25.4929981 21.3413467 -28.6744404 27.1898804 -25.6567593 21.9887962 25.7698021 30.692524 19.3296566 17.8865623 9.11892986 17.8557663 -23.3886585 2.30835438 0.910263717
22.8846169 -2.38084054 -7.35427237 8.93204975 -14.9463472 -23.054821 -1.41585445 -5.31908035 -17.1155243 -8.47924423 -8.55088329 -11.0402842 -7.71429873 11.8875742 -12.9999056 28.7269077
26.6462727 -1.22173262 -10.9848833 2.26782656 22.3078709 9.76558971 19.4810772 2.09422565 8.50672817 -13.5580406 15.0331621 -19.0461063 12.4670801 23.0860195 -23.5454178 7.32030344
-25.9138718 14.4457998 -26.5924339 27.9001484 -23.2058926 29.3683357 19.256588 5.99564838 18.0879421 18.8873501 28.5457325 -15.7834654 5.76485729 -25.916851 7.43460464 -21.0373573
4.15683937 4.63555288 -2.17695022 1.44843364 16.8910961 19.1516609 -0.502194226 6.37398005 27.5991192 -24.3370495 -24.5053711 -26.3866234 10.1032505 -5.20906878 17.5565701 10.9588108
-10.6471834 25.4954586 16.8020573 -14.6857634 -8.69171047 -11.8758411 -21.9128551 -22.5418644 27.9121571 -3.9741416 -7.4675312 14.6998854 3.39155626 27.9129601 17.9392948 -1.32034791
-7.91299391 31.1444187 13.936655 28.8764591 -24.4173717 22.4341564 8.77272892 -24.1970119 5.64851189 11.9101677 -31.2126274 -2.9236505 20.8255692 -13.0970221 -2.65292287 -3.69189596
-12.6766472 26.7802811 18.0028191 -24.9223423 31.8102188 24.2688007 -13.8298597 21.5613804 -25.1891499 31.9427032 10.6038227 9.60800076 -26.2117939 25.4101372 -30.1440315 -16.5870037
-22.8465996 17.7131481 -19.31493 26.2808456 10.0012188 -29.6855869 -31.6524906 -28.6938934 6.77921152 19.294836 -16.7326202 22.3621655 -28.3371563 19.2616863 27.3789082 17.414938
12.6797304 21.6307335 -29.4303169 -19.0859451 -24.0048847 0.289983362 15.6920404 8.32075787 22.4723911 -22.0663681 15.0157499 -19.6453438 -14.6714401 13.4339008 30.7331066 7.13879061
-28.5119801 7.44377422 -29.2895641 24.5853252 13.4130106 -20.919817 -26.1298561 -20.2538738 30.7217388 -2.65211892 18.181181 8.73013401 4.63444138 -22.7116642 28.5455647 -12.7140713
4.9931016 12.7856607 9.55092239 28.1980419 -22.4999046 0.534575284 -6.14179897 -1.65320134 -24.370079 -23.4179459 -14.2031651 -12.4989052 -4.61419439 7.10320282 8.61626339 -5.64410257
-5.83788109 -18.0717735 5.65159988 -11.7093821 -29.6921711 -5.22239733 -1.65550876 -17.5620556 4.63730764 4.20940161 12.9281397 9.46870327 9.75571537 -11.7622938 18.3956623 3.14524055
-4.3892355 8.06479836 -8.9179306 0.81531167 15.1491642 24.729784 26.9476604 0.232507214 1.2976073 19.1917057 -11.8751554 21.5924721 -0.374934614 -24.5851688 -27.3882141 21.8875656
#FULL_B_16x16 encoded
41A2154D C1CA18FE C1DDEBFF 40C16670 C1B528C8 41A63A63 C14237A1 C1B6566B 41D78971 C1AB3F6D C15C7257 C1B15996 C1C4DE7D C1F52C16 C1E3A337 C1A69565
C1E4AB20 40BAA99C 41390D3B C0D9D846 C13A608B 3E9450D4 41C000A6 41B3C786 C1E9BDA3 C1A312A4 C186C960 C1805046 4091E26D C0AB7E9B C1E6C82A C1016B4C
3FC2958B C1CBF1A9 41AABB14 C1E56541 41D984E0 C1CD410B 41AFE90E 41CE288E 41F58A4A 419AA323 418F17AE 4111E723 418ED89C C1BB1BF9 4013BC14 3F69070B
41B713B2 C0185FB1 C0EB5633 410EE9AD C16F243D C1B87046 BFB53AB8 C0AA35E8 C188EC98 C107AAFC C108D06B C130A501 C0F6DB89 413E3381 C14FFF9D 41E5D0B5
41D52B91 BF9C61BC C12FC215 40112412 41B27685 411C3FDB 419BD93F 400607CB 41081B8F C158EDBC 417087D5 C1985E6D 41477929 41B8B02B C1BC5D04 40EA3FED
C1CF4F9C 416721FF C1D4BD4E 41DF3381 C1B9A5AB 41EAF25A 419A0D7E 40BFDC5A 4190B41B 4197194B 41E45DA9 C17C8913 40B879B6 C1CF55B6 40EDE848 C1A84C82
408504D4 40945673 C00B5327 3FB96646 418720F7 4199369A BF008FCD 40CBF7A5 41DCCAFF C1C2B247 C1C40B00 C1D317CE 4121A6EA C0A6B0B1 418C73DB 412F574A
C12A5ADD 41CBF6B3 41866A9D C16AF8E3 C10B113F C13E0372 C1AF4D87 C1B455BD 41DF4C19 C07E5856 C0EEF604 416B32BB 40590F42 41DF4DBE 418F83AD BFA90129
C0FD373F 41F927C5 415EFC8A 41E702FD C1C356C7 41B37927 410C5D19 C1C1937B 40B4C09C 413E900C C1F9B376 C03B1D17 41A69AC4 C1518D67 C029C97D C06C4806
C14AD38C 41D63E04 419005C6 C1C760F5 41FE7B54 41C22681 C15D471B 41AC7DB5 C1C98361 41FF8AA8 4129A942 4119BA5F C1D1B1C1 41CB47F6 C1F126FA C184B22F
C1B6C5D6 418DB487 C19A84FA 41D23F2C 412004FE C1ED7C15 C1FD384D C1E58D18 40D8EF4D 419A5BD3 C185DC68 41B2E5B7 C1E2B27F 419A17EF 41DB0801 418B51CB
414AE02D 41AD0BBE C1EB714A C198B004 C1C00A01 3E9478B3 417B1299 410521D3 41B3C775 C1B087EC 41704083 C19D29AA C16ABE38 4156F142 41F5DD67 40E470F9
C1E41889 40EE3366 C1EA5107 41C4AEBF 41569BB1 C1A75BC9 C1D109F2 C1A207EF 41F5C61F C029BC51 4191730F 410BAEA1 40944D58 C1B5B17D 41E45D51 C14B6CD6
409FC77D 414C9211 4118D094 41E19597 C1B3FFCE 3F08D9ED C0C4899E BFD39C1A C1C2F5EC C1BB57F4 C163402A C147FB84 C093A77B 40E34D70 4109DC37 C0B49C7D
C0BACFEC C19092FE 40B4D9E8 C13B59A1 C1ED8991 C0A71DE1 BFD3E7B6 C18C7F17 409464D3 4086B36B 414ED9A9 41177FCF 411C1769 C13C325B 41932A51 40494B9F
C08C749E 4101096A C10EAFD8 3F50B844 417262FA 41C5D699 41D794CF 3E6E165F 3FA617FF 4199889D C13E00A3 41ACBD62 BEBFF76E C1C4AE6D C1DB1B10 41AF19BC
#FULL_C_16x16
-28.4436531 -14.0408678 -10.6156778 -20.9283562 -11.9108248 15.5323238 -31.0602989 20.9390984 22.8190727 -8.17525959 -22.1687737 6.4537859 -24.3409557 -8.64516068 29.339468 31.7097263
17.4147129 -12.0984631 12.0105629 13.1460075 -7.17813158 9.01687241 -31.3134308 -18.6203098 1.60565138 -21.5199165 -21.3819599 21.5234737 31.304512 3.58204341 21.7004623 31.3805866
-22.9378624 -3.31228065 -6.87534618 -26.8768463 16.3411312 -4.23814201 -1.96307623 -22.3569298 -20.4206944 26.0546322 -29.142458 -17.0974541 -13.3082027 -0.627357304 5.53249121 -0.429441541
-26.6166191 -16.405283 21.9896564 8.80567646 9.5455389 10.8930082 16.8257923 -28.2810574 -8.5370636 2.52975583 -10.3387852 22.046648 -1.11535943 17.1921654 22.5289936 0.3066549
26.2113438 5.57593203 22.4175549 -10.2021894 -0.0757146552 2.0103066 -25.2812977 -6.49263954 26.7096119 8.37326336 -20.6395779 -10.3132391 -19.7374077 -30.4113197 27.3574696 -3.31473088
-12.3177557 6.3025403 -31.5318756 -14.2065849 12.9941416 8.56126595 30.8355808 7.70289326 -1.43962407 16.7316837 25.8129845 14.1245403 29.6455193 18.0483303 23.4752922 -24.69734
14.874464 -3.83432317 3.39864326 9.86255455 30.0681667 31.0129967 -13.5533924 14.9602242 15.9989462 -9.82445717 -24.0723343 -29.3793945 17.7499599 -0.659216523 31.0745716 -2.24169874
30.5866871 -5.65913582 18.7956581 -26.5715656 3.54954934 19.3318272 27.1809063 20.6453171 -29.633873 -8.1470499 -28.883297 -25.0059338 11.2195606 13.6485243 17.5181236 23.3892193
15.3236141 19.2557812 -28.8663235 -16.9897499 7.80145741 22.9200191 -31.7119923 0.936277866 11.3463936 -30.1051331 -6.31324434 25.3206329 10.9832201 -16.7898655 22.5779915 -9.72598934
22.6140594 -12.8676062 5.78049612 -6.59583569 -14.4111967 24.7396832 -19.9940052 -26.5720577 -10.1166763 13.9289055 19.6756229 31.9195747 -13.0328283 -5.89171505 -23.2434387 4.79180336
31.8451233 12.8563843 6.09362173 -6.88837814 26.5791206 -0.197337851 -23.4005184 -8.61577797 -27.701334 -19.0733414 -30.8691978 -2.99008536 8.61057663 -10.0292826 -5.09556675 29.3893929
16.125639 2.61482477 -13.7893839 25.407795 -16.9537849 -11.1780653 26.1801472 1.89069152 15.5083485 5.80766678 9.82010937 -12.839469 -16.5521889 -11.3604898 -22.0517406 23.9561195
-13.8721962 3.93532133 18.6863632 18.1647434 -3.9432795 -1.5195322 31.6609116 11.1742382 20.1368599 25.7634544 18.4057503 -20.1485214 3.9789269 -25.4787731 9.78701591 29.1423626
0.814852118 -4.28976059 -29.7060642 29.4255695 -25.4078274 -29.3709373 -16.2517376 -27.8060532 -2.87245798 1.02961934 -11.9955235 -28.7385292 -24.8575764 -7.39171982 -28.1261787 12.6841421
-18.7506847 -12.6674194 -6.77595043 -5.33698368 -31.8937149 -24.8274956 23.2169323 -31.9210835 0.5227108 -0.671871603 -10.6819735 -4.39507055 17.9571934 21.837038 -15.3376932 -11.3606119
-16.4810982 -1.28874242 11.7285347 -17.3918152 -10.8329124 27.5446148 -28.8915653 -2.51074529 13.5397148 -22.3709431 -28.9680634 -23.1548557 26.8046837 -31.4073734 -19.9473934 -29.9978542
#FULL_C_16x16 encoded
C1E38C9A C160A765 C129D9D1 C1A76D46 C13E92BD 41788466 C1F87B7E 41A78346 41B68D76 C102CDDD C1B159A6 40CE856A C1C2BA47 C10A5294 41EAB73B 41FDAD85
418B5155 C141934E 41402B44 4152560C C0E5B341 4110451C C1FA81E8 C194F665 3FCD85FC C1AC28CA C1AB0E41 41AC3013 41FA6FA4 40654033 41AD9A8C 41FB0B71
C1B780BE C053FC68 C0DC02D6 C1D703C8 4182BAA3 C0879EDC BFFB4615 C1B2DAFE C1A35D95 41D06FE3 C1E923C1 C188C796 C154EE66 BF209A7D 40B10A2B BEDBDFC3
C1D4EED6 C1833E05 41AFEAD1 410CE40D 4118BA87 412E49C3 41869B39 C1E23F9B C10897D0 4021E785 C1256BAA 41B05F89 BF8EC419 4189898E 41B43B61 3E9D01DF
41D1B0D5 40B26E09 41B35727 C1233C2B BD9B1049 4000A8DD C1CA4019 C0CFC3B4 41D5AD49 4105F8E3 C1A51DDB C1250307 C19DE636 C1F34A62 41DADC19 C054248D
C1451587 40C9AE69 C1FC4148 C1634E2C 414FE801 4108FAF2 41F6AF45 40F67E1A BFB8459A 4185DA7D 41CE80FE 4161FE1E 41ED2A06 419062FB 41BBCD66 C1C59427
416DFDCE C075658D 4059835F 411DCD06 41F08B9B 41F81A9E C158DAB2 416F5D14 417FFBAF C11D30FA C1C09424 C1EB0900 418DFFEB BF28C26A 41F898B9 C00F77FE
41F4B189 C0B517A4 41965D82 C1D49291 40632BD1 419AA795 41D9727F 41A5299C C1ED122C C1025A51 C1E710FE C1C80C27 41338352 415A605B 418C251E 41BB1D1F
41752D86 419A0BD7 C1E6EE3B C187EB02 40F9A58A 41B75C33 C1FDB229 3F6FAFE8 41358AD4 C1F0D750 C0CA0619 41CA90A8 412FBB45 C18651A5 41B49FBA C11B9DA7
41B4E998 C14DE1B7 40B8F9D3 C0D31116 C1669443 41C5EADF C19FF3B9 C1D49393 C121DDE8 415EDCCC 419D67AD 41FF5B4A C1508677 C0BC88EE C1B9F290 40995674
41FEC2D0 414DB3C0 40C2FEF3 C0DC6D98 41D4A20A BE4A12EF C1BB3443 C109DA3A C1DD9C55 C1989634 C1F6F41E C03F5D8F 4109C4EC C12077F1 C0A30EE2 41EB1D7A
4181014F 4027594A C15CA151 41CB432A C187A15A C132D95B 41D170F1 3FF2022E 41782232 40B9D868 411D1F2B C14D6E77 C1846AE2 C135C491 C1B069F7 41BFA622
C15DF484 407BDC4E 41957DAC 41915165 C07C5EB1 BFC28008 41FD498C 4132C9AE 41A1184A 41CE1B8E 41933EFA C1A1302C 407EA6BD C1CBD487 411C979E 41E9238F
3F509A26 C08945B8 C1EDA605 41EB6791 C1CB433B C1EAF7AE C182038F C1DE72CC C037D65A 3F83CA91 C13FEDAA C1E5E882 C1C6DC51 C0EC88F8 C1E1026A 414AF23F
C1960167 C14AADC0 C0D8D496 C0AAC892 C1FF2654 C1C69EB6 41B9BC47 C1FF5E61 3F05D060 BF2BFFC7 C12AE95D C08CA46B 418FA855 41AEB241 C1756731 C135C511
C183D94A BFA4F583 413BA814 C18B2270 C12D539C 41DC5B5F C1E721ED C020B00D 4158A2AC C1B2F7B1 C1E7BE98 C1B93D25 41D66FFE C1FB424D C19F9443 C1EFFB9B
#FULL_D_16x16_one_shot_reference
-141.580292 -203.87912 -1368.43152 -397.613464 -1847.16968 -710.333557 -486.826447 690.472778 2642.92114 -1525.2439 1329.0509 -1678.74292 -738.929199 -1028.0968 2615.93164 -1025.11609
1901.35181 -885.820679 1779.56628 280.311829 608.40625 614.701538 603.861084 -1500.1073 1985.07971 189.27626 -2127.29712 638.201355 2026.4325 -673.464233 -287.162933 1991.49146
-2339.33765 1370.21411 909.893311 623.862183 774.352722 -1160.15491 -2753.50488 -565.317322 -821.823792 1579.46118 479.803253 1981.23621 -987.726074 835.258484 1614.31738 -1520.93542
-38.928875 -20.5018864 -202.784454 453.801331 1078.04016 2889.9541 -456.857605 -1029.35608 1722.07275 244.512909 483.373566 249.282486 927.977234 -912.408997 -691.233398 -1330.06458
-54.6268005 -954.942566 1685.92859 217.376297 -2062.48193 1323.14868 1402.18201 -62.3589096 -1073.62585 377.186737 -1277.35608 543.426514 1189.50818 -2784.68335 -1362.81812 -769.246521
802.060181 -1715.77686 795.533997 -3017.53174 1534.57715 -46.1811066 270.415527 1765.54175 1067.78723 -603.745728 5.5206871 324.626678 -244.645523 -1168.58752 157.169998 -291.232361
1750.29675 2056.62744 1261.03918 1525.71765 -1603.47742 699.41272 -1167.47449 -1439.57959 -1887.09753 129.034164 -467.006714 -512.901978 -145.058472 3655.7749 -689.946289 241.564117
1470.07495 807.757202 1320.57788 -338.507904 -1148.12964 1410.5907 1074.58447 1246.2373 -2520.10522 -744.155884 86.2373505 -1832.11523 526.995544 2329.71606 -1950.18237 -192.574478
-459.366638 409.498169 729.73407 2333.03809 -446.867828 -281.523773 -127.830391 -1253.59448 -2933.12939 959.035645 -1808.27405 655.833862 828.583313 187.870377 -468.884338 1821.81677
2074.80957 -407.025879 1215.37512 -2631.99341 209.279984 354.65387 -369.493256 219.734299 -4.97989702 -1700.61804 -619.450195 158.049561 -168.895966 1547.90625 193.407547 1212.30457
-875.369019 2379.35181 2777.55029 -1390.73706 1122.57715 1144.91858 -528.491699 2462.58887 -2654.12866 -1657.21143 -737.766418 -1230.24695 -93.9157867 3570.90161 -115.395912 -1452.34363
-1452.12244 -948.202026 785.861389 289.594482 169.073486 28.0880547 1637.18579 870.976257 16.1642036 1024.1239 1374.91113 -839.846619 2106.9563 -1717.88977 -1642.62427 -934.32959
-1940.5918 2225.21899 1714.10999 243.115463 1280.90759 3252.61133 1879.27441 1987.5144 -3767.30054 3029.89185 -217.14534 688.25 49.6651802 974.532959 -3667.7417 -964.402344
-1530.79761 -56.0257225 -139.21553 195.54599 217.423721 -1499.98376 474.476105 -59.3524399 845.949341 1215.62146 -200.054443 1681.79785 313.624176 -508.78186 2083.01782 2008.03711
-456.380371 3224.04907 253.371017 1857.43201 -1110.17151 -1041.06152 -1100.85364 -749.486877 -3363.4231 -1266.52588 -2279.01782 -557.162476 -1376.8595 3590.96216 -105.395584 163.767532
-222.592911 734.470947 -2922.83984 627.633179 -798.062866 1767.91138 1181.41162 211.273376 890.403992 -956.003052 -146.294785 -1640.37756 -1231.67859 -747.912598 -1013.41284 -81.5714722
#FULL_D_16x16_one_shot_reference encoded
C30D948E C34BE10E C4AB0DCF C3C6CE86 C4E6E56E C4319559 C3F369C9 442C9E42 45252EBD C4BEA7CE 44A621A1 C4D1D7C6 C438BB78 C4808319 45237EE8 C48023B7
44EDAB42 C45D7486 44DE721F 438C27EA 44181A00 4419ACE6 4416F71C C4BB836F 44F8228D 433D46B9 C504F4C1 441F8CE3 44FD4DD7 C4285DB6 C38F94DB 44F8EFBA
C5123567 44AB46DA 4463792C 441BF72E 44419693 C49104F5 C52C1814 C40D544F C44D74B9 44C56EC2 43EFE6D1 44F7A78F C476EE78 4450D08B 44C9CA28 C4BE1DEF
C21BB72B C1A403DD C34AC8D2 43E2E692 4486C149 45349F44 C3E46DC6 C480AB65 44D74254 4374834E 43F1AFD1 43794851 4467FE8B C4641A2D C42CCEF0 C4A64211
C25A81D8 C46EBC53 44D2BDB7 43596055 C500E7B6 44A564C2 44AF45D3 C2796F86 C4863407 43BC97E7 C49FAB65 4407DB4C 4494B043 C52E0AEF C4AA5A2E C4404FC7
444883DA C4D678DC 4446E22D C53C9882 44BFD278 C238B974 43873530 44DCB156 44857931 C416EFBA 40B0A978 43A25037 C374A541 C49212CD 431D2B85 C3919DBE
44DAC97F 45008A0A 449DA141 44BEB6F7 C4C86F47 442EDA6A C491EF2F C4B3F28C C4EBE31F 430108BF C3E980DC C40039BA C3110EF8 45647C66 C42C7C90 4371906A
44B7C266 4449F076 44A5127E C3A94103 C48F8426 44B052E7 448652B4 449BC798 C51D81AF C43A09FA 42AC7986 C4E503B0 4403BFB7 45119B75 C4F3C5D6 C3409311
C3E5AEEE 43CCBFC4 44366EFB 4511D09C C3DF6F15 C38CC30B C2FFA929 C49CB306 C5375212 446FC248 C4E208C5 4423F55E 444F2555 433BDED1 C3EA7132 44E3BA23
4501ACF4 C3CB8350 4497EC01 C5247FE5 435147AD 43B153B2 C3B8BF23 435BBBFB C09F5B51 C4D493C7 C41ADCD0 431E0CB0 C328E55E 44C17D00 43416855 449789BF
C45AD79E 4514B5A1 452D98CE C4ADD796 448C5278 448F1D65 C4041F78 4519E96C C525E20F C4CF26C4 C438710D C499C7E7 C2BBD4E2 455F2E6D C2E6CAB5 C4B58AFF
C4B583EB C46D0CEE 44447721 4390CC18 432912D0 41E0B456 44CCA5F2 4459BE7B 4181504A 448003F7 44ABDD28 C451F62F 4503AF4D C4D6BC79 C4CD53FA C4699518
C4F292F0 450B1381 44D64385 43731D8F 44A01D0B 454B49C8 44EAE8C8 44F87076 C56B74CF 453D5E45 C3592535 442C1000 4246A925 4473A21C C5653BDE C47119C0
C4BF5986 C2601A57 C30B372D 43438BC6 43596C79 C4BB7F7B 43ED3CF1 C26D68E6 44537CC2 4497F3E3 C3480DF0 44D23988 439CCFE5 C3FE6414 45023049 44FB0130
C3E430B0 454980C9 437D5EFB 44E82DD3 C48AC57D C48221F8 C4899B51 C43B5F29 C55236C5 C49E50D4 C50E7049 C40B4A66 C4AC1B81 45606F65 C2D2CA8A 4323C47D
C35E97C9 44379E24 C536AD70 441CE886 C4478406 44DCFD2A 4493AD2C 435345FC 445E99DB C46F0032 C3124B77 C4CD0C15 C499F5B7 C43AFA68 C47D5A6C C2A32498

