test_id,reference_real,reference_rounded_posit16_hex,reference_rounded_posit16_real,hw_hex,hw_real,abs_error,rel_error,squared_error,exact_match_to_reference_rounded_posit16
21,-0.17152690214297195,E506,-0.1715087890625,E506,-0.1715087890625,1.8113080471948706e-05,0.00010559906490266467,3.280836841832896e-10,1
22,-1.5390109825196372,B760,-1.5390625,B760,-1.5390625,5.151748036280601e-05,3.3474407231625244e-05,2.654050782932103e-09,1
23,0.20583504192733282,1D2C,0.205810546875,1D30,0.2060546875,0.000219645572667182,0.001067095138954643,4.8244177592294325e-08,0
24,0.4268258192949739,2B51,0.42681884765625,2B50,0.4267578125,6.800679497387385e-05,0.00015933149284691052,4.6249241626185136e-09,0
25,0.9674076180779614,3EF5,0.9674072265625,3EF6,0.967529296875,0.00012167879703861573,0.00012577820844574938,1.480572964876464e-08,0
26,0.18134563223715205,1B9B,0.18133544921875,1B9E,0.1815185546875,0.0001729224503479454,0.0009535517796304498,2.990217383433764e-08,0
27,0.4688023898047953,2E01,0.46881103515625,2E01,0.46881103515625,8.64535145467249e-06,1.8441355340087597e-05,7.474210177480773e-11,1
28,2.0482885603968963,5063,2.04833984375,5063,2.04833984375,5.128335310367049e-05,2.50371720543776e-05,2.62998230555575e-09,1
29,-0.337721583513296,DA63,-0.33770751953125,DA65,-0.33758544921875,0.00013613429454600867,0.0004030962224262137,1.8532546151539447e-08,0
30,0.5815664380452509,329C,0.58154296875,329C,0.58154296875,2.3469295250877487e-05,4.035531233501369e-05,5.508078195728606e-10,1
31,-0.05319929959214176,F131,-0.053192138671875,F130,-0.05322265625,2.3356657858242258e-05,0.00043904070236466694,5.455334663069898e-10,0
32,-0.5564432427239194,CE32,-0.556396484375,CE32,-0.556396484375,4.675834891942898e-05,8.403076060468623e-05,2.1863431936710657e-09,1
33,0.18245116415690532,1BAD,0.18243408203125,1BAD,0.18243408203125,1.708212565532108e-05,9.362574217740097e-05,2.917990169041786e-10,1
34,1.8506878316971043,4D9C,1.8505859375,4D9C,1.8505859375,0.00010189419710426861,5.505747396135973e-05,1.0382427403523542e-08,1
35,-0.8250325042099921,C599,-0.8250732421875,C59A,-0.824951171875,8.133233499207915e-05,9.858076448752613e-05,6.614948715263782e-09,0
36,-0.7714311317022587,C750,-0.771484375,C752,-0.771240234375,0.0001908973272587433,0.0002474586770143754,3.6441789554531743e-08,0
37,-0.25885918441142114,DF6F,-0.25885009765625,DF70,-0.2587890625,7.012191142113933e-05,0.0002708882498435527,4.91708246135411e-09,0
38,-0.06029357091955506,F048,-0.060302734375,F04A,-0.06024169921875,5.187170080506176e-05,0.0008603189363965532,2.6906733444098448e-09,0
39,-0.7256365602197782,C8C8,-0.7255859375,C8C7,-0.7257080078125,7.144759272181833e-05,9.84619527717547e-05,5.104758505742828e-09,0
40,-1.5355131748645479,B76F,-1.535400390625,B76E,-1.53564453125,0.00013135638545214157,8.554559322731236e-05,1.725449999905159e-08,0
41,-1.3595932017831056,BA3F,-1.359619140625,BA3F,-1.359619140625,2.5938841894390663e-05,1.9078384519996047e-05,6.728235188221962e-10,1
42,-1.6527886239796485,B58E,-1.65283203125,B58E,-1.65283203125,4.340727035145875e-05,2.6263050048675334e-05,1.8841911193646297e-09,1
43,0.020596382397152224,0946,0.020599365234375,0948,0.0206298828125,3.3500415347775814e-05,0.0016265193907260033,1.1222778284734932e-09,0
44,2.093564048971846,50C0,2.09375,50BF,2.09326171875,0.0003023302218458923,0.00014440934921210906,9.140356304138646e-08,0
45,-0.11121061552709463,E9C4,-0.1112060546875,E9C5,-0.111175537109375,3.5078417719630606e-05,0.0003154232853884738,1.2304953897128945e-09,0
46,-0.5117095473399382,CFA0,-0.51171875,CFA0,-0.51171875,9.202660061768952e-06,1.798414766659699e-05,8.468895221247734e-11,1
47,-0.4475283233923347,D35C,-0.447509765625,D35D,-0.44744873046875,7.959292358472592e-05,0.00017785002518142114,6.335033484764019e-09,0
48,-1.3919693619105424,B9BA,-1.39208984375,B9BA,-1.39208984375,0.00012048183945756463,8.655495067233213e-05,1.4515873639078378e-08,1
49,-1.2065298369302573,BCB2,-1.20654296875,BCB2,-1.20654296875,1.313181974271771e-05,1.088395772799839e-05,1.7244468975523062e-10,1
50,0.7402387052938789,37B0,0.740234375,37B0,0.740234375,4.3302938789180345e-06,5.849861467590895e-06,1.8751445077794996e-11,1
51,-1.34876876157705,BA6B,-1.348876953125,BA6B,-1.348876953125,0.0001081915479499429,8.021504577511104e-05,1.1705411047804794e-08,1
52,-0.1506868630844857,E65B,-0.15069580078125,E65C,-0.150634765625,5.209745948570044e-05,0.00034573325384370715,2.7141452848641986e-09,0
53,-0.15244961244741945,E63E,-0.1524658203125,E63E,-0.1524658203125,1.6207865080553052e-05,0.0001063162104537538,2.62694890469411e-10,1
54,1.9794748310650399,4FAC,1.9794921875,4FAC,1.9794921875,1.7356434960147382e-05,8.76820189262467e-06,3.0124583452582624e-10,1
55,1.4930268672564275,47E3,1.492919921875,47E3,1.492919921875,0.00010694538142752563,7.162991086961984e-05,1.1437314608678944e-08,1
56,1.769695527918384,4C51,1.769775390625,4C51,1.769775390625,7.986270661608508e-05,4.512793605238078e-05,6.378051908046879e-09,1
57,0.8350015095476861,3AB8,0.8349609375,3AB8,0.8349609375,4.0572047686149304e-05,4.858919082448949e-05,1.646091053447173e-09,1
58,-1.1551754641833702,BD84,-1.1552734375,BD85,-1.155029296875,0.0001461673083702486,0.00012653255968657443,2.1364882036203348e-08,0
59,-0.8570065135286471,C493,-0.8570556640625,C493,-0.8570556640625,4.915053385290413e-05,5.73514122436844e-05,2.4157749780254753e-09,1
60,-0.3070112960657339,DC5A,-0.3070068359375,DC5A,-0.3070068359375,4.460128233907401e-06,1.4527570454451446e-05,1.9892743862897954e-11,1
61,0.06290735488401189,100D,0.062896728515625,100E,0.06292724609375,1.9891209738109872e-05,0.0003161984759140666,3.95660224845477e-10,0
62,-0.007377668118847602,FA39,-0.00737762451171875,FA38,-0.00738525390625,7.585787402397681e-06,0.0010282093583226387,5.754417051437536e-11,0
63,-1.5272552141897668,B790,-1.52734375,B790,-1.52734375,8.853581023315904e-05,5.7970540490266843e-05,7.838589693641949e-09,1
64,-0.4077591558429536,D5E7,-0.40777587890625,D5E6,-0.4078369140625,7.775821954641993e-05,0.00019069644036728416,6.046340707029242e-09,0
65,-1.099627000880711,BE68,-1.099609375,BE68,-1.099609375,1.762588071096971e-05,1.6028963181926987e-05,3.106716708373341e-10,1
66,-0.4319687881347928,D45B,-0.43194580078125,D45B,-0.43194580078125,2.2987353542780475e-05,5.321531132385295e-05,5.284184229007821e-10,1
67,-0.07310139906800323,EEA5,-0.073089599609375,EEA4,-0.0731201171875,1.8718119496774488e-05,0.00025605692552288625,3.503679974955292e-10,0
68,1.1043470765444252,41AB,1.104248046875,41AC,1.1044921875,0.0001451109555747898,0.00013139977336549987,2.105718942782862e-08,0
69,1.074772797416402,4132,1.07470703125,4132,1.07470703125,6.576616640208144e-05,6.119076195468826e-05,4.3251886432262655e-09,1
70,0.4699039272487283,2E13,0.46990966796875,2E13,0.46990966796875,5.740720021685242e-06,1.2216795154909567e-05,3.29558663673778e-11,1
71,-0.3953535564037791,D6B3,-0.39532470703125,D6B2,-0.3953857421875,3.2185783720883876e-05,8.141012822460149e-05,1.0359246737275134e-09,0
72,0.2863596250988214,2254,0.286376953125,2254,0.286376953125,1.7328026178597966e-05,6.0511415226983e-05,3.0026049124617646e-10,1
73,-1.170819347447572,BD44,-1.1708984375,BD44,-1.1708984375,7.909005242789924e-05,6.755102962751544e-05,6.25523639304785e-09,1
74,0.2516593140976302,201B,0.25164794921875,201C,0.251708984375,4.967027736979546e-05,0.00019737110683901044,2.467136453992415e-09,0
75,0.022493248214492126,09C2,0.022491455078125,09C5,0.0225372314453125,4.398323082037414e-05,0.001955397032965487,1.93452459339831e-09,0
76,-0.98935153435955,C057,-0.9893798828125,C058,-0.9892578125,9.372185955003332e-05,9.473059503637756e-05,8.78378695751617e-09,0
77,0.22134208526358168,1E2A,0.2213134765625,1E2C,0.221435546875,9.346161141832177e-05,0.0004222496201164117,8.735072808909374e-09,0
78,0.30732601331111165,23AB,0.30731201171875,23AC,0.307373046875,4.703356388835456e-05,0.00015304127165031628,2.21215613203993e-09,0
79,-1.4508908425981475,B8C9,-1.450927734375,B8C9,-1.450927734375,3.6891776852510105e-05,2.5426983043360486e-05,1.3610031993354004e-09,1
80,1.2724784348968776,445C,1.2724609375,445C,1.2724609375,1.749739687761931e-05,1.3750643152579092e-05,3.061588974929219e-10,1
81,1.831750641880792,4D4F,1.831787109375,4D50,1.83203125,0.0002806081192079368,0.00015319122198849947,7.874091656541568e-08,0
82,-0.8137752639457355,C5F6,-0.813720703125,C5F6,-0.813720703125,5.456082073551638e-05,6.704654608321276e-05,2.976883159333154e-09,1
83,-0.8028591867620138,C64F,-0.8028564453125,C64E,-0.802978515625,0.00011932886298615664,0.00014862987800814503,1.4239377541568943e-08,0
84,-1.2354702308686971,BC3C,-1.2353515625,BC3C,-1.2353515625,0.00011866836869711683,9.605117608837685e-05,1.4082181729234857e-08,1
85,0.42696183506116164,2B53,0.42694091796875,2B55,0.42706298828125,0.00010115322008835692,0.00023691396228392843,1.0231973934243574e-08,0
86,-0.8483224934853926,C4DB,-0.8482666015625,C4DA,-0.848388671875,6.617838960742972e-05,7.80108863264148e-05,4.379579251032762e-09,0
87,-0.4727613282603498,D1BE,-0.4727783203125,D1BE,-0.4727783203125,1.6992052150222037e-05,3.594213641109095e-05,2.8872983627586533e-10,1
88,-1.3063292833410696,BB19,-1.306396484375,BB19,-1.306396484375,6.720103393043075e-05,5.144264527130349e-05,4.515978961318905e-09,1
89,0.3905910015666926,28FF,0.39056396484375,28FC,0.390380859375,0.00021014219169257498,0.0005380108370384299,4.4159740729358924e-08,0
90,0.8261624709662259,3A70,0.826171875,3A6F,0.8260498046875,0.00011266627872585921,0.00013637302913807264,1.2693690361932996e-08,0
91,2.045202750599115,505D,2.04541015625,505C,2.044921875,0.0002808755991150491,0.00013733386532595378,7.889110217823778e-08,0
92,0.02609932560349526,0AAE,0.026092529296875,0AA0,0.02587890625,0.00022041935349526032,0.008445404178019889,4.8584691395268526e-08,0
93,0.020742411470641264,094F,0.0207366943359375,094C,0.02069091796875,5.149350189126434e-05,0.0024825224378635076,2.651580737025644e-09,0
94,-1.934277024881389,B10D,-1.934326171875,B10E,-1.93408203125,0.0001949936313889733,0.00010080956806118836,3.8022516282258794e-08,0
95,0.5429984528336602,3160,0.54296875,3160,0.54296875,2.9702833660216754e-05,5.4701506984432955e-05,8.822583274465055e-10,1
96,0.4649301604824736,2DC1,0.46490478515625,2DC2,0.4649658203125,3.565983002640216e-05,7.669932617276702e-05,1.2716234775118932e-09,0
97,-0.8126959019261593,C5FE,-0.812744140625,C5FE,-0.812744140625,4.823869884074128e-05,5.935639484143012e-05,2.326972065847734e-09,1
98,-0.8405546025839696,C51A,-0.840576171875,C51A,-0.840576171875,2.1569291030365534e-05,2.5660785110281764e-05,4.6523431555260705e-10,1
99,-1.576871531567685,B6C5,-1.576904296875,B6C5,-1.576904296875,3.276530731510796e-05,2.0778678959682618e-05,1.0735653634534673e-09,1
100,-0.3595646653263861,D8FD,-0.35955810546875,D8FE,-0.3594970703125,6.759501388609035e-05,0.00018799125833105046,4.569085902260747e-09,0
101,0.7231692949504218,3724,0.72314453125,3724,0.72314453125,2.476370042181486e-05,3.424329627201965e-05,6.132408585813935e-10,1
102,0.4617489315198595,2D8D,0.46173095703125,2D8D,0.46173095703125,1.797448860951789e-05,3.892697390842759e-05,3.2308224077368843e-10,1
103,-0.1935203125743501,E39D,-0.19354248046875,E39E,-0.1934814453125,3.886726185009515e-05,0.0002008433188901678,1.5106640437238617e-09,0
104,3.0726623097120114,5895,3.07275390625,5894,3.072265625,0.0003966847120113748,0.0001291013043501531,1.5735876074354736e-07,0
105,-0.8075284148445999,C629,-0.8074951171875,C629,-0.8074951171875,3.329765709991772e-05,4.123403769801152e-05,1.108733968343701e-09,1
106,0.6088727447527716,337C,0.60888671875,337B,0.6087646484375,0.0001080963152716441,0.00017753515197257814,1.1684813375306677e-08,0
107,0.7660451381195073,3883,0.7659912109375,3884,0.76611328125,6.814313049274823e-05,8.895445855844271e-05,4.643486233351713e-09,0
108,0.9904786289120013,3FB2,0.990478515625,3FB2,0.990478515625,1.1328700133539371e-07,1.143760178448622e-07,1.2833944671565496e-14,1
109,0.7156317989752298,36E6,0.715576171875,36E6,0.715576171875,5.5627100229771465e-05,7.773145395359506e-05,3.0943742799730405e-09,1
110,0.17071166524745623,1AED,0.17071533203125,1AEE,0.1707763671875,6.47019400437654e-05,0.00037901299802785163,4.186341045427012e-09,0
111,-1.5767804247531687,B6C6,-1.57666015625,B6C6,-1.57666015625,0.00012026850316870785,7.62747312692792e-05,1.446451285444149e-08,1
112,0.09191793922145192,13C4,0.0919189453125,13C6,0.09197998046875,6.204124729808358e-05,0.000674963427417706,3.849116366301963e-09,0
113,-0.3024497572788808,DCA5,-0.30242919921875,DCA6,-0.3023681640625,8.159321638079309e-05,0.00026977444820879183,6.657452959362921e-09,0
114,-0.3625776749286497,D8CC,-0.362548828125,D8CC,-0.362548828125,2.8846803649673625e-05,7.95603415333012e-05,8.321380808028236e-10,1
115,-0.7026420694500185,C984,-0.70263671875,C982,-0.702880859375,0.00023878992498149731,0.0003398457555614428,5.7020628272669116e-08,0
116,0.6353451506861141,3455,0.6353759765625,3454,0.63525390625,9.124443611407962e-05,0.0001436139648119515,8.325547121776358e-09,0
117,0.12333605574991541,17C9,0.123321533203125,17CA,0.12335205078125,1.5995031334592458e-05,0.00012968658059752677,2.558410273945946e-10,0
118,1.9249722163008773,4ECD,1.925048828125,4ECC,1.9248046875,0.0001675288008773368,8.702920460808961e-05,2.806589912339836e-08,0
119,1.346183021093795,458A,1.34619140625,458A,1.34619140625,8.385156204937516e-06,6.228838184368455e-06,7.031084458120213e-11,1
120,0.12306844704270475,17C1,0.123077392578125,17BC,0.1229248046875,0.00014364235520475388,0.0011671745167541603,2.0633126208768684e-08,0
121,1.0411205233565382,40A8,1.041015625,40A8,1.041015625,0.00010489835653815227,0.00010075524800910027,1.1003665204405314e-08,1
122,-1.3470864265370803,BA72,-1.34716796875,BA72,-1.34716796875,8.15422129196719e-05,6.0532280121989145e-05,6.649132487837106e-09,1
123,-0.7989015260601242,C66F,-0.7989501953125,C670,-0.798828125,7.340106012421188e-05,9.187748142902886e-05,5.387715627358168e-09,0
124,-1.6515831910737848,B593,-1.651611328125,B593,-1.651611328125,2.8137051215182396e-05,1.7036411709233343e-05,7.916936510857972e-10,1
125,-0.19044696682760637,E3D0,-0.1904296875,E3CF,-0.19049072265625,4.3755828643632366e-05,0.00022975335009268162,1.9145725402909187e-09,0
126,1.395443449656498,4654,1.3955078125,4654,1.3955078125,6.436284350197496e-05,4.612357707352348e-05,4.142575623659721e-09,1
127,-0.3457881270700972,D9DF,-0.34576416015625,D9DF,-0.34576416015625,2.3966913847206506e-05,6.931097967498462e-05,5.74412959359419e-10,1
128,0.792078125539956,3959,0.7921142578125,3959,0.7921142578125,3.61322725439539e-05,4.561705642271423e-05,1.305541119190565e-09,1
129,-0.3862933390502077,D747,-0.38629150390625,D746,-0.3863525390625,5.920001229231531e-05,0.0001532514447126434,3.5046414554102836e-09,0
130,0.9433339629181281,3E30,0.943359375,3E30,0.943359375,2.5412081871900583e-05,2.6938584712131366e-05,6.457739050641782e-10,1
131,1.854321265282032,4DAB,1.854248046875,4DAC,1.8544921875,0.00017092221796799478,9.217508377222782e-05,2.921440459509872e-08,0
132,0.8260633983645497,3A6F,0.8260498046875,3A70,0.826171875,0.00010847663545032749,0.00013131756674498695,1.1767180438623245e-08,0
133,0.12664226103192544,181B,0.12664794921875,181F,0.12689208984375,0.0002498288118245595,0.001972712819471691,6.241443521767117e-08,0
134,1.3255247708921587,4535,1.325439453125,4535,1.325439453125,8.53177671586991e-05,6.436527557404684e-05,7.279121392945994e-09,1
135,0.32029844830465604,2480,0.3203125,247F,0.32025146484375,4.6983460906036e-05,0.00014668650802000474,2.207445598709013e-09,0
136,-0.5591657932285519,CE1B,-0.5592041015625,CE1C,-0.55908203125,8.376197855186618e-05,0.0001497981091944756,7.016069050923289e-09,0
137,0.32634339970603116,24E3,0.32635498046875,24E4,0.326416015625,7.261591896884356e-05,0.00022251382756401905,5.273071687689654e-09,0
138,-0.1532039510680958,E632,-0.1531982421875,E630,-0.1533203125,0.00011636143190418835,0.0007595197845287178,1.3539982834793063e-08,0
139,-0.7728037058176566,C745,-0.7728271484375,C745,-0.7728271484375,2.3442619843438983e-05,3.0334507543071076e-05,5.495564251239991e-10,1
140,0.0934726696871202,13F7,0.093475341796875,13F8,0.093505859375,3.31896878797977e-05,0.0003550737128926893,1.1015553815583905e-09,0
141,0.45589407277290955,2D2D,0.45587158203125,2D2D,0.45587158203125,2.2490741659553226e-05,4.933326183154028e-05,5.05833460396763e-10,1
142,-0.20804968378807542,E2AF,-0.20806884765625,E2B0,-0.2080078125,4.187128807542351e-05,0.00020125619665961445,1.7532047650951027e-09,0
143,-1.354675143291732,BA53,-1.354736328125,BA53,-1.354736328125,6.118483326789104e-05,4.516568682231645e-05,3.743583822019626e-09,1
144,-1.6070283926374862,B64A,-1.60693359375,B64A,-1.60693359375,9.479888748620269e-05,5.899017585533565e-05,8.986829068621717e-09,1
145,0.28990361964881717,228E,0.2899169921875,228F,0.28997802734375,7.440769493283206e-05,0.00025666355950632107,5.5365050652174015e-09,0
146,1.3162317959836765,450F,1.316162109375,450F,1.316162109375,6.968660867645582e-05,5.2944024668828205e-05,4.856223428825487e-09,1
147,-0.17002250016320844,E51E,-0.1700439453125,E51E,-0.1700439453125,2.144514929156016e-05,0.00012613124304709363,4.598944281373033e-10,1
148,1.5795673040989067,4946,1.57958984375,4946,1.57958984375,2.2539651093334e-05,1.4269509779573565e-05,5.080358714092326e-10,1
149,-1.0648786303131244,BEF6,-1.06494140625,BEF7,-1.064697265625,0.00018136468812435247,0.00017031489125762878,3.2893150098443635e-08,0
150,0.5169881449546332,308B,0.5169677734375,308C,0.51708984375,0.00010169879536681137,0.0001967139795357119,1.0342644979060573e-08,0
151,2.0232684252628808,5030,2.0234375,5030,2.0234375,0.0001690747371192458,8.356515379182974e-05,2.8586266731942078e-08,1
152,-2.3620130117631053,AD1B,-2.36181640625,AD1B,-2.36181640625,0.00019660551310529684,8.323642254559057e-05,3.865372778339705e-08,1
153,1.0349946880923009,408F,1.034912109375,4090,1.03515625,0.00016156190769911483,0.00015609926268984553,2.61022500193773e-08,0
154,1.573894104668476,492F,1.573974609375,492E,1.57373046875,0.00016363591847601278,0.00010396882356356556,2.67767138154883e-08,0
155,-0.9541577282331319,C178,-0.9541015625,C178,-0.9541015625,5.6165733131940954e-05,5.8864201871472796e-05,3.1545895782484096e-09,1
156,0.047463379602052935,0E13,0.047454833984375,0E10,0.04736328125,0.00010009835205293527,0.002108959641984822,1.001968008371337e-08,0
157,-0.20599478419219738,E2D1,-0.20599365234375,E2D0,-0.2060546875,5.990330780261677e-05,0.00029080011922401756,3.588406285695047e-09,0
158,-1.4749744465969223,B867,-1.474853515625,B867,-1.474853515625,0.00012093097192233948,8.198852000545012e-05,1.462429997008166e-08,1
159,1.1806450882710176,42E4,1.1806640625,42E5,1.180908203125,0.00026311485398244905,0.00022285685732006445,6.922942638620548e-08,0
160,-0.18932886351093886,E3E2,-0.1893310546875,E3E1,-0.18939208984375,6.322633281113932e-05,0.000333949782609276,3.9975691607449525e-09,0
161,0.5214909055945468,30B0,0.521484375,30B0,0.521484375,6.530594546805268e-06,1.2522930844517412e-05,4.264866513476271e-11,1
162,-0.0657970801645289,EF94,-0.0657958984375,EF94,-0.0657958984375,1.181727028898294e-06,1.796017431082544e-05,1.3964787708287893e-12,1
163,1.1774453228292083,42D7,1.177490234375,42D7,1.177490234375,4.491154579167045e-05,3.814321134144502e-05,2.0170469453973115e-09,1
164,-0.7038048911044092,C97A,-0.703857421875,C97A,-0.703857421875,5.253077059075295e-05,7.463825735612858e-05,2.759481858858315e-09,1
165,-0.3762666901594597,D7EB,-0.37628173828125,D7EB,-0.37628173828125,1.5048121790317559e-05,3.999323401160026e-05,2.2644596941623015e-10,1
166,1.9591470313605897,4F59,1.959228515625,4F59,1.959228515625,8.14842644103475e-05,4.159170450507651e-05,6.639685346495425e-09,1
167,0.86230758491356,3B98,0.8623046875,3B98,0.8623046875,2.8974135599657558e-06,3.3600696673173765e-06,8.395005337473434e-12,1
168,0.5618794524801513,31FB,0.5618896484375,31FA,0.561767578125,0.00011187435515125355,0.00019910739689347437,1.2515871340508811e-08,0
169,0.9316832422499441,3DD0,0.931640625,3DD2,0.931884765625,0.0002015233750558565,0.0002163003110039769,4.06116706939034e-08,0
170,-1.5519754050393781,B72B,-1.552001953125,B72B,-1.552001953125,2.6548085621858064e-05,1.7105996355131968e-05,7.048008501855069e-10,1
171,-0.009480932046552482,F993,-0.0094757080078125,F990,-0.009521484375,4.055232844751844e-05,0.004277251250024974,1.6444913425154132e-09,0
172,-0.42363991351363844,D4E3,-0.42364501953125,D4E3,-0.42364501953125,5.106017611555824e-06,1.205273027559393e-05,2.6071415849518243e-11,1
173,-0.32850092207208714,DAFA,-0.3284912109375,DAFA,-0.3284912109375,9.711134587142567e-06,2.9561970559740253e-05,9.430613496959663e-11,1
174,0.20435160264199692,1D14,0.204345703125,1D13,0.20428466796875,6.693467324692115e-05,0.0003275466029213573,4.480250482672102e-09,0
175,-0.3868984313610456,D73D,-0.38690185546875,D73E,-0.3868408203125,5.761104854562493e-05,0.00014890483877889773,3.3190329145263528e-09,0
176,0.36206375203781804,272C,0.362060546875,272A,0.3619384765625,0.00012527547531804295,0.00034600391398738464,1.569394471616159e-08,0
177,-0.2050721813667189,E2E0,-0.205078125,E2DE,-0.2052001953125,0.00012801394578110248,0.0006242384750966413,1.6387570314447045e-08,0
178,-1.0959500022824087,BE77,-1.095947265625,BE77,-1.095947265625,2.736657408686227e-06,2.497064102364986e-06,7.489293772517216e-12,1
179,-0.2691934606581924,DEC6,-0.2691650390625,DEC5,-0.26922607421875,3.2613560557614996e-05,0.00012115287079364075,1.0636443322452206e-09,0
180,0.19478100591714165,1C77,0.19476318359375,1C77,0.19476318359375,1.7822323391647465e-05,9.149928817612199e-05,3.1763521107646443e-10,1
181,0.5246354575832846,30CA,0.524658203125,30CA,0.524658203125,2.2745541715440964e-05,4.3354945584916295e-05,5.173596679288651e-10,1
182,0.6685150672438961,3564,0.66845703125,3564,0.66845703125,5.803599389608838e-05,8.681329223491526e-05,3.3681765875068075e-09,1
183,-0.0069100580326695304,FA76,-0.0069122314453125,FA70,-0.0069580078125,4.794977983046955e-05,0.006939128384128105,2.299181385790505e-09,0
184,1.0858856855117596,4160,1.0859375,415F,1.085693359375,0.00019232613675956856,0.00017711453362508273,3.6989342880860265e-08,0
185,0.23668170857249582,1F26,0.2366943359375,1F26,0.2366943359375,1.2627365004180824e-05,5.335167250710061e-05,1.5945034694881058e-10,1
186,0.4394827547502218,2C20,0.439453125,2C1A,0.4390869140625,0.0003958406877218046,0.0009006967473542369,1.5668985005607122e-07,0
187,-0.1710793588195496,E50D,-0.17108154296875,E50C,-0.171142578125,6.321930545039045e-05,0.0003695320457511923,3.996680581629768e-09,0
188,1.0222602588179233,405B,1.022216796875,405C,1.0224609375,0.0002006786820767381,0.00019630879743754313,4.027193344005653e-08,0
189,0.9266829260584618,3DA7,0.9266357421875,3DA9,0.9268798828125,0.00019695675403819113,0.00021253953051225818,3.879196296126052e-08,0
190,0.16553172595881338,1A98,0.16552734375,1A99,0.16558837890625,5.665294743661953e-05,0.0003422482736071729,3.209556453256375e-09,0
191,0.8134468489420548,3A08,0.8134765625,3A08,0.8134765625,2.971355794523234e-05,3.6527964898846096e-05,8.828955257646798e-10,1
192,0.7898171391718236,3946,0.789794921875,3946,0.789794921875,2.2217296823612287e-05,2.812967169452491e-05,4.936082781484926e-10,1
193,-0.12449994734746322,E810,-0.12451171875,E812,-0.12445068359375,4.9263753713224556e-05,0.0003956929682527158,2.4269174299172464e-09,0
194,-0.15319871011337582,E632,-0.1531982421875,E632,-0.1531982421875,4.6792587582444867e-07,3.0543721646099808e-06,2.1895462526607734e-13,1
195,-0.2395879156323299,E0AB,-0.23956298828125,E0AB,-0.23956298828125,2.49273510798953e-05,0.00010404260588062653,6.213728318603573e-10,1
196,1.2223860767237906,438F,1.222412109375,438F,1.222412109375,2.603265120937337e-05,2.1296586819072292e-05,6.776989289888888e-10,1
