test_id,reference_real,reference_rounded_fp32_hex,reference_rounded_fp32_real,hw_hex,hw_real,abs_error,rel_error,squared_error,exact_match_to_reference_rounded_fp32
39,-0.7256365602197782,BF39C351,-0.7256365418434143,BF39C350,-0.7256364822387695,7.798100865041846e-08,1.074656555711579e-07,6.081037710136639e-15,0
40,-1.535513174864548,BFC48BB2,-1.535513162612915,BFC48BB2,-1.535513162612915,1.2251633041415744e-08,7.978852439671509e-09,1.5010251218150999e-16,1
41,-1.3595932017831056,BFAE0726,-1.359593152999878,BFAE0726,-1.359593152999878,4.87832276796496e-08,3.58807528720138e-08,2.3798033028445306e-15,1
42,-1.6527886239796485,BFD38E94,-1.6527886390686035,BFD38E94,-1.6527886390686035,1.508895497437379e-08,9.129391838408242e-09,2.276765622186796e-16,1
43,0.020596382397152224,3CA8B9BF,0.02059638313949108,3CA8B9C2,0.02059638872742653,6.330274304744421e-09,3.073488432424755e-07,4.007237277330746e-17,0
44,2.093564048971846,4005FCF4,2.093564033508301,4005FCF4,2.093564033508301,1.546354511106074e-08,7.386229773411958e-09,2.391212274018105e-16,1
45,-0.11121061552709466,BDE3C264,-0.11121061444282532,BDE3C264,-0.11121061444282532,1.0842693409784943e-09,9.749692831385594e-09,1.1756400037859382e-18,1
46,-0.5117095473399382,BF02FF66,-0.5117095708847046,BF02FF64,-0.511709451675415,9.566452319198504e-08,1.869508272598895e-07,9.151700997549844e-15,0
47,-0.4475283233923347,BEE5226F,-0.44752833247184753,BEE5226F,-0.44752833247184753,9.079512808263246e-09,2.0288130010273134e-08,8.243755283541633e-17,1
48,-1.3919693619105424,BFB22C0D,-1.3919693231582642,BFB22C0D,-1.3919693231582642,3.875227827521144e-08,2.783989312956008e-08,1.5017390715194244e-15,1
49,-1.2065298369302573,BF9A6F92,-1.2065298557281494,BF9A6F91,-1.2065297365188599,1.0041139741900906e-07,8.322330235486193e-08,1.0082448731638179e-14,0
50,0.7402387052938789,3F3D8049,0.7402387261390686,3F3D8048,0.7402386665344238,3.875945508990952e-08,5.2360751758477424e-08,1.5022953588667132e-15,0
51,-1.34876876157705,BFACA474,-1.348768711090088,BFACA474,-1.348768711090088,5.048696216647386e-08,3.7431888700804354e-08,2.5489333487989628e-15,1
52,-0.15068686308448564,BE1A4DA8,-0.1506868600845337,BE1A4DA8,-0.1506868600845337,2.999951953519542e-09,1.9908516854833973e-08,8.999711723425715e-18,1
53,-0.15244961244741945,BE1C1BC0,-0.1524496078491211,BE1C1BC0,-0.1524496078491211,4.598298353197805e-09,3.016274216363638e-08,2.1144347745021645e-17,1
54,1.9794748310650399,3FFD5F6E,1.9794747829437256,3FFD5F6E,1.9794747829437256,4.8121314266680315e-08,2.431014201922893e-08,2.3156608867526104e-15,1
55,1.4930268672564277,3FBF1B81,1.493026852607727,3FBF1B81,1.493026852607727,1.464870069689539e-08,9.811411313591232e-09,2.1458443210722346e-16,1
56,1.769695527918384,3FE28562,1.769695520401001,3FE28562,1.769695520401001,7.517382938360129e-09,4.247839710146355e-09,5.651104624194796e-17,1
57,0.8350015095476861,3F55C2A9,0.835001528263092,3F55C2A8,0.8350014686584473,4.088923888367901e-08,4.896905983538688e-08,1.6719298564865677e-15,0
58,-1.15517546418337,BF93DCCA,-1.1551754474639893,BF93DCCA,-1.1551754474639893,1.6719380768748238e-08,1.4473455580678988e-08,2.795376932903884e-16,1
59,-0.8570065135286471,BF5B64C7,-0.8570064902305603,BF5B64C7,-0.8570064902305603,2.3298086793133166e-08,2.718542557769531e-08,5.42800848220366e-16,1
60,-0.30701129606573396,BE9D3096,-0.30701130628585815,BE9D3095,-0.30701127648353577,1.9582198196310685e-08,6.37833149700067e-08,3.8346248619959343e-16,0
61,0.06290735488401189,3D80D592,0.06290735304355621,3D80D592,0.06290735304355621,1.8404556767492863e-09,2.9256605688519326e-08,3.3872770980786736e-18,1
62,-0.007377668118847602,BBF1C05E,-0.007377668283879757,BBF1C02F,-0.0073776463977992535,2.172104834885502e-08,2.9441617593728067e-06,4.718039413732975e-16,0
63,-1.5272552141897668,BFC37D19,-1.5272551774978638,BFC37D19,-1.5272551774978638,3.6691903071428555e-08,2.4024735833620442e-08,1.3462957510031082e-15,1
64,-0.4077591558429536,BED0C5CF,-0.4077591598033905,BED0C5D1,-0.4077592194080353,6.356508169824693e-08,1.5588879069273113e-07,4.0405196113048064e-15,0
65,-1.099627000880711,BF8CC094,-1.0996270179748535,BF8CC094,-1.0996270179748535,1.7094142545914792e-08,1.5545400878865094e-08,2.9220970938005425e-16,1
66,-0.4319687881347928,BEDD2B03,-0.4319687783718109,BEDD2B02,-0.4319687485694885,3.9565304255084754e-08,9.159297000582988e-08,1.5654133007974279e-15,0
67,-0.07310139906800323,BD95B630,-0.07310140132904053,BD95B631,-0.07310140877962112,9.71161789875552e-09,1.3285132736955145e-07,9.431552221142858e-17,0
68,1.1043470765444252,3F8D5B3F,1.1043471097946167,3F8D5B3E,1.1043469905853271,8.595909806174973e-08,7.783703138937209e-08,7.388966539589506e-15,0
69,1.074772797416402,3F899228,1.074772834777832,3F899227,1.0747727155685425,8.184785960096974e-08,7.615363898092706e-08,6.6990721212600544e-15,0
70,0.4699039272487282,3EF0973F,0.4699039161205292,3EF09740,0.46990394592285156,1.867412335876395e-08,3.9740300678269104e-08,3.487228832183334e-16,0
71,-0.3953535564037791,BECA6BC8,-0.3953535556793213,BECA6BC9,-0.3953535854816437,2.907786456063377e-08,7.354901477333927e-08,8.455222074065614e-16,0
72,0.2863596250988214,3E929DBB,0.28635963797569275,3E929DBB,0.28635963797569275,1.287687134698956e-08,4.4967482208938533e-08,1.6581381568692073e-16,1
73,-1.170819347447572,BF95DD69,-1.1708194017410278,BF95DD69,-1.1708194017410278,5.429345573126909e-08,4.637218871521961e-08,2.9477793352432765e-15,1
74,0.2516593140976302,3E80D97D,0.2516593039035797,3E80D97C,0.2516592741012573,3.9996372880324316e-08,1.5893062819366935e-07,1.5997098435819424e-15,0
75,0.022493248214492112,3CB843C3,0.02249324880540371,3CB843D6,0.022493284195661545,3.598116943281937e-08,1.599643105775944e-06,1.294644553753255e-15,0
76,-0.9893515343595501,BF7D4624,-0.9893515110015869,BF7D4625,-0.9893515706062317,3.624668154511568e-08,3.663680732913576e-08,1.3138219230330295e-15,0
77,0.22134208526358168,3E62A780,0.2213420867919922,3E62A77E,0.2213420569896698,2.8273911878429203e-08,1.2773852674587242e-07,7.994140929091799e-16,0
78,0.30732601331111165,3E9D59D6,0.3073260188102722,3E9D59D6,0.3073260188102722,5.4991605713539116e-09,1.7893573381915487e-08,3.024076698953348e-17,1
79,-1.4508908425981475,BFB9B6CB,-1.4508908987045288,BFB9B6CA,-1.4508907794952393,6.31029082320822e-08,4.3492526370269315e-08,3.981977027346587e-15,0
80,1.2724784348968776,3FA2E093,1.272478461265564,3FA2E092,1.2724783420562744,9.284060320524645e-08,7.29604531276558e-08,8.619377603514018e-15,0
81,1.831750641880792,3FEA76CE,1.8317506313323975,3FEA76CE,1.8317506313323975,1.0548394602238886e-08,5.758641138734953e-09,1.1126862868454247e-16,1
82,-0.8137752639457355,BF505393,-0.8137752413749695,BF505393,-0.8137752413749695,2.2570766033958023e-08,2.7735871356570377e-08,5.094394793596732e-16,1
83,-0.8028591867620138,BF4D882E,-0.8028591871261597,BF4D882E,-0.8028591871261597,3.641458246050888e-10,4.5356126031728416e-10,1.326021815773201e-19,1
84,-1.2354702308686971,BF9E23E3,-1.235470175743103,BF9E23E3,-1.235470175743103,5.512559408948903e-08,4.461911967779954e-08,3.0388311237191075e-15,1
85,0.42696183506116164,3EDA9ABE,0.42696183919906616,3EDA9ABF,0.42696186900138855,3.394022690672571e-08,7.949241388721272e-08,1.151939002480028e-15,0
86,-0.8483224934853926,BF592BAA,-0.8483225107192993,BF592BAA,-0.8483225107192993,1.7233906746128014e-08,2.031527736028936e-08,2.9700754173423666e-16,1
87,-0.4727613282603497,BEF20DC6,-0.472761332988739,BEF20DC4,-0.47276127338409424,5.4876255484170855e-08,1.1607602442040373e-07,3.0114034159639917e-15,0
88,-1.3063292833410696,BFA735CC,-1.3063292503356934,BFA735CC,-1.3063292503356934,3.300537620987143e-08,2.5265740139773055e-08,1.0893548587551469e-15,1
89,0.3905910015666926,3EC7FB8B,0.39059099555015564,3EC7FB8D,0.3905910551548004,5.3588107840063515e-08,1.3719749719045553e-07,2.8716853018782766e-15,0
90,0.8261624709662259,3F537F62,0.8261624574661255,3F537F63,0.8261625170707703,4.6104544404457215e-08,5.5805662959413224e-08,2.125629014742567e-15,0
91,2.045202750599115,4002E49A,2.0452027320861816,4002E49A,2.0452027320861816,1.8512933408487697e-08,9.051881728138973e-09,3.427287033870999e-16,1
92,0.02609932560349526,3CD5CE41,0.026099326089024544,3CD5CE5B,0.026099374517798424,4.89143031634498e-08,1.8741596586273143e-06,2.3926090539658754e-15,0
93,0.020742411470641264,3CA9EBFD,0.02074241079390049,3CA9EBF5,0.020742395892739296,1.5577901968377716e-08,7.510169196299391e-07,2.426710297363863e-16,0
94,-1.934277024881389,BFF79664,-1.934277057647705,BFF79663,-1.9342769384384155,8.644297344595486e-08,4.469006886500945e-08,7.472387658178057e-15,0
95,0.5429984528336602,3F0B01F2,0.5429984331130981,3F0B01F2,0.5429984331130981,1.9720562072222947e-08,3.6317897351843945e-08,3.889005684443982e-16,1
96,0.4649301604824736,3EEE0B53,0.46493014693260193,3EEE0B55,0.4649302065372467,4.605477310626327e-08,9.9057400488862e-08,2.1210421258693904e-15,0
97,-0.8126959019261593,BF500CD7,-0.8126959204673767,BF500CD7,-0.8126959204673767,1.8541217450263048e-08,2.2814459143104776e-08,3.4377674453793896e-16,1
98,-0.8405546025839696,BF572E96,-0.8405545949935913,BF572E96,-0.8405545949935913,7.590378325872393e-09,9.030202562140073e-09,5.76138431298734e-17,1
99,-1.5768715315676847,BFC9D6ED,-1.5768715143203735,BFC9D6ED,-1.5768715143203735,1.7247311134838128e-08,1.0937676779345048e-08,2.974697413819113e-16,1
100,-0.3595646653263861,BEB818DC,-0.3595646619796753,BEB818DD,-0.3595646917819977,2.645561159031473e-08,7.357678365392298e-08,6.998993846175951e-16,0
101,0.7231692949504218,3F39219F,0.7231692671775818,3F3921A0,0.7231693267822266,3.183180474763958e-08,4.401708558411882e-08,1.0132637934918497e-15,0
102,0.4617489315198595,3EEC6A5B,0.4617489278316498,3EEC6A5C,0.46174895763397217,2.611411265007746e-08,5.655478739089255e-08,6.819468795009356e-16,0
103,-0.1935203125743501,BE462A30,-0.19352030754089355,BE462A2C,-0.19352024793624878,6.463810131585035e-08,3.340119724693837e-07,4.1780841417181346e-15,0
104,3.072662309712012,4044A680,3.072662353515625,4044A680,3.072662353515625,4.380361318112591e-08,1.4255915153016424e-08,1.9187565277217077e-15,1
105,-0.8075284148445998,BF4EBA2F,-0.8075284361839294,BF4EBA2D,-0.8075283169746399,9.786995991412084e-08,1.211969239905383e-07,9.57852905359162e-15,0
106,0.6088727447527716,3F1BDF16,0.6088727712631226,3F1BDF16,0.6088727712631226,2.651035091449927e-08,4.354005191226552e-08,7.027987056098923e-16,1
107,0.7660451381195073,3F441B89,0.7660451531410217,3F441B89,0.7660451531410217,1.5021514476742936e-08,1.9609176704153296e-08,2.256458971749976e-16,1
108,0.9904786289120013,3F7D9002,0.9904786348342896,3F7D9001,0.9904785752296448,5.3682356560003086e-08,5.419839963530649e-08,2.8817954058353063e-15,0
109,0.7156317989752299,3F3733A5,0.7156317830085754,3F3733A5,0.7156317830085754,1.596665444303369e-08,2.231127021730674e-08,2.5493405410324747e-16,1
110,0.17071166524745623,3E2ECF0A,0.1707116663455963,3E2ECF07,0.17071162164211273,4.3605343502672866e-08,2.554327112881504e-07,1.9014259819860947e-15,0
111,-1.5767804247531687,BFC9D3F1,-1.5767804384231567,BFC9D3F1,-1.5767804384231567,1.3669988030429181e-08,8.669557165874315e-09,1.8686857275207708e-16,1
112,0.09191793922145192,3DBC3F79,0.09191793948411942,3DBC3F7A,0.09191794693470001,7.71324809578644e-09,8.39145020125333e-08,5.949419618715314e-17,0
113,-0.3024497572788808,BE9ADAB2,-0.3024497628211975,BE9ADAB1,-0.3024497330188751,2.4260005671017382e-08,8.021168834547247e-08,5.885478751577955e-16,0
114,-0.36257767492864973,BEB9A3C8,-0.3625776767730713,BEB9A3C7,-0.3625776469707489,2.795790082776861e-08,7.710872114029178e-08,7.816442186953448e-16,0
115,-0.7026420694500185,BF33E05A,-0.7026420831680298,BF33E05C,-0.7026422023773193,1.329273008332521e-07,1.8918209798809621e-07,1.7669667306813905e-14,0
116,0.6353451506861141,3F22A5FB,0.6353451609611511,3F22A5FC,0.6353452205657959,6.987968181881854e-08,1.0998696022682307e-07,4.883169931099319e-15,0
117,0.12333605574991535,3DFC979D,0.1233360543847084,3DFC97A0,0.1233360767364502,2.098653484328139e-08,1.7015733733074073e-07,4.4043464472826384e-16,0
118,1.9249722163008773,3FF6657D,1.9249721765518188,3FF6657D,1.9249721765518188,3.974905848913579e-08,2.0649159583985876e-08,1.579987650772738e-15,1
119,1.3461830210937948,3FAC4FBA,1.3461830615997314,3FAC4FB9,1.346182942390442,7.870335294590802e-08,5.846408082161095e-08,6.194217764928169e-15,0
120,0.12306844704270475,3DFC0B4F,0.1230684444308281,3DFC0B4F,0.1230684444308281,2.6118766593974385e-09,2.1222959435663612e-08,6.821899683905123e-18,1
121,1.0411205233565382,3F854370,1.0411205291748047,3F854370,1.0411205291748047,5.8182665352291e-09,5.5884658929508e-09,3.385222547496683e-17,1
122,-1.3470864265370803,BFAC6D54,-1.3470864295959473,BFAC6D54,-1.3470864295959473,3.058866937521998e-09,2.270728052234441e-09,9.356666941465206e-18,1
123,-0.7989015260601242,BF4C84CF,-0.7989014983177185,BF4C84D0,-0.7989015579223633,3.1862239069369025e-08,3.988256127948755e-08,1.015202278513626e-15,0
124,-1.6515831910737848,BFD36714,-1.651583194732666,BFD36714,-1.651583194732666,3.6588811980209357e-09,2.2153780795274966e-09,1.3387411621231118e-17,1
125,-0.19044696682760637,BE430488,-0.19044697284698486,BE430488,-0.19044697284698486,6.019378495647487e-09,3.160658631594937e-08,3.62329174738634e-17,1
126,1.395443449656498,3FB29DE4,1.3954434394836426,3FB29DE4,1.3954434394836426,1.017285544691049e-08,7.290052097356318e-09,1.0348698794373641e-16,1
127,-0.3457881270700972,BEB10B24,-0.3457881212234497,BEB10B25,-0.3457881510257721,2.3955674888220813e-08,6.927847723170838e-08,5.738743593501332e-16,0
128,0.792078125539956,3F4AC5A2,0.7920781373977661,3F4AC5A1,0.7920780777931213,4.774683470820662e-08,6.028046119271103e-08,2.2797602246528043e-15,0
129,-0.3862933390502076,BEC5C83E,-0.38629335165023804,BEC5C83C,-0.38629329204559326,4.70046143119518e-08,1.2168114114399078e-07,2.209433766615344e-15,0
130,0.9433339629181281,3F717E56,0.9433339834213257,3F717E56,0.9433339834213257,2.050319758417629e-08,2.1734823922538833e-08,4.203811111757725e-16,1
131,1.854321265282032,3FED5A66,1.8543212413787842,3FED5A66,1.8543212413787842,2.390324782552966e-08,1.289056447394735e-08,5.713652566086885e-16,1
132,0.8260633983645497,3F5378E4,0.8260633945465088,3F5378E5,0.8260634541511536,5.578660389193857e-08,6.753307797244807e-08,3.1121451737960555e-15,0
133,0.12664226103192544,3E01AE82,0.12664225697517395,3E01AE88,0.1266423463821411,8.535021567279699e-08,6.739473456753976e-07,7.284659315392961e-15,0
134,1.3255247708921587,3FA9AACC,1.3255248069763184,3FA9AACB,1.3255246877670288,8.312512989050447e-08,6.27111101322959e-08,6.909787219313239e-15,0
135,0.32029844830465604,3EA3FE29,0.3202984631061554,3EA3FE29,0.3202984631061554,1.480149935950692e-08,4.6211586218576625e-08,2.1908438328948376e-16,1
136,-0.5591657932285519,BF0F257D,-0.5591657757759094,BF0F257F,-0.559165894985199,1.017566471084308e-07,1.8197938489924592e-07,1.0354415230749718e-14,0
137,0.32634339970603116,3EA7167B,0.3263433873653412,3EA7167A,0.3263433575630188,4.214301235760942e-08,1.2913701455452041e-07,1.7760334905736204e-15,0
138,-0.1532039510680958,BE1CE17F,-0.15320394933223724,BE1CE180,-0.15320396423339844,1.3165302625850472e-08,8.59331794909048e-08,1.7332519323022534e-16,0
139,-0.7728037058176566,BF45D677,-0.7728037238121033,BF45D676,-0.7728036642074585,4.1610198064923054e-08,5.384316580223672e-08,1.7314085830021263e-15,0
140,0.0934726696871202,3DBF6E99,0.0934726670384407,3DBF6E9A,0.0934726744890213,4.801901098971939e-09,5.137224725735637e-08,2.3058254164307916e-17,0
141,0.45589407277290955,3EE96AF3,0.4558940827846527,3EE96AF4,0.4558941125869751,3.981406554443012e-08,8.733183413038657e-08,1.5851598151761778e-15,0
142,-0.20804968378807542,BE550AFA,-0.2080496847629547,BE550AFB,-0.2080496996641159,1.587604048225444e-08,7.630889022848103e-08,2.5204866139418175e-16,0
143,-1.354675143291732,BFAD65FF,-1.3546751737594604,BFAD65FF,-1.3546751737594604,3.046772834025546e-08,2.24908004632179e-08,9.282824702156059e-16,1
144,-1.6070283926374864,BFCDB31B,-1.6070283651351929,BFCDB31B,-1.6070283651351929,2.7502293553638424e-08,1.7113757093302577e-08,7.563761507105016e-16,1
145,0.2899036196488172,3E946E3F,0.2899036109447479,3E946E40,0.2899036407470703,2.1098253089046892e-08,7.277678393462229e-08,4.451362834094767e-16,0
146,1.3162317959836765,3FA87A49,1.3162318468093872,3FA87A49,1.3162318468093872,5.082571075121223e-08,3.8614559309614604e-08,2.5832528733658902e-15,1
147,-0.17002250016320844,BE2E1A61,-0.17002250254154205,BE2E1A61,-0.17002250254154205,2.3783336133842425e-09,1.3988346313583357e-08,5.656470776553348e-18,1
148,1.5795673040989067,3FCA2F43,1.579567313194275,3FCA2F43,1.579567313194275,9.095368236344825e-09,5.7581390883077605e-09,8.272572335471038e-17,1
149,-1.0648786303131244,BF884DF1,-1.0648785829544067,BF884DF1,-1.0648785829544067,4.735871761418764e-08,4.4473347728146214e-08,2.2428481340603666e-15,1
150,0.5169881449546332,3F045956,0.5169881582260132,3F045956,0.5169881582260132,1.3271379994961308e-08,2.5670569285734587e-08,1.761295269706592e-16,1
151,2.0232684252628808,40017D3B,2.023268461227417,40017D3B,2.023268461227417,3.596453623799789e-08,1.7775464584401383e-08,1.2934478668142635e-15,1
152,-2.3620130117631053,C0172B39,-2.362013101577759,C0172B39,-2.362013101577759,8.981465349222617e-08,3.802462266081454e-08,8.066671981928655e-15,1
153,1.0349946880923007,3F847AB5,1.0349947214126587,3F847AB5,1.0349947214126587,3.332035802827704e-08,3.219374786327941e-08,1.1102462591325663e-15,1
154,1.573894104668476,3FC9755D,1.5738941431045532,3FC9755D,1.5738941431045532,3.843607720988018e-08,2.4421005896058257e-08,1.4773320312838706e-15,1
155,-0.9541577282331319,BF7443AE,-0.9541577100753784,BF7443AE,-0.9541577100753784,1.8157753522984876e-08,1.9030138294439664e-08,3.297040130014697e-16,1
156,0.047463379602053046,3D4268F6,0.04746337980031967,3D4268F4,0.047463372349739075,7.252313971584101e-09,1.527980947077439e-07,5.259605794243396e-17,0
157,-0.20599478419219738,BE52F04C,-0.20599478483200073,BE52F04C,-0.20599478483200073,6.398033491894495e-10,3.1059201411259994e-09,4.093483256340366e-19,1
158,-1.4749744465969223,BFBCCBF6,-1.4749743938446045,BFBCCBF6,-1.4749743938446045,5.2752317847293284e-08,3.5764902889676515e-08,2.7828070382618575e-15,1
159,1.1806450882710173,3F971F61,1.1806451082229614,3F971F60,1.1806449890136719,9.925734545390696e-08,8.40704344090935e-08,9.852020626556226e-15,0
160,-0.18932886351093886,BE41DF6D,-0.1893288642168045,BE41DF6E,-0.1893288791179657,1.5607026837560767e-08,8.243342588204487e-08,2.4357928670834203e-16,0
161,0.5214909055945468,3F05806E,0.5214909315109253,3F05806E,0.5214909315109253,2.5916378487700342e-08,4.9696702683919914e-08,6.716586739177371e-16,1
162,-0.0657970801645289,BD86C09F,-0.06579708307981491,BD86C09B,-0.06579705327749252,2.6887036375100593e-08,4.0863570705369006e-07,7.229127250359824e-16,0
163,1.1774453228292083,3F96B687,1.1774452924728394,3F96B688,1.177445411682129,8.885292057669858e-08,7.546246000043514e-08,7.894841495009105e-15,0
164,-0.7038048911044092,BF342C8F,-0.7038049101829529,BF342C8E,-0.7038048505783081,4.0526101141580284e-08,5.7581442888222624e-08,1.6423648737375948e-15,0
165,-0.3762666901594597,BEC0A607,-0.3762666881084442,BEC0A607,-0.3762666881084442,2.0510154685737803e-09,5.450962102716484e-09,4.206664452328923e-18,1
166,1.9591470313605897,3FFAC554,1.9591469764709473,3FFAC555,1.9591470956802368,6.431964716391292e-08,3.283043392574991e-08,4.1370170112902515e-15,0
167,0.86230758491356,3F5CC031,0.862307608127594,3F5CC032,0.8623076677322388,8.281867880377547e-08,9.604308283114248e-08,6.8589335588029286e-15,0
168,0.5618794524801513,3F0FD755,0.5618794560432434,3F0FD755,0.5618794560432434,3.5630921546569994e-09,6.341381837206207e-09,1.2695625702578258e-17,1
169,0.9316832422499439,3F6E82CB,0.9316832423210144,3F6E82CB,0.9316832423210144,7.107048283216955e-11,7.628180867624038e-11,5.051013529997706e-21,1
170,-1.5519754050393781,BFC6A721,-1.5519753694534302,BFC6A720,-1.5519752502441406,1.547952375169359e-07,9.974078004993147e-08,2.3961565557924603e-14,0
