test_id,reference_real,reference_rounded_fxp8_16_hex,reference_rounded_fxp8_16_real,hw_hex,hw_real,abs_error,rel_error,squared_error,exact_match_to_reference_rounded_fxp8_16
27,0.4688023898047953,01E0,0.46875,01E5,0.4736328125,0.0048304226952046725,0.010303750151990506,2.3332983414348374e-05,0
28,2.0482885603968963,0831,2.0478515625,07F0,1.984375,0.06391356039689633,0.031203396646667703,0.004084943202607715,0
29,-0.33772158351329606,FEA6,-0.337890625,FEB1,-0.3271484375,0.010573146013296064,0.03130728543702863,0.00011179141661847846,0
30,0.5815664380452509,0254,0.58203125,024A,0.572265625,0.009300813045250877,0.015992692213313717,8.65051233027089e-05,0
31,-0.05319929959214187,FFCA,-0.052734375,FFA5,-0.0888671875,0.03566788790785813,0.6704578477782568,0.0012721982278075324,0
32,-0.5564432427239194,FDC6,-0.556640625,FDA3,-0.5908203125,0.03437706977608057,0.06178001121515431,0.0011817829263895123,0
33,0.18245116415690532,00BB,0.1826171875,00D0,0.203125,0.02067383584309468,0.11331161376046625,0.0004274074884672263,0
34,1.8506878316971043,0767,1.8505859375,0745,1.8173828125,0.03330501919710427,0.017996022141974717,0.0011092243037194838,0
35,-0.8250325042099921,FCB3,-0.8251953125,FCCE,-0.798828125,0.02620437920999208,0.03176163251299295,0.0006866694897810651,0
36,-0.7714311317022587,FCEA,-0.771484375,FCED,-0.7685546875,0.0028764442022587433,0.0037287115907696277,8.273931248707939e-06,0
37,-0.2588591844114211,FEF7,-0.2587890625,FEF8,-0.2578125,0.0010466844114210838,0.004043450935692986,1.0955482571119006e-06,0
38,-0.060293570919555034,FFC2,-0.060546875,FFDE,-0.033203125,0.027090445919555034,0.4493090309031403,0.000733892260120336,0
39,-0.7256365602197782,FD19,-0.7255859375,FD14,-0.73046875,0.004832189780221818,0.0066592424432945635,2.3350058072080183e-05,0
40,-1.535513174864548,F9DC,-1.53515625,F9F3,-1.5126953125,0.02281786236454808,0.014860088951409296,0.0005206548428874598,0
41,-1.3595932017831056,FA90,-1.359375,FAF0,-1.265625,0.09396820178310561,0.06911493942442958,0.008830022946350453,0
42,-1.6527886239796485,F964,-1.65234375,F98D,-1.6123046875,0.04048393647964854,0.02449432183419181,0.0016389491128882179,0
43,0.020596382397152224,0015,0.0205078125,FFFC,-0.00390625,0.024502632397152224,1.1896570924290133,0.0006003789943899737,0
44,2.093564048971846,0860,2.09375,0840,2.0625,0.031064048971845892,0.014837878491036145,0.0009649751385252399,0
45,-0.11121061552709466,FF8E,-0.111328125,FF9D,-0.0966796875,0.014530928027094658,0.13066133982105724,0.00021114786932860505,0
46,-0.5117095473399382,FDF4,-0.51171875,FDF0,-0.515625,0.003915452660061769,0.007651709217496113,1.533076953318478e-05,0
47,-0.4475283233923347,FE36,-0.447265625,FE2D,-0.4560546875,0.008526364107665274,0.01905212175853832,7.269888489648264e-05,0
48,-1.3919693619105424,FA6F,-1.3916015625,FAA9,-1.3349609375,0.057008424410542435,0.040955229310719696,0.0032499604537725305,0
49,-1.2065298369302573,FB2D,-1.2060546875,FB5F,-1.1572265625,0.04930327443025728,0.04086370093896586,0.0024308128695452614,0
50,0.7402387052938789,02F6,0.740234375,02BA,0.681640625,0.05859808029387892,0.0791610596349662,0.003433735014127881,0
51,-1.34876876157705,FA9B,-1.3486328125,FAD6,-1.291015625,0.05775313657705006,0.04281915345483099,0.0033354247844873974,0
52,-0.15068686308448564,FF66,-0.150390625,FF55,-0.1669921875,0.016305324415514355,0.1082066749665659,0.00026586360429516856,0
53,-0.15244961244741945,FF64,-0.15234375,FF8E,-0.111328125,0.04112148744741945,0.26973822227066946,0.001690976729888275,0
54,1.9794748310650399,07EB,1.9794921875,077E,1.873046875,0.10642795606503985,0.05376575362050812,0.011326909832182054,0
55,1.4930268672564277,05F9,1.4931640625,05A7,1.4130859375,0.07994092975642775,0.05354286082160494,0.006390552250322115,0
56,1.769695527918384,0714,1.76953125,06C1,1.6884765625,0.08121896541838391,0.04589431579449051,0.006596520343632642,0
57,0.8350015095476861,0357,0.8349609375,032D,0.7939453125,0.04105619704768615,0.04916900937092434,0.0016856113160184328,0
58,-1.15517546418337,FB61,-1.1552734375,FB75,-1.1357421875,0.019433276683370027,0.016822792108996207,0.00037765224265241316,0
59,-0.8570065135286471,FC92,-0.857421875,FC6B,-0.8955078125,0.038501298971352904,0.04492532829514594,0.0014823500224815003,0
60,-0.30701129606573396,FEC6,-0.306640625,FED6,-0.291015625,0.015995671065733963,0.05210124601509497,0.00025586149284315867,0
61,0.06290735488401189,0040,0.0625,0016,0.021484375,0.04142297988401189,0.6584759438763126,0.0017158632624712537,0
62,-0.007377668118847602,FFF8,-0.0078125,0008,0.0078125,0.015190168118847602,2.058938932213763,0.0002307412074788541,0
63,-1.5272552141897668,F9E4,-1.52734375,FA2A,-1.458984375,0.06827083918976684,0.04470165729699971,0.004660907483675004,0
64,-0.4077591558429536,FE5E,-0.408203125,FE65,-0.4013671875,0.00639196834295358,0.01567584259325722,4.0857259297320735e-05,0
65,-1.099627000880711,FB9A,-1.099609375,FBBA,-1.068359375,0.03126762588071097,0.028434756381635017,0.0009776644282161065,0
66,-0.4319687881347928,FE46,-0.431640625,FE40,-0.4375,0.0055312118652072195,0.012804656301883655,3.059430469780913e-05,0
67,-0.07310139906800323,FFB5,-0.0732421875,FF93,-0.1064453125,0.033343913431996774,0.4561323566595258,0.001111816562960495,0
68,1.1043470765444252,046B,1.1044921875,0429,1.0400390625,0.06430801404442521,0.058231705783700925,0.00413552067033799,0
69,1.074772797416402,044D,1.0751953125,0423,1.0341796875,0.04059310991640208,0.03776901500855067,0.001647800572685101,0
70,0.4699039272487282,01E1,0.4697265625,01E5,0.4736328125,0.0037288852512717963,0.00793542048712871,1.3904585217152327e-05,0
71,-0.3953535564037791,FE6B,-0.3955078125,FE9C,-0.34765625,0.047697306403779116,0.12064468785267563,0.002275033038175988,0
72,0.2863596250988214,0125,0.2861328125,00F2,0.236328125,0.0500315000988214,0.17471562229331652,0.0025031510021383658,0
73,-1.170819347447572,FB51,-1.1708984375,FB7B,-1.1298828125,0.0409365349475721,0.03496400622078479,0.001675799893513792,0
74,0.2516593140976302,0102,0.251953125,0112,0.267578125,0.015918810902369795,0.06325540129301217,0.0002534085405454075,0
75,0.022493248214492112,0017,0.0224609375,001E,0.029296875,0.006803626785507888,0.30247417894603584,4.62893374364804e-05,0
76,-0.9893515343595501,FC0B,-0.9892578125,FC1F,-0.9697265625,0.019624971859550144,0.01983619692089954,0.00038513952048813507,0
77,0.22134208526358168,00E3,0.2216796875,00FF,0.2490234375,0.027681352236418322,0.12506140530597434,0.0007662572616366617,0
78,0.30732601331111165,013B,0.3076171875,013C,0.30859375,0.0012677366888883546,0.004125054938336775,1.6071563123536087e-06,0
79,-1.4508908425981475,FA32,-1.451171875,FA46,-1.431640625,0.01925021759814749,0.013267860705272376,0.00037057087757602733,0
80,1.2724784348968776,0517,1.2724609375,04F9,1.2431640625,0.02931437239687762,0.02303722530217439,0.0008593324290228205,0
81,1.831750641880792,0754,1.83203125,072B,1.7919921875,0.03975845438079206,0.021705167434782038,0.0015807346947495236,0
82,-0.8137752639457355,FCBF,-0.8134765625,FCC8,-0.8046875,0.009087763945735516,0.01116741236600368,8.258745353341036e-05,0
83,-0.8028591867620138,FCCA,-0.802734375,FCF8,-0.7578125,0.04504668676201384,0.05610782999655297,0.0020292039882349932,0
84,-1.2354702308686971,FB0F,-1.2353515625,FB43,-1.1845703125,0.05089991836869712,0.04119882219493692,0.0025908016899400302,0
85,0.42696183506116164,01B5,0.4267578125,01DE,0.466796875,0.03983503993883836,0.09329883063935222,0.001586830406928847,0
86,-0.8483224934853926,FC9B,-0.8486328125,FCCE,-0.798828125,0.04949436848539257,0.05834381248343596,0.002449692511767821,0
87,-0.4727613282603497,FE1C,-0.47265625,FDF9,-0.5068359375,0.03407460923965028,0.07207571178682658,0.0011610789948348602,0
88,-1.3063292833410696,FAC6,-1.306640625,FAE2,-1.279296875,0.02703240834106957,0.020693410678149574,0.0007307511007183276,0
89,0.3905910015666926,0190,0.390625,0159,0.3369140625,0.053676939066692575,0.13742492492502378,0.0028812137875694277,0
90,0.8261624709662259,034E,0.826171875,032D,0.7939453125,0.03221715846622586,0.03899615341828196,0.0010379452996379086,0
91,2.045202750599115,082E,2.044921875,07F7,1.9912109375,0.05399181309911505,0.02639924725472761,0.0029151158817297715,0
92,0.02609932560349526,001B,0.0263671875,0031,0.0478515625,0.02175223689650474,0.8334405734066802,0.00047315981000166217,0
93,0.020742411470641264,0015,0.0205078125,002B,0.0419921875,0.021249776029358736,1.0244602494476398,0.0004515529812979091,0
94,-1.934277024881389,F843,-1.9345703125,F885,-1.8701171875,0.06415983738138897,0.03316993199840302,0.004116484732806278,0
95,0.5429984528336602,022C,0.54296875,0221,0.5322265625,0.010771890333660217,0.01983779194479589,0.00011603362136040241,0
96,0.4649301604824736,01DC,0.46484375,01B0,0.421875,0.0430551604824736,0.09260565164839772,0.001853746844171556,0
97,-0.8126959019261593,FCC0,-0.8125,FCF4,-0.76171875,0.05097715192615926,0.06272598619648385,0.0025986700185027228,0
98,-0.8405546025839696,FCA3,-0.8408203125,FCBD,-0.8154296875,0.025124915083969634,0.02989087800689273,0.0006312613579766849,0
99,-1.5768715315676847,F9B1,-1.5771484375,F9F2,-1.513671875,0.06319965656768467,0.040079141072991036,0.003994196590273288,0
100,-0.3595646653263861,FE90,-0.359375,FE79,-0.3818359375,0.02227127217361391,0.06193954612697469,0.0004960095642311893,0
101,0.7231692949504218,02E5,0.7236328125,02D1,0.7041015625,0.019067732450421815,0.02636689995491172,0.0003635784208008691,0
102,0.4617489315198595,01D9,0.4619140625,01AC,0.41796875,0.04378018151985952,0.09481382312192002,0.0019167042939118488,0
103,-0.1935203125743501,FF3A,-0.193359375,FF7A,-0.130859375,0.0626609375743501,0.32379514450337554,0.003926393097696599,0
104,3.072662309712012,0C4A,3.072265625,0BD3,2.9560546875,0.11660762221201182,0.03795002849595307,0.013597337557939272,0
105,-0.8075284148445998,FCC5,-0.8076171875,FCDA,-0.787109375,0.020419039844599807,0.02528584687453906,0.0004169371881753545,0
106,0.6088727447527716,026F,0.6083984375,0251,0.5791015625,0.029771182252771644,0.04889557384418647,0.0008863232927277453,0
107,0.7660451381195073,0310,0.765625,02F0,0.734375,0.03167013811950725,0.041342391647117976,0.0010029976485086663,0
108,0.9904786289120013,03F6,0.990234375,03EF,0.9833984375,0.007080191412001335,0.00714825257742171,5.0129110430577464e-05,0
109,0.7156317989752299,02DD,0.7158203125,02BE,0.685546875,0.030084923975229882,0.04203966902855753,0.0009051026505953618,0
110,0.17071166524745623,00AF,0.1708984375,00BD,0.1845703125,0.013858647252543765,0.08118160661402295,0.00019206210367043886,0
111,-1.5767804247531687,F9B1,-1.5771484375,F9E9,-1.5224609375,0.05431948725316871,0.03444962050544986,0.002950606695447158,0
112,0.09191793922145192,005E,0.091796875,0078,0.1171875,0.025269560778548084,0.27491435287368415,0.0006385507019407357,0
113,-0.3024497572788808,FECA,-0.302734375,FE92,-0.357421875,0.05497211772111921,0.18175619718031677,0.003021933726744588,0
114,-0.36257767492864973,FE8D,-0.3623046875,FE89,-0.3662109375,0.003633262571350271,0.010020646119663178,1.3200596912374783e-05,0
115,-0.7026420694500185,FD30,-0.703125,FD3D,-0.6904296875,0.012212381950018503,0.01738065863260585,0.00014914227289313772,0
116,0.6353451506861141,028B,0.6357421875,024F,0.5771484375,0.05819671318611408,0.09159857932852246,0.0033868574256668243,0
117,0.12333605574991535,007E,0.123046875,0056,0.083984375,0.03935168074991535,0.31906063892384817,0.0015485547778432585,0
118,1.9249722163008773,07B3,1.9248046875,077A,1.869140625,0.05583159130087734,0.029003842667488525,0.003117166587188202,0
119,1.3461830210937948,0562,1.345703125,0534,1.30078125,0.04540177109379484,0.03372629901163453,0.0020613208184533448,0
120,0.12306844704270475,007E,0.123046875,007A,0.119140625,0.003927822042704754,0.03191575206390473,1.5427785999157344e-05,0
121,1.0411205233565382,042A,1.041015625,03C3,0.9404296875,0.10069083585653815,0.09671390929064987,0.01013864442548831,0
122,-1.3470864265370803,FA9D,-1.3466796875,FADC,-1.28515625,0.06193017653708033,0.045973424805624837,0.0038353467659139346,0
123,-0.7989015260601242,FCCE,-0.798828125,FCC2,-0.810546875,0.011645348939875788,0.014576701333024335,0.00013561415193146615,0
124,-1.6515831910737848,F965,-1.6513671875,F986,-1.619140625,0.03244256607378482,0.019643313306362802,0.0010525200934518937,0
125,-0.19044696682760637,FF3D,-0.1904296875,FF37,-0.1962890625,0.005842095672393632,0.030675708674751063,3.4130081845400405e-05,0
126,1.395443449656498,0595,1.3955078125,055B,1.3388671875,0.056576262156498025,0.040543572131443106,0.0032008734396007906,0
127,-0.3457881270700972,FE9E,-0.345703125,FEBB,-0.3173828125,0.028405314570097207,0.08214658730702734,0.0008068618958261767,0
128,0.792078125539956,032B,0.7919921875,0334,0.80078125,0.008703124460043954,0.010987709645574512,7.574437536701537e-05,0
129,-0.3862933390502076,FE74,-0.38671875,FE81,-0.3740234375,0.012269901550207574,0.03176317142919418,0.00015055048405178623,0
130,0.9433339629181281,03C6,0.943359375,03A1,0.9072265625,0.0361074004181281,0.03827637065714537,0.0013037443649550372,0
131,1.854321265282032,076B,1.8544921875,0742,1.814453125,0.039868140282032005,0.021500125694761032,0.001589468609547783,0
132,0.8260633983645497,034E,0.826171875,033A,0.806640625,0.019422773364549673,0.0235124488059913,0.0003772441251706602,0
133,0.12664226103192544,0082,0.126953125,0061,0.0947265625,0.03191569853192544,0.25201459822230876,0.0010186118127807476,0
134,1.3255247708921587,054D,1.3251953125,051C,1.27734375,0.0481810208921587,0.036348638629914054,0.002321410774210633,0
135,0.32029844830465604,0148,0.3203125,0125,0.2861328125,0.034165635804656036,0.10666812775864261,0.0011672906699363944,0
136,-0.5591657932285519,FDC3,-0.5595703125,FDD2,-0.544921875,0.014243918228551866,0.02547351501297907,0.00020288920650167214,0
137,0.32634339970603116,014E,0.326171875,012B,0.2919921875,0.034351212206031156,0.1052609375184992,0.0011800057800237839,0
138,-0.1532039510680958,FF63,-0.1533203125,FF32,-0.201171875,0.04796792393190419,0.3130984781886173,0.0023009217263369464,0
139,-0.7728037058176566,FCE9,-0.7724609375,FCE6,-0.775390625,0.002586919182343439,0.0033474466580182575,6.692150855976447e-06,0
140,0.0934726696871202,0060,0.09375,0051,0.0791015625,0.014371107187120202,0.15374662171546416,0.00020652872178369793,0
141,0.45589407277290955,01D3,0.4560546875,01EF,0.4833984375,0.027504364727090447,0.06033060390497981,0.0007564900790408171,0
142,-0.20804968378807542,FF2B,-0.2080078125,FEFD,-0.2529296875,0.044880003711924576,0.21571772133833408,0.0020142147331823636,0
143,-1.354675143291732,FA95,-1.3544921875,FAAE,-1.330078125,0.02459701829173211,0.01815713413915877,0.000605013308843804,0
144,-1.6070283926374864,F992,-1.607421875,F9B6,-1.572265625,0.034762767637486425,0.021631707191204688,0.0012084500138178735,0
145,0.2899036196488172,0129,0.2900390625,00FF,0.2490234375,0.04088018214881722,0.14101301045615974,0.0016711892925204744,0
146,1.3162317959836765,0544,1.31640625,0535,1.3017578125,0.014473983483676456,0.010996530799394211,0.00020949619788573884,0
147,-0.17002250016320844,FF52,-0.169921875,FF5D,-0.1591796875,0.01084281266320844,0.06377281037980373,0.0001175665864494333,0
148,1.5795673040989067,0651,1.5791015625,0617,1.5224609375,0.057106366598906666,0.03615317084034229,0.003261137106128723,0
149,-1.0648786303131244,FBBE,-1.064453125,FC0C,-0.98828125,0.07659738031312435,0.07193062019715911,0.0058671586708334104,0
150,0.5169881449546332,0211,0.5166015625,0216,0.521484375,0.004496230045366811,0.008696969339135165,2.0216084620859237e-05,0
151,2.0232684252628808,0818,2.0234375,07B3,1.9248046875,0.09846373776288075,0.04866568198932254,0.00969510765423735,0
152,-2.3620130117631053,F68D,-2.3623046875,F6F3,-2.2626953125,0.0993176992631053,0.042047905226809235,0.009864005386916626,0
153,1.0349946880923007,0424,1.03515625,03C5,0.9423828125,0.09261187559230066,0.08948053227500385,0.008576959500723775,0
154,1.573894104668476,064C,1.57421875,0634,1.55078125,0.023112854668476013,0.014685139616394007,0.0005342040509260935,0
155,-0.9541577282331319,FC2F,-0.9541015625,FC4B,-0.9267578125,0.02739991573313194,0.028716337899258985,0.0007507553821827313,0
156,0.047463379602053046,0031,0.0478515625,0023,0.0341796875,0.013283692102053046,0.27987244510246495,0.00017645647586214647,0
157,-0.20599478419219738,FF2D,-0.2060546875,FF3E,-0.189453125,0.016541659192197383,0.08030134965341489,0.0002736264888308082,0
158,-1.4749744465969223,FA1A,-1.474609375,FA78,-1.3828125,0.09216194659692234,0.062483758148867884,0.008493824400533966,0
159,1.1806450882710173,04B9,1.1806640625,04B7,1.1787109375,0.001934150771017329,0.0016382152352404013,3.740939205026928e-06,0
160,-0.18932886351093886,FF3E,-0.189453125,FF21,-0.2177734375,0.02844457398906114,0.1502389728728166,0.0008090937894191736,0
161,0.5214909055945468,0216,0.521484375,023B,0.5576171875,0.036126281905453195,0.0692749988885539,0.001305108244312275,0
162,-0.0657970801645289,FFBD,-0.0654296875,FFC9,-0.0537109375,0.012086142664528898,0.18368813075453944,0.0001460748445073457,0
163,1.1774453228292083,04B6,1.177734375,048A,1.134765625,0.04267969782920833,0.03624771104160999,0.0018215566067925303,0
164,-0.7038048911044092,FD2F,-0.7041015625,FD37,-0.6962890625,0.007515828604409247,0.010678852476593937,5.648767961085625e-05,0
165,-0.3762666901594597,FE7F,-0.3759765625,FE7C,-0.37890625,0.0026395598405403176,0.0070151302508911625,6.967276151793227e-06,0
166,1.9591470313605897,07D6,1.958984375,07B8,1.9296875,0.029459531360589652,0.015036917030229517,0.0008678639879855652,0
167,0.86230758491356,0373,0.8623046875,0367,0.8505859375,0.011721647413559966,0.013593348381291318,0.00013739701808781704,0
168,0.5618794524801513,023F,0.5615234375,022A,0.541015625,0.020863827480151254,0.0371322129472038,0.0004352992971215146,0
169,0.9316832422499439,03BA,0.931640625,037A,0.869140625,0.06254261724994392,0.06712862742803903,0.003911578972472983,0
170,-1.5519754050393781,F9CB,-1.5517578125,F9CF,-1.5478515625,0.004123842539378142,0.002657157146941712,1.7006077289584763e-05,0
171,-0.009480932046552426,FFF6,-0.009765625,FFE4,-0.02734375,0.017862817953447574,1.8840782600000887,0.000319080265238009,0
172,-0.42363991351363844,FE4E,-0.423828125,FE67,-0.3994140625,0.024225851013638444,0.05718500604135953,0.0005868918573350068,0
173,-0.32850092207208714,FEB0,-0.328125,FEB7,-0.3212890625,0.007211859572087143,0.02195384879469091,5.2010918487504944e-05,0
174,0.20435160264199692,00D1,0.2041015625,00BD,0.1845703125,0.01978129014199692,0.09680026917455459,0.00039129943968186455,0
175,-0.3868984313610456,FE74,-0.38671875,FE7F,-0.3759765625,0.010921868861045625,0.028229292175272643,0.00011928721941787806,0
176,0.36206375203781804,0173,0.3623046875,011A,0.275390625,0.08667312703781804,0.23938636925124976,0.007512230950513745,0
177,-0.205072181366719,FF2E,-0.205078125,FF29,-0.2099609375,0.0048887561332809915,0.023839197011996008,2.389993653069251e-05,0
178,-1.0959500022824087,FB9E,-1.095703125,FBAE,-1.080078125,0.015871877282408686,0.014482300514945168,0.00025191648846784097,0
179,-0.2691934606581924,FEEC,-0.26953125,FEFD,-0.2529296875,0.016263773158192385,0.060416672524015225,0.0002645103173411391,0
180,0.1947810059171417,00C7,0.1943359375,00F1,0.2353515625,0.0405705565828583,0.20828805350823934,0.0016459700614429066,0
181,0.5246354575832846,0219,0.5244140625,0234,0.55078125,0.02614579241671544,0.04983611389355029,0.0006836024610979746,0
182,0.6685150672438961,02AD,0.6689453125,02C1,0.6884765625,0.01996149525610391,0.02985945453465944,0.000398461292859459,0
183,-0.0069100580326696415,FFF9,-0.0068359375,002F,0.0458984375,0.05280849553266964,7.642265127586422,0.0027887372004239894,0
184,1.0858856855117596,0458,1.0859375,0432,1.048828125,0.03705756051175957,0.03412657612692902,0.001373262791082722,0
185,0.23668170857249582,00F2,0.236328125,00C0,0.1875,0.04918170857249582,0.2077968292063069,0.0024188404581099087,0
186,0.439482754750222,01C2,0.439453125,0180,0.375,0.06448275475022203,0.14672419805612283,0.004158025660177281,0
187,-0.17107935881954964,FF51,-0.1708984375,FF67,-0.1494140625,0.021665296319549637,0.12663886788587783,0.00046938506461389107,0
188,1.0222602588179233,0417,1.0224609375,0407,1.0068359375,0.015424321317923262,0.015088448548082037,0.00023790968811854198,0
189,0.9266829260584618,03B5,0.9267578125,0398,0.8984375,0.02824542605846181,0.030480140794867612,0.0007978040932240334,0
190,0.16553172595881338,00AA,0.166015625,0093,0.1435546875,0.02197703845881338,0.13276632217488976,0.0004829902194201624,0
191,0.8134468489420548,0341,0.8134765625,033F,0.8115234375,0.0019234114420547677,0.002364520121451451,3.6995115754272007e-06,0
192,0.7898171391718236,0329,0.7900390625,02E7,0.7255859375,0.06423120167182361,0.08132414262265104,0.004125647268206477,0
193,-0.12449994734746325,FF81,-0.1240234375,FF7C,-0.12890625,0.004406302652536748,0.035392004144703185,1.9415503065752378e-05,0
194,-0.15319871011337588,FF63,-0.1533203125,FF6F,-0.1416015625,0.01159714761337588,0.07570003432008873,0.00013449383276642986,0
195,-0.2395879156323299,FF0B,-0.2392578125,FEFD,-0.2529296875,0.013341771867670105,0.055686330558275335,0.00017800287656895343,0
196,1.2223860767237906,04E4,1.22265625,04D9,1.2119140625,0.010472014223790627,0.008566863140209732,0.0001096630819032732,0
197,0.9035966571435747,039D,0.9033203125,03A9,0.9150390625,0.011442405356425267,0.012663178051805425,0.00013092864034074965,0
198,-0.29940610035436843,FECD,-0.2998046875,FEFD,-0.2529296875,0.04647641285436843,0.15522867703550558,0.002160056951809703,0
199,-0.029544780215918484,FFE2,-0.029296875,FFCD,-0.0498046875,0.020259907284081516,0.6857355897054751,0.0004104638431595793,0
200,0.33010210282258484,0152,0.330078125,0158,0.3359375,0.005835397177415158,0.017677552271005748,3.405186021818479e-05,0
201,0.6405632930181675,0290,0.640625,029B,0.6513671875,0.010803894481832499,0.01686624038497017,0.00011672413597457072,0
202,0.9071883270995875,03A1,0.9072265625,0342,0.814453125,0.09273520209958752,0.10222265799657651,0.008599817708451342,0
203,0.2707538607258687,0115,0.2705078125,0111,0.2666015625,0.004152298225868711,0.01533606285331165,1.7241580556552447e-05,0
204,0.23685249275971237,00F3,0.2373046875,00DF,0.2177734375,0.019079055259712374,0.08055247820029549,0.0003640103496031584,0
205,-0.32711312807857396,FEB1,-0.3271484375,FE95,-0.3544921875,0.027379059421426044,0.08369905415367333,0.0007496128948019783,0
206,-0.514548125879705,FDF1,-0.5146484375,FDDE,-0.533203125,0.018654999120295,0.03625511042023756,0.0003480089921782073,0
207,-0.16293642024434818,FF59,-0.1630859375,FF30,-0.203125,0.04018857975565182,0.24665191303075687,0.0016151219427763873,0
208,-1.1200274311548266,FB85,-1.1201171875,FB9B,-1.0986328125,0.021394618654826614,0.019101870239702314,0.00045772970738545493,0
209,-0.2802752922681093,FEE1,-0.2802734375,FEF3,-0.2626953125,0.01757997976810932,0.06272397265504388,0.0003090556886471331,0
210,0.5122638844868213,020D,0.5126953125,01FE,0.498046875,0.014217009486821253,0.027753292623905457,0.0002021233587483655,0
211,-1.3567594884980867,FA93,-1.3564453125,FAA2,-1.341796875,0.014962613498086696,0.011028198899607546,0.0002238798026931262,0
212,-0.20464790707115946,FF2E,-0.205078125,FF2F,-0.2041015625,0.0005463445711594572,0.002669680716399822,2.984923904354112e-07,0
213,-1.5809679891270099,F9AD,-1.5810546875,F9E3,-1.5283203125,0.052647676627009865,0.03330091247203634,0.002771777854222201,0
214,0.38069451418294875,0186,0.380859375,019B,0.4013671875,0.02067267331705125,0.05430252485097978,0.0004273594220735227,0
215,-0.9331834633949001,FC44,-0.93359375,FC63,-0.9033203125,0.029863150894900103,0.032001371719831646,0.0008918077813715728,0
216,-1.5078066154299123,F9F8,-1.5078125,FA2A,-1.458984375,0.048822240429912345,0.03237964333774457,0.0023836111605961673,0
