test_id,reference_real,reference_rounded_fp16_hex,reference_rounded_fp16_real,hw_hex,hw_real,abs_error,rel_error,squared_error,exact_match_to_reference_rounded_fp16
19,0.08321246480432165,2D53,0.08319091796875,2D53,0.08319091796875,2.1546835571650824e-05,0.00025893759573543824,4.642661231517573e-10,1
20,0.2848773489524206,348F,0.284912109375,348F,0.284912109375,3.4760422579382944e-05,0.00012201890640729224,1.2082869778972756e-09,1
21,-0.17152690214297195,B17D,-0.1715087890625,B17E,-0.171630859375,0.0001039572320280513,0.0006060695478625292,1.0807106090934093e-08,0
22,-1.5390109825196372,BE28,-1.5390625,BE27,-1.5380859375,0.000925045019637194,0.0006010645993719481,8.557082883555766e-07,0
23,0.20583504192733293,3296,0.205810546875,329D,0.2066650390625,0.000829997135167071,0.00403234127384437,6.88895244385545e-07,0
24,0.4268258192949741,36D4,0.4267578125,36D4,0.4267578125,6.80067949740959e-05,0.00015933149284743067,4.624924162648715e-09,1
25,0.9674076180779614,3BBD,0.96728515625,3BBE,0.9677734375,0.0003658194220386157,0.0003781440369111659,1.3382384954066685e-07,0
26,0.18134563223715205,31CE,0.181396484375,31CE,0.181396484375,5.08521378479454e-05,0.00028041556458026113,2.585939923706441e-09,1
27,0.4688023898047953,3780,0.46875,3780,0.46875,5.238980479532751e-05,0.00011175242689599365,2.7446916464925214e-09,1
28,2.0482885603968963,4019,2.048828125,4019,2.048828125,0.0005395646031036705,0.0002634221630369889,2.911299609224215e-07,1
29,-0.33772158351329606,B567,-0.337646484375,B568,-0.337890625,0.00016904148670393582,0.0005005350411584834,2.857502422707691e-08,0
30,0.5815664380452509,38A7,0.58154296875,38A7,0.58154296875,2.3469295250877487e-05,4.035531233501369e-05,5.508078195728606e-10,1
31,-0.05319929959214187,AACF,-0.053192138671875,AAC6,-0.05291748046875,0.00028181912339186876,0.00529742168698583,7.942201830936135e-08,0
32,-0.5564432427239194,B874,-0.556640625,B874,-0.556640625,0.00019738227608057102,0.00035472131014537754,3.8959762910746755e-08,1
33,0.18245116415690532,31D7,0.1824951171875,31D7,0.1824951171875,4.395303059467892e-05,0.00024090298791889296,1.931868898456781e-09,1
34,1.8506878316971043,3F67,1.8505859375,3F67,1.8505859375,0.00010189419710426861,5.505747396135973e-05,1.0382427403523542e-08,1
35,-0.8250325042099921,BA9A,-0.8251953125,BA9A,-0.8251953125,0.00016280829000792085,0.00019733560699383297,2.6506539295303263e-08,1
36,-0.7714311317022587,BA2C,-0.771484375,BA2C,-0.771484375,5.324329774125669e-05,6.901886059973848e-05,2.8348487543641098e-09,1
37,-0.2588591844114211,B424,-0.2587890625,B423,-0.258544921875,0.0003142625364210838,0.0012140289213057502,9.876094179781303e-08,0
38,-0.060293570919555034,ABB8,-0.060302734375,ABB5,-0.060211181640625,8.2389278930034e-05,0.0013664687241689423,6.787993282610945e-09,0
39,-0.7256365602197782,B9CE,-0.7255859375,B9CF,-0.72607421875,0.00043765853022181833,0.0006031373751196631,1.9154498907592226e-07,0
40,-1.535513174864548,BE24,-1.53515625,BE24,-1.53515625,0.0003569248645480805,0.00023244663112679956,1.273953589326656e-07,1
41,-1.3595932017831056,BD70,-1.359375,BD70,-1.359375,0.00021820178310560934,0.000160490492905847,4.761201815046738e-08,1
42,-1.6527886239796485,BE9C,-1.65234375,BE9C,-1.65234375,0.00044487397964854125,0.00026916568349639075,1.9791285776833069e-07,1
43,0.020596382397152224,2546,0.020599365234375,2555,0.0208282470703125,0.00023186467316027581,0.01125754361563683,5.376122665972153e-08,0
44,2.093564048971846,4030,2.09375,4030,2.09375,0.0001859510281541077,8.882031970573275e-05,3.457778487156975e-08,1
45,-0.11121061552709466,AF1E,-0.1112060546875,AF21,-0.11138916015625,0.00017854462915534164,0.0016054639056632335,3.1878184600218474e-08,0
46,-0.5117095473399382,B818,-0.51171875,B818,-0.51171875,9.202660061768952e-06,1.798414766659699e-05,8.468895221247734e-11,1
47,-0.4475283233923347,B729,-0.447509765625,B729,-0.447509765625,1.8557767334725916e-05,4.146724657347972e-05,3.4439072844982024e-10,1
48,-1.3919693619105424,BD91,-1.3916015625,BD92,-1.392578125,0.0006087630894575646,0.00043733943153893064,3.7059249908591884e-07,0
49,-1.2065298369302573,BCD3,-1.2060546875,BCD3,-1.2060546875,0.0004751494302572823,0.00039381490263530714,2.2576698107381998e-07,1
50,0.7402387052938789,39EC,0.740234375,39ED,0.74072265625,0.00048395095612108197,0.0006537768866448975,2.342085279305094e-07,0
51,-1.34876876157705,BD65,-1.3486328125,BD65,-1.3486328125,0.0001359490770500571,0.00010079494789833241,1.848215155076236e-08,1
52,-0.15068686308448564,B0D2,-0.150634765625,B0D1,-0.1505126953125,0.00017416777198564493,0.0011558258525031092,3.03344127984436e-08,0
53,-0.15244961244741945,B0E1,-0.1524658203125,B0E1,-0.1524658203125,1.6207865080553052e-05,0.0001063162104537538,2.62694890469411e-10,1
54,1.9794748310650399,3FEB,1.9794921875,3FEB,1.9794921875,1.7356434960147382e-05,8.76820189262467e-06,3.0124583452582624e-10,1
55,1.4930268672564277,3DF9,1.4931640625,3DF9,1.4931640625,0.00013719524357225232,9.189067295510966e-05,1.8822534858849642e-08,1
56,1.769695527918384,3F14,1.76953125,3F14,1.76953125,0.00016427791838391492,9.2828351426727e-05,2.6987234468552213e-08,1
57,0.8350015095476861,3AAE,0.8349609375,3AAD,0.83447265625,0.0005288532976861493,0.0006333560977304401,2.7968581047351485e-07,0
58,-1.15517546418337,BC9F,-1.1552734375,BC9F,-1.1552734375,9.797331662997344e-05,8.481249789981807e-05,9.59877077147703e-09,1
59,-0.8570065135286471,BADB,-0.85693359375,BADB,-0.85693359375,7.291977864709587e-05,8.508660960679896e-05,5.317294117941458e-09,1
60,-0.30701129606573396,B4EA,-0.30712890625,B4EA,-0.30712890625,0.00011761018426603709,0.00038308096729071383,1.3832155443091197e-08,1
61,0.06290735488401189,2C07,0.06292724609375,2C07,0.06292724609375,1.9891209738109872e-05,0.0003161984759140666,3.95660224845477e-10,1
62,-0.007377668118847602,9F8E,-0.00737762451171875,9FA7,-0.007472991943359375,9.532382451177268e-05,0.01292058994470767,9.086631519551235e-09,0
63,-1.5272552141897668,BE1C,-1.52734375,BE1C,-1.52734375,8.853581023315904e-05,5.7970540490266843e-05,7.838589693641949e-09,1
64,-0.4077591558429536,B686,-0.40771484375,B685,-0.407470703125,0.0002884527179535801,0.0007074095426680651,8.320497049480762e-08,0
65,-1.099627000880711,BC66,-1.099609375,BC66,-1.099609375,1.762588071096971e-05,1.6028963181926987e-05,3.106716708373341e-10,1
66,-0.4319687881347928,B6E9,-0.431884765625,B6E8,-0.431640625,0.0003281631347927805,0.0007596917735880017,1.0769104303702461e-07,0
67,-0.07310139906800323,ACAE,-0.0731201171875,ACAD,-0.07305908203125,4.231703675322551e-05,0.000578881352378218,1.7907315995738388e-09,0
68,1.1043470765444252,3C6B,1.1044921875,3C6B,1.1044921875,0.0001451109555747898,0.00013139977336549987,2.105718942782862e-08,1
69,1.074772797416402,3C4D,1.0751953125,3C4D,1.0751953125,0.00042251508359791856,0.0003931203735464682,1.785189958677561e-07,1
70,0.4699039272487282,3785,0.469970703125,3785,0.469970703125,6.677587627179626e-05,0.00014210538026946653,4.459017651866243e-09,1
71,-0.3953535564037791,B653,-0.395263671875,B653,-0.395263671875,8.988452877911612e-05,0.00022735227070353207,8.079228513843755e-09,1
72,0.2863596250988214,3495,0.286376953125,3494,0.2861328125,0.00022681259882140203,0.0007920550906683511,5.144395498411826e-08,0
73,-1.170819347447572,BCAF,-1.1708984375,BCAF,-1.1708984375,7.909005242789924e-05,6.755102962751544e-05,6.25523639304785e-09,1
74,0.2516593140976302,3407,0.251708984375,3407,0.251708984375,4.967027736979546e-05,0.00019737110683901044,2.467136453992415e-09,1
75,0.022493248214492112,25C2,0.022491455078125,25D1,0.0227203369140625,0.00022708869957038802,0.01009586065137883,5.156927747256995e-08,0
76,-0.9893515343595501,BBEA,-0.9892578125,BBE8,-0.98828125,0.0010702843595501443,0.0010818039113296423,1.1455086102976626e-06,0
77,0.22134208526358168,3315,0.2213134765625,3314,0.22119140625,0.00015067901358167823,0.0006807517576345436,2.2704165133947572e-08,0
78,0.30732601331111165,34EB,0.307373046875,34EA,0.30712890625,0.00019710706111164544,0.0006413614616869754,3.8851193540069935e-08,0
79,-1.4508908425981475,BDCE,-1.451171875,BDCE,-1.451171875,0.0002810324018525101,0.00019369644745242045,7.897921089099073e-08,1
80,1.2724784348968776,3D17,1.2724609375,3D16,1.271484375,0.0009940598968776193,0.0007811997984533062,9.881550785803432e-07,0
81,1.831750641880792,3F54,1.83203125,3F53,1.8310546875,0.0006959543807920632,0.0003799394769571234,4.84352500143664e-07,0
82,-0.8137752639457355,BA83,-0.81396484375,BA83,-0.81396484375,0.00018957980426448362,0.00023296334094166478,3.5940502184959925e-08,1
83,-0.8028591867620138,BA6C,-0.802734375,BA6D,-0.80322265625,0.00036346948798615664,0.00045271885030307,1.3211006869691887e-07,0
84,-1.2354702308686971,BCF1,-1.2353515625,BCF1,-1.2353515625,0.00011866836869711683,9.605117608837685e-05,1.4082181729234857e-08,1
85,0.42696183506116164,36D5,0.427001953125,36D5,0.427001953125,4.011806383835692e-05,9.396170932376208e-05,1.6094590461384813e-09,1
86,-0.8483224934853926,BAC9,-0.84814453125,BACA,-0.8486328125,0.0003103190146074297,0.00036580311967499793,9.629789082692618e-08,0
87,-0.4727613282603497,B790,-0.47265625,B791,-0.472900390625,0.00013906236465027755,0.0002941491960901165,1.9338341262126764e-08,0
88,-1.3063292833410696,BD3A,-1.306640625,BD39,-1.3056640625,0.0006652208410695692,0.000509229066172504,4.425187673933051e-07,0
89,0.3905910015666926,3640,0.390625,3640,0.390625,3.3998433307425024e-05,8.704356518981368e-05,1.1558934673594273e-09,1
90,0.8261624709662259,3A9C,0.826171875,3A9C,0.826171875,9.404033774140785e-06,1.1382789832056206e-05,8.843585122518058e-11,1
91,2.045202750599115,4017,2.044921875,4017,2.044921875,0.0002808755991150491,0.00013733386532595378,7.889110217823778e-08,1
92,0.02609932560349526,26AE,0.026092529296875,26D8,0.0267333984375,0.0006340728340047397,0.024294606061385116,4.0204835882280214e-07,0
93,0.020742411470641264,254F,0.0207366943359375,2568,0.0211181640625,0.00037575259185873566,0.018115183588493292,1.411900102885576e-07,0
94,-1.934277024881389,BFBD,-1.9345703125,BFBE,-1.935546875,0.0012698501186110267,0.0006564985791985482,1.6125193237364385e-06,0
95,0.5429984528336602,3858,0.54296875,3858,0.54296875,2.9702833660216754e-05,5.4701506984432955e-05,8.822583274465055e-10,1
96,0.4649301604824736,3770,0.46484375,3770,0.46484375,8.641048247359784e-05,0.00018585690888267345,7.466771481319959e-09,1
97,-0.8126959019261593,BA80,-0.8125,BA80,-0.8125,0.00019590192615925872,0.0002410519429161071,3.837756467290766e-08,1
98,-0.8405546025839696,BAB9,-0.84033203125,BABA,-0.8408203125,0.00026570991603036553,0.0003161126180423498,7.06017594768639e-08,0
99,-1.5768715315676847,BE4F,-1.5771484375,BE4F,-1.5771484375,0.00027690593231533,0.0001756046239480507,7.667689535142212e-08,1
100,-0.3595646653263861,B5C1,-0.359619140625,B5C1,-0.359619140625,5.447529861390965e-05,0.00015150348147936345,2.9675581590746265e-09,1
101,0.7231692949504218,39C9,0.72314453125,39C8,0.72265625,0.0005130449504218149,0.0007094396208525247,2.6321512115332247e-07,0
102,0.4617489315198595,3763,0.461669921875,3763,0.461669921875,7.900964485951789e-05,0.00017110953478431546,6.242523980827142e-09,1
103,-0.1935203125743501,B231,-0.1934814453125,B230,-0.193359375,0.00016093757435009515,0.0008316314303608996,2.5900902837692404e-08,0
104,3.072662309712012,4225,3.072265625,4225,3.072265625,0.0003966847120118189,0.0001291013043502976,1.5735876074389967e-07,1
105,-0.8075284148445998,BA76,-0.8076171875,BA76,-0.8076171875,8.87726554001933e-05,0.0001099313086305163,7.880584346801468e-09,1
106,0.6088727447527716,38DF,0.60888671875,38E0,0.609375,0.0005022552472283559,0.0008248936277026048,2.5226033336841693e-07,0
107,0.7660451381195073,3A21,0.76611328125,3A22,0.7666015625,0.0005564243804927482,0.0007263597832611568,3.0960809120673865e-07,0
108,0.9904786289120013,3BED,0.99072265625,3BEC,0.990234375,0.0002442539120013354,0.00024660190020418506,5.96599735279561e-08,0
109,0.7156317989752299,39BA,0.7158203125,39BB,0.71630859375,0.0006767947747701175,0.0009457304381097567,4.580511671561341e-07,0
110,0.17071166524745623,3176,0.170654296875,317A,0.171142578125,0.0004309128775437654,0.0025242145984525,1.8568590803304815e-07,0
111,-1.5767804247531687,BE4F,-1.5771484375,BE4E,-1.576171875,0.0006085497531687079,0.00038594451301865386,3.703328020816953e-07,0
112,0.09191793922145192,2DE2,0.0919189453125,2DEA,0.0924072265625,0.0004892873410480836,0.005323088672269679,2.394021021099037e-07,0
113,-0.3024497572788808,B4D7,-0.302490234375,B4D9,-0.302978515625,0.0005287583461192069,0.001748251844790383,2.79585388590719e-07,0
114,-0.36257767492864973,B5CD,-0.362548828125,B5CE,-0.36279296875,0.00021529382135027086,0.0005937867558796545,4.6351429511602345e-08,0
115,-0.7026420694500185,B99F,-0.70263671875,B99F,-0.70263671875,5.350700018502685e-06,7.6151147947785955e-06,2.8629990688004637e-11,1
116,0.6353451506861141,3915,0.63525390625,3916,0.6357421875,0.0003970368138859204,0.0006249151558914981,1.5763823158068298e-07,0
117,0.12333605574991535,2FE5,0.12335205078125,2FE8,0.12353515625,0.00019910050008464797,0.0016142927457349359,3.964100913395691e-08,0
118,1.9249722163008773,3FB3,1.9248046875,3FB3,1.9248046875,0.0001675288008773368,8.702920460808961e-05,2.806589912339836e-08,1
119,1.3461830210937948,3D62,1.345703125,3D63,1.3466796875,0.0004966664062051596,0.0003689441914083943,2.4667751905274854e-07,0
120,0.12306844704270475,2FE0,0.123046875,2FE3,0.12322998046875,0.00016153342604524612,0.0013125494789837887,2.6093047729914998e-08,0
121,1.0411205233565382,3C2A,1.041015625,3C2A,1.041015625,0.00010489835653815227,0.00010075524800910027,1.1003665204405314e-08,1
122,-1.3470864265370803,BD63,-1.3466796875,BD64,-1.34765625,0.0005698234629196719,0.0004230043831593657,3.2469877889376667e-07,0
123,-0.7989015260601242,BA64,-0.798828125,BA64,-0.798828125,7.340106012421188e-05,9.187748142902886e-05,5.387715627358168e-09,1
124,-1.6515831910737848,BE9B,-1.6513671875,BE9B,-1.6513671875,0.0002160035737848176,0.00013078576662213536,4.665754388781314e-08,1
125,-0.19044696682760637,B218,-0.1904296875,B216,-0.190185546875,0.00026141995260636763,0.0013726653512051278,6.83403916207155e-08,0
126,1.395443449656498,3D95,1.3955078125,3D95,1.3955078125,6.436284350197496e-05,4.612357707352348e-05,4.142575623659721e-09,1
127,-0.3457881270700972,B588,-0.345703125,B588,-0.345703125,8.50020700972065e-05,0.0002458212513467101,7.225351920810408e-09,1
128,0.792078125539956,3A56,0.7919921875,3A56,0.7919921875,8.59380399560461e-05,0.00010849692370618432,7.385346711486975e-09,1
129,-0.3862933390502076,B62E,-0.38623046875,B62E,-0.38623046875,6.287030020757367e-05,0.0001627527421574366,3.952674648190438e-09,1
130,0.9433339629181281,3B8C,0.943359375,3B8C,0.943359375,2.5412081871900583e-05,2.6938584712131366e-05,6.457739050641782e-10,1
131,1.854321265282032,3F6B,1.8544921875,3F6B,1.8544921875,0.00017092221796799478,9.217508377222782e-05,2.921440459509872e-08,1
132,0.8260633983645497,3A9C,0.826171875,3A9D,0.82666015625,0.0005967578854503275,0.0007224117260633941,3.561199738471462e-07,0
133,0.12664226103192544,300D,0.1265869140625,300D,0.1265869140625,5.5346969425440484e-05,0.00043703396460592235,3.0632870245806438e-09,1
134,1.3255247708921587,3D4D,1.3251953125,3D4D,1.3251953125,0.0003294583921586991,0.0002485494042762804,1.0854283216379516e-07,1
135,0.32029844830465604,3520,0.3203125,3520,0.3203125,1.4051695343963999e-05,4.387063196321996e-05,1.9745014203957952e-10,1
136,-0.5591657932285519,B879,-0.55908203125,B878,-0.55859375,0.0005720432285518662,0.0010230297265663582,3.272334553320426e-07,0
137,0.32634339970603116,3539,0.326416015625,3539,0.326416015625,7.261591896884356e-05,0.00022251382756401905,5.273071687689654e-09,1
138,-0.1532039510680958,B0E7,-0.1531982421875,B0E7,-0.1531982421875,5.7088805958116495e-06,3.726327262456943e-05,3.259131765723478e-11,1
139,-0.7728037058176566,BA2F,-0.77294921875,BA2E,-0.7724609375,0.000342768317656561,0.00044353865681052697,1.1749011958910912e-07,0
140,0.0934726696871202,2DFB,0.09344482421875,2DF9,0.09332275390625,0.0001499157808702023,0.0016038461442474399,2.2474741353922514e-08,0
141,0.45589407277290955,374B,0.455810546875,374B,0.455810546875,8.352589790955323e-05,0.00018321338858721955,6.976575621597108e-09,1
142,-0.20804968378807542,B2A8,-0.2080078125,B2AB,-0.2083740234375,0.0003243396494245765,0.001558952859332182,1.0519620818885718e-07,0
143,-1.354675143291732,BD6B,-1.3544921875,BD6B,-1.3544921875,0.00018295579173210896,0.00013505510353393194,3.347282172832283e-08,1
144,-1.6070283926374864,BE6E,-1.607421875,BE6F,-1.6083984375,0.0013700448625135753,0.0008525330783142113,1.8770229252998414e-06,0
145,0.2899036196488172,34A3,0.289794921875,34A3,0.289794921875,0.00010869777381722345,0.00037494452104081184,1.1815206032820268e-08,1
146,1.3162317959836765,3D44,1.31640625,3D44,1.31640625,0.00017445401632354418,0.00013254049693668676,3.043420381141542e-08,1
147,-0.17002250016320844,B171,-0.1700439453125,B171,-0.1700439453125,2.144514929156016e-05,0.00012613124304709363,4.598944281373033e-10,1
148,1.5795673040989067,3E51,1.5791015625,3E51,1.5791015625,0.000465741598906666,0.00029485391201633976,2.1691523695213773e-07,1
149,-1.0648786303131244,BC42,-1.064453125,BC42,-1.064453125,0.00042550531312435247,0.00039958104239469424,1.8105477149705325e-07,1
150,0.5169881449546332,3823,0.51708984375,3822,0.5166015625,0.00038658245463318863,0.0007477588381975607,1.4944599423022134e-07,0
151,2.0232684252628808,400C,2.0234375,400C,2.0234375,0.0001690747371192458,8.356515379182974e-05,2.8586266731942078e-08,1
152,-2.3620130117631053,C0B9,-2.361328125,C0B9,-2.361328125,0.0006848867631052968,0.00028995892897053466,4.69069878276851e-07,1
153,1.0349946880923007,3C24,1.03515625,3C24,1.03515625,0.00016156190769933687,0.00015609926269006012,2.6102250019449046e-08,1
154,1.573894104668476,3E4C,1.57421875,3E4C,1.57421875,0.0003246453315239872,0.0002062688528796353,1.0539459128031957e-07,1
155,-0.9541577282331319,BBA2,-0.9541015625,BBA2,-0.9541015625,5.6165733131940954e-05,5.8864201871472796e-05,3.1545895782484096e-09,1
156,0.047463379602053046,2A13,0.047454833984375,2A10,0.04736328125,0.00010009835205304629,0.0021089596419871562,1.0019680083735596e-08,0
157,-0.20599478419219738,B298,-0.2060546875,B299,-0.2061767578125,0.00018197362030261677,0.0008833894557875389,3.3114398486040934e-08,0
158,-1.4749744465969223,BDE6,-1.474609375,BDE6,-1.474609375,0.0003650715969223395,0.0002475104553605229,1.332772708794271e-07,1
159,1.1806450882710173,3CB9,1.1806640625,3CB9,1.1806640625,1.8974228982671093e-05,1.6071069257957692e-05,3.600213654868357e-10,1
160,-0.18932886351093886,B20F,-0.1893310546875,B20F,-0.1893310546875,2.1911765611393186e-06,1.157338886689466e-05,4.80125472208633e-12,1
161,0.5214909055945468,382C,0.521484375,382C,0.521484375,6.530594546805268e-06,1.2522930844517412e-05,4.264866513476271e-11,1
162,-0.0657970801645289,AC36,-0.0657958984375,AC38,-0.06591796875,0.0001208885854711017,0.001837294073974312,1.4614050097203862e-08,0
163,1.1774453228292083,3CB6,1.177734375,3CB6,1.177734375,0.00028905217079167045,0.00024549094992973894,8.355115743937703e-08,1
164,-0.7038048911044092,B9A1,-0.70361328125,B9A1,-0.70361328125,0.00019160985440924705,0.00027224854051322836,3.671433630673285e-08,1
165,-0.3762666901594597,B605,-0.376220703125,B605,-0.376220703125,4.598703445968244e-05,0.00012221925475304073,2.1148073383960205e-09,1
166,1.9591470313605897,3FD6,1.958984375,3FD6,1.958984375,0.0001626563605896525,8.302407016215154e-05,2.6457091640271056e-08,1
167,0.86230758491356,3AE6,0.8623046875,3AE6,0.8623046875,2.8974135599657558e-06,3.3600696673173765e-06,8.395005337473434e-12,1
168,0.5618794524801513,387F,0.56201171875,387E,0.5615234375,0.00035601498015125355,0.0006336145210147722,1.2674666609209746e-07,0
169,0.9316832422499439,3B74,0.931640625,3B74,0.931640625,4.2617249943921465e-05,4.574220938116699e-05,1.816229992782674e-09,1
170,-1.5519754050393781,BE35,-1.5517578125,BE36,-1.552734375,0.0007589699606218581,0.0004890347863486927,5.760354011263448e-07,0
171,-0.009480932046552426,A0DB,-0.00948333740234375,A0F5,-0.00968170166015625,0.00020076961360382395,0.021176147304718874,4.030843774662877e-08,0
172,-0.42363991351363844,B6C7,-0.423583984375,B6C6,-0.42333984375,0.0003000697636384442,0.0007083132492160324,9.004186305003176e-08,0
173,-0.32850092207208714,B542,-0.32861328125,B541,-0.328369140625,0.00013178144708714257,0.0004011600523246753,1.7366349796381357e-08,0
174,0.20435160264199692,328A,0.204345703125,328B,0.2044677734375,0.00011617079550307885,0.0005684848760721401,1.3495653727818164e-08,0
175,-0.3868984313610456,B631,-0.386962890625,B632,-0.38720703125,0.00030859988895437507,0.0007976250714399925,9.523389146265262e-08,0
176,0.36206375203781804,35CB,0.362060546875,35CB,0.362060546875,3.2051628180429503e-06,8.85248191790314e-06,1.0273068690165027e-11,1
177,-0.205072181366719,B290,-0.205078125,B28D,-0.2047119140625,0.00036026730421900854,0.001756782913303891,1.2979253048923166e-07,0
178,-1.0959500022824087,BC62,-1.095703125,BC62,-1.095703125,0.00024687728240868623,0.00022526327103840812,6.094839256949821e-08,1
179,-0.2691934606581924,B44F,-0.269287109375,B451,-0.269775390625,0.000581929966807615,0.002161753726798434,3.3864248626871187e-07,0
180,0.1947810059171417,323C,0.19482421875,3239,0.1944580078125,0.000322998104641703,0.0016582628430366758,1.043277756021325e-07,0
181,0.5246354575832846,3832,0.5244140625,3831,0.52392578125,0.000709676333284559,0.0013527037165075707,5.036404980242165e-07,0
182,0.6685150672438961,3959,0.66845703125,3958,0.66796875,0.0005463172438960884,0.0008172100685006311,2.9846253097821813e-07,0
183,-0.0069100580326696415,9F13,-0.006908416748046875,9EE4,-0.0067291259765625,0.00018093205610714147,0.026183869260102282,3.273640892715779e-08,0
184,1.0858856855117596,3C58,1.0859375,3C58,1.0859375,5.1814488240431444e-05,4.771633785375129e-05,2.6847411916178086e-09,1
185,0.23668170857249582,3393,0.2366943359375,3392,0.236572265625,0.00010944294749581918,0.00046240560014504335,1.1977758756572633e-08,0
186,0.439482754750222,3708,0.439453125,3706,0.43896484375,0.0005179110002220266,0.001178455797466681,2.6823180415098007e-07,0
187,-0.17107935881954964,B179,-0.1710205078125,B178,-0.1708984375,0.0001809213195496373,0.0010575286276380586,3.2732523867581976e-08,0
188,1.0222602588179233,3C17,1.0224609375,3C17,1.0224609375,0.0002006786820767381,0.00019630879743754313,4.027193344005653e-08,1
189,0.9266829260584618,3B6A,0.9267578125,3B6A,0.9267578125,7.488644153819113e-05,8.08112887724304e-05,5.607979126252917e-09,1
190,0.16553172595881338,314C,0.16552734375,314D,0.1656494140625,0.00011768810368661953,0.0007109700754035633,1.385048974935251e-08,0
191,0.8134468489420548,3A82,0.8134765625,3A81,0.81298828125,0.00045856769205476766,0.0005637340566887282,2.1028432819643624e-07,0
192,0.7898171391718236,3A52,0.7900390625,3A52,0.7900390625,0.0002219233281763877,0.0002809806437083516,4.924996358888468e-08,1
193,-0.12449994734746325,AFF8,-0.12451171875,AFF5,-0.12432861328125,0.0001713340662132523,0.0013761778206626955,2.935536224516713e-08,0
194,-0.15319871011337588,B0E7,-0.1531982421875,B0E6,-0.153076171875,0.00012253823837587996,0.0007998646874062751,1.501561986426398e-08,0
195,-0.2395879156323299,B3AB,-0.2396240234375,B3AA,-0.239501953125,8.59625073298953e-05,0.0003587931682740327,7.389552666442303e-09,0
196,1.2223860767237906,3CE4,1.22265625,3CE4,1.22265625,0.00027017327620937337,0.00022102123163369563,7.299359917770636e-08,1
197,0.9035966571435747,3B3B,0.90380859375,3B3A,0.9033203125,0.000276344643574733,0.000305827430181411,7.63663620324462e-08,0
198,-0.29940610035436843,B4CA,-0.29931640625,B4CA,-0.29931640625,8.969410436843184e-05,0.000299573403021089,8.045032358455144e-09,1
199,-0.029544780215918484,A790,-0.029541015625,A781,-0.0293121337890625,0.00023264642685598413,0.007874366475423505,5.4124359928856774e-08,0
200,0.33010210282258484,3548,0.330078125,3548,0.330078125,2.3977822584841935e-05,7.263759418621136e-05,5.74935975910156e-10,1
201,0.6405632930181675,3920,0.640625,391F,0.64013671875,0.0004265742681675011,0.0006659361733913821,1.8196560626263914e-07,0
