#FULL_A_16x16
17.5331872 -3.91177985 22.9502668 12.6315539 -25.9726498 30.4398305 16.7129409 18.3081155 -23.8007276 -3.17529997 -8.26892644 27.3129592 9.20736766 20.6567433 -3.62149127 -17.4567218
-4.15378815 31.5120361 25.0673451 15.9109132 25.0107193 25.1805849 1.20693506 -11.7805407 17.4087956 10.3463209 -8.08590537 -25.9541333 15.7945351 -15.202527 27.9560416 -16.5778832
-24.1434922 21.191211 -22.1898038 -20.5268283 6.36049867 23.9719706 -19.4281814 -12.1392849 17.7539096 30.1968913 0.047435917 -22.7905598 -31.1080775 -17.3020141 -23.5633781 11.3701551
-24.2027197 0.405115623 12.4327959 5.19146299 -19.2143583 19.4639697 13.7860563 15.2949762 -23.612304 -24.0797565 27.3640032 -6.5549956 -12.7392837 -0.730621096 10.4233096 29.1598885
-13.6674415 27.1877394 -30.4089925 3.53267471 8.57440716 -25.2225661 -23.0182657 -5.17668357 29.8388424 6.14672342 27.7134862 19.4790986 -2.08757751 18.2248607 -30.8584459 -25.0147841
21.0834312 18.9962935 -17.1109924 1.9692538 6.78501251 23.5352931 6.59885806 -5.59541956 -8.05222124 -4.74354649 9.72358567 23.5194004 -2.95059955 -16.138268 -16.8536088 15.7449139
#FULL_A_16x16 encoded
60621FBD B05A5662 61BCD12C 5CA1AD84 9D81C01B 639C262F 602DA0D3 6093B82A 9E0CC0E1 B34C7E2A A7BB27A3 62D40786 5935160C 612A0815 B18397CB 9FA2C512
4DF944C3 9D05653E 613DFA2F 586D3084 6021209C A6B08DB0 6387FAA7 624A395F 60744241 9F1D3D7A B77B0717 9CB36B94 9E77F842 5BB712F5 5FAA2EE4 637AEB7C
A4DA529A A7B59CA0 B8699E8A 9F08131F 9E142893 BB8F9899 9FA16BB3 5ADE3B84 AFF49815 6152A65F 5CD124B8 A3FDD0A7 6150EFA7 60E05097 A998E43B A273F7B8
5BAE019F 9E3C6D1A 9F32D2F1 9C1E27E6 60973E04 5A8CEA9B 5D216DF8 607DDDB9 B57B8118 50CC82F2 9E3C9BC7 9DD51D7D 5AC71D37 B933859D 5059A820 603D6F71
589F3997 4DB7612E 4F283353 A373EB1D 9C7E3AD7 AFE65AFC 9F6EF056 AC4AAAA6 61A789FB 9FBE3755 9CEECEDB A2023195 A2CA3D79 5A5CD716 4E99A8BD 608AD8D9
5A841CF0 AC047C14 61063A3D 9EABEBCC 9C5D0756 9D70D607 5E3B22B7 B63D960F 9E9491B8 208F0D5D 9E6FDED1 5C908356 B2374C34 A8C54DB5 A34BF95D 58568CCD
A727F014 9D67039A 9DE35A28 6363EECE 62898BE8 5CC8006E A1040371 6381BF17 6075C382 5DE18763 B3095AFC A16C67DF 9D8AD140 62710F36 B4ADC143 9F3CE15E
A394CB18 5223DDE9 9ED40FB3 61B4B12E 6022E560 5E0BAE5B AF4ED321 5825D3FB 52C3B8E5 59971633 9D59E24A AD392D4D 9CAA73A0 CBB17569 A51C7234 9E4FF899
9DA789DF 5337EFF6 9EBABFB1 62CD4AC1 52603620 A6331D69 53A31E6B 9C5D6798 63564230 BEF079E1 60861560 9D52DCB1 C2568FBD C67BE4F3 63015650 512E6284
BA6D33E9 A1162117 A5386D2C 429592B9 B05C8060 9C5885E9 61387DE1 6256ACAD 9E3E75D4 4DD5500D 9DBCB9EB 5B05FB50 A1FFBBFC 5A33FAFF 5E87146B 604C6150
9DB94E92 62A7FC09 9FAEF4DE 9C993DE9 4E0ACFBA A7BD30D2 6146D19C 60EE9918 A44C00ED 633F1370 A29E65DA 3F6B22D6 A061BB67 62FA08D3 9EA23BCF 9CB7F433
AFB142AE 63E0C533 62444F62 5FE9319C 6240AFA0 624B8EB4 41A7CD92 A4382E7C 605A29B5 5A58A87C A7EA021B 9D82EF7B 5FCB66A7 A0CC2731 62FD2FC9 9FDB03F6
9DF6D106 614C3CCD 9E73DA41 9EDE4872 54B89348 61FE34C4 9F2498AD A3DC57D3 6070400E 638C99DE 1E126150 9E4D6778 9C391542 9FACABCD 9E1BF19D 5B5EC27C
9DF306A4 34F6B50A 5C6ECBB6 52620770 9F3247F4 60DDB1AE 5DC93AFC 5F4B8390 9E18D003 9DFAE545 62D74BD4 AAE3D79E A342BE4D C44F6041 5A6C5E05 634A3B9D
A255228E 62CC03EC 9C65D311 4E21757B 58930C59 9DB1C17A 9E3ED4BC ADA589BB 6375AF98 544B1F55 62EDA9C2 60DEA98D B7A65215 608E641E 9C490F39 9DBF0DC7
614556F0 60BFC346 9FB8E580 47C10823 5591ED29 61E2423E 55329D86 ACCF252B A7F2A1A1 AE834DE0 59B93CE9 61E13DDB B4329608 9FF7269E 9FC95E79 5FBEB2AE
#FULL_B_16x16
20.2604008 -25.262203 -27.7402332 6.04375449 -22.6449125 20.7785082 -12.1385809 -22.7921963 26.9421103 -21.4059699 -13.7779147 -22.1687427 -24.6086359 -30.6465271 -28.4546938 -20.8229458
-28.5835564 5.83320424 11.5657297 -6.80765077 -11.6485698 0.28967917 24.0003164 22.472424 -29.2175961 -20.3841019 -16.8483284 -16.0391951 4.55888972 -5.35920477 -28.8477364 -8.08869511
1.52018872 -25.4929981 21.3413475 -28.6744406 27.1898797 -25.656759 21.9887969 25.7698011 30.6925235 19.3296564 17.8865626 9.11892968 17.8557668 -23.3886588 2.3083543 0.910263691
22.8846173 -2.3808406 -7.35427225 8.93204933 -14.9463477 -23.0548217 -1.41585446 -5.31908041 -17.1155238 -8.47924417 -8.55088323 -11.0402839 -7.7142989 11.8875741 -12.9999056 28.7269073
26.6462731 -1.22173259 -10.9848829 2.26782654 22.3078713 9.76558977 19.481077 2.09422567 8.50672829 -13.5580407 15.0331624 -19.0461061 12.4670802 23.0860205 -23.5454185 7.32030338
-25.913872 14.4458002 -26.5924339 27.9001486 -23.2058926 29.3683357 19.2565873 5.99564829 18.0879426 18.8873496 28.545732 -15.7834653 5.76485729 -25.9168513 7.43460479 -21.0373566
4.15683913 4.63555291 -2.17695022 1.44843363 16.8910971 19.1516619 -0.502194203 6.37398025 27.5991192 -24.3370504 -24.5053718 -26.3866231 10.1032503 -5.20906875 17.5565705 10.9588104
-10.6471835 25.4954591 16.8020575 -14.6857638 -8.69171089 -11.8758413 -21.9128544 -22.5418642 27.9121578 -3.97414161 -7.46753135 14.6998854 3.39155617 27.9129591 17.9392955 -1.3203479
-7.9129937 31.144419 13.9366551 28.8764582 -24.417371 22.4341555 8.77272856 -24.1970127 5.64851201 11.9101674 -31.2126281 -2.92365044 20.8255687 -13.0970224 -2.65292276 -3.69189587
-12.6766469 26.7802813 18.0028183 -24.9223416 31.8102181 24.2688015 -13.82986 21.5613811 -25.1891499 31.9427028 10.6038231 9.60800099 -26.2117934 25.4101374 -30.1440318 -16.5870042
-22.8466001 17.7131481 -19.3149295 26.2808466 10.0012185 -29.6855865 -31.6524906 -28.6938932 6.77921137 19.2948358 -16.7326195 22.3621659 -28.3371558 19.2616866 27.3789074 17.4149375
12.6797302 21.630734 -29.4303169 -19.0859449 -24.0048845 0.289983373 15.6920402 8.32075804 22.4723904 -22.0663686 15.0157499 -19.6453445 -14.6714399 13.4339007 30.7331061 7.13879079
-28.5119798 7.44377407 -29.2895646 24.5853255 13.4130102 -20.9198179 -26.1298556 -20.2538733 30.7217395 -2.65211888 18.1811807 8.73013389 4.63444158 -22.7116637 28.5455651 -12.7140715
4.99310181 12.7856604 9.55092192 28.1980422 -22.4999046 0.534575261 -6.141799 -1.65320131 -24.3700783 -23.4179449 -14.2031651 -12.4989054 -4.61419433 7.103203 8.61626351 -5.64410263
-5.837881 -18.0717742 5.65159988 -11.7093817 -29.6921706 -5.22239718 -1.65550879 -17.5620565 4.63730773 4.20940164 12.9281396 9.46870285 9.75571561 -11.7622943 18.3956623 3.14524055
-4.3892355 8.06479877 -8.9179306 0.815311655 15.1491641 24.7297847 26.9476607 0.232507212 1.29760734 19.1917062 -11.8751557 21.5924711 -0.374934623 -24.5851696 -27.3882146 21.8875656
#FULL_B_16x16 encoded
6110AA68 9DAF3811 9D10A005 541666FD 9E56B9C1 6131D314 A3DC85F7 9E4D4CA8 62BC4B89 9EA60497 A238DA95 9E753352 9DD90C1C 9C569F4D 9CE2E64C 9ECB54DB
9CDAA703 53AA99BF 5B90D3AA AA627B99 A459F754 31450D40 6200052F 619E3C32 9CB212E8 9EE76AE0 9FC9B4FD 9FFD7DD4 511E26CB AD481650 9CC9BEB0 A7E94B47
442958B4 9DA072B8 6155D8A3 9CD4D5F7 62CC26FD 9D95F7A9 617F4873 6271446C 63AC524E 60D51917 6078BD71 591E722D 6076C4E2 9E272037 493BC13B 3E9070A9
61B89D92 B67A04EC A94A9CD4 58EE9AC9 A10DBC29 9E3C7DCD BCAC547F AD5CA17E 9FB89B42 A7855041 A772F951 A4F5AFF5 A892476A 5BE3380F A300062F 632E85A6
62A95C8A BE39E444 A503DEB7 4912411F 6193B42A 59C3FDB1 60DEC9F7 48607CB2 5881B8F2 A271243F 5F087D55 9F3D0C99 5C779292 61C5815C 9E1D17DD 56A3FECE
9D85831F 5E721FF6 9D5A1590 62F99C09 9E32D2A8 635792D0 60D06BED 53FDC59D 6085A0DA 60B8CA56 6322ED46 A0376ED1 53879B60 9D85524F 56DE8485 9EBD9BF3
50504D38 51456731 B74ACD90 4396645F 603907BC 60C9B4D4 C7F70336 54BF7A57 62E657F8 9DEA6DC4 9DDFA7FD 9D674191 5A1A6E9C AD94F4F1 60639EDA 5AF5749A
A55A522F 625FB59A 603354E9 A15071C9 A74EEC09 A41FC8DE 9E8593CB 9E5D5219 62FA60CB B01A7A9F A9109FBB 5EB32BB0 4D90F41A 62FA6DEC 607C1D6B BD6FED71
A82C8C17 63C93E29 5DEFC8A1 633817E4 9DE549CB 619BC934 58C5D18A 9DF36425 534C09C4 5BE900BB 9C32644D B44E2E94 6134D61E A2E7298B B5636837 B13B7FA6
A352C744 62B1F021 60802E2D 9DC4F85B 63F3DA9D 6211340B A22B8E4C 6163EDAB 9DB3E4F8 63FC553E 5A9A9427 599BA5F4 9D7271FA 625A3FB1 9C76C82F 9FDA6E86
9E49D14E 606DA438 9F2BD832 6291F964 5A004FDB 9C941F5A 9C163D98 9CD39741 558EF4CB 60D2DE97 9FD11CC3 61972DBA 9CEA6C0A 60D0BF79 62D84005 605A8E56
5CAE02CC 61685DF2 9CA475B0 9F3A7FE1 9DFFAFF9 31478B36 5FB1298C 58521D33 619E3BA5 9E7BC09E 5F04082F 9F16B2AD A1541C84 5D6F141D 63AEEB36 56470F96
9CDF3BB9 56E3365B 9CAD77C6 622575F9 5D69BB0A 9EC521B4 9D77B072 9EEFC08A 63AE30FB B5643AF3 608B9877 58BAEA0E 5144D587 9E52741A 6322EA8A A349329C
51FC77D7 5CC9210B 598D0938 630CACB9 9E600190 388D9ECA ABB7661F BAC63E64 9DE850A3 9E254064 A1CBFD60 A38047BD AEC58852 5634D706 589DC372 ACB6382E
AC530143 9F7B680D 534D9E80 A44A65F6 9C93B37A AD8E21F5 BAC1849B 9F9C0744 51464D33 506B36B1 5CED9A8E 5977FCE9 59C17694 A43CDA48 60995288 4C94B9F0
AF38B620 581096A7 A7150280 3D0B843C 5F262F9E 622EB4CB 62BCA679 2EE165EE 42617FF5 60CC44EA A41FF5CB 6165EB0C CC00891B 9DDA8C95 9D27277E 6178CDE0
#FULL_C_16x16
-28.4436533 -14.0408681 -10.6156774 -20.9283555 -11.9108244 15.5323243 -31.060298 20.9390991 22.8190734 -8.17525929 -22.1687744 6.4537861 -24.3409564 -8.64516091 29.3394675 31.7097263
17.4147131 -12.0984634 12.0105631 13.1460074 -7.17813152 9.01687258 -31.3134308 -18.6203098 1.60565139 -21.5199165 -21.3819604 21.5234747 31.3045123 3.58204339 21.7004628 31.3805866
-22.9378631 -3.31228074 -6.87534618 -26.8768458 16.341131 -4.23814225 -1.96307621 -22.3569298 -20.4206944 26.0546317 -29.1424582 -17.0974538 -13.3082029 -0.627357285 5.53249106 -0.429441545
-26.6166186 -16.405283 21.9896567 8.80567682 9.5455392 10.8930084 16.8257933 -28.2810571 -8.53706336 2.52975586 -10.3387851 22.0466478 -1.11535945 17.1921656 22.5289931 0.306654906
26.2113435 5.5759322 22.4175551 -10.2021891 -0.0757146538 2.01030663 -25.2812982 -6.49263957 26.7096109 8.37326336 -20.6395788 -10.3132393 -19.7374074 -30.4113195 27.3574693 -3.31473099
-12.3177553 6.30254027 -31.5318749 -14.2065852 12.9941418 8.56126547 30.8355806 7.70289341 -1.43962409 16.731684 25.8129838 14.1245406 29.6455183 18.048331 23.475292 -24.6973395
14.8744642 -3.83432323 3.39864336 9.86255419 30.0681674 31.0129972 -13.5533923 14.9602239 15.9989464 -9.82445687 -24.0723343 -29.3793945 17.7499602 -0.659216523 31.0745709 -2.2416988
30.5866866 -5.65913585 18.7956576 -26.5715666 3.54954945 19.3318264 27.1809068 20.6453178 -29.6338735 -8.14705014 -28.8832977 -25.0059333 11.2195602 13.6485246 17.5181236 23.389219
15.323614 19.2557819 -28.8663225 -16.9897504 7.80145749 22.9200194 -31.711992 0.936277896 11.3463936 -30.1051335 -6.31324431 25.3206325 10.9832197 -16.7898648 22.5779922 -9.72598892
22.614059 -12.8676063 5.78049606 -6.59583566 -14.4111968 24.7396839 -19.9940042 -26.5720582 -10.1166759 13.9289054 19.6756227 31.9195757 -13.0328283 -5.89171514 -23.2434382 4.79180351
31.8451223 12.8563846 6.09362179 -6.88837805 26.5791206 -0.197337847 -23.4005175 -8.61577833 -27.7013333 -19.0733416 -30.8691981 -2.99008535 8.61057693 -10.0292824 -5.09556663 29.3893936
16.1256397 2.61482477 -13.789384 25.4077952 -16.9537845 -11.1780652 26.1801481 1.89069154 15.5083488 5.80766684 9.82010937 -12.8394693 -16.5521882 -11.3604898 -22.0517399 23.9561193
-13.8721963 3.93532124 18.6863632 18.1647429 -3.94327945 -1.51953225 31.660912 11.1742385 20.1368604 25.763454 18.4057496 -20.1485219 3.97892696 -25.4787738 9.78701609 29.1423633
0.814852115 -4.28976047 -29.706064 29.4255695 -25.4078283 -29.3709381 -16.2517369 -27.8060522 -2.87245809 1.02961928 -11.9955233 -28.7385292 -24.8575764 -7.39171982 -28.1261792 12.6841424
-18.7506855 -12.6674196 -6.77595025 -5.33698347 -31.8937147 -24.8274963 23.2169321 -31.9210839 0.52271077 -0.671871584 -10.6819737 -4.3950707 17.9571929 21.8370371 -15.3376932 -11.3606118
-16.4810975 -1.28874236 11.7285349 -17.3918159 -10.8329125 27.5446155 -28.8915656 -2.51074527 13.5397146 -22.3709433 -28.9680626 -23.1548562 26.8046844 -31.4073739 -19.9473937 -29.9978552
#FULL_C_16x16 encoded
9CE39B2F A1F589AB A56262F7 9EC495D3 A416D437 5F884667 9C3C2414 613C1A33 61B46BB3 A7D32235 9E7532CD 54E856A7 9DEA2DC5 A75AD6BC 6355B9D6 63ED6C28
605A8AA9 A3E6CB1B 5C02B444 5D2560BE A9A4CBF2 590451C3 9C2BF0C0 9F584CD8 44D85FC2 9E9EB9B0 9EA78DF6 6161809C 63D37D21 4E54032F 616CD462 63D85B88
9E43FA0D B2C0397A AA3FD2A0 9D47E1C2 6015D517 AF861238 B84B9EB3 9E692810 9EE51358 62837F16 9CB6E1F7 9FB9C351 A2B1199E C5F65835 5310A2AB CA4203CE
9D588952 9FE60FD8 617F5689 58CE40D6 598BA875 5AE49C32 6034D9CC 9CEE0329 A7768304 4A1E7852 A5A94562 6182FC47 BF13BE6D 604C4C71 61A1DB06 31D01DF3
628D86A7 5326E096 619AB939 A5CC3D56 DE4EFB73 480A8DD2 9DADFF36 AB03C4BF 62AD6A44 585F8E30 9ED71124 A5AFCF8C 9F10CE51 9C65ACF1 62D6E0C7 B2BDB729
A3AEA796 549AE68F 9C1DF5C3 A1CB1D3C 5CFE8014 588FAF18 63B57A27 5767E1A5 BC7BA65E 602ED3E9 627407ED 5E1FE1E4 6369502C 608317DB 61DE6B2F 9DD35ECA
5EDFDCE3 B0A9A72C 4D9835F7 59DCD05A 63845CDB 63C0D4F2 A27254E2 5EF5D13B 5FFFBAF4 A62CF065 9DFB5EE0 9CA7B800 606FFF59 C573D960 63C4C5C5 B708801C
63A58C46 ACAE85BF 60B2EC0E 9D5B6B74 4E32BD17 60D53CA5 62CB93FA 61294CE3 9C976E9E A7DA5AEC 9CC7780D 9DBF9ECA 5B383519 5DA605B5 606128F0 61D8E8F7
5F52D85E 60D05EBB 9CC88E2C 9FC0A7EE 579A58A3 61BAE199 9C126EB9 3EFAFE88 5B58AD40 9C79457E AB5F9E71 6254853E 5AFBB44A 9FCD72DB 61A4FDD3 A6462597
61A74CBE A321E48D 538F9D2E AACEEEA1 A196BBCF 622F56FB 9F00623C 9D5B6366 A5E22187 5DEDCCBF 60EB3D67 63FADA54 A2F79890 AC37711D 9E306B82 51956745
63F6167C 5CDB3C06 542FEF32 AA392683 62A51050 D35ED114 9E265DEC A7625C5A 9D131D5B 9F3B4E5F 9C485F0F B40A2711 589C4EC5 A5F880F3 ADCF11E4 6358EBD3
60080A7B 4A7594A0 A235EAEE 625A1951 9FC2F532 A4D26A51 628B878C 472022E3 5F822325 539D8682 59D1F2B0 A329188A 9FDCA8F3 A4A3B6F1 9E7CB04B 61FD310F
A220B7BF 4FBDC4DA 60ABED60 608A8B26 B03A14F4 BBD7FF7A 63EA4C62 5B2C9AE5 6108C252 6270DC6E 6099F7CD 9EF67E9E 4FEA6BD4 9DA15BC5 59C979E3 63491C7B
3D09A25F AF6BA484 9C92CFD9 635B3C88 9DA5E624 9CA8428D 9FEFE38B 9D0C69A4 B4829A59 403CA909 A4012563 9CD0BBF0 9DC91D78 A9377080 9CF7ECAE 5CAF23F5
9F4FF4C5 A35523FD AA72B6A6 AD5376E7 9C06CD61 9DCB0A4D 61CDE237 9C050CF6 385D05F8 C5400395 A5516A2C AF35B94B 607D42A6 61759204 A0A98CF0 A4A3AEF2
9FE135B3 BDB0A7D8 5BBA8143 9FA6EC7D A52AC63F 62E2DAFB 9CC6F097 B5F4FF31 5D8A2ABD 9E684277 9CC20B43 9E3616D6 62B37FF3 9C25ED96 9F035DE7 9C802324
#FULL_D_16x16_one_shot_reference
-141.580301 -203.879093 -1368.43155 -397.613411 -1847.16977 -710.333496 -486.826454 690.472748 2642.92102 -1525.24387 1329.0509 -1678.74283 -738.929214 -1028.09683 2615.93188 -1025.11612
1901.35181 -885.820679 1779.56628 280.311729 608.406235 614.701721 603.861084 -1500.10745 1985.0798 189.276257 -2127.29688 638.201431 2026.43234 -673.464325 -287.162842 1991.49133
-2339.33771 1370.21405 909.893448 623.862213 774.352753 -1160.15494 -2753.50488 -565.317291 -821.823761 1579.46106 479.803246 1981.23611 -987.726044 835.258575 1614.31754 -1520.93549
-38.9290285 -20.5018308 -202.784386 453.801292 1078.04013 2889.95422 -456.857681 -1029.35608 1722.07285 244.513151 483.373535 249.282553 927.977234 -912.409027 -691.233566 -1330.06448
-54.6268067 -954.942551 1685.92859 217.376308 -2062.48212 1323.14859 1402.18198 -62.3590436 -1073.62592 377.186821 -1277.35617 543.426437 1189.50803 -2784.68329 -1362.81799 -769.246429
802.060104 -1715.77679 795.534012 -3017.53192 1534.577 -46.181026 270.415535 1765.54187 1067.78699 -603.745743 5.52064428 324.626556 -244.645544 -1168.58755 157.170044 -291.232353
1750.29672 2056.62738 1261.03937 1525.7175 -1603.47742 699.412704 -1167.47464 -1439.57962 -1887.0975 129.034203 -467.00663 -512.901993 -145.058479 3655.77478 -689.946396 241.564106
1470.07504 807.757187 1320.57785 -338.507904 -1148.12946 1410.59064 1074.58444 1246.23746 -2520.10492 -744.155853 86.237277 -1832.11511 526.995544 2329.71606 -1950.18246 -192.574486
-459.366631 409.498138 729.734055 2333.03833 -446.86779 -281.52372 -127.830427 -1253.59451 -2933.12933 959.03566 -1808.27393 655.833878 828.583328 187.870317 -468.884361 1821.81686
2074.80975 -407.025902 1215.37515 -2631.99359 209.280088 354.653992 -369.493271 219.734472 -4.9799239 -1700.61819 -619.450211 158.049475 -168.895988 1547.90628 193.407589 1212.30457
-875.369171 2379.35181 2777.55048 -1390.73676 1122.57706 1144.91879 -528.49176 2462.58893 -2654.12872 -1657.21149 -737.766418 -1230.24689 -93.9158287 3570.90198 -115.39588 -1452.34375
-1452.12231 -948.202072 785.86142 289.594505 169.073566 28.0879116 1637.18585 870.976334 16.1642942 1024.12375 1374.91113 -839.84668 2106.95624 -1717.88974 -1642.62399 -934.329559
-1940.59186 2225.21899 1714.10995 243.115383 1280.90775 3252.61151 1879.27426 1987.5145 -3767.30042 3029.8916 -217.145376 688.250015 49.6651702 974.532974 -3667.74213 -964.402206
-1530.79758 -56.0258031 -139.215405 195.545948 217.423695 -1499.98367 474.476166 -59.352499 845.94928 1215.62143 -200.054453 1681.79782 313.624336 -508.781998 2083.0177 2008.0372
-456.380463 3224.04919 253.371132 1857.43195 -1110.17151 -1041.06152 -1100.85373 -749.486832 -3363.4231 -1266.52597 -2279.01794 -557.162399 -1376.8595 3590.96204 -105.395559 163.767532
-222.592838 734.470963 -2922.83954 627.63324 -798.062943 1767.91135 1181.41165 211.273399 890.404068 -956.003128 -146.294781 -1640.37756 -1231.67853 -747.912643 -1013.41287 -81.5713806
#FULL_D_16x16_one_shot_reference encoded
93935B8B 91A0F79E 8B53C8C3 8EE4C5EF 8A646A45 8D39AAA0 8E3258DB 72B27906 7694BAF2 8B0560C9 74988684 8AB8A0EB 8D1D121F 8BFDF39B 768DFBA4 8BFF7123
75B6AD08 8C8A2DE8 7579C87C 70309F9B 726067FF 7266B3A4 725BDC70 8B11F23F 75E08A37 6DEA35C6 89EC2D00 727E3391 75F53757 8D5E8922 8FC1ACA0 75E3BEE4
89B72A63 74AD1B66 738DE4B9 726FDCBA 73065A4E 8BBBEC2B 894F9FB0 8DCAAEC6 8CCA2D1E 7515BB04 71BF9B43 75DE9E39 8C244622 73434232 752728A5 8B078842
9B224566 9EDFE201 91A9B994 718B9A43 741B0523 76D27D12 8E6E48DE 8BFD526C 755D0953 6FA41AEF 71C6BF40 6FCA42AB 739FFA2C 8C6F974A 8D4CC435 8B66F7BF
992BF133 8C450EB5 754AF6DC 6ECB02AE 89FC6125 74959305 74BD174B 983482B7 8BE72FE2 70F25FA7 8B815269 721F6D2B 7452C107 8947D445 8B56974C 8CFEC0EA
73220F63 8AA61C92 731B88B5 890D9DF5 74FF49DB 9A3A3509 701CD4C1 7572C55C 7415E4BC 8DA44117 530A91E3 708940CC 905AD5ED 8BB7B4CB 6CE95C40 8FB98909
756B25FB 76022827 7476850A 74FADBD7 8ADE42E4 72BB69A7 8BB8433F 8B3035CF 8A507385 6C08460C 8E59FC9B 8DFF1917 9377883C 7791F196 8D4E0DB9 6F8C834A
74DF099B 7327C1D7 749449F7 8F5AFBF4 8BC1EF6E 74C14B9A 74194ACF 746F1E65 8989F949 8D17D81A 6963CBE3 8A6BF144 720EFEDC 76466DD4 8A30E8A5 91FB6774
8E694449 7132FF0C 72D9BBEB 76474274 8E8243B1 8FCCF3DB 9402B692 8B8D33E7 8922B7B9 73BF0921 8A77DCF0 728FD579 733C9555 6DDEF669 8E563B35 758EE88F
7606B3D3 8ED1F2BD 745FB005 896E0069 6E8A3D9F 70C54ED8 8F1D0372 6EDDE033 AE0A476A 8AADB0DF 8D948CBF 6CF06553 92B8D504 7505F401 6E0B42BE 745E26FC
8C94A17E 7652D684 76B6633B 8B48A1B2 743149DD 743C759B 8DEF821C 7667A5B1 896877C3 8AC364EE 8D1E3BCC 8B98E066 962158C4 777CB9BA 94C9AA7A 8B29D400
8B29F058 8C4BCC45 7311DC86 70433063 6D4896AA 6305A058 753297CA 7366F9F1 600A83CC 74000FD7 74AF74A0 8CB82740 760EBD33 8AA50E1D 8ACAB021 8C59ABA2
8A35B43E 762C4E04 75590E13 6F98EC4E 74807431 772D2723 75ABA31B 75E1C1DB 88522CC6 76F57910 9136D645 72B04001 66354913 73CE8871 886B1081 8C3B9909
8B0299E9 98FF2C9F 93A646DA 6E1C5E1A 6ECB63BA 8B120217 71B4F3CC 9894B854 734DF304 745FCF8B 91BF907B 7548E61F 70733FA9 8E066F9E 7608C122 75EC04C3
8E6F3D34 77260326 6FEAF814 75A0B74A 8BD4EA0C 8BF77820 8BD992B9 8D12835F 88B724EC 8B86BCAD 89C63EDA 8DD2D66D 8B4F91FC 7781BD92 9569ABCA 6D1E23E8
910B41DE 72DE7891 89254A45 7273A21C 8CE1EFE3 7573F4A7 744EB4B1 6E9A2FEC 737A6771 8C43FF33 936DA44A 8ACBCFAC 8B982926 8D14165D 8C0A964E 96E6DBA0
