row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated,golden,faulty_result,class
25,0,A0,0,16,12,1,011E,111E,True,FFFBE8F3,001A28F3,SDC
26,0,A0,0,16,13,0,011E,011E,False,FFFBE8F3,FFFBE8F3,Not activated
27,0,A0,0,16,13,1,011E,211E,True,FFFBE8F3,003868F3,SDC
28,0,A0,0,16,14,0,011E,011E,False,FFFBE8F3,FFFBE8F3,Not activated
29,0,A0,0,16,14,1,011E,411E,True,FFFBE8F3,0074E8F3,SDC
30,0,A0,0,16,15,0,011E,011E,False,FFFBE8F3,FFFBE8F3,Not activated
31,0,A0,0,16,15,1,011E,811E,True,FFFBE8F3,FF09E8F3,SDC
32,0,A1,1,16,0,0,FC33,FC32,True,FFFBE8F3,FFFBE789,SDC
33,0,A1,1,16,0,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
34,0,A1,1,16,1,0,FC33,FC31,True,FFFBE8F3,FFFBE61F,SDC
35,0,A1,1,16,1,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
36,0,A1,1,16,2,0,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
37,0,A1,1,16,2,1,FC33,FC37,True,FFFBE8F3,FFFBEE9B,SDC
38,0,A1,1,16,3,0,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
39,0,A1,1,16,3,1,FC33,FC3B,True,FFFBE8F3,FFFBF443,SDC
40,0,A1,1,16,4,0,FC33,FC23,True,FFFBE8F3,FFFBD253,SDC
41,0,A1,1,16,4,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
42,0,A1,1,16,5,0,FC33,FC13,True,FFFBE8F3,FFFBBBB3,SDC
43,0,A1,1,16,5,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
44,0,A1,1,16,6,0,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
45,0,A1,1,16,6,1,FC33,FC73,True,FFFBE8F3,FFFC4373,SDC
46,0,A1,1,16,7,0,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
47,0,A1,1,16,7,1,FC33,FCB3,True,FFFBE8F3,FFFC9DF3,SDC
48,0,A1,1,16,8,0,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
49,0,A1,1,16,8,1,FC33,FD33,True,FFFBE8F3,FFFD52F3,SDC
50,0,A1,1,16,9,0,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
51,0,A1,1,16,9,1,FC33,FE33,True,FFFBE8F3,FFFEBCF3,SDC
52,0,A1,1,16,10,0,FC33,F833,True,FFFBE8F3,FFF640F3,SDC
53,0,A1,1,16,10,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
54,0,A1,1,16,11,0,FC33,F433,True,FFFBE8F3,FFF098F3,SDC
55,0,A1,1,16,11,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
56,0,A1,1,16,12,0,FC33,EC33,True,FFFBE8F3,FFE548F3,SDC
57,0,A1,1,16,12,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
58,0,A1,1,16,13,0,FC33,DC33,True,FFFBE8F3,FFCEA8F3,SDC
59,0,A1,1,16,13,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
60,0,A1,1,16,14,0,FC33,BC33,True,FFFBE8F3,FFA168F3,SDC
61,0,A1,1,16,14,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
62,0,A1,1,16,15,0,FC33,7C33,True,FFFBE8F3,00B0E8F3,SDC
63,0,A1,1,16,15,1,FC33,FC33,False,FFFBE8F3,FFFBE8F3,Not activated
64,0,A2,2,16,0,0,FE33,FE32,True,FFFBE8F3,FFFBE5D0,SDC
65,0,A2,2,16,0,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
66,0,A2,2,16,1,0,FE33,FE31,True,FFFBE8F3,FFFBE2AD,SDC
67,0,A2,2,16,1,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
68,0,A2,2,16,2,0,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
69,0,A2,2,16,2,1,FE33,FE37,True,FFFBE8F3,FFFBF57F,SDC
70,0,A2,2,16,3,0,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
71,0,A2,2,16,3,1,FE33,FE3B,True,FFFBE8F3,FFFC020B,SDC
72,0,A2,2,16,4,0,FE33,FE23,True,FFFBE8F3,FFFBB6C3,SDC
73,0,A2,2,16,4,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
74,0,A2,2,16,5,0,FE33,FE13,True,FFFBE8F3,FFFB8493,SDC
75,0,A2,2,16,5,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
76,0,A2,2,16,6,0,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
77,0,A2,2,16,6,1,FE33,FE73,True,FFFBE8F3,FFFCB1B3,SDC
78,0,A2,2,16,7,0,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
79,0,A2,2,16,7,1,FE33,FEB3,True,FFFBE8F3,FFFD7A73,SDC
80,0,A2,2,16,8,0,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
81,0,A2,2,16,8,1,FE33,FF33,True,FFFBE8F3,FFFF0BF3,SDC
82,0,A2,2,16,9,0,FE33,FC33,True,FFFBE8F3,FFF5A2F3,SDC
83,0,A2,2,16,9,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
84,0,A2,2,16,10,0,FE33,FA33,True,FFFBE8F3,FFEF5CF3,SDC
85,0,A2,2,16,10,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
86,0,A2,2,16,11,0,FE33,F633,True,FFFBE8F3,FFE2D0F3,SDC
87,0,A2,2,16,11,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
88,0,A2,2,16,12,0,FE33,EE33,True,FFFBE8F3,FFC9B8F3,SDC
89,0,A2,2,16,12,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
90,0,A2,2,16,13,0,FE33,DE33,True,FFFBE8F3,FF9788F3,SDC
91,0,A2,2,16,13,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
92,0,A2,2,16,14,0,FE33,BE33,True,FFFBE8F3,FF3328F3,SDC
93,0,A2,2,16,14,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
94,0,A2,2,16,15,0,FE33,7E33,True,FFFBE8F3,018D68F3,SDC
95,0,A2,2,16,15,1,FE33,FE33,False,FFFBE8F3,FFFBE8F3,Not activated
96,0,A3,3,16,0,0,FDC9,FDC8,True,FFFBE8F3,FFFBEC41,SDC
97,0,A3,3,16,0,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
98,0,A3,3,16,1,0,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
99,0,A3,3,16,1,1,FDC9,FDCB,True,FFFBE8F3,FFFBE257,SDC
100,0,A3,3,16,2,0,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
101,0,A3,3,16,2,1,FDC9,FDCD,True,FFFBE8F3,FFFBDBBB,SDC
102,0,A3,3,16,3,0,FDC9,FDC1,True,FFFBE8F3,FFFC0363,SDC
103,0,A3,3,16,3,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
104,0,A3,3,16,4,0,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
105,0,A3,3,16,4,1,FDC9,FDD9,True,FFFBE8F3,FFFBB413,SDC
106,0,A3,3,16,5,0,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
107,0,A3,3,16,5,1,FDC9,FDE9,True,FFFBE8F3,FFFB7F33,SDC
108,0,A3,3,16,6,0,FDC9,FD89,True,FFFBE8F3,FFFCBC73,SDC
109,0,A3,3,16,6,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
110,0,A3,3,16,7,0,FDC9,FD49,True,FFFBE8F3,FFFD8FF3,SDC
111,0,A3,3,16,7,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
112,0,A3,3,16,8,0,FDC9,FCC9,True,FFFBE8F3,FFFF36F3,SDC
113,0,A3,3,16,8,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
114,0,A3,3,16,9,0,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
115,0,A3,3,16,9,1,FDC9,FFC9,True,FFFBE8F3,FFF54CF3,SDC
116,0,A3,3,16,10,0,FDC9,F9C9,True,FFFBE8F3,000920F3,SDC
117,0,A3,3,16,10,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
118,0,A3,3,16,11,0,FDC9,F5C9,True,FFFBE8F3,001658F3,SDC
119,0,A3,3,16,11,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
120,0,A3,3,16,12,0,FDC9,EDC9,True,FFFBE8F3,0030C8F3,SDC
121,0,A3,3,16,12,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
122,0,A3,3,16,13,0,FDC9,DDC9,True,FFFBE8F3,0065A8F3,SDC
123,0,A3,3,16,13,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
124,0,A3,3,16,14,0,FDC9,BDC9,True,FFFBE8F3,00CF68F3,SDC
125,0,A3,3,16,14,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
126,0,A3,3,16,15,0,FDC9,7DC9,True,FFFBE8F3,FE54E8F3,SDC
127,0,A3,3,16,15,1,FDC9,FDC9,False,FFFBE8F3,FFFBE8F3,Not activated
128,0,B0,4,16,0,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
129,0,B0,4,16,0,1,01E4,01E5,True,FFFBE8F3,FFFBEA11,SDC
130,0,B0,4,16,1,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
131,0,B0,4,16,1,1,01E4,01E6,True,FFFBE8F3,FFFBEB2F,SDC
132,0,B0,4,16,2,0,01E4,01E0,True,FFFBE8F3,FFFBE47B,SDC
133,0,B0,4,16,2,1,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
134,0,B0,4,16,3,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
135,0,B0,4,16,3,1,01E4,01EC,True,FFFBE8F3,FFFBF1E3,SDC
136,0,B0,4,16,4,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
137,0,B0,4,16,4,1,01E4,01F4,True,FFFBE8F3,FFFBFAD3,SDC
138,0,B0,4,16,5,0,01E4,01C4,True,FFFBE8F3,FFFBC533,SDC
139,0,B0,4,16,5,1,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
140,0,B0,4,16,6,0,01E4,01A4,True,FFFBE8F3,FFFBA173,SDC
141,0,B0,4,16,6,1,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
142,0,B0,4,16,7,0,01E4,0164,True,FFFBE8F3,FFFB59F3,SDC
143,0,B0,4,16,7,1,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
144,0,B0,4,16,8,0,01E4,00E4,True,FFFBE8F3,FFFACAF3,SDC
145,0,B0,4,16,8,1,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
146,0,B0,4,16,9,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
147,0,B0,4,16,9,1,01E4,03E4,True,FFFBE8F3,FFFE24F3,SDC
148,0,B0,4,16,10,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
149,0,B0,4,16,10,1,01E4,05E4,True,FFFBE8F3,000060F3,SDC
150,0,B0,4,16,11,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
151,0,B0,4,16,11,1,01E4,09E4,True,FFFBE8F3,0004D8F3,SDC
152,0,B0,4,16,12,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
153,0,B0,4,16,12,1,01E4,11E4,True,FFFBE8F3,000DC8F3,SDC
154,0,B0,4,16,13,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
155,0,B0,4,16,13,1,01E4,21E4,True,FFFBE8F3,001FA8F3,SDC
156,0,B0,4,16,14,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
157,0,B0,4,16,14,1,01E4,41E4,True,FFFBE8F3,004368F3,SDC
158,0,B0,4,16,15,0,01E4,01E4,False,FFFBE8F3,FFFBE8F3,Not activated
159,0,B0,4,16,15,1,01E4,81E4,True,FFFBE8F3,FF6CE8F3,SDC
160,0,B1,5,16,0,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
161,0,B1,5,16,0,1,016A,016B,True,FFFBE8F3,FFFBE526,SDC
162,0,B1,5,16,1,0,016A,0168,True,FFFBE8F3,FFFBF08D,SDC
163,0,B1,5,16,1,1,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
164,0,B1,5,16,2,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
165,0,B1,5,16,2,1,016A,016E,True,FFFBE8F3,FFFBD9BF,SDC
166,0,B1,5,16,3,0,016A,0162,True,FFFBE8F3,FFFC075B,SDC
167,0,B1,5,16,3,1,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
168,0,B1,5,16,4,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
169,0,B1,5,16,4,1,016A,017A,True,FFFBE8F3,FFFBAC23,SDC
170,0,B1,5,16,5,0,016A,014A,True,FFFBE8F3,FFFC6293,SDC
171,0,B1,5,16,5,1,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
172,0,B1,5,16,6,0,016A,012A,True,FFFBE8F3,FFFCDC33,SDC
173,0,B1,5,16,6,1,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
174,0,B1,5,16,7,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
175,0,B1,5,16,7,1,016A,01EA,True,FFFBE8F3,FFFA0273,SDC
176,0,B1,5,16,8,0,016A,006A,True,FFFBE8F3,FFFFB5F3,SDC
177,0,B1,5,16,8,1,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
178,0,B1,5,16,9,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
179,0,B1,5,16,9,1,016A,036A,True,FFFBE8F3,FFF44EF3,SDC
180,0,B1,5,16,10,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
181,0,B1,5,16,10,1,016A,056A,True,FFFBE8F3,FFECB4F3,SDC
182,0,B1,5,16,11,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
183,0,B1,5,16,11,1,016A,096A,True,FFFBE8F3,FFDD80F3,SDC
184,0,B1,5,16,12,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
185,0,B1,5,16,12,1,016A,116A,True,FFFBE8F3,FFBF18F3,SDC
186,0,B1,5,16,13,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
187,0,B1,5,16,13,1,016A,216A,True,FFFBE8F3,FF8248F3,SDC
188,0,B1,5,16,14,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
189,0,B1,5,16,14,1,016A,416A,True,FFFBE8F3,FF08A8F3,SDC
190,0,B1,5,16,15,0,016A,016A,False,FFFBE8F3,FFFBE8F3,Not activated
191,0,B1,5,16,15,1,016A,816A,True,FFFBE8F3,01E268F3,SDC
192,0,B2,6,16,0,0,0323,0322,True,FFFBE8F3,FFFBEAC0,SDC
193,0,B2,6,16,0,1,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
194,0,B2,6,16,1,0,0323,0321,True,FFFBE8F3,FFFBEC8D,SDC
195,0,B2,6,16,1,1,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
196,0,B2,6,16,2,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
197,0,B2,6,16,2,1,0323,0327,True,FFFBE8F3,FFFBE1BF,SDC
198,0,B2,6,16,3,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
199,0,B2,6,16,3,1,0323,032B,True,FFFBE8F3,FFFBDA8B,SDC
200,0,B2,6,16,4,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
201,0,B2,6,16,4,1,0323,0333,True,FFFBE8F3,FFFBCC23,SDC
202,0,B2,6,16,5,0,0323,0303,True,FFFBE8F3,FFFC2293,SDC
203,0,B2,6,16,5,1,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
204,0,B2,6,16,6,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
205,0,B2,6,16,6,1,0323,0363,True,FFFBE8F3,FFFB75B3,SDC
206,0,B2,6,16,7,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
207,0,B2,6,16,7,1,0323,03A3,True,FFFBE8F3,FFFB0273,SDC
208,0,B2,6,16,8,0,0323,0223,True,FFFBE8F3,FFFDB5F3,SDC
209,0,B2,6,16,8,1,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
210,0,B2,6,16,9,0,0323,0123,True,FFFBE8F3,FFFF82F3,SDC
211,0,B2,6,16,9,1,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
212,0,B2,6,16,10,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
213,0,B2,6,16,10,1,0323,0723,True,FFFBE8F3,FFF4B4F3,SDC
214,0,B2,6,16,11,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
215,0,B2,6,16,11,1,0323,0B23,True,FFFBE8F3,FFED80F3,SDC
216,0,B2,6,16,12,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
217,0,B2,6,16,12,1,0323,1323,True,FFFBE8F3,FFDF18F3,SDC
218,0,B2,6,16,13,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
219,0,B2,6,16,13,1,0323,2323,True,FFFBE8F3,FFC248F3,SDC
220,0,B2,6,16,14,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
221,0,B2,6,16,14,1,0323,4323,True,FFFBE8F3,FF88A8F3,SDC
222,0,B2,6,16,15,0,0323,0323,False,FFFBE8F3,FFFBE8F3,Not activated
223,0,B2,6,16,15,1,0323,8323,True,FFFBE8F3,00E268F3,SDC
224,0,B3,7,16,0,0,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
225,0,B3,7,16,0,1,FCB2,FCB3,True,FFFBE8F3,FFFBE6BC,SDC
226,0,B3,7,16,1,0,FCB2,FCB0,True,FFFBE8F3,FFFBED61,SDC
227,0,B3,7,16,1,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
228,0,B3,7,16,2,0,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
229,0,B3,7,16,2,1,FCB2,FCB6,True,FFFBE8F3,FFFBE017,SDC
230,0,B3,7,16,3,0,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
231,0,B3,7,16,3,1,FCB2,FCBA,True,FFFBE8F3,FFFBD73B,SDC
232,0,B3,7,16,4,0,FCB2,FCA2,True,FFFBE8F3,FFFC0C63,SDC
233,0,B3,7,16,4,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
234,0,B3,7,16,5,0,FCB2,FC92,True,FFFBE8F3,FFFC2FD3,SDC
235,0,B3,7,16,5,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
236,0,B3,7,16,6,0,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
237,0,B3,7,16,6,1,FCB2,FCF2,True,FFFBE8F3,FFFB5B33,SDC
238,0,B3,7,16,7,0,FCB2,FC32,True,FFFBE8F3,FFFD0473,SDC
239,0,B3,7,16,7,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
240,0,B3,7,16,8,0,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
241,0,B3,7,16,8,1,FCB2,FDB2,True,FFFBE8F3,FFF9B1F3,SDC
242,0,B3,7,16,9,0,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
243,0,B3,7,16,9,1,FCB2,FEB2,True,FFFBE8F3,FFF77AF3,SDC
244,0,B3,7,16,10,0,FCB2,F8B2,True,FFFBE8F3,0004C4F3,SDC
245,0,B3,7,16,10,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
246,0,B3,7,16,11,0,FCB2,F4B2,True,FFFBE8F3,000DA0F3,SDC
247,0,B3,7,16,11,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
248,0,B3,7,16,12,0,FCB2,ECB2,True,FFFBE8F3,001F58F3,SDC
249,0,B3,7,16,12,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
250,0,B3,7,16,13,0,FCB2,DCB2,True,FFFBE8F3,0042C8F3,SDC
251,0,B3,7,16,13,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
252,0,B3,7,16,14,0,FCB2,BCB2,True,FFFBE8F3,0089A8F3,SDC
253,0,B3,7,16,14,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
254,0,B3,7,16,15,0,FCB2,7CB2,True,FFFBE8F3,FEE068F3,SDC
255,0,B3,7,16,15,1,FCB2,FCB2,False,FFFBE8F3,FFFBE8F3,Not activated
256,0,C0,8,32,0,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
257,0,C0,8,32,0,1,FFFD8062,FFFD8063,True,FFFBE8F3,FFFBE8F4,SDC
258,0,C0,8,32,1,0,FFFD8062,FFFD8060,True,FFFBE8F3,FFFBE8F1,SDC
259,0,C0,8,32,1,1,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
260,0,C0,8,32,2,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
261,0,C0,8,32,2,1,FFFD8062,FFFD8066,True,FFFBE8F3,FFFBE8F7,SDC
262,0,C0,8,32,3,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
263,0,C0,8,32,3,1,FFFD8062,FFFD806A,True,FFFBE8F3,FFFBE8FB,SDC
264,0,C0,8,32,4,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
265,0,C0,8,32,4,1,FFFD8062,FFFD8072,True,FFFBE8F3,FFFBE903,SDC
266,0,C0,8,32,5,0,FFFD8062,FFFD8042,True,FFFBE8F3,FFFBE8D3,SDC
267,0,C0,8,32,5,1,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
268,0,C0,8,32,6,0,FFFD8062,FFFD8022,True,FFFBE8F3,FFFBE8B3,SDC
269,0,C0,8,32,6,1,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
270,0,C0,8,32,7,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
271,0,C0,8,32,7,1,FFFD8062,FFFD80E2,True,FFFBE8F3,FFFBE973,SDC
272,0,C0,8,32,8,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
273,0,C0,8,32,8,1,FFFD8062,FFFD8162,True,FFFBE8F3,FFFBE9F3,SDC
274,0,C0,8,32,9,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
275,0,C0,8,32,9,1,FFFD8062,FFFD8262,True,FFFBE8F3,FFFBEAF3,SDC
276,0,C0,8,32,10,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
277,0,C0,8,32,10,1,FFFD8062,FFFD8462,True,FFFBE8F3,FFFBECF3,SDC
278,0,C0,8,32,11,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
279,0,C0,8,32,11,1,FFFD8062,FFFD8862,True,FFFBE8F3,FFFBF0F3,SDC
280,0,C0,8,32,12,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
281,0,C0,8,32,12,1,FFFD8062,FFFD9062,True,FFFBE8F3,FFFBF8F3,SDC
282,0,C0,8,32,13,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
283,0,C0,8,32,13,1,FFFD8062,FFFDA062,True,FFFBE8F3,FFFC08F3,SDC
284,0,C0,8,32,14,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
285,0,C0,8,32,14,1,FFFD8062,FFFDC062,True,FFFBE8F3,FFFC28F3,SDC
286,0,C0,8,32,15,0,FFFD8062,FFFD0062,True,FFFBE8F3,FFFB68F3,SDC
287,0,C0,8,32,15,1,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
288,0,C0,8,32,16,0,FFFD8062,FFFC8062,True,FFFBE8F3,FFFAE8F3,SDC
289,0,C0,8,32,16,1,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
290,0,C0,8,32,17,0,FFFD8062,FFFD8062,False,FFFBE8F3,FFFBE8F3,Not activated
291,0,C0,8,32,17,1,FFFD8062,FFFF8062,True,FFFBE8F3,FFFDE8F3,SDC
292,0,C0,8,32,18,0,FFFD8062,FFF98062,True,FFFBE8F3,FFF7E8F3,SDC
