row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated,golden,golden_kind,faulty_result,faulty_kind,class
52,0,A1,1,16,10,0,BB9A,BB9A,False,B416,Normal,B416,Normal,Not activated
53,0,A1,1,16,10,1,BB9A,BF9A,True,B416,Normal,B8BB,Normal,SDC
54,0,A1,1,16,11,0,BB9A,B39A,True,B416,Normal,9B9F,Normal,SDC
55,0,A1,1,16,11,1,BB9A,BB9A,False,B416,Normal,B416,Normal,Not activated
56,0,A1,1,16,12,0,BB9A,AB9A,True,B416,Normal,2B96,Normal,SDC
57,0,A1,1,16,12,1,BB9A,BB9A,False,B416,Normal,B416,Normal,Not activated
58,0,A1,1,16,13,0,BB9A,9B9A,True,B416,Normal,2D0F,Normal,SDC
59,0,A1,1,16,13,1,BB9A,BB9A,False,B416,Normal,B416,Normal,Not activated
60,0,A1,1,16,14,0,BB9A,BB9A,False,B416,Normal,B416,Normal,Not activated
61,0,A1,1,16,14,1,BB9A,FB9A,True,B416,Normal,F560,Normal,SDC
62,0,A1,1,16,15,0,BB9A,3B9A,True,B416,Normal,36A9,Normal,SDC
63,0,A1,1,16,15,1,BB9A,BB9A,False,B416,Normal,B416,Normal,Not activated
64,0,A2,2,16,0,0,B733,B732,True,B416,Normal,B416,Normal,Masked
65,0,A2,2,16,0,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
66,0,A2,2,16,1,0,B733,B731,True,B416,Normal,B414,Normal,SDC
67,0,A2,2,16,1,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
68,0,A2,2,16,2,0,B733,B733,False,B416,Normal,B416,Normal,Not activated
69,0,A2,2,16,2,1,B733,B737,True,B416,Normal,B41A,Normal,SDC
70,0,A2,2,16,3,0,B733,B733,False,B416,Normal,B416,Normal,Not activated
71,0,A2,2,16,3,1,B733,B73B,True,B416,Normal,B41C,Normal,SDC
72,0,A2,2,16,4,0,B733,B723,True,B416,Normal,B40A,Normal,SDC
73,0,A2,2,16,4,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
74,0,A2,2,16,5,0,B733,B713,True,B416,Normal,B3FC,Normal,SDC
75,0,A2,2,16,5,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
76,0,A2,2,16,6,0,B733,B733,False,B416,Normal,B416,Normal,Not activated
77,0,A2,2,16,6,1,B733,B773,True,B416,Normal,B448,Normal,SDC
78,0,A2,2,16,7,0,B733,B733,False,B416,Normal,B416,Normal,Not activated
79,0,A2,2,16,7,1,B733,B7B3,True,B416,Normal,B47A,Normal,SDC
80,0,A2,2,16,8,0,B733,B633,True,B416,Normal,B29C,Normal,SDC
81,0,A2,2,16,8,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
82,0,A2,2,16,9,0,B733,B533,True,B416,Normal,B108,Normal,SDC
83,0,A2,2,16,9,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
84,0,A2,2,16,10,0,B733,B333,True,B416,Normal,AD11,Normal,SDC
85,0,A2,2,16,10,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
86,0,A2,2,16,11,0,B733,B733,False,B416,Normal,B416,Normal,Not activated
87,0,A2,2,16,11,1,B733,BF33,True,B416,Normal,BD42,Normal,SDC
88,0,A2,2,16,12,0,B733,A733,True,B416,Normal,2CD3,Normal,SDC
89,0,A2,2,16,12,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
90,0,A2,2,16,13,0,B733,9733,True,B416,Normal,2E23,Normal,SDC
91,0,A2,2,16,13,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
92,0,A2,2,16,14,0,B733,B733,False,B416,Normal,B416,Normal,Not activated
93,0,A2,2,16,14,1,B733,F733,True,B416,Normal,F5A5,Normal,SDC
94,0,A2,2,16,15,0,B733,3733,True,B416,Normal,3734,Normal,SDC
95,0,A2,2,16,15,1,B733,B733,False,B416,Normal,B416,Normal,Not activated
96,0,A3,3,16,0,0,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
97,0,A3,3,16,0,1,B86E,B86F,True,B416,Normal,B415,Normal,SDC
98,0,A3,3,16,1,0,B86E,B86C,True,B416,Normal,B41A,Normal,SDC
99,0,A3,3,16,1,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
100,0,A3,3,16,2,0,B86E,B86A,True,B416,Normal,B41D,Normal,SDC
101,0,A3,3,16,2,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
102,0,A3,3,16,3,0,B86E,B866,True,B416,Normal,B423,Normal,SDC
103,0,A3,3,16,3,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
104,0,A3,3,16,4,0,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
105,0,A3,3,16,4,1,B86E,B87E,True,B416,Normal,B3F8,Normal,SDC
106,0,A3,3,16,5,0,B86E,B84E,True,B416,Normal,B44B,Normal,SDC
107,0,A3,3,16,5,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
108,0,A3,3,16,6,0,B86E,B82E,True,B416,Normal,B480,Normal,SDC
109,0,A3,3,16,6,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
110,0,A3,3,16,7,0,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
111,0,A3,3,16,7,1,B86E,B8EE,True,B416,Normal,B285,Normal,SDC
112,0,A3,3,16,8,0,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
113,0,A3,3,16,8,1,B86E,B96E,True,B416,Normal,B0DE,Normal,SDC
114,0,A3,3,16,9,0,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
115,0,A3,3,16,9,1,B86E,BA6E,True,B416,Normal,AA42,Normal,SDC
116,0,A3,3,16,10,0,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
117,0,A3,3,16,10,1,B86E,BC6E,True,B416,Normal,3277,Normal,SDC
118,0,A3,3,16,11,0,B86E,B06E,True,B416,Normal,B8CA,Normal,SDC
119,0,A3,3,16,11,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
120,0,A3,3,16,12,0,B86E,A86E,True,B416,Normal,B979,Normal,SDC
121,0,A3,3,16,12,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
122,0,A3,3,16,13,0,B86E,986E,True,B416,Normal,B9B0,Normal,SDC
123,0,A3,3,16,13,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
124,0,A3,3,16,14,0,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
125,0,A3,3,16,14,1,B86E,F86E,True,B416,Normal,7752,Normal,SDC
126,0,A3,3,16,15,0,B86E,386E,True,B416,Normal,BCAE,Normal,SDC
127,0,A3,3,16,15,1,B86E,B86E,False,B416,Normal,B416,Normal,Not activated
128,0,B0,4,16,0,0,3791,3790,True,B416,Normal,B418,Normal,SDC
129,0,B0,4,16,0,1,3791,3791,False,B416,Normal,B416,Normal,Not activated
130,0,B0,4,16,1,0,3791,3791,False,B416,Normal,B416,Normal,Not activated
131,0,B0,4,16,1,1,3791,3793,True,B416,Normal,B416,Normal,Masked
132,0,B0,4,16,2,0,3791,3791,False,B416,Normal,B416,Normal,Not activated
133,0,B0,4,16,2,1,3791,3795,True,B416,Normal,B416,Normal,Masked
134,0,B0,4,16,3,0,3791,3791,False,B416,Normal,B416,Normal,Not activated
135,0,B0,4,16,3,1,3791,3799,True,B416,Normal,B414,Normal,SDC
136,0,B0,4,16,4,0,3791,3781,True,B416,Normal,B41C,Normal,SDC
137,0,B0,4,16,4,1,3791,3791,False,B416,Normal,B416,Normal,Not activated
138,0,B0,4,16,5,0,3791,3791,False,B416,Normal,B416,Normal,Not activated
139,0,B0,4,16,5,1,3791,37B1,True,B416,Normal,B40E,Normal,SDC
140,0,B0,4,16,6,0,3791,3791,False,B416,Normal,B416,Normal,Not activated
141,0,B0,4,16,6,1,3791,37D1,True,B416,Normal,B406,Normal,SDC
142,0,B0,4,16,7,0,3791,3711,True,B416,Normal,B43A,Normal,SDC
143,0,B0,4,16,7,1,3791,3791,False,B416,Normal,B416,Normal,Not activated
144,0,B0,4,16,8,0,3791,3691,True,B416,Normal,B45E,Normal,SDC
145,0,B0,4,16,8,1,3791,3791,False,B416,Normal,B416,Normal,Not activated
146,0,B0,4,16,9,0,3791,3591,True,B416,Normal,B4A6,Normal,SDC
147,0,B0,4,16,9,1,3791,3791,False,B416,Normal,B416,Normal,Not activated
148,0,B0,4,16,10,0,3791,3391,True,B416,Normal,B524,Normal,SDC
149,0,B0,4,16,10,1,3791,3791,False,B416,Normal,B416,Normal,Not activated
150,0,B0,4,16,11,0,3791,3791,False,B416,Normal,B416,Normal,Not activated
151,0,B0,4,16,11,1,3791,3F91,True,B416,Normal,307C,Normal,SDC
152,0,B0,4,16,12,0,3791,2791,True,B416,Normal,B610,Normal,SDC
153,0,B0,4,16,12,1,3791,3791,False,B416,Normal,B416,Normal,Not activated
154,0,B0,4,16,13,0,3791,1791,True,B416,Normal,B630,Normal,SDC
155,0,B0,4,16,13,1,3791,3791,False,B416,Normal,B416,Normal,Not activated
156,0,B0,4,16,14,0,3791,3791,False,B416,Normal,B416,Normal,Not activated
157,0,B0,4,16,14,1,3791,7791,True,B416,Normal,7038,Normal,SDC
158,0,B0,4,16,15,0,3791,3791,False,B416,Normal,B416,Normal,Not activated
159,0,B0,4,16,15,1,3791,B791,True,B416,Normal,B828,Normal,SDC
160,0,B1,5,16,0,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
161,0,B1,5,16,0,1,35A8,35A9,True,B416,Normal,B418,Normal,SDC
162,0,B1,5,16,1,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
163,0,B1,5,16,1,1,35A8,35AA,True,B416,Normal,B418,Normal,SDC
164,0,B1,5,16,2,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
165,0,B1,5,16,2,1,35A8,35AC,True,B416,Normal,B41A,Normal,SDC
166,0,B1,5,16,3,0,35A8,35A0,True,B416,Normal,B410,Normal,SDC
167,0,B1,5,16,3,1,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
168,0,B1,5,16,4,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
169,0,B1,5,16,4,1,35A8,35B8,True,B416,Normal,B426,Normal,SDC
170,0,B1,5,16,5,0,35A8,3588,True,B416,Normal,B3F0,Normal,SDC
171,0,B1,5,16,5,1,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
172,0,B1,5,16,6,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
173,0,B1,5,16,6,1,35A8,35E8,True,B416,Normal,B454,Normal,SDC
174,0,B1,5,16,7,0,35A8,3528,True,B416,Normal,B33C,Normal,SDC
175,0,B1,5,16,7,1,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
176,0,B1,5,16,8,0,35A8,34A8,True,B416,Normal,B248,Normal,SDC
177,0,B1,5,16,8,1,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
178,0,B1,5,16,9,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
179,0,B1,5,16,9,1,35A8,37A8,True,B416,Normal,B5FE,Normal,SDC
180,0,B1,5,16,10,0,35A8,31A8,True,B416,Normal,AD99,Normal,SDC
181,0,B1,5,16,10,1,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
182,0,B1,5,16,11,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
183,0,B1,5,16,11,1,35A8,3DA8,True,B416,Normal,BD0E,Normal,SDC
184,0,B1,5,16,12,0,35A8,25A8,True,B416,Normal,2B96,Normal,SDC
185,0,B1,5,16,12,1,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
186,0,B1,5,16,13,0,35A8,15A8,True,B416,Normal,2D0F,Normal,SDC
187,0,B1,5,16,13,1,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
188,0,B1,5,16,14,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
189,0,B1,5,16,14,1,35A8,75A8,True,B416,Normal,F560,Normal,SDC
190,0,B1,5,16,15,0,35A8,35A8,False,B416,Normal,B416,Normal,Not activated
191,0,B1,5,16,15,1,35A8,B5A8,True,B416,Normal,36A9,Normal,SDC
192,0,B2,6,16,0,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
193,0,B2,6,16,0,1,3A46,3A47,True,B416,Normal,B418,Normal,SDC
194,0,B2,6,16,1,0,3A46,3A44,True,B416,Normal,B414,Normal,SDC
195,0,B2,6,16,1,1,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
196,0,B2,6,16,2,0,3A46,3A42,True,B416,Normal,B412,Normal,SDC
197,0,B2,6,16,2,1,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
198,0,B2,6,16,3,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
199,0,B2,6,16,3,1,3A46,3A4E,True,B416,Normal,B41E,Normal,SDC
200,0,B2,6,16,4,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
201,0,B2,6,16,4,1,3A46,3A56,True,B416,Normal,B424,Normal,SDC
202,0,B2,6,16,5,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
203,0,B2,6,16,5,1,3A46,3A66,True,B416,Normal,B434,Normal,SDC
204,0,B2,6,16,6,0,3A46,3A06,True,B416,Normal,B3B8,Normal,SDC
205,0,B2,6,16,6,1,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
206,0,B2,6,16,7,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
207,0,B2,6,16,7,1,3A46,3AC6,True,B416,Normal,B48A,Normal,SDC
208,0,B2,6,16,8,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
209,0,B2,6,16,8,1,3A46,3B46,True,B416,Normal,B4FC,Normal,SDC
210,0,B2,6,16,9,0,3A46,3846,True,B416,Normal,B094,Normal,SDC
211,0,B2,6,16,9,1,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
212,0,B2,6,16,10,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
213,0,B2,6,16,10,1,3A46,3E46,True,B416,Normal,B8DD,Normal,SDC
214,0,B2,6,16,11,0,3A46,3246,True,B416,Normal,20B8,Normal,SDC
215,0,B2,6,16,11,1,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
216,0,B2,6,16,12,0,3A46,2A46,True,B416,Normal,2CD3,Normal,SDC
217,0,B2,6,16,12,1,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
218,0,B2,6,16,13,0,3A46,1A46,True,B416,Normal,2E23,Normal,SDC
219,0,B2,6,16,13,1,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
220,0,B2,6,16,14,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
221,0,B2,6,16,14,1,3A46,7A46,True,B416,Normal,F5A5,Normal,SDC
222,0,B2,6,16,15,0,3A46,3A46,False,B416,Normal,B416,Normal,Not activated
223,0,B2,6,16,15,1,3A46,BA46,True,B416,Normal,3734,Normal,SDC
224,0,B3,7,16,0,0,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
225,0,B3,7,16,0,1,BA9C,BA9D,True,B416,Normal,B415,Normal,SDC
226,0,B3,7,16,1,0,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
227,0,B3,7,16,1,1,BA9C,BA9E,True,B416,Normal,B414,Normal,SDC
228,0,B3,7,16,2,0,BA9C,BA98,True,B416,Normal,B41B,Normal,SDC
229,0,B3,7,16,2,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
230,0,B3,7,16,3,0,BA9C,BA94,True,B416,Normal,B41F,Normal,SDC
231,0,B3,7,16,3,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
232,0,B3,7,16,4,0,BA9C,BA8C,True,B416,Normal,B428,Normal,SDC
233,0,B3,7,16,4,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
234,0,B3,7,16,5,0,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
235,0,B3,7,16,5,1,BA9C,BABC,True,B416,Normal,B3E6,Normal,SDC
236,0,B3,7,16,6,0,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
237,0,B3,7,16,6,1,BA9C,BADC,True,B416,Normal,B39F,Normal,SDC
238,0,B3,7,16,7,0,BA9C,BA1C,True,B416,Normal,B4A4,Normal,SDC
239,0,B3,7,16,7,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
240,0,B3,7,16,8,0,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
241,0,B3,7,16,8,1,BA9C,BB9C,True,B416,Normal,B1F5,Normal,SDC
242,0,B3,7,16,9,0,BA9C,B89C,True,B416,Normal,B64D,Normal,SDC
243,0,B3,7,16,9,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
244,0,B3,7,16,10,0,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
245,0,B3,7,16,10,1,BA9C,BE9C,True,B416,Normal,3277,Normal,SDC
246,0,B3,7,16,11,0,BA9C,B29C,True,B416,Normal,B8CA,Normal,SDC
247,0,B3,7,16,11,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
248,0,B3,7,16,12,0,BA9C,AA9C,True,B416,Normal,B979,Normal,SDC
249,0,B3,7,16,12,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
250,0,B3,7,16,13,0,BA9C,9A9C,True,B416,Normal,B9B0,Normal,SDC
251,0,B3,7,16,13,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
252,0,B3,7,16,14,0,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
253,0,B3,7,16,14,1,BA9C,FA9C,True,B416,Normal,7752,Normal,SDC
254,0,B3,7,16,15,0,BA9C,3A9C,True,B416,Normal,BCAE,Normal,SDC
255,0,B3,7,16,15,1,BA9C,BA9C,False,B416,Normal,B416,Normal,Not activated
256,0,C0,8,16,0,0,B0FF,B0FE,True,B416,Normal,B416,Normal,Masked
257,0,C0,8,16,0,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
258,0,C0,8,16,1,0,B0FF,B0FD,True,B416,Normal,B416,Normal,Masked
259,0,C0,8,16,1,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
260,0,C0,8,16,2,0,B0FF,B0FB,True,B416,Normal,B414,Normal,SDC
261,0,C0,8,16,2,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
262,0,C0,8,16,3,0,B0FF,B0F7,True,B416,Normal,B412,Normal,SDC
263,0,C0,8,16,3,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
264,0,C0,8,16,4,0,B0FF,B0EF,True,B416,Normal,B40E,Normal,SDC
265,0,C0,8,16,4,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
266,0,C0,8,16,5,0,B0FF,B0DF,True,B416,Normal,B406,Normal,SDC
267,0,C0,8,16,5,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
268,0,C0,8,16,6,0,B0FF,B0BF,True,B416,Normal,B3EC,Normal,SDC
269,0,C0,8,16,6,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
270,0,C0,8,16,7,0,B0FF,B07F,True,B416,Normal,B3AC,Normal,SDC
271,0,C0,8,16,7,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
272,0,C0,8,16,8,0,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
273,0,C0,8,16,8,1,B0FF,B1FF,True,B416,Normal,B496,Normal,SDC
274,0,C0,8,16,9,0,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
275,0,C0,8,16,9,1,B0FF,B2FF,True,B416,Normal,B516,Normal,SDC
276,0,C0,8,16,10,0,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
277,0,C0,8,16,10,1,B0FF,B4FF,True,B416,Normal,B696,Normal,SDC
278,0,C0,8,16,11,0,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
279,0,C0,8,16,11,1,B0FF,B8FF,True,B416,Normal,B9CB,Normal,SDC
280,0,C0,8,16,12,0,B0FF,A0FF,True,B416,Normal,AF01,Normal,SDC
281,0,C0,8,16,12,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
282,0,C0,8,16,13,0,B0FF,90FF,True,B416,Normal,AE69,Normal,SDC
283,0,C0,8,16,13,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
284,0,C0,8,16,14,0,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
285,0,C0,8,16,14,1,B0FF,F0FF,True,B416,Normal,F0FF,Normal,SDC
286,0,C0,8,16,15,0,B0FF,30FF,True,B416,Normal,2B46,Normal,SDC
287,0,C0,8,16,15,1,B0FF,B0FF,False,B416,Normal,B416,Normal,Not activated
288,1,A0,0,16,0,0,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
289,1,A0,0,16,0,1,BB86,BB87,True,3C6E,Normal,3C6E,Normal,Masked
290,1,A0,0,16,1,0,BB86,BB84,True,3C6E,Normal,3C6D,Normal,SDC
291,1,A0,0,16,1,1,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
292,1,A0,0,16,2,0,BB86,BB82,True,3C6E,Normal,3C6D,Normal,SDC
293,1,A0,0,16,2,1,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
294,1,A0,0,16,3,0,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
295,1,A0,0,16,3,1,BB86,BB8E,True,3C6E,Normal,3C70,Normal,SDC
296,1,A0,0,16,4,0,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
297,1,A0,0,16,4,1,BB86,BB96,True,3C6E,Normal,3C73,Normal,SDC
298,1,A0,0,16,5,0,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
299,1,A0,0,16,5,1,BB86,BBA6,True,3C6E,Normal,3C78,Normal,SDC
300,1,A0,0,16,6,0,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
301,1,A0,0,16,6,1,BB86,BBC6,True,3C6E,Normal,3C81,Normal,SDC
302,1,A0,0,16,7,0,BB86,BB06,True,3C6E,Normal,3C47,Normal,SDC
303,1,A0,0,16,7,1,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
304,1,A0,0,16,8,0,BB86,BA86,True,3C6E,Normal,3C21,Normal,SDC
305,1,A0,0,16,8,1,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
306,1,A0,0,16,9,0,BB86,B986,True,3C6E,Normal,3BA7,Normal,SDC
307,1,A0,0,16,9,1,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
308,1,A0,0,16,10,0,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
309,1,A0,0,16,10,1,BB86,BF86,True,3C6E,Normal,3EB1,Normal,SDC
310,1,A0,0,16,11,0,BB86,B386,True,3C6E,Normal,3975,Normal,SDC
311,1,A0,0,16,11,1,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
312,1,A0,0,16,12,0,BB86,AB86,True,3C6E,Normal,389B,Normal,SDC
313,1,A0,0,16,12,1,BB86,BB86,False,3C6E,Normal,3C6E,Normal,Not activated
