vector_id,label,original,posit32_hex,decoded_posit32,quantization_error
11,B3,-0.7768956528,C391D5DD,-0.77689565345644951,-6.5644956137589361e-10
11,C0,-0.1304694987,D7A66342,-0.13046949915587902,-4.5587902897104016e-10
12,A0,-0.0925525873,DC273CA0,-0.092552587389945984,-8.9945981218697568e-11
12,A1,0.9076318550,3E85A8FB,0.90763185545802116,4.5802117654147878e-10
12,A2,0.7517058808,3C06FCBF,0.75170588120818138,4.0818137758691364e-10
12,A3,-0.4732218985,C8DB5DC0,-0.47322189807891846,4.2108155851039442e-10
12,B0,0.0011722261,0C669586,0.0011722260969690979,-3.0309021351732079e-12
12,B1,-0.6426962389,C5B78426,-0.64269623905420303,-1.542029837153791e-10
12,B2,0.8252556787,3D343F4C,0.82525567710399628,-1.5960037735851529e-09
12,B3,0.7410371397,3BDB49C3,0.74103714153170586,1.831705898069913e-09
12,C0,-0.4031104171,CB19B82F,-0.40311041660606861,4.939313957841307e-10
13,A0,0.2778989897,30E48C6C,0.27789898961782455,-8.2175433124831443e-11
13,A1,0.2179404229,2DF2BC63,0.21794042270630598,-1.9369403303493016e-10
13,A2,-0.6943214629,C4E40F2D,-0.69432146474719048,-1.8471905116612675e-09
13,A3,0.5250216002,38667D0D,0.52502160146832466,1.2683246675138093e-09
13,B0,0.0787580602,2214BE7E,0.078758060000836849,-1.9916314430989956e-10
13,B1,0.5572529573,38EA8214,0.55725295841693878,1.1169387637011141e-09
13,B2,0.0607073444,1FC5421D,0.060707344207912683,-1.9208731827369263e-10
13,B3,-0.9988562077,C004AF5A,-0.99885620921850204,-1.5185019908159347e-09
13,C0,-0.3516878860,CCBEF90C,-0.35168788582086563,1.7913437400096655e-10
14,A0,-0.9610465152,C09F8DB0,-0.96104651689529419,-1.695294238324152e-09
14,A1,0.8581972325,3DBB2D05,0.85819723084568977,-1.6543102443478119e-09
14,A2,0.7574437556,3C1E7D58,0.75744375586509705,2.6509705541855055e-10
14,A3,0.6633310587,3A9D0107,0.6633310578763485,-8.236514803527939e-10
14,B0,-0.3849717492,CBAE4FBA,-0.3849717490375042,1.6249579459781671e-10
14,B1,-0.8841496670,C1DA85E1,-0.88414966687560081,1.2439915764161924e-10
14,B2,0.7560191984,3C18A796,0.75601919740438461,-9.9561536792691641e-10
14,B3,0.8938988906,3E4D68EC,0.89389888942241669,-1.1775833641536337e-09
14,C0,-0.8286930959,C2BDAC4F,-0.82869309559464455,3.0535540762599567e-10
15,A0,-0.0280190734,E4D3BDF4,-0.0280190734192729,-1.9272899248745645e-11
15,A1,-0.8615749631,C236FD2C,-0.86157496273517609,3.6482394882852986e-10
15,A2,0.5212043305,3856DA5A,0.52120433002710342,-4.728966107592214e-10
15,A3,0.5316688586,3881B734,0.53166885673999786,-1.8600021522985344e-09
15,B0,-0.7432170710,C41BC86B,-0.74321706965565681,1.3443431923221283e-09
15,B1,-0.0494352438,E1AC1B1E,-0.04943524394184351,-1.418435091604664e-10
15,B2,0.0996071870,24BFEDA5,0.099607186857610941,-1.4238905887697939e-10
15,B3,-0.4698867421,C8F6B014,-0.46988674253225327,-4.3225328871798752e-10
15,C0,0.7448660822,3BEAF8B2,0.74486608058214188,-1.6178580697356892e-09
16,A0,-0.1537241196,D629624F,-0.15372411999851465,-3.985146657115024e-10
16,A1,-0.5764035891,C6C70D08,-0.57640358805656433,1.0434356711996884e-09
16,A2,0.0785921776,220F4EF8,0.078592177480459213,-1.1954078005249613e-10
16,A3,0.4598621382,36B730CE,0.45986213907599449,8.7599449916098138e-10
16,B0,-0.5976978732,C66FD45B,-0.59769787266850471,5.3149529222196179e-10
16,B1,-0.3765674174,CBF328E3,-0.376567417755723,-3.5572300660646761e-10
16,B2,0.9902987133,3FD84377,0.99029871448874474,1.1887447692870978e-09
16,B3,0.2997561153,31979A23,0.2997561153024435,2.443489854897507e-12
16,C0,-0.1237998322,D82753BD,-0.12379983207210898,1.2789101722088247e-10
17,A0,0.0351516821,1C7FD9AF,0.035151682328432798,2.2843280045314884e-10
17,A1,-0.7579916083,C3DF4431,-0.75799160823225975,6.7740257847503926e-11
17,A2,-0.5506053259,C730B878,-0.55060532689094543,-9.9094543681843561e-10
17,A3,-0.3238288757,CDA331A0,-0.32382887601852417,-3.1852415149913327e-10
17,B0,0.1766174369,2B4DB339,0.17661743704229593,1.4229592504300115e-10
17,B1,-0.5397705348,C75D1992,-0.53977053612470627,-1.3247062335963733e-09
17,B2,-0.5595652311,C70C0554,-0.5595652312040329,-1.0403289341098798e-10
17,B3,-0.8580138280,C245934B,-0.8580138273537159,6.4628413731782075e-10
17,C0,0.2622059145,3063FDA8,0.26220591366291046,-8.3708956433170556e-10
18,A0,-0.5421164324,C7537DB8,-0.5421164333820343,-9.8203434273358425e-10
18,A1,0.8108400260,3CF93364,0.81084002554416656,-4.5583348207145491e-10
18,A2,0.7192708005,3B822219,0.71927079930901527,-1.1909847552615815e-09
18,A3,-0.8582853002,C24476A2,-0.85828530043363571,-2.3363566636902533e-10
18,B0,-0.5239907313,C79DBBE5,-0.52399073168635368,-3.8635372678896829e-10
18,B1,0.3379555566,32D0882C,0.33795555680990219,2.0990220672700843e-10
18,B2,-0.5715263853,C6DB0726,-0.57152638584375381,-5.4375381974836046e-10
18,B3,-0.7353763025,C43BE60F,-0.73537630215287209,3.4712788199442457e-10
18,C0,0.8710284812,3DEFBB90,0.87102848291397095,1.7139709651559087e-09
19,A0,0.1420861867,2917F0A9,0.14208618644624949,-2.5375052059573022e-10
19,A1,-0.0546579474,E100F7E8,-0.054657947272062302,1.2793769516017406e-10
19,A2,0.5692388486,391B9A32,0.56923884898424149,3.8424152748461893e-10
19,A3,0.6149939955,39D703F2,0.61499399691820145,1.4182014451691316e-09
19,B0,-0.6191801713,C617D688,-0.61918017268180847,-1.3818084454442214e-09
19,B1,-0.8061383715,C31A0EA7,-0.80613837018609047,1.3139095367264986e-09
19,B2,-0.1378976352,D72CAF66,-0.13789763487875462,3.2124539139921637e-10
19,B3,-0.1528427540,D637D307,-0.15284275356680155,4.3319844933442653e-10
19,C0,-0.0659506639,DF8EEDBC,-0.065950663760304451,1.396955467969363e-10
20,A0,0.4581516989,36A92DC0,0.45815169811248779,-7.8751222210016181e-10
20,A1,0.3467290946,3318679D,0.34672909416258335,-4.3741665844976296e-10
20,A2,0.9683304227,3F7E480B,0.96833042427897453,1.5789745066996375e-09
20,A3,-0.8031642577,C3263D3C,-0.80316425859928131,-8.9928131608019157e-10
20,B0,-0.1947574358,D389181C,-0.19475743547081947,3.2918051617869537e-10
20,B1,-0.3213947892,CDB72246,-0.32139478996396065,-7.6396067250072974e-10
20,B2,0.7233450727,3B92D248,0.7233450710773468,-1.6226532340013478e-09
20,B3,-0.5026873322,C7F4FE21,-0.50268733128905296,9.1094698451144041e-10
20,C0,-0.6195821831,C61630FE,-0.61958218365907669,-5.5907667384502702e-10
21,A0,-0.1027729043,DAD85665,-0.10277290409430861,2.0569138059478576e-10
21,A1,-0.1562367203,D60037B3,-0.15623672027140856,2.8591434775293578e-11
21,A2,-0.4429097107,C9D3AF04,-0.44290971010923386,5.9076615821496148e-10
21,A3,-0.5003871042,C7FE6A18,-0.50038710236549377,1.8345062136049251e-09
21,B0,0.8465311986,3D8B644C,0.84653119742870331,-1.1712967262766938e-09
21,B1,-0.1137385099,D971043A,-0.11373850982636213,7.363787357661522e-11
21,B2,0.7226982095,3B902BFF,0.72269820794463158,-1.5553683896385451e-09
21,B3,0.1006506249,24E21EA3,0.10065062483772635,-6.2273644574339926e-11
21,C0,-0.8988233410,C19E6B6B,-0.8988233394920826,1.5079174575660659e-09
22,A0,0.9985649368,3FFA1F3A,0.9985649362206459,-5.7935412023368826e-10
22,A1,0.6720551702,3AC0BCEC,0.67205516993999481,-2.600052395607122e-10
22,A2,0.9379925146,3F020470,0.93799251317977905,-1.4202209408509248e-09
22,A3,0.8527339660,3DA4CC5F,0.85273396596312523,-3.6874725495295024e-11
22,B0,0.6973914688,3B2883F5,0.69739146903157234,2.3157231687775948e-10
22,B1,-0.6673777788,C5526BAE,-0.6673777773976326,1.4023674443919276e-09
22,B2,-0.0287177491,E4A5F41F,-0.028717749053612351,4.6387647195667014e-11
22,B3,-0.5725054016,C6D70493,-0.5725054033100605,-1.710060537618574e-09
22,C0,-0.1979194149,D35549CE,-0.19791941531002522,-4.1002520823063549e-10
23,A0,-0.8827292001,C1E05759,-0.88272919878363609,1.3163639067670374e-09
23,A1,-0.2420537620,D08230F0,-0.24205376207828522,-7.8285211646544894e-11
23,A2,0.9706176876,3F87A66A,0.97061768919229507,1.5922950735713925e-09
23,A3,-0.4695938837,C8F9163F,-0.46959388442337513,-7.233751375679276e-10
23,B0,0.5681412039,39171B3B,0.56814120337367058,-5.2632942448838094e-10
23,B1,-0.0899832653,DC7B6DA9,-0.08998326538130641,-8.1306406052306102e-11
23,B2,-0.1539850280,D6251BFB,-0.15398502815514803,-1.5514803330951565e-10
23,B3,0.9146352817,3EA2589B,0.91463528200984001,3.0984004251166652e-10
23,C0,0.9908453790,3FDA80AF,0.99084537848830223,-5.11697795246846e-10
24,A0,0.1115366468,2646D535,0.11153664672747254,-7.2527456262960754e-11
24,A1,0.4368165506,35FA66B4,0.43681655079126358,1.9126356054499638e-10
24,A2,-0.6904063495,C4F41879,-0.69040634855628014,9.4371988001995533e-10
24,A3,-0.4065843490,CAFD42D2,-0.40658434852957726,4.704227563046004e-10
24,B0,0.9374187299,3EFFAAC8,0.93741872906684875,-8.3315121468530151e-10
24,B1,0.1583605816,2A22946C,0.15836058184504509,2.4504509532619068e-10
24,B2,0.0843904027,22CD4E02,0.084390402771532536,7.153252989944292e-11
24,B3,0.4959511208,37DED4E3,0.49595112167298794,8.7298795969914522e-10
24,C0,-0.8856694542,C1D44C44,-0.88566945493221283,-7.3221284591085123e-10
25,A0,0.1683551889,2AC654D8,0.16835518926382065,3.6382064028117611e-10
25,A1,0.0057007658,11D66BEB,0.0057007658178918064,1.7891806092240614e-11
25,A2,0.7054397841,3B497B3A,0.70543978363275528,-4.6724468738545966e-10
25,A3,-0.6851345441,C509B05C,-0.68513454496860504,-8.6860507675368126e-10
25,B0,0.9215578065,3EBEB366,0.92155780643224716,-6.7752803367682191e-11
25,B1,-0.8397770695,C29045EB,-0.83977707102894783,-1.5289478572100279e-09
25,B2,-0.6283500780,C5F24730,-0.62835007905960083,-1.0596008515051381e-09
25,B3,0.1900702129,2C2A1C41,0.19007021281868219,-8.1317813593884125e-11
25,C0,0.3504251072,3336AEB7,0.35042510740458965,2.045896785318746e-10
26,A0,-0.5295922100,C786CA52,-0.52959220856428146,1.4357185440516673e-09
26,A1,-0.7602267721,C3D61C74,-0.760226771235466,8.6453399994468327e-10
26,A2,0.7805746283,3C7D3BD2,0.78057462722063065,-1.0793693716593111e-09
26,A3,-0.5075693044,C7E0FF02,-0.50756930559873581,-1.1987357773080021e-09
26,B0,0.1890383071,2C193421,0.18903830740600824,3.0600824652005088e-10
26,B1,0.2387630207,2F47E4B1,0.23876302037388086,-3.2611913169944273e-10
26,B2,-0.1615501693,D5A9297B,-0.16155016887933016,4.2066983230171218e-10
26,B3,0.1673445786,2AB5C609,0.16734457854181528,-5.8184707052433282e-11
26,C0,0.0455654311,1DD5168A,0.045565431006252766,-9.3747232199348218e-11
27,A0,0.8694125155,3DE91D19,0.86941251531243324,-1.8756673991759953e-10
27,A1,-0.5914816012,C6894A97,-0.59148159995675087,1.2432491702796256e-09
27,A2,0.4323836016,35D61623,0.43238360248506069,8.8506069140237287e-10
27,A3,-0.5226280948,C7A350B9,-0.52262809500098228,-2.0098223085796008e-10
27,B0,-0.2084283064,D2A91C52,-0.20842830650508404,-1.0508402481512746e-10
27,B1,0.3433804459,32FCF8FD,0.34338044561445713,-2.8554286712889621e-10
27,B2,-0.4000058404,CB3326F4,-0.40000583976507187,6.3492811008813987e-10
27,B3,-0.3676456075,CC3C3F47,-0.36764560826122761,-7.6122758096985876e-10
27,C0,0.5037289848,380F4620,0.50372898578643799,9.8643804236075994e-10
28,A0,-0.8549137710,C25245F0,-0.85491377115249634,-1.5249634888192531e-10
28,A1,-0.0834289548,DD523334,-0.08342895470559597,9.4404026262928653e-11
28,A2,0.9969088817,3FF356BA,0.99690888077020645,-9.2979357546596475e-10
28,A3,0.9921928957,3FE005A8,0.99219289422035217,-1.4796478486900355e-09
28,B0,-0.8534785578,C25826DE,-0.8534785583615303,-5.6153026672944861e-10
28,B1,-0.5736913755,C6D228FE,-0.57369137555360794,-5.3607895900142921e-11
28,B2,-0.4695991705,C8F90B29,-0.46959917061030865,-1.103086511022866e-10
28,B3,0.8665187560,3DDD42C5,0.86651875451207161,-1.4879283360968998e-09
28,C0,0.7617283474,3C300A10,0.76172834634780884,-1.0521911120164873e-09
29,A0,0.7585404850,3C22FB59,0.75854048505425453,5.4254489789684612e-11
29,A1,-0.2609458225,CFA654F2,-0.26094582304358482,-5.4358484380401251e-10
29,A2,-0.6845063353,C50C4316,-0.68450633436441422,9.3558583103003912e-10
29,A3,0.6674899093,3AAE09E6,0.6674899086356163,-6.6438365919907483e-10
29,B0,0.4070798502,3506CC52,0.40707984939217567,-8.0782430744719136e-10
29,B1,0.2233555315,2E4B7500,0.22335553169250488,1.9250487315325415e-10
29,B2,0.9744661273,3F9769CB,0.97446612641215324,-8.878467960826697e-10
29,B3,0.3079526354,31DABF7C,0.3079526349902153,-4.0978470616792606e-10
29,C0,-0.9843537857,C040163F,-0.98435378447175026,1.2282497241500323e-09
30,A0,0.6342082702,3A25B792,0.63420826941728592,-7.8271411574348804e-10
30,A1,-0.4012424956,CB29057F,-0.40124249644577503,-8.4577500558680185e-10
30,A2,0.3267774299,3274F5F1,0.32677743025124073,3.5124070318914846e-10
30,A3,0.8778600079,3E0BB6F0,0.87786000967025757,1.7702576071698672e-09
30,B0,-0.7314177712,C44C1CE1,-0.73141777142882347,-2.2882351569109005e-10
30,B1,-0.7691426592,C3B19778,-0.76914265751838684,1.6816131820363012e-09
30,B2,-0.7859280446,C36CD6B7,-0.78592804446816444,1.31835542482861e-10
30,B3,0.1064472818,25A01085,0.10644728178158402,-1.841597707663567e-11
30,C0,-0.4553035754,C96E2732,-0.45530357584357262,-4.4357262307670453e-10
31,A0,0.2096596541,2D6B1053,0.20965965371578932,-3.8421069104010996e-10
31,A1,0.4352243743,35ED5BAB,0.435224374756217,4.5621700861531167e-10
31,A2,-0.5928053753,C683DE83,-0.59280537441372871,8.8627127858842414e-10
31,A3,0.2684759178,30975ACF,0.26847591809928417,2.99284153015833e-10
31,B0,-0.4720321967,C8E51CBC,-0.47203219681978226,-1.197822396825643e-10
31,B1,-0.0229362957,E620D8D0,-0.022936295717954636,-1.7954634307093542e-11
31,B2,0.8106729822,3CF8843C,0.81067298352718353,1.3271835852535219e-09
31,B3,0.6922074266,3B134818,0.69220742583274841,-7.6725159559032363e-10
31,C0,-0.8154030646,C2F41BEB,-0.81540306285023689,1.7497631121798918e-09
32,A0,-0.1528484549,D637BB1D,-0.15284845512360334,-2.2360333029602941e-10
32,A1,-0.4466395521,C9B520F8,-0.44663955271244049,-6.124404872132061e-10
32,A2,-0.9929086218,C01D0BD9,-0.99290862306952477,-1.2695248186034291e-09
32,A3,0.5422384460,38AD0239,0.54223844781517982,1.8151797842591577e-09
32,B0,0.2742267546,30C67730,0.27422675490379333,3.0379332383034807e-10
32,B1,-0.4760894751,C8C3E001,-0.47608947567641735,-5.764173582889498e-10
32,B2,0.4824618167,377053C4,0.48246181756258011,8.6258011844364546e-10
32,B3,0.1033608423,253AED97,0.10336084244772792,1.4772791323558465e-10
32,C0,-0.1446261620,D6BE71E9,-0.14462616201490164,-1.4901635481123776e-11
33,A0,-0.9806606008,C04F36D4,-0.98066060245037079,-1.6503708399895345e-09
33,A1,-0.8495122799,C26865D0,-0.84951227903366089,8.6633911156042132e-10
33,A2,0.7662127866,3C426857,0.76621278747916222,8.7916218749484187e-10
33,A3,0.8078571431,3CECFB9D,0.80785714462399483,1.5239948192302677e-09
33,B0,0.0911805784,23ABCE21,0.091180578339844942,-6.0155061487598971e-11
33,B1,0.6691900398,3AB5009D,0.66919003799557686,-1.804423166440472e-09
33,B2,0.1650191330,2A8FAC69,0.1650191331282258,1.2822579109617038e-10
33,B3,-0.7038124289,C4BD2F2E,-0.70381242781877518,1.0812247763780647e-09
33,C0,-0.7451089614,C41408A0,-0.745108962059021,-6.5902094892322793e-10
34,A0,-0.3834833001,CBBA813B,-0.38348329998552799,1.1447198744463094e-10
34,A1,0.7979629775,3CC474D4,0.7979629784822464,9.8224639533128766e-10
34,A2,0.5922446098,3979D57C,0.59224461019039154,3.9039149690722752e-10
34,A3,0.7214051640,3B8AE024,0.72140516340732574,-5.926742430162335e-10
34,B0,0.7978492731,3CC3FD99,0.79784927144646645,-1.6535335323197842e-09
34,B1,-0.5798469233,C6B8F26F,-0.57984692230820656,9.917934251646443e-10
34,B2,-0.5009405216,C7FC25CB,-0.50094052031636238,1.2836376406255567e-09
34,B3,-0.7944127567,C34A15D9,-0.7944127582013607,-1.5013607024272346e-09
34,C0,0.5602324837,38F6B656,0.56023248285055161,-8.4944840050837911e-10
35,A0,0.7682694029,3C4AD4DB,0.76826940104365349,-1.8563465209453511e-09
35,A1,-0.1872452203,D4042CA0,-0.18724521994590759,3.5409239429462502e-10
35,A2,0.2413230203,2F71D61C,0.24132302030920982,9.2098273452023705e-12
35,A3,-0.6908933233,C4F219D8,-0.69089332222938538,1.070614596976327e-09
35,B0,0.8597620314,3DC195D5,0.8597620315849781,1.8497814391338352e-10
35,B1,0.7292113924,3BAAD991,0.72921139374375343,1.3437534418514474e-09
35,B2,0.9524120659,3F3D146F,0.95241206511855125,-7.8144879456232275e-10
35,B3,0.6215434399,39F1D789,0.62154344096779823,1.0677981832074579e-09
35,C0,0.7628324093,3C348FC2,0.762832410633564,1.3335640369760426e-09
36,A0,-0.9504272762,C0CB0CC5,-0.95042727515101433,1.0489856760997895e-09
36,A1,0.4731289435,3723DF4F,0.47312894277274609,-7.272539237490605e-10
36,A2,-0.3356290641,CD4286D6,-0.33562906458973885,-4.8973886057623872e-10
36,A3,0.8616317721,3DC93E66,0.86163177341222763,1.3122276598664939e-09
36,B0,0.6044702779,39ABE907,0.60447027906775475,1.1677547817612322e-09
36,B1,0.7281280568,3BA6699B,0.72812805697321892,1.7321888368115879e-10
36,B2,0.6214986331,39F1A88D,0.62149863317608833,7.6088357836567866e-11
36,B3,-0.4663885808,C9135841,-0.46638858132064342,-5.206434172677632e-10
36,C0,0.5747490183,39322C07,0.57474901899695396,6.9695393900559566e-10
37,A0,-0.7838087472,C37584F6,-0.78380874544382095,1.7561790910392006e-09
37,A1,0.7443335658,3BE8CA50,0.74433356523513794,-5.6486204602634871e-10
37,A2,0.7171865027,3B79988E,0.71718650311231613,4.1231618119752511e-10
37,A3,-0.5551325649,C71E2D51,-0.55513256415724754,7.4275241512822276e-10
37,B0,0.6331732112,3A217A3C,0.63317321240901947,1.2090194401181975e-09
