vector_id,label,original,lns16_hex,decoded_lns16,quantization_error,underflow_to_zero
20,B0,-0.1947574358,7B48,-0.19487555003,-0.00011811422973,False
20,B1,-0.3213947892,7CBA,-0.321587057387,-0.000192268186506,False
20,B2,0.7233450727,5F11,0.723569311082,0.000224238381976,False
20,B3,-0.5026873322,7E04,-0.502714950556,-2.76183564014e-05,False
20,C0,-0.6195821831,7E9E,-0.6192499491,0.000332234000092,False
21,A0,-0.1027729043,796F,-0.102720559799,5.23445010653e-05,False
21,A1,-0.1562367203,7AA5,-0.156286560221,-4.98399212886e-05,False
21,A2,-0.4429097107,7DA6,-0.442643993516,0.000265717184111,False
21,A3,-0.5003871042,7E01,-0.500677359946,-0.000290255746054,False
21,B0,0.8465311986,5F85,0.846607764365,7.65657654671e-05,False
21,B1,-0.1137385099,79BA,-0.11369819451,4.0315390087e-05,False
21,B2,0.7226982095,5F10,0.722590403489,-0.000107806011477,False
21,B3,0.1006506249,5960,0.100655645747,5.02084682839e-06,False
21,C0,-0.8988233410,7FB1,-0.898570201544,0.00025313945622,False
22,A0,0.9985649368,5FFF,0.998647112891,8.21760909702e-05,False
22,A1,0.6720551702,5EDA,0.671649865593,-0.000405304606582,False
22,A2,0.9379925146,5FD1,0.938353303143,0.000360788542687,False
22,A3,0.8527339660,5F8A,0.852357904829,-0.000376061170974,False
22,B0,0.6973914688,5EF6,0.697598454983,0.0002069861831,False
22,B1,-0.6673777788,7ED5,-0.66711880998,0.000258968820206,False
22,B2,-0.0287177491,75C2,-0.0287340716684,-1.63225683733e-05,False
22,B3,-0.5725054016,7E64,-0.572486072216,1.93293840979e-05,False
22,C0,-0.1979194149,7B53,-0.197799320482,0.000120094417541,False
23,A0,-0.8827292001,7FA4,-0.882894217967,-0.000165017866636,False
23,A1,-0.2420537620,7BE8,-0.242007724187,4.60378134632e-05,False
23,A2,0.9706176876,5FEA,0.970655494764,3.78071643202e-05,False
23,A3,-0.4695938837,7DD2,-0.469812254514,-0.00021837081414,False
23,B0,0.5681412039,5E5E,0.567854707079,-0.000286496821097,False
23,B1,-0.0899832653,790D,-0.0899577024566,2.55628434272e-05,False
23,B2,-0.1539850280,7A9A,-0.153976410592,8.61740824051e-06,False
23,B3,0.9146352817,5FBE,0.914524515702,-0.000110765997551,False
23,C0,0.9908453790,5FF9,0.990568140061,-0.00027723893872,False
24,A0,0.1115366468,59AC,0.111563538207,2.68914074334e-05,False
24,A1,0.4368165506,5D9C,0.43669184655,-0.000124704050208,False
24,A2,-0.6904063495,7EEE,-0.69008393363,0.000322415869881,False
24,A3,-0.4065843490,7D67,-0.406456221136,0.000128127863708,False
24,B0,0.9374187299,5FD0,0.937083817055,-0.00033491284485,False
24,B1,0.1583605816,5AAF,0.158416759314,5.61777138808e-05,False
24,B2,0.0843904027,58DE,0.0844121072433,2.17045432521e-05,False
24,B3,0.4959511208,5DFA,0.495955041213,3.92041255487e-06,False
24,C0,-0.8856694542,7FA6,-0.885287987032,0.000381467168223,False
25,A0,0.1683551889,5ADC,0.168367723279,1.25343791182e-05,False
25,A1,0.0057007658,5117,0.00569898959894,-1.77620105645e-06,False
25,A2,0.7054397841,5EFE,0.705194804109,-0.000244979991365,False
25,A3,-0.6851345441,7EE9,-0.685428518895,-0.000293974794669,False
25,B0,0.9215578065,5FC4,0.921983284479,0.000425477979313,False
25,B1,-0.8397770695,7F7F,-0.839758777333,1.82921665116e-05,False
25,B2,-0.6283500780,7EA9,-0.628540723154,-0.000190645154201,False
25,B3,0.1900702129,5B36,0.190184127364,0.000113914463602,False
25,C0,0.3504251072,5CF9,0.350218724532,-0.000206382667662,False
26,A0,-0.5295922100,7E2A,-0.529253661397,0.000338548602744,False
26,A1,-0.7602267721,7F36,-0.760736509454,-0.000509737354407,False
26,A2,0.7805746283,5F49,0.780558207255,-1.64210446383e-05,False
26,A3,-0.5075693044,7E0B,-0.507501634895,6.76695045938e-05,False
26,B0,0.1890383071,5B32,0.189157023432,0.000118716331576,False
26,B1,0.2387630207,5BDE,0.238753493784,-9.52691620126e-06,False
26,B2,-0.1615501693,7ABD,-0.161447904965,0.000102264334759,False
26,B3,0.1673445786,5AD7,0.167231888141,-0.000112690458797,False
26,C0,0.0455654311,5717,0.0455919167915,2.64856915484e-05,False
27,A0,0.8694125155,5F99,0.86984371799,0.000431202489792,False
27,A1,-0.5914816012,7E7C,-0.591392355492,8.92457078295e-05,False
27,A2,0.4323836016,5D95,0.432573030217,0.000189428616754,False
27,A3,-0.5226280948,7E21,-0.522844240447,-0.000216145646638,False
27,B0,-0.2084283064,7B7A,-0.208523408141,-9.51017413228e-05,False
27,B1,0.3433804459,5CEA,0.343178541272,-0.000201904628083,False
27,B2,-0.4000058404,7D5B,-0.399906427728,9.94126719517e-05,False
27,B3,-0.3676456075,7D1D,-0.367710078559,-6.44710593888e-05,False
27,C0,0.5037289848,5E05,0.5033959885,-0.00033299630002,False
28,A0,-0.8549137710,7F8C,-0.85466888155,0.000244889449769,False
28,A1,-0.0834289548,78D5,-0.0833898512475,3.91035525258e-05,False
28,A2,0.9969088817,5FFE,0.997296056085,0.00038717438547,False
28,A3,0.9921928957,5FFA,0.991910082425,-0.00028281327489,False
28,B0,-0.8534785578,7F8B,-0.853512611038,-3.40532378932e-05,False
28,B1,-0.5736913755,7E66,-0.57403823942,-0.000346863920089,False
28,B2,-0.4695991705,7DD2,-0.469812254514,-0.00021308401414,False
28,B3,0.8665187560,5F96,0.866318091011,-0.000200664988844,False
28,C0,0.7617283474,5F37,0.761767094336,3.87469364181e-05,False
29,A0,0.7585404850,5F34,0.758679520599,0.000139035599107,False
29,A1,-0.2609458225,7C20,-0.261068445607,-0.000122623106853,False
29,A2,-0.6845063353,7EE8,-0.684501211487,5.12381270479e-06,False
29,A3,0.6674899093,5ED5,0.66711880998,-0.000371099320206,False
29,B0,0.4070798502,5D68,0.407006855464,-7.2994735663e-05,False
29,B1,0.2233555315,5BAD,0.223429351104,7.3819603754e-05,False
29,B2,0.9744661273,5FED,0.974605740332,0.000139613032098,False
29,B3,0.3079526354,5C9A,0.307952821184,1.85783518958e-07,False
29,C0,-0.9843537857,7FF4,-0.983885611617,0.000468174083412,False
30,A0,0.6342082702,5EB0,0.634525478596,0.000317208395867,False
30,A1,-0.4012424956,7D5D,-0.400990684048,0.000251811552037,False
30,A2,0.3267774299,5CC6,0.326854111484,7.66815836693e-05,False
30,A3,0.8778600079,5FA0,0.878126080187,0.00026607228665,False
30,B0,-0.7314177712,7F19,-0.731448464289,-3.06930885792e-05,False
30,B1,-0.7691426592,7F3E,-0.769020386916,0.000122272284172,False
30,B2,-0.7859280446,7F4E,-0.785859740646,6.83039538293e-05,False
30,B3,0.1064472818,5989,0.106400595101,-4.66866990872e-05,False
30,C0,-0.4553035754,7DBB,-0.455408894863,-0.00010531946285,False
31,A0,0.2096596541,5B7E,0.209655669627,-3.9844727652e-06,False
31,A1,0.4352243743,5D9A,0.435511056289,0.000286681988789,False
31,A2,-0.5928053753,7E7E,-0.59299578283,-0.000190407530497,False
31,A3,0.2684759178,5C35,0.268597098433,0.000121180633487,False
31,B0,-0.4720321967,7DD5,-0.471724234394,0.000307962306188,False
31,B1,-0.0229362957,751C,-0.0229507880209,-1.44923208903e-05,False
31,B2,0.8106729822,5F65,0.810714372621,4.13904212564e-05,False
31,B3,0.6922074266,5EF0,0.691954940982,-0.000252485618084,False
31,C0,-0.8154030646,7F69,-0.815116471495,0.000286593104682,False
32,A0,-0.1528484549,7A95,-0.152937661512,-8.92066123399e-05,False
32,A1,-0.4466395521,7DAD,-0.446858702208,-0.000219150107508,False
32,A2,-0.9929086218,7FFB,-0.993253842745,-0.000345220944954,False
32,A3,0.5422384460,5E3C,0.542309181107,7.07351066546e-05,False
32,B0,0.2742267546,5C44,0.274107270454,-0.000119484145906,False
32,B1,-0.4760894751,7DDC,-0.476215835454,-0.000126360354419,False
32,B2,0.4824618167,5DE6,0.482706697747,0.000244881046907,False
32,B3,0.1033608423,5974,0.103418235479,5.73931785121e-05,False
32,C0,-0.1446261620,7A6C,-0.144680009204,-5.38472042189e-05,False
33,A0,-0.9806606008,7FF2,-0.981225240104,-0.000564639304464,False
33,A1,-0.8495122799,7F88,-0.850053176859,-0.000540896959262,False
33,A2,0.7662127866,5F3B,0.76590341433,-0.000309372270348,False
33,A3,0.8078571431,5F62,0.807428407102,-0.00042873599757,False
33,B0,0.0911805784,5917,0.0911838335831,3.25518309673e-06,False
33,B1,0.6691900398,5ED7,0.668927552565,-0.000262487235187,False
33,B2,0.1650191330,5ACD,0.16498315374,-3.59792598399e-05,False
33,B3,-0.7038124289,7EFD,-0.704240755149,-0.000428326248802,False
33,C0,-0.7451089614,7F27,-0.745443996335,-0.000335034935344,False
34,A0,-0.3834833001,7D3C,-0.38347049946,1.2800639761e-05,False
34,A1,0.7979629775,5F59,0.797650206353,-0.000312771147177,False
34,A2,0.5922446098,5E7D,0.59219352648,-5.10833198035e-05,False
34,A3,0.7214051640,5F0F,0.721612820247,0.000207656246535,False
34,B0,0.7978492731,5F59,0.797650206353,-0.000199066747177,False
34,B1,-0.5798469233,7E6D,-0.579504040363,0.000342882937287,False
34,B2,-0.5009405216,7E01,-0.500677359946,0.000263161653946,False
34,B3,-0.7944127567,7F56,-0.794417192159,-4.43545858198e-06,False
34,C0,0.5602324837,5E54,0.560218876205,-1.36074951966e-05,False
35,A0,0.7682694029,5F3D,0.767979989148,-0.000289413752211,False
35,A1,-0.1872452203,7B2A,-0.187119426471,0.000125793829096,False
35,A2,0.2413230203,5BE6,0.241353348873,3.03285734534e-05,False
35,A3,-0.6908933233,7EEF,-0.691018804062,-0.000125480762232,False
35,B0,0.8597620314,5F90,0.859309649061,-0.000452382338761,False
35,B1,0.7292113924,5F17,0.729470668665,0.000259276264774,False
35,B2,0.9524120659,5FDC,0.952431670909,1.9605008837e-05,False
35,B3,0.6215434399,5EA1,0.621770090777,0.000226650877335,False
35,C0,0.7628324093,5F38,0.762799075372,-3.33339277307e-05,False
36,A0,-0.9504272762,7FDA,-0.949856349088,0.000570927111722,False
36,A1,0.4731289435,5DD7,0.473003208541,-0.0001257349589,False
36,A2,-0.3356290641,7CDA,-0.335824932797,-0.000195868696709,False
36,A3,0.8616317721,5F92,0.861639473873,7.70177313703e-06,False
36,B0,0.6044702779,5E8C,0.604342161813,-0.000128116086709,False
36,B1,0.7281280568,5F16,0.728483777201,0.000355720400722,False
36,B2,0.6214986331,5EA1,0.621770090777,0.000271457677335,False
36,B3,-0.4663885808,7DCD,-0.466642827165,-0.00025424636484,False
36,C0,0.5747490183,5E67,0.574815900442,6.68821418627e-05,False
37,A0,-0.7838087472,7F4C,-0.783734819983,7.39272172235e-05,False
37,A1,0.7443335658,5F26,0.744435494762,0.000101928962199,False
37,A2,0.7171865027,5F0A,0.716744706684,-0.000441796016106,False
37,A3,-0.5551325649,7E4D,-0.554934970229,0.000197594670587,False
37,B0,0.6331732112,5EAE,0.632809757289,-0.000363453910597,False
37,B1,-0.0793935306,78B1,-0.0794231353605,-2.96047604712e-05,False
37,B2,-0.3896182653,7D48,-0.389751100059,-0.000132834759459,False
37,B3,0.5906909983,5E7B,0.590592268398,-9.87299019537e-05,False
37,C0,-0.5448090252,7E3F,-0.544516199406,0.000292825794281,False
38,A0,-0.9526711306,7FDC,-0.952431670909,0.000239459691163,False
38,A1,-0.6137404233,7E97,-0.613409270313,0.000331152987062,False
38,A2,-0.3434760976,7CEB,-0.343643452068,-0.000167354468323,False
38,A3,0.7287058841,5F16,0.728483777201,-0.000222106899278,False
38,B0,0.9337782081,5FCD,0.93328565433,-0.00049255377032,False
38,B1,-0.4417500146,7DA5,-0.442045146163,-0.000295131563172,False
38,B2,0.2829634772,5C5B,0.282776546887,-0.000186930313409,False
38,B3,-0.2006432313,7B5E,-0.200766957052,-0.000123725752096,False
38,C0,0.9622993744,5FE4,0.962802971818,0.000503597418062,False
39,A0,0.0724314650,586D,0.0724380050453,6.54004533912e-06,False
39,A1,0.8784742806,5FA0,0.878126080187,-0.00034820041335,False
39,A2,-0.7693164963,7F3E,-0.769020386916,0.000296109384172,False
39,A3,0.9408012220,5FD3,0.940897437042,9.6215041773e-05,False
39,B0,-0.6428643677,7EBA,-0.643174114773,-0.000309747073013,False
39,B1,0.9250686315,5FC6,0.924483034755,-0.000585596744775,False
39,B2,-0.4690672750,7DD1,-0.469176651571,-0.000109376571344,False
39,B3,-0.7831949056,7F4B,-0.782674515248,0.000520390352076,False
39,C0,-0.1308724829,7A22,-0.130888136985,-1.56540849112e-05,False
40,A0,0.4570901213,5DBE,0.457262257851,0.000172136551224,False
40,A1,-0.3726453716,7D27,-0.372721998168,-7.66265676722e-05,False
40,A2,0.2124177066,5B88,0.212513294215,9.55876148154e-05,False
40,A3,0.0228461193,5519,0.022857764509,1.16452090181e-05,False
40,B0,-0.2296091333,7BC1,-0.229561581706,4.75515942139e-05,False
40,B1,0.1531760870,5A96,0.153144849205,-3.12377953568e-05,False
40,B2,-0.4905549877,7DF2,-0.490612620052,-5.76323522318e-05,False
40,B3,0.4175705677,5D7B,0.417611797901,4.12302006041e-05,False
40,C0,-0.9966174436,7FFD,-0.995946827107,0.000670616492694,False
41,A0,0.8511503310,5F89,0.851204760807,5.44298073027e-05,False
41,A1,0.0769039942,5899,0.0768840489454,-1.99452546124e-05,False
41,A2,0.4388599983,5DA0,0.439063040093,0.000203041793325,False
41,A3,0.4839001557,5DE8,0.484015448373,0.000115292673074,False
41,B0,0.3412570089,5CE6,0.341325179301,6.8170401003e-05,False
41,B1,-0.2715570564,7C3D,-0.271521929071,3.51273290136e-05,False
41,B2,-0.8600523777,7F91,-0.860473772936,-0.000421395236303,False
41,B3,0.3284753698,5CCA,0.328628896987,0.000153527187339,False
41,C0,-0.3395999279,7CE2,-0.339481826553,0.000118101346775,False
42,A0,-0.3721687099,7D26,-0.372217747381,-4.90374810992e-05,False
42,A1,0.6960305590,5EF4,0.695712187886,-0.000318371114037,False
42,A2,0.4395085260,5DA1,0.439657847528,0.000149321527629,False
42,A3,-0.3993554636,7D5A,-0.399365399477,-9.93587715675e-06,False
42,B0,-0.3814306756,7D38,-0.381399537686,3.11379138654e-05,False
42,B1,-0.1832141828,7B1A,-0.183109843018,0.000104339781699,False
42,B2,-0.1951992259,7B49,-0.195139551814,5.96740861596e-05,False
42,B3,-0.4086895949,7D6B,-0.408663238224,2.63566762539e-05,False
42,C0,-0.7454244019,7F27,-0.745443996335,-1.95944353443e-05,False
