row,vector_id,target,operand_index,bit,stuck_at,original,faulty,activated
114,0,B3,7,1,0,CB,C9,True
115,0,B3,7,1,1,CB,CB,False
116,0,B3,7,2,0,CB,CB,False
117,0,B3,7,2,1,CB,CF,True
118,0,B3,7,3,0,CB,C3,True
119,0,B3,7,3,1,CB,CB,False
120,0,B3,7,4,0,CB,CB,False
121,0,B3,7,4,1,CB,DB,True
122,0,B3,7,5,0,CB,CB,False
123,0,B3,7,5,1,CB,EB,True
124,0,B3,7,6,0,CB,8B,True
125,0,B3,7,6,1,CB,CB,False
126,0,B3,7,7,0,CB,4B,True
127,0,B3,7,7,1,CB,CB,False
128,0,C0,8,0,0,F6,F6,False
129,0,C0,8,0,1,F6,F7,True
130,0,C0,8,1,0,F6,F4,True
131,0,C0,8,1,1,F6,F6,False
132,0,C0,8,2,0,F6,F2,True
133,0,C0,8,2,1,F6,F6,False
134,0,C0,8,3,0,F6,F6,False
135,0,C0,8,3,1,F6,FE,True
136,0,C0,8,4,0,F6,E6,True
137,0,C0,8,4,1,F6,F6,False
138,0,C0,8,5,0,F6,D6,True
139,0,C0,8,5,1,F6,F6,False
140,0,C0,8,6,0,F6,B6,True
141,0,C0,8,6,1,F6,F6,False
142,0,C0,8,7,0,F6,76,True
143,0,C0,8,7,1,F6,F6,False
144,1,A0,0,0,0,C4,C4,False
145,1,A0,0,0,1,C4,C5,True
146,1,A0,0,1,0,C4,C4,False
147,1,A0,0,1,1,C4,C6,True
148,1,A0,0,2,0,C4,C0,True
149,1,A0,0,2,1,C4,C4,False
150,1,A0,0,3,0,C4,C4,False
151,1,A0,0,3,1,C4,CC,True
152,1,A0,0,4,0,C4,C4,False
153,1,A0,0,4,1,C4,D4,True
154,1,A0,0,5,0,C4,C4,False
155,1,A0,0,5,1,C4,E4,True
156,1,A0,0,6,0,C4,84,True
157,1,A0,0,6,1,C4,C4,False
158,1,A0,0,7,0,C4,44,True
159,1,A0,0,7,1,C4,C4,False
160,1,A1,1,0,0,DC,DC,False
161,1,A1,1,0,1,DC,DD,True
162,1,A1,1,1,0,DC,DC,False
163,1,A1,1,1,1,DC,DE,True
164,1,A1,1,2,0,DC,D8,True
165,1,A1,1,2,1,DC,DC,False
166,1,A1,1,3,0,DC,D4,True
167,1,A1,1,3,1,DC,DC,False
168,1,A1,1,4,0,DC,CC,True
169,1,A1,1,4,1,DC,DC,False
170,1,A1,1,5,0,DC,DC,False
171,1,A1,1,5,1,DC,FC,True
172,1,A1,1,6,0,DC,9C,True
173,1,A1,1,6,1,DC,DC,False
174,1,A1,1,7,0,DC,5C,True
175,1,A1,1,7,1,DC,DC,False
176,1,A2,2,0,0,01,00,True
177,1,A2,2,0,1,01,01,False
178,1,A2,2,1,0,01,01,False
179,1,A2,2,1,1,01,03,True
180,1,A2,2,2,0,01,01,False
181,1,A2,2,2,1,01,05,True
182,1,A2,2,3,0,01,01,False
183,1,A2,2,3,1,01,09,True
184,1,A2,2,4,0,01,01,False
185,1,A2,2,4,1,01,11,True
186,1,A2,2,5,0,01,01,False
187,1,A2,2,5,1,01,21,True
188,1,A2,2,6,0,01,01,False
189,1,A2,2,6,1,01,41,True
190,1,A2,2,7,0,01,01,False
191,1,A2,2,7,1,01,81,True
192,1,A3,3,0,0,C3,C2,True
193,1,A3,3,0,1,C3,C3,False
194,1,A3,3,1,0,C3,C1,True
195,1,A3,3,1,1,C3,C3,False
196,1,A3,3,2,0,C3,C3,False
197,1,A3,3,2,1,C3,C7,True
198,1,A3,3,3,0,C3,C3,False
199,1,A3,3,3,1,C3,CB,True
200,1,A3,3,4,0,C3,C3,False
201,1,A3,3,4,1,C3,D3,True
202,1,A3,3,5,0,C3,C3,False
203,1,A3,3,5,1,C3,E3,True
204,1,A3,3,6,0,C3,83,True
205,1,A3,3,6,1,C3,C3,False
206,1,A3,3,7,0,C3,43,True
207,1,A3,3,7,1,C3,C3,False
208,1,B0,4,0,0,D9,D8,True
209,1,B0,4,0,1,D9,D9,False
210,1,B0,4,1,0,D9,D9,False
211,1,B0,4,1,1,D9,DB,True
212,1,B0,4,2,0,D9,D9,False
213,1,B0,4,2,1,D9,DD,True
214,1,B0,4,3,0,D9,D1,True
215,1,B0,4,3,1,D9,D9,False
216,1,B0,4,4,0,D9,C9,True
217,1,B0,4,4,1,D9,D9,False
218,1,B0,4,5,0,D9,D9,False
219,1,B0,4,5,1,D9,F9,True
220,1,B0,4,6,0,D9,99,True
221,1,B0,4,6,1,D9,D9,False
222,1,B0,4,7,0,D9,59,True
223,1,B0,4,7,1,D9,D9,False
224,1,B1,5,0,0,13,12,True
225,1,B1,5,0,1,13,13,False
226,1,B1,5,1,0,13,11,True
227,1,B1,5,1,1,13,13,False
228,1,B1,5,2,0,13,13,False
229,1,B1,5,2,1,13,17,True
230,1,B1,5,3,0,13,13,False
231,1,B1,5,3,1,13,1B,True
232,1,B1,5,4,0,13,03,True
233,1,B1,5,4,1,13,13,False
234,1,B1,5,5,0,13,13,False
235,1,B1,5,5,1,13,33,True
236,1,B1,5,6,0,13,13,False
237,1,B1,5,6,1,13,53,True
238,1,B1,5,7,0,13,13,False
239,1,B1,5,7,1,13,93,True
240,1,B2,6,0,0,06,06,False
241,1,B2,6,0,1,06,07,True
242,1,B2,6,1,0,06,04,True
243,1,B2,6,1,1,06,06,False
244,1,B2,6,2,0,06,02,True
245,1,B2,6,2,1,06,06,False
246,1,B2,6,3,0,06,06,False
247,1,B2,6,3,1,06,0E,True
248,1,B2,6,4,0,06,06,False
249,1,B2,6,4,1,06,16,True
250,1,B2,6,5,0,06,06,False
251,1,B2,6,5,1,06,26,True
252,1,B2,6,6,0,06,06,False
253,1,B2,6,6,1,06,46,True
254,1,B2,6,7,0,06,06,False
255,1,B2,6,7,1,06,86,True
256,1,B3,7,0,0,DC,DC,False
257,1,B3,7,0,1,DC,DD,True
258,1,B3,7,1,0,DC,DC,False
259,1,B3,7,1,1,DC,DE,True
260,1,B3,7,2,0,DC,D8,True
261,1,B3,7,2,1,DC,DC,False
262,1,B3,7,3,0,DC,D4,True
263,1,B3,7,3,1,DC,DC,False
264,1,B3,7,4,0,DC,CC,True
265,1,B3,7,4,1,DC,DC,False
266,1,B3,7,5,0,DC,DC,False
267,1,B3,7,5,1,DC,FC,True
268,1,B3,7,6,0,DC,9C,True
269,1,B3,7,6,1,DC,DC,False
270,1,B3,7,7,0,DC,5C,True
271,1,B3,7,7,1,DC,DC,False
272,1,C0,8,0,0,0B,0A,True
273,1,C0,8,0,1,0B,0B,False
274,1,C0,8,1,0,0B,09,True
275,1,C0,8,1,1,0B,0B,False
276,1,C0,8,2,0,0B,0B,False
277,1,C0,8,2,1,0B,0F,True
278,1,C0,8,3,0,0B,03,True
279,1,C0,8,3,1,0B,0B,False
280,1,C0,8,4,0,0B,0B,False
281,1,C0,8,4,1,0B,1B,True
282,1,C0,8,5,0,0B,0B,False
283,1,C0,8,5,1,0B,2B,True
284,1,C0,8,6,0,0B,0B,False
285,1,C0,8,6,1,0B,4B,True
286,1,C0,8,7,0,0B,0B,False
287,1,C0,8,7,1,0B,8B,True
288,2,A0,0,0,0,28,28,False
289,2,A0,0,0,1,28,29,True
290,2,A0,0,1,0,28,28,False
291,2,A0,0,1,1,28,2A,True
292,2,A0,0,2,0,28,28,False
293,2,A0,0,2,1,28,2C,True
294,2,A0,0,3,0,28,20,True
295,2,A0,0,3,1,28,28,False
296,2,A0,0,4,0,28,28,False
297,2,A0,0,4,1,28,38,True
298,2,A0,0,5,0,28,08,True
299,2,A0,0,5,1,28,28,False
300,2,A0,0,6,0,28,28,False
301,2,A0,0,6,1,28,68,True
302,2,A0,0,7,0,28,28,False
303,2,A0,0,7,1,28,A8,True
304,2,A1,1,0,0,C1,C0,True
305,2,A1,1,0,1,C1,C1,False
306,2,A1,1,1,0,C1,C1,False
307,2,A1,1,1,1,C1,C3,True
308,2,A1,1,2,0,C1,C1,False
309,2,A1,1,2,1,C1,C5,True
310,2,A1,1,3,0,C1,C1,False
311,2,A1,1,3,1,C1,C9,True
312,2,A1,1,4,0,C1,C1,False
313,2,A1,1,4,1,C1,D1,True
314,2,A1,1,5,0,C1,C1,False
315,2,A1,1,5,1,C1,E1,True
316,2,A1,1,6,0,C1,81,True
317,2,A1,1,6,1,C1,C1,False
318,2,A1,1,7,0,C1,41,True
319,2,A1,1,7,1,C1,C1,False
320,2,A2,2,0,0,27,26,True
321,2,A2,2,0,1,27,27,False
322,2,A2,2,1,0,27,25,True
323,2,A2,2,1,1,27,27,False
324,2,A2,2,2,0,27,23,True
325,2,A2,2,2,1,27,27,False
326,2,A2,2,3,0,27,27,False
327,2,A2,2,3,1,27,2F,True
328,2,A2,2,4,0,27,27,False
329,2,A2,2,4,1,27,37,True
330,2,A2,2,5,0,27,07,True
331,2,A2,2,5,1,27,27,False
332,2,A2,2,6,0,27,27,False
333,2,A2,2,6,1,27,67,True
334,2,A2,2,7,0,27,27,False
335,2,A2,2,7,1,27,A7,True
336,2,A3,3,0,0,19,18,True
337,2,A3,3,0,1,19,19,False
338,2,A3,3,1,0,19,19,False
339,2,A3,3,1,1,19,1B,True
340,2,A3,3,2,0,19,19,False
341,2,A3,3,2,1,19,1D,True
342,2,A3,3,3,0,19,11,True
343,2,A3,3,3,1,19,19,False
344,2,A3,3,4,0,19,09,True
345,2,A3,3,4,1,19,19,False
346,2,A3,3,5,0,19,19,False
347,2,A3,3,5,1,19,39,True
348,2,A3,3,6,0,19,19,False
349,2,A3,3,6,1,19,59,True
350,2,A3,3,7,0,19,19,False
351,2,A3,3,7,1,19,99,True
352,2,B0,4,0,0,EC,EC,False
353,2,B0,4,0,1,EC,ED,True
354,2,B0,4,1,0,EC,EC,False
355,2,B0,4,1,1,EC,EE,True
356,2,B0,4,2,0,EC,E8,True
357,2,B0,4,2,1,EC,EC,False
358,2,B0,4,3,0,EC,E4,True
359,2,B0,4,3,1,EC,EC,False
360,2,B0,4,4,0,EC,EC,False
361,2,B0,4,4,1,EC,FC,True
362,2,B0,4,5,0,EC,CC,True
363,2,B0,4,5,1,EC,EC,False
364,2,B0,4,6,0,EC,AC,True
365,2,B0,4,6,1,EC,EC,False
366,2,B0,4,7,0,EC,6C,True
367,2,B0,4,7,1,EC,EC,False
368,2,B1,5,0,0,D4,D4,False
369,2,B1,5,0,1,D4,D5,True
370,2,B1,5,1,0,D4,D4,False
371,2,B1,5,1,1,D4,D6,True
372,2,B1,5,2,0,D4,D0,True
373,2,B1,5,2,1,D4,D4,False
374,2,B1,5,3,0,D4,D4,False
375,2,B1,5,3,1,D4,DC,True
376,2,B1,5,4,0,D4,C4,True
377,2,B1,5,4,1,D4,D4,False
378,2,B1,5,5,0,D4,D4,False
379,2,B1,5,5,1,D4,F4,True
380,2,B1,5,6,0,D4,94,True
381,2,B1,5,6,1,D4,D4,False
382,2,B1,5,7,0,D4,54,True
383,2,B1,5,7,1,D4,D4,False
384,2,B2,6,0,0,3B,3A,True
385,2,B2,6,0,1,3B,3B,False
386,2,B2,6,1,0,3B,39,True
387,2,B2,6,1,1,3B,3B,False
388,2,B2,6,2,0,3B,3B,False
389,2,B2,6,2,1,3B,3F,True
390,2,B2,6,3,0,3B,33,True
391,2,B2,6,3,1,3B,3B,False
392,2,B2,6,4,0,3B,2B,True
393,2,B2,6,4,1,3B,3B,False
394,2,B2,6,5,0,3B,1B,True
395,2,B2,6,5,1,3B,3B,False
396,2,B2,6,6,0,3B,3B,False
397,2,B2,6,6,1,3B,7B,True
398,2,B2,6,7,0,3B,3B,False
399,2,B2,6,7,1,3B,BB,True
400,2,B3,7,0,0,EB,EA,True
401,2,B3,7,0,1,EB,EB,False
402,2,B3,7,1,0,EB,E9,True
403,2,B3,7,1,1,EB,EB,False
404,2,B3,7,2,0,EB,EB,False
405,2,B3,7,2,1,EB,EF,True
406,2,B3,7,3,0,EB,E3,True
407,2,B3,7,3,1,EB,EB,False
408,2,B3,7,4,0,EB,EB,False
409,2,B3,7,4,1,EB,FB,True
410,2,B3,7,5,0,EB,CB,True
411,2,B3,7,5,1,EB,EB,False
412,2,B3,7,6,0,EB,AB,True
413,2,B3,7,6,1,EB,EB,False
414,2,B3,7,7,0,EB,6B,True
415,2,B3,7,7,1,EB,EB,False
416,2,C0,8,0,0,CC,CC,False
417,2,C0,8,0,1,CC,CD,True
418,2,C0,8,1,0,CC,CC,False
419,2,C0,8,1,1,CC,CE,True
420,2,C0,8,2,0,CC,C8,True
421,2,C0,8,2,1,CC,CC,False
422,2,C0,8,3,0,CC,C4,True
423,2,C0,8,3,1,CC,CC,False
424,2,C0,8,4,0,CC,CC,False
425,2,C0,8,4,1,CC,DC,True
426,2,C0,8,5,0,CC,CC,False
427,2,C0,8,5,1,CC,EC,True
428,2,C0,8,6,0,CC,8C,True
429,2,C0,8,6,1,CC,CC,False
430,2,C0,8,7,0,CC,4C,True
431,2,C0,8,7,1,CC,CC,False
432,3,A0,0,0,0,CC,CC,False
433,3,A0,0,0,1,CC,CD,True
434,3,A0,0,1,0,CC,CC,False
435,3,A0,0,1,1,CC,CE,True
436,3,A0,0,2,0,CC,C8,True
437,3,A0,0,2,1,CC,CC,False
438,3,A0,0,3,0,CC,C4,True
439,3,A0,0,3,1,CC,CC,False
440,3,A0,0,4,0,CC,CC,False
441,3,A0,0,4,1,CC,DC,True
442,3,A0,0,5,0,CC,CC,False
443,3,A0,0,5,1,CC,EC,True
444,3,A0,0,6,0,CC,8C,True
445,3,A0,0,6,1,CC,CC,False
446,3,A0,0,7,0,CC,4C,True
447,3,A0,0,7,1,CC,CC,False
448,3,A1,1,0,0,2C,2C,False
449,3,A1,1,0,1,2C,2D,True
450,3,A1,1,1,0,2C,2C,False
451,3,A1,1,1,1,2C,2E,True
452,3,A1,1,2,0,2C,28,True
453,3,A1,1,2,1,2C,2C,False
454,3,A1,1,3,0,2C,24,True
455,3,A1,1,3,1,2C,2C,False
456,3,A1,1,4,0,2C,2C,False
457,3,A1,1,4,1,2C,3C,True
458,3,A1,1,5,0,2C,0C,True
459,3,A1,1,5,1,2C,2C,False
460,3,A1,1,6,0,2C,2C,False
461,3,A1,1,6,1,2C,6C,True
462,3,A1,1,7,0,2C,2C,False
463,3,A1,1,7,1,2C,AC,True
464,3,A2,2,0,0,0D,0C,True
465,3,A2,2,0,1,0D,0D,False
466,3,A2,2,1,0,0D,0D,False
467,3,A2,2,1,1,0D,0F,True
468,3,A2,2,2,0,0D,09,True
469,3,A2,2,2,1,0D,0D,False
470,3,A2,2,3,0,0D,05,True
471,3,A2,2,3,1,0D,0D,False
472,3,A2,2,4,0,0D,0D,False
473,3,A2,2,4,1,0D,1D,True
474,3,A2,2,5,0,0D,0D,False
475,3,A2,2,5,1,0D,2D,True
476,3,A2,2,6,0,0D,0D,False
477,3,A2,2,6,1,0D,4D,True
478,3,A2,2,7,0,0D,0D,False
479,3,A2,2,7,1,0D,8D,True
480,3,A3,3,0,0,27,26,True
481,3,A3,3,0,1,27,27,False
482,3,A3,3,1,0,27,25,True
483,3,A3,3,1,1,27,27,False
484,3,A3,3,2,0,27,23,True
485,3,A3,3,2,1,27,27,False
486,3,A3,3,3,0,27,27,False
487,3,A3,3,3,1,27,2F,True
488,3,A3,3,4,0,27,27,False
489,3,A3,3,4,1,27,37,True
490,3,A3,3,5,0,27,07,True
491,3,A3,3,5,1,27,27,False
492,3,A3,3,6,0,27,27,False
493,3,A3,3,6,1,27,67,True
494,3,A3,3,7,0,27,27,False
495,3,A3,3,7,1,27,A7,True
496,3,B0,4,0,0,1D,1C,True
497,3,B0,4,0,1,1D,1D,False
498,3,B0,4,1,0,1D,1D,False
499,3,B0,4,1,1,1D,1F,True
500,3,B0,4,2,0,1D,19,True
501,3,B0,4,2,1,1D,1D,False
502,3,B0,4,3,0,1D,15,True
503,3,B0,4,3,1,1D,1D,False
504,3,B0,4,4,0,1D,0D,True
505,3,B0,4,4,1,1D,1D,False
506,3,B0,4,5,0,1D,1D,False
507,3,B0,4,5,1,1D,3D,True
508,3,B0,4,6,0,1D,1D,False
509,3,B0,4,6,1,1D,5D,True
510,3,B0,4,7,0,1D,1D,False
511,3,B0,4,7,1,1D,9D,True
512,3,B1,5,0,0,05,04,True
513,3,B1,5,0,1,05,05,False
514,3,B1,5,1,0,05,05,False
515,3,B1,5,1,1,05,07,True
516,3,B1,5,2,0,05,01,True
517,3,B1,5,2,1,05,05,False
518,3,B1,5,3,0,05,05,False
519,3,B1,5,3,1,05,0D,True
520,3,B1,5,4,0,05,05,False
521,3,B1,5,4,1,05,15,True
522,3,B1,5,5,0,05,05,False
523,3,B1,5,5,1,05,25,True
524,3,B1,5,6,0,05,05,False
525,3,B1,5,6,1,05,45,True
526,3,B1,5,7,0,05,05,False
527,3,B1,5,7,1,05,85,True
528,3,B2,6,0,0,3D,3C,True
529,3,B2,6,0,1,3D,3D,False
530,3,B2,6,1,0,3D,3D,False
531,3,B2,6,1,1,3D,3F,True
532,3,B2,6,2,0,3D,39,True
533,3,B2,6,2,1,3D,3D,False
534,3,B2,6,3,0,3D,35,True
535,3,B2,6,3,1,3D,3D,False
536,3,B2,6,4,0,3D,2D,True
537,3,B2,6,4,1,3D,3D,False
538,3,B2,6,5,0,3D,1D,True
539,3,B2,6,5,1,3D,3D,False
540,3,B2,6,6,0,3D,3D,False
541,3,B2,6,6,1,3D,7D,True
542,3,B2,6,7,0,3D,3D,False
543,3,B2,6,7,1,3D,BD,True
544,3,B3,7,0,0,F0,F0,False
545,3,B3,7,0,1,F0,F1,True
546,3,B3,7,1,0,F0,F0,False
547,3,B3,7,1,1,F0,F2,True
548,3,B3,7,2,0,F0,F0,False
549,3,B3,7,2,1,F0,F4,True
550,3,B3,7,3,0,F0,F0,False
551,3,B3,7,3,1,F0,F8,True
552,3,B3,7,4,0,F0,E0,True
553,3,B3,7,4,1,F0,F0,False
554,3,B3,7,5,0,F0,D0,True
555,3,B3,7,5,1,F0,F0,False
556,3,B3,7,6,0,F0,B0,True
557,3,B3,7,6,1,F0,F0,False
558,3,B3,7,7,0,F0,70,True
559,3,B3,7,7,1,F0,F0,False
560,3,C0,8,0,0,07,06,True
561,3,C0,8,0,1,07,07,False
562,3,C0,8,1,0,07,05,True
563,3,C0,8,1,1,07,07,False
564,3,C0,8,2,0,07,03,True
565,3,C0,8,2,1,07,07,False
566,3,C0,8,3,0,07,07,False
567,3,C0,8,3,1,07,0F,True
568,3,C0,8,4,0,07,07,False
569,3,C0,8,4,1,07,17,True
570,3,C0,8,5,0,07,07,False
571,3,C0,8,5,1,07,27,True
572,3,C0,8,6,0,07,07,False
573,3,C0,8,6,1,07,47,True
574,3,C0,8,7,0,07,07,False
575,3,C0,8,7,1,07,87,True
576,4,A0,0,0,0,2A,2A,False
577,4,A0,0,0,1,2A,2B,True
578,4,A0,0,1,0,2A,28,True
579,4,A0,0,1,1,2A,2A,False
580,4,A0,0,2,0,2A,2A,False
581,4,A0,0,2,1,2A,2E,True
582,4,A0,0,3,0,2A,22,True
583,4,A0,0,3,1,2A,2A,False
584,4,A0,0,4,0,2A,2A,False
585,4,A0,0,4,1,2A,3A,True
586,4,A0,0,5,0,2A,0A,True
587,4,A0,0,5,1,2A,2A,False
588,4,A0,0,6,0,2A,2A,False
589,4,A0,0,6,1,2A,6A,True
590,4,A0,0,7,0,2A,2A,False
591,4,A0,0,7,1,2A,AA,True
592,4,A1,1,0,0,0F,0E,True
593,4,A1,1,0,1,0F,0F,False
594,4,A1,1,1,0,0F,0D,True
595,4,A1,1,1,1,0F,0F,False
596,4,A1,1,2,0,0F,0B,True
597,4,A1,1,2,1,0F,0F,False
598,4,A1,1,3,0,0F,07,True
599,4,A1,1,3,1,0F,0F,False
600,4,A1,1,4,0,0F,0F,False
601,4,A1,1,4,1,0F,1F,True
602,4,A1,1,5,0,0F,0F,False
603,4,A1,1,5,1,0F,2F,True
604,4,A1,1,6,0,0F,0F,False
605,4,A1,1,6,1,0F,4F,True
606,4,A1,1,7,0,0F,0F,False
607,4,A1,1,7,1,0F,8F,True
608,4,A2,2,0,0,2E,2E,False
609,4,A2,2,0,1,2E,2F,True
610,4,A2,2,1,0,2E,2C,True
611,4,A2,2,1,1,2E,2E,False
612,4,A2,2,2,0,2E,2A,True
613,4,A2,2,2,1,2E,2E,False
614,4,A2,2,3,0,2E,26,True
615,4,A2,2,3,1,2E,2E,False
616,4,A2,2,4,0,2E,2E,False
617,4,A2,2,4,1,2E,3E,True
618,4,A2,2,5,0,2E,0E,True
619,4,A2,2,5,1,2E,2E,False
620,4,A2,2,6,0,2E,2E,False
621,4,A2,2,6,1,2E,6E,True
622,4,A2,2,7,0,2E,2E,False
623,4,A2,2,7,1,2E,AE,True
624,4,A3,3,0,0,0A,0A,False
625,4,A3,3,0,1,0A,0B,True
626,4,A3,3,1,0,0A,08,True
627,4,A3,3,1,1,0A,0A,False
628,4,A3,3,2,0,0A,0A,False
629,4,A3,3,2,1,0A,0E,True
630,4,A3,3,3,0,0A,02,True
631,4,A3,3,3,1,0A,0A,False
632,4,A3,3,4,0,0A,0A,False
633,4,A3,3,4,1,0A,1A,True
634,4,A3,3,5,0,0A,0A,False
635,4,A3,3,5,1,0A,2A,True
636,4,A3,3,6,0,0A,0A,False
637,4,A3,3,6,1,0A,4A,True
638,4,A3,3,7,0,0A,0A,False
639,4,A3,3,7,1,0A,8A,True
640,4,B0,4,0,0,1A,1A,False
641,4,B0,4,0,1,1A,1B,True
642,4,B0,4,1,0,1A,18,True
643,4,B0,4,1,1,1A,1A,False
644,4,B0,4,2,0,1A,1A,False
645,4,B0,4,2,1,1A,1E,True
646,4,B0,4,3,0,1A,12,True
647,4,B0,4,3,1,1A,1A,False
648,4,B0,4,4,0,1A,0A,True
649,4,B0,4,4,1,1A,1A,False
650,4,B0,4,5,0,1A,1A,False
651,4,B0,4,5,1,1A,3A,True
652,4,B0,4,6,0,1A,1A,False
653,4,B0,4,6,1,1A,5A,True
654,4,B0,4,7,0,1A,1A,False
655,4,B0,4,7,1,1A,9A,True
656,4,B1,5,0,0,C6,C6,False
657,4,B1,5,0,1,C6,C7,True
658,4,B1,5,1,0,C6,C4,True
659,4,B1,5,1,1,C6,C6,False
660,4,B1,5,2,0,C6,C2,True
661,4,B1,5,2,1,C6,C6,False
662,4,B1,5,3,0,C6,C6,False
663,4,B1,5,3,1,C6,CE,True
664,4,B1,5,4,0,C6,C6,False
665,4,B1,5,4,1,C6,D6,True
666,4,B1,5,5,0,C6,C6,False
667,4,B1,5,5,1,C6,E6,True
668,4,B1,5,6,0,C6,86,True
669,4,B1,5,6,1,C6,C6,False
670,4,B1,5,7,0,C6,46,True
671,4,B1,5,7,1,C6,C6,False
672,4,B2,6,0,0,DD,DC,True
673,4,B2,6,0,1,DD,DD,False
674,4,B2,6,1,0,DD,DD,False
675,4,B2,6,1,1,DD,DF,True
676,4,B2,6,2,0,DD,D9,True
677,4,B2,6,2,1,DD,DD,False
678,4,B2,6,3,0,DD,D5,True
679,4,B2,6,3,1,DD,DD,False
680,4,B2,6,4,0,DD,CD,True
681,4,B2,6,4,1,DD,DD,False
