vector_id,label,original,posit16_hex,decoded_posit16,quantization_error
3,A2,0.2074520627,1D47,0.207458496094,6.43339375e-06
3,A3,0.6142565465,33A8,0.6142578125,1.26600000006e-06
3,B0,0.4594635734,2D68,0.45947265625,9.08285000001e-06
3,B1,0.0724561829,1146,0.0724487304688,-7.45243125e-06
3,B2,0.9462315280,3E48,0.9462890625,5.75345e-05
3,B3,-0.2429312456,E074,-0.242919921875,1.1323725e-05
3,C0,0.1040812625,1553,0.104095458984,1.4196484375e-05
4,A0,0.6588093285,3515,0.658813476562,4.14806250004e-06
4,A1,0.2370395047,1F2C,0.237060546875,2.1042175e-05
4,A2,0.7234138006,3726,0.723388671875,-2.5128725e-05
4,A3,0.1547042905,19E7,0.154724121094,1.983059375e-05
4,B0,0.4091436724,2A2F,0.409118652344,-2.502005625e-05
4,B1,-0.9083512327,C2EF,-0.908325195312,2.60373875e-05
4,B2,-0.5442034487,CE96,-0.544189453125,1.3995575e-05
4,B3,-0.4212240728,D50B,-0.421203613281,2.045951875e-05
4,C0,-0.8404160462,C51B,-0.840454101562,-3.80553625e-05
5,A0,-0.5344182273,CEE6,-0.534423828125,-5.60082500001e-06
5,A1,-0.7979971412,C677,-0.797973632812,2.35083875e-05
5,A2,-0.4440527938,D395,-0.444030761719,2.203208125e-05
5,A3,0.2713688885,215E,0.271362304688,-6.58381250002e-06
5,B0,-0.2703356421,DEB3,-0.270324707031,1.093506875e-05
5,B1,-0.2596380658,DF62,-0.259643554688,-5.48888750002e-06
5,B2,-0.5809859385,CD69,-0.580932617188,5.33213125e-05
5,B3,-0.4660443559,D22C,-0.466064453125,-2.0097225e-05
5,C0,0.8733091754,3BF2,0.873291015625,-1.8159775e-05
6,A0,0.2960707705,22F3,0.296081542969,1.077246875e-05
6,A1,0.2182620113,1DF8,0.21826171875,-2.92550000003e-07
6,A2,-0.6577227036,CAF4,-0.65771484375,7.85984999996e-06
6,A3,0.4582535959,2D54,0.458251953125,-1.64277499998e-06
6,B0,-0.6731950125,CA75,-0.673217773438,-2.27609375e-05
6,B1,-0.2410891165,E092,-0.241088867188,2.49312500006e-07
6,B2,0.9790467013,3F54,0.97900390625,-4.279505e-05
6,B3,0.2799995197,21EC,0.280029296875,2.9777175e-05
6,C0,0.1138994875,1694,0.113891601562,-7.88593749999e-06
7,A0,0.3692285020,27A1,0.369201660156,-2.684184375e-05
7,A1,0.6857038404,35F1,0.685668945312,-3.48950875e-05
7,A2,0.5519998231,31AA,0.552001953125,2.13002500005e-06
7,A3,-0.5419038561,CEA9,-0.541870117188,3.37389125e-05
7,B0,-0.9357995122,C20E,-0.935791015625,8.49657500002e-06
7,B1,-0.3690939039,D861,-0.369079589844,1.431405625e-05
7,B2,-0.4645182480,D245,-0.464538574219,-2.032621875e-05
7,B3,-0.5780343128,CD81,-0.578002929688,3.13831124999e-05
7,C0,0.8858194287,3C59,0.885864257812,4.48291125e-05
8,A0,0.7527352529,3816,0.752685546875,-4.9706025e-05
8,A1,-0.3706442384,D847,-0.370666503906,-2.226550625e-05
8,A2,0.3108773306,23E5,0.310852050781,-2.527981875e-05
8,A3,-0.2087361979,E2A4,-0.208740234375,-4.036475e-06
8,B0,0.8290951795,3A88,0.8291015625,6.383e-06
8,B1,-0.0822962948,ED77,-0.0823059082031,-9.613403125e-06
8,B2,-0.4702396670,D1E8,-0.47021484375,2.482325e-05
8,B3,-0.5067449846,CFC9,-0.506713867188,3.11174124999e-05
8,C0,0.1227362683,17B6,0.122741699219,5.43091874999e-06
9,A0,-0.4745167830,D1A2,-0.474487304688,2.94783125e-05
9,A1,0.1691719804,1AD4,0.169189453125,1.7472725e-05
9,A2,0.7956457672,3976,0.795654296875,8.52967499998e-06
9,A3,-0.2011989897,E320,-0.201171875,2.71147e-05
9,B0,-0.5613584817,CE09,-0.561401367188,-4.28854875e-05
9,B1,0.9950752130,3FD8,0.9951171875,4.19745e-05
9,B2,0.0190525874,08E1,0.0190582275391,5.6401390625e-06
9,B3,-0.8181811757,C5D1,-0.818237304688,-5.61289875e-05
9,C0,-0.9057672492,C304,-0.90576171875,5.53044999996e-06
10,A0,-0.7807017393,C704,-0.78076171875,-5.997945e-05
10,A1,0.2548920834,2050,0.2548828125,-9.27090000002e-06
10,A2,0.5841587287,32B1,0.584106445312,-5.22833875e-05
10,A3,-0.1556800664,E609,-0.155700683594,-2.061719375e-05
10,B0,-0.8729445877,C411,-0.872924804688,1.97830125001e-05
10,B1,-0.2367614270,E0D9,-0.236755371094,6.05590625e-06
10,B2,0.9922427605,3FC0,0.9921875,-5.52605e-05
10,B3,0.0582286902,0F74,0.0582275390625,-1.1511375e-06
10,C0,0.9421567552,3E26,0.942138671875,-1.8083325e-05
11,A0,0.7215594045,3717,0.721557617188,-1.7873125e-06
11,A1,-0.9770379561,C0BC,-0.97705078125,-1.282515e-05
11,A2,0.4414436387,2C41,0.441467285156,2.364645625e-05
11,A3,0.3634207381,2742,0.363403320312,-1.74177875e-05
11,B0,0.0739406608,1177,0.0739440917969,3.430996875e-06
11,B1,-0.4663496201,D227,-0.466369628906,-2.000880625e-05
11,B2,0.2819235972,220B,0.281921386719,-2.21048124999e-06
11,B3,-0.7768956528,C724,-0.77685546875,4.01840499999e-05
11,C0,-0.1304694987,E7A6,-0.130493164062,-2.36653625e-05
12,A0,-0.0925525873,EC27,-0.0925598144531,-7.227153125e-06
12,A1,0.9076318550,3D0B,0.907592773438,-3.90815625e-05
12,A2,0.7517058808,380E,0.751708984375,3.103575e-06
12,A3,-0.4732218985,D1B7,-0.473205566406,1.633209375e-05
12,B0,0.0011722261,0233,0.00117111206055,-1.11403945312e-06
12,B1,-0.6426962389,CB6F,-0.642700195312,-3.95641249995e-06
12,B2,0.8252556787,3A68,0.8251953125,-6.03662000001e-05
12,B3,0.7410371397,37B7,0.741088867188,5.17274875e-05
12,C0,-0.4031104171,D633,-0.403137207031,-2.678993125e-05
13,A0,0.2778989897,21C9,0.277893066406,-5.92329374999e-06
13,A1,0.2179404229,1DF3,0.217956542969,1.612006875e-05
13,A2,-0.6943214629,C9C8,-0.6943359375,-1.44746e-05
13,A3,0.5250216002,30CD,0.525024414062,2.81386250001e-06
13,B0,0.0787580602,1215,0.0787658691406,7.80894062501e-06
13,B1,0.5572529573,31D5,0.557250976562,-1.98073750002e-06
13,B2,0.0607073444,0FC5,0.0606994628906,-7.881509375e-06
13,B3,-0.9988562077,C009,-0.998901367188,-4.51594874999e-05
13,C0,-0.3516878860,D97E,-0.351684570312,3.31568750001e-06
14,A0,-0.9610465152,C13F,-0.961059570312,-1.30551125e-05
14,A1,0.8581972325,3B76,0.858154296875,-4.2935625e-05
14,A2,0.7574437556,383D,0.757446289062,2.53346250001e-06
14,A3,0.6633310587,353A,0.663330078125,-9.80574999976e-07
14,B0,-0.3849717492,D75D,-0.384948730469,2.301873125e-05
14,B1,-0.8841496670,C3B5,-0.884155273438,-5.60643750003e-06
14,B2,0.7560191984,3831,0.755981445312,-3.77530875e-05
14,B3,0.8938988906,3C9B,0.893920898438,2.20078374999e-05
14,C0,-0.8286930959,C57B,-0.828735351562,-4.22556625e-05
15,A0,-0.0280190734,F4D4,-0.0280151367188,3.93668125e-06
15,A1,-0.8615749631,C46E,-0.861572265625,2.69747500004e-06
15,A2,0.5212043305,30AE,0.521240234375,3.5903875e-05
15,A3,0.5316688586,3103,0.531616210938,-5.26476625e-05
15,B0,-0.7432170710,C838,-0.7431640625,5.30085e-05
15,B1,-0.0494352438,F1AC,-0.0494384765625,-3.2327625e-06
15,B2,0.0996071870,14C0,0.099609375,2.188e-06
15,B3,-0.4698867421,D1ED,-0.469909667969,-2.292586875e-05
15,C0,0.7448660822,37D6,0.744873046875,6.96467500005e-06
16,A0,-0.1537241196,E629,-0.153747558594,-2.343899375e-05
16,A1,-0.5764035891,CD8E,-0.576416015625,-1.2426525e-05
16,A2,0.0785921776,120F,0.0785827636719,-9.41392812499e-06
16,A3,0.4598621382,2D6E,0.459838867188,-2.32710125e-05
16,B0,-0.5976978732,CCE0,-0.59765625,4.16232e-05
16,B1,-0.3765674174,D7E6,-0.376586914062,-1.94966625e-05
16,B2,0.9902987133,3FB1,0.990356445312,5.77320125e-05
16,B3,0.2997561153,232F,0.299743652344,-1.246295625e-05
16,C0,-0.1237998322,E827,-0.123809814453,-9.982253125e-06
17,A0,0.0351516821,0C80,0.03515625,4.5679e-06
17,A1,-0.7579916083,C7BF,-0.757934570312,5.70379875e-05
17,A2,-0.5506053259,CE61,-0.550659179688,-5.38537875e-05
17,A3,-0.3238288757,DB46,-0.323852539062,-2.36633625e-05
17,B0,0.1766174369,1B4E,0.176635742188,1.83052875e-05
17,B1,-0.5397705348,CEBA,-0.539794921875,-2.4387075e-05
17,B2,-0.5595652311,CE18,-0.5595703125,-5.0814e-06
17,B3,-0.8580138280,C48B,-0.858032226562,-1.83985625e-05
17,C0,0.2622059145,20C8,0.26220703125,1.11674999997e-06
18,A0,-0.5421164324,CEA7,-0.542114257812,2.17458749996e-06
18,A1,0.8108400260,39F2,0.810791015625,-4.9010375e-05
18,A2,0.7192708005,3704,0.71923828125,-3.251925e-05
18,A3,-0.8582853002,C489,-0.858276367188,8.93301250005e-06
18,B0,-0.5239907313,CF3B,-0.524047851562,-5.71202625e-05
18,B1,0.3379555566,25A1,0.337951660156,-3.89644374998e-06
18,B2,-0.5715263853,CDB6,-0.571533203125,-6.81782500001e-06
18,B3,-0.7353763025,C878,-0.7353515625,2.474e-05
18,C0,0.8710284812,3BDF,0.870971679688,-5.68015125e-05
19,A0,0.1420861867,1918,0.14208984375,3.65704999999e-06
19,A1,-0.0546579474,F101,-0.0546569824219,9.64978124997e-07
19,A2,0.5692388486,3237,0.569213867188,-2.49814125e-05
19,A3,0.6149939955,33AE,0.614990234375,-3.761125e-06
19,B0,-0.6191801713,CC30,-0.619140625,3.95463e-05
19,B1,-0.8061383715,C634,-0.80615234375,-1.397225e-05
19,B2,-0.1378976352,E72D,-0.137878417969,1.921723125e-05
19,B3,-0.1528427540,E638,-0.15283203125,1.072275e-05
19,C0,-0.0659506639,EF8F,-0.0659484863281,2.177571875e-06
20,A0,0.4581516989,2D52,0.458129882812,-2.18160875e-05
20,A1,0.3467290946,2631,0.346740722656,1.162805625e-05
20,A2,0.9683304227,3EFD,0.968383789062,5.33663625e-05
20,A3,-0.8031642577,C64C,-0.80322265625,-5.839855e-05
20,B0,-0.1947574358,E389,-0.194763183594,-5.74779375001e-06
20,B1,-0.3213947892,DB6E,-0.321411132812,-1.63436125e-05
20,B2,0.7233450727,3726,0.723388671875,4.3599175e-05
20,B3,-0.5026873322,CFEA,-0.502685546875,1.78532499995e-06
20,C0,-0.6195821831,CC2C,-0.61962890625,-4.672315e-05
21,A0,-0.1027729043,EAD8,-0.102783203125,-1.0298825e-05
21,A1,-0.1562367203,E600,-0.15625,-1.32797e-05
21,A2,-0.4429097107,D3A7,-0.442932128906,-2.241820625e-05
21,A3,-0.5003871042,CFFD,-0.500366210938,2.08932625e-05
21,B0,0.8465311986,3B17,0.846557617188,2.64185875e-05
21,B1,-0.1137385099,E971,-0.113739013672,-5.03771874993e-07
21,B2,0.7226982095,3720,0.72265625,-4.19595e-05
21,B3,0.1006506249,14E2,0.100646972656,-3.65224375e-06
21,C0,-0.8988233410,C33D,-0.898803710938,1.96300625001e-05
22,A0,0.9985649368,3FF4,0.99853515625,-2.978055e-05
22,A1,0.6720551702,3581,0.671997070312,-5.80998875001e-05
22,A2,0.9379925146,3E04,0.93798828125,-4.23334999999e-06
22,A3,0.8527339660,3B4A,0.852783203125,4.9237125e-05
22,B0,0.6973914688,3651,0.697387695312,-3.77348750003e-06
22,B1,-0.6673777788,CAA5,-0.667358398438,1.93803625e-05
22,B2,-0.0287177491,F4A6,-0.0287170410156,7.08084374999e-07
22,B3,-0.5725054016,CDAE,-0.572509765625,-4.36402500004e-06
22,C0,-0.1979194149,E355,-0.197937011719,-1.759681875e-05
23,A0,-0.8827292001,C3C1,-0.882690429688,3.87704125e-05
23,A1,-0.2420537620,E082,-0.242065429688,-1.16676875e-05
23,A2,0.9706176876,3F0F,0.970581054688,-3.66329125e-05
23,A3,-0.4695938837,D1F2,-0.469604492188,-1.06084875e-05
23,B0,0.5681412039,322E,0.568115234375,-2.5969525e-05
23,B1,-0.0899832653,EC7B,-0.0899963378906,-1.3072590625e-05
23,B2,-0.1539850280,E625,-0.153991699219,-6.67121875e-06
23,B3,0.9146352817,3D45,0.914672851562,3.75698625e-05
23,C0,0.9908453790,3FB5,0.990844726562,-6.52437500026e-07
24,A0,0.1115366468,1647,0.111541748047,5.101246875e-06
24,A1,0.4368165506,2BF5,0.436828613281,1.206268125e-05
24,A2,-0.6904063495,C9E8,-0.6904296875,-2.3338e-05
24,A3,-0.4065843490,D5FB,-0.406555175781,2.917321875e-05
24,B0,0.9374187299,3DFF,0.937377929688,-4.08002125e-05
24,B1,0.1583605816,1A23,0.158386230469,2.564886875e-05
24,B2,0.0843904027,12CD,0.0843811035156,-9.29918437501e-06
24,B3,0.4959511208,2FBE,0.495971679688,2.05588875e-05
24,C0,-0.8856694542,C3A9,-0.885620117188,4.93370125e-05
25,A0,0.1683551889,1AC6,0.168334960938,-2.02279625e-05
25,A1,0.0057007658,04EB,0.00569915771484,-1.60808515625e-06
25,A2,0.7054397841,3693,0.705444335938,4.55183750003e-06
25,A3,-0.6851345441,CA13,-0.685180664062,-4.61199625e-05
25,B0,0.9215578065,3D7D,0.921508789062,-4.90174375e-05
25,B1,-0.8397770695,C521,-0.839721679688,5.53898125e-05
25,B2,-0.6283500780,CBE5,-0.628295898438,5.41795625e-05
25,B3,0.1900702129,1C2A,0.190063476562,-6.73633750001e-06
25,C0,0.3504251072,266D,0.350402832031,-2.227516875e-05
26,A0,-0.5295922100,CF0E,-0.529541015625,5.1194375e-05
26,A1,-0.7602267721,C7AC,-0.76025390625,-2.713415e-05
26,A2,0.7805746283,38FA,0.780517578125,-5.7050175e-05
26,A3,-0.5075693044,CFC2,-0.507568359375,9.45025000032e-07
26,B0,0.1890383071,1C19,0.189025878906,-1.242819375e-05
26,B1,0.2387630207,1F48,0.23876953125,6.51055000001e-06
26,B2,-0.1615501693,E5A9,-0.161560058594,-9.88929375001e-06
26,B3,0.1673445786,1AB6,0.167358398438,1.38198375e-05
26,C0,0.0455654311,0DD5,0.0455627441406,-2.686959375e-06
27,A0,0.8694125155,3BD2,0.869384765625,-2.7749875e-05
27,A1,-0.5914816012,CD13,-0.591430664062,5.09371375e-05
27,A2,0.4323836016,2BAC,0.432373046875,-1.0554725e-05
27,A3,-0.5226280948,CF47,-0.522583007812,4.50869875001e-05
27,B0,-0.2084283064,E2A9,-0.208435058594,-6.75219374999e-06
27,B1,0.3433804459,25FA,0.343383789062,3.3431625e-06
27,B2,-0.4000058404,D666,-0.400024414062,-1.85736625e-05
27,B3,-0.3676456075,D878,-0.36767578125,-3.017375e-05
27,C0,0.5037289848,301F,0.503784179688,5.51948875001e-05
28,A0,-0.8549137710,C4A5,-0.854858398438,5.53725625e-05
28,A1,-0.0834289548,ED52,-0.0834350585938,-6.10379375e-06
28,A2,0.9969088817,3FE7,0.996948242188,3.93604875e-05
28,A3,0.9921928957,3FC0,0.9921875,-5.39570000002e-06
28,B0,-0.8534785578,C4B0,-0.853515625,-3.70672e-05
28,B1,-0.5736913755,CDA4,-0.57373046875,-3.909325e-05
28,B2,-0.4695991705,D1F2,-0.469604492188,-5.3216875e-06
28,B3,0.8665187560,3BBB,0.866577148438,5.83924375001e-05
28,C0,0.7617283474,3860,0.76171875,-9.59739999995e-06
29,A0,0.7585404850,3846,0.758544921875,4.43687499996e-06
29,A1,-0.2609458225,DF4D,-0.260925292969,2.052953125e-05
29,A2,-0.6845063353,CA19,-0.684448242188,5.80931125e-05
29,A3,0.6674899093,355C,0.66748046875,-9.44054999996e-06
29,B0,0.4070798502,2A0E,0.407104492188,2.46419875e-05
29,B1,0.2233555315,1E4B,0.223327636719,-2.789478125e-05
29,B2,0.9744661273,3F2F,0.974487304688,2.11773875e-05
29,B3,0.3079526354,23B5,0.307922363281,-3.027211875e-05
29,C0,-0.9843537857,C080,-0.984375,-2.12143e-05
30,A0,0.6342082702,344B,0.634155273438,-5.29967625e-05
30,A1,-0.4012424956,D652,-0.401245117188,-2.62158749997e-06
30,A2,0.3267774299,24EA,0.326782226562,4.79666249997e-06
30,A3,0.8778600079,3C17,0.877807617188,-5.23907125e-05
30,B0,-0.7314177712,C898,-0.7314453125,-2.75413e-05
30,B1,-0.7691426592,C763,-0.769165039062,-2.23798625e-05
30,B2,-0.7859280446,C6DA,-0.785888671875,3.9372725e-05
30,B3,0.1064472818,15A0,0.1064453125,-1.9693e-06
30,C0,-0.4553035754,D2DC,-0.455322265625,-1.8690225e-05
31,A0,0.2096596541,1D6B,0.209655761719,-3.89238125001e-06
31,A1,0.4352243743,2BDB,0.435241699219,1.732491875e-05
31,A2,-0.5928053753,CD08,-0.5927734375,3.19378e-05
31,A3,0.2684759178,212F,0.268493652344,1.773454375e-05
31,B0,-0.4720321967,D1CA,-0.472045898438,-1.37017375e-05
31,B1,-0.0229362957,F621,-0.0229339599609,2.3357390625e-06
31,B2,0.8106729822,39F1,0.810668945312,-4.03688749995e-06
31,B3,0.6922074266,3627,0.692260742188,5.33155875e-05
31,C0,-0.8154030646,C5E8,-0.8154296875,-2.66229e-05
32,A0,-0.1528484549,E638,-0.15283203125,1.642365e-05
32,A1,-0.4466395521,D36A,-0.446655273438,-1.57213375e-05
32,A2,-0.9929086218,C03A,-0.992919921875,-1.13000750001e-05
32,A3,0.5422384460,315A,0.542236328125,-2.11787500004e-06
32,B0,0.2742267546,218D,0.274230957031,4.20243124999e-06
32,B1,-0.4760894751,D188,-0.47607421875,1.525635e-05
32,B2,0.4824618167,2EE1,0.482482910156,2.109345625e-05
32,B3,0.1033608423,153B,0.103363037109,2.19480937499e-06
32,C0,-0.1446261620,E6BE,-0.144653320312,-2.71583125e-05
33,A0,-0.9806606008,C09E,-0.980712890625,-5.22898250001e-05
33,A1,-0.8495122799,C4D1,-0.849487304688,2.49752125e-05
33,A2,0.7662127866,3885,0.766235351562,2.25649625e-05
33,A3,0.8078571431,39DA,0.807861328125,4.18502499999e-06
33,B0,0.0911805784,13AC,0.0911865234375,5.9450375e-06
33,B1,0.6691900398,356A,0.669189453125,-5.86675000025e-07
33,B2,0.1650191330,1A90,0.1650390625,1.99295e-05
33,B3,-0.7038124289,C97A,-0.703857421875,-4.4992975e-05
33,C0,-0.7451089614,C828,-0.7451171875,-8.22609999995e-06
34,A0,-0.3834833001,D775,-0.383483886719,-5.8661875002e-07
34,A1,0.7979629775,3989,0.797973632812,1.06553125e-05
34,A2,0.5922446098,32F4,0.59228515625,4.054645e-05
34,A3,0.7214051640,3716,0.721435546875,3.0382875e-05
34,B0,0.7978492731,3988,0.7978515625,2.28940000002e-06
34,B1,-0.5798469233,CD72,-0.579833984375,1.2938925e-05
34,B2,-0.5009405216,CFF8,-0.5009765625,-3.60409e-05
34,B3,-0.7944127567,C694,-0.79443359375,-2.083705e-05
34,C0,0.5602324837,31ED,0.560180664062,-5.18196375e-05
35,A0,0.7682694029,3896,0.768310546875,4.1143975e-05
35,A1,-0.1872452203,E404,-0.187255859375,-1.0639075e-05
35,A2,0.2413230203,1F72,0.241333007812,9.9875125e-06
35,A3,-0.6908933233,C9E4,-0.69091796875,-2.464545e-05
35,B0,0.8597620314,3B83,0.859741210938,-2.08204625e-05
35,B1,0.7292113924,3756,0.729248046875,3.6654475e-05
35,B2,0.9524120659,3E7A,0.952392578125,-1.9487775e-05
35,B3,0.6215434399,33E4,0.62158203125,3.859135e-05
35,C0,0.7628324093,3869,0.762817382812,-1.50264875e-05
36,A0,-0.9504272762,C196,-0.950439453125,-1.2176925e-05
36,A1,0.4731289435,2E48,0.47314453125,1.558775e-05
36,A2,-0.3356290641,DA85,-0.335632324219,-3.26011875001e-06
36,A3,0.8616317721,3B92,0.861572265625,-5.9506475e-05
36,B0,0.6044702779,3358,0.6044921875,2.19096e-05
36,B1,0.7281280568,374D,0.728149414062,2.13572625e-05
36,B2,0.6214986331,33E3,0.621459960938,-3.86721625e-05
36,B3,-0.4663885808,D227,-0.466369628906,1.895189375e-05
36,C0,0.5747490183,3264,0.57470703125,-4.198705e-05
37,A0,-0.7838087472,C6EB,-0.783813476562,-4.72936249996e-06
37,A1,0.7443335658,37D2,0.744384765625,5.1199825e-05
37,A2,0.7171865027,36F3,0.717163085938,-2.34167625e-05
37,A3,-0.5551325649,CE3C,-0.55517578125,-4.321635e-05
37,B0,0.6331732112,3443,0.633178710938,5.49973749997e-06
37,B1,-0.0793935306,EDD6,-0.0794067382812,-1.320768125e-05
37,B2,-0.3896182653,D710,-0.3896484375,-3.01722e-05
37,B3,0.5906909983,32E7,0.590698242188,7.24388749995e-06
37,C0,-0.5448090252,CE91,-0.544799804688,9.22051249996e-06
38,A0,-0.9526711306,C184,-0.95263671875,3.441185e-05
38,A1,-0.6137404233,CC5C,-0.61376953125,-2.910795e-05
38,A2,-0.3434760976,DA04,-0.343505859375,-2.9761775e-05
38,A3,0.7287058841,3752,0.728759765625,5.3881525e-05
38,B0,0.9337782081,3DE2,0.933837890625,5.9682525e-05
38,B1,-0.4417500146,D3BA,-0.441772460938,-2.24463375e-05
38,B2,0.2829634772,221C,0.282958984375,-4.49282499998e-06
38,B3,-0.2006432313,E329,-0.200622558594,2.067270625e-05
38,C0,0.9622993744,3ECB,0.962280273438,-1.91009625e-05
39,A0,0.0724314650,1145,0.0724182128906,-1.3252109375e-05
39,A1,0.8784742806,3C1C,0.87841796875,-5.631185e-05
39,A2,-0.7693164963,C762,-0.769287109375,2.9386925e-05
39,A3,0.9408012220,3E1B,0.940795898438,-5.32356250005e-06
39,B0,-0.6428643677,CB6E,-0.642822265625,4.2102075e-05
39,B1,0.9250686315,3D9A,0.925048828125,-1.9803375e-05
39,B2,-0.4690672750,D1FB,-0.469055175781,1.209921875e-05
39,B3,-0.7831949056,C6F0,-0.783203125,-8.21939999995e-06
39,C0,-0.1308724829,E7A0,-0.130859375,1.31079e-05
40,A0,0.4570901213,2D41,0.457092285156,2.16385625001e-06
40,A1,-0.3726453716,D827,-0.372619628906,2.574269375e-05
40,A2,0.2124177066,1D98,0.21240234375,-1.536285e-05
40,A3,0.0228461193,09D9,0.0228424072266,-3.7120734375e-06
40,B0,-0.2296091333,E14E,-0.229614257812,-5.12451250001e-06
40,B1,0.1531760870,19CE,0.153198242188,2.21551875e-05
40,B2,-0.4905549877,D09B,-0.490539550781,1.543691875e-05
40,B3,0.4175705677,2AB9,0.417541503906,-2.906379375e-05
40,C0,-0.9966174436,C01C,-0.99658203125,3.541235e-05
41,A0,0.8511503310,3B3D,0.851196289062,4.59580625e-05
41,A1,0.0769039942,11D8,0.076904296875,3.02674999994e-07
41,A2,0.4388599983,2C16,0.438842773438,-1.72248625e-05
41,A3,0.4839001557,2EF8,0.48388671875,-1.343695e-05
41,B0,0.3412570089,25D7,0.341247558594,-9.45030624999e-06
41,B1,-0.2715570564,DE9F,-0.271545410156,1.164624375e-05
41,B2,-0.8600523777,C47A,-0.860107421875,-5.5044175e-05
41,B3,0.3284753698,2506,0.328491210938,1.58411375e-05
41,C0,-0.3395999279,DA44,-0.339599609375,3.18524999987e-07
42,A0,-0.3721687099,D82E,-0.372192382812,-2.36729125e-05
42,A1,0.6960305590,3646,0.696044921875,1.4362875e-05
42,A2,0.4395085260,2C21,0.439514160156,5.63415624999e-06
42,A3,-0.3993554636,D671,-0.399353027344,2.43625625002e-06
42,B0,-0.3814306756,D797,-0.381408691406,2.198419375e-05
42,B1,-0.1832141828,E446,-0.183227539062,-1.33562625e-05
42,B2,-0.1951992259,E382,-0.195190429688,8.7962125e-06
42,B3,-0.4086895949,D5D8,-0.40869140625,-1.81134999999e-06
42,C0,-0.7454244019,C825,-0.745483398438,-5.89965375e-05
43,A0,-0.1591073325,E5D1,-0.159118652344,-1.131984375e-05
43,A1,0.8807273415,3C2F,0.880737304688,9.96318750002e-06
43,A2,0.3546358905,26B2,0.354614257812,-2.16326875e-05
43,A3,0.8056110915,39C8,0.8056640625,5.2971e-05
43,B0,0.2310298319,1EC9,0.231018066406,-1.176549375e-05
43,B1,-0.3981002509,D686,-0.398071289062,2.89618375e-05
43,B2,0.0958744263,1446,0.0958862304688,1.180416875e-05
43,B3,-0.9991881206,C007,-0.999145507812,4.26127875e-05
43,C0,-0.4261725663,D4BA,-0.426147460938,2.51053625e-05
44,A0,-0.1402237000,E707,-0.140197753906,2.594609375e-05
44,A1,0.1599695624,1A3D,0.159973144531,3.58213125001e-06
44,A2,0.3094112474,23CD,0.309387207031,-2.404036875e-05
44,A3,-0.0700236195,EF09,-0.0700378417969,-1.4222296875e-05
44,B0,-0.1156804014,E931,-0.115692138672,-1.1737271875e-05
44,B1,-0.5725971980,CDAD,-0.572631835938,-3.46379375e-05
44,B2,-0.0536276282,F123,-0.0536193847656,8.243434375e-06
44,B3,0.8023616517,39AD,0.802368164062,6.51236250004e-06
44,C0,0.5920495203,32F2,0.592041015625,-8.50467500002e-06
45,A0,-0.6606172076,CADC,-0.66064453125,-2.732365e-05
45,A1,-0.8304089265,C56D,-0.830444335938,-3.54094375e-05
45,A2,0.0309040198,0BE9,0.0308990478516,-4.9719484375e-06
45,A3,0.2658817115,2104,0.265869140625,-1.2570875e-05
45,B0,-0.3296234892,DAE7,-0.329650878906,-2.738970625e-05
45,B1,0.6368469291,3461,0.636840820312,-6.10878749996e-06
45,B2,0.5022762751,3013,0.502319335938,4.30608375001e-05
45,B3,0.3455913411,261E,0.345581054688,-1.02864125e-05
