row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated,golden,golden_kind,faulty_result,faulty_kind,class
21,0,A0,0,32,10,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
22,0,A0,0,32,11,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
23,0,A0,0,32,11,1,3E8EC5E6,3E8ECDE6,True,BE82DC74,Normal,BE82D8AA,Normal,SDC
24,0,A0,0,32,12,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
25,0,A0,0,32,12,1,3E8EC5E6,3E8ED5E6,True,BE82DC74,Normal,BE82D4E2,Normal,SDC
26,0,A0,0,32,13,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
27,0,A0,0,32,13,1,3E8EC5E6,3E8EE5E6,True,BE82DC74,Normal,BE82CD52,Normal,SDC
28,0,A0,0,32,14,0,3E8EC5E6,3E8E85E6,True,BE82DC74,Normal,BE82FAB8,Normal,SDC
29,0,A0,0,32,14,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
30,0,A0,0,32,15,0,3E8EC5E6,3E8E45E6,True,BE82DC74,Normal,BE8318FC,Normal,SDC
31,0,A0,0,32,15,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
32,0,A0,0,32,16,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
33,0,A0,0,32,16,1,3E8EC5E6,3E8FC5E6,True,BE82DC74,Normal,BE826360,Normal,SDC
34,0,A0,0,32,17,0,3E8EC5E6,3E8CC5E6,True,BE82DC74,Normal,BE83CE9A,Normal,SDC
35,0,A0,0,32,17,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
36,0,A0,0,32,18,0,3E8EC5E6,3E8AC5E6,True,BE82DC74,Normal,BE84C0BE,Normal,SDC
37,0,A0,0,32,18,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
38,0,A0,0,32,19,0,3E8EC5E6,3E86C5E6,True,BE82DC74,Normal,BE86A50A,Normal,SDC
39,0,A0,0,32,19,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
40,0,A0,0,32,20,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
41,0,A0,0,32,20,1,3E8EC5E6,3E9EC5E6,True,BE82DC74,Normal,BE76968F,Normal,SDC
42,0,A0,0,32,21,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
43,0,A0,0,32,21,1,3E8EC5E6,3EAEC5E6,True,BE82DC74,Normal,BE677437,Normal,SDC
44,0,A0,0,32,22,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
45,0,A0,0,32,22,1,3E8EC5E6,3ECEC5E6,True,BE82DC74,Normal,BE492F87,Normal,SDC
46,0,A0,0,32,23,0,3E8EC5E6,3E0EC5E6,True,BE82DC74,Normal,BEA49F74,Normal,SDC
47,0,A0,0,32,23,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
48,0,A0,0,32,24,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
49,0,A0,0,32,24,1,3E8EC5E6,3F8EC5E6,True,BE82DC74,Normal,3E0F6B17,Normal,SDC
50,0,A0,0,32,25,0,3E8EC5E6,3C8EC5E6,True,BE82DC74,Normal,BEC22A14,Normal,SDC
51,0,A0,0,32,25,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
52,0,A0,0,32,26,0,3E8EC5E6,3A8EC5E6,True,BE82DC74,Normal,BEC61EEE,Normal,SDC
53,0,A0,0,32,26,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
54,0,A0,0,32,27,0,3E8EC5E6,368EC5E6,True,BE82DC74,Normal,BEC66230,Normal,SDC
55,0,A0,0,32,27,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
56,0,A0,0,32,28,0,3E8EC5E6,2E8EC5E6,True,BE82DC74,Normal,BEC66274,Normal,SDC
57,0,A0,0,32,28,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
58,0,A0,0,32,29,0,3E8EC5E6,1E8EC5E6,True,BE82DC74,Normal,BEC66274,Normal,SDC
59,0,A0,0,32,29,1,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
60,0,A0,0,32,30,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
61,0,A0,0,32,30,1,3E8EC5E6,7E8EC5E6,True,BE82DC74,Normal,7E070BFF,Normal,SDC
62,0,A0,0,32,31,0,3E8EC5E6,3E8EC5E6,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
63,0,A0,0,32,31,1,3E8EC5E6,BE8EC5E6,True,BE82DC74,Normal,BF04F43A,Normal,SDC
64,0,A1,1,32,0,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
65,0,A1,1,32,0,1,BF7331CA,BF7331CB,True,BE82DC74,Normal,BE82DC74,Normal,Masked
66,0,A1,1,32,1,0,BF7331CA,BF7331C8,True,BE82DC74,Normal,BE82DC72,Normal,SDC
67,0,A1,1,32,1,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
68,0,A1,1,32,2,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
69,0,A1,1,32,2,1,BF7331CA,BF7331CE,True,BE82DC74,Normal,BE82DC76,Normal,SDC
70,0,A1,1,32,3,0,BF7331CA,BF7331C2,True,BE82DC74,Normal,BE82DC6E,Normal,SDC
71,0,A1,1,32,3,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
72,0,A1,1,32,4,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
73,0,A1,1,32,4,1,BF7331CA,BF7331DA,True,BE82DC74,Normal,BE82DC7E,Normal,SDC
74,0,A1,1,32,5,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
75,0,A1,1,32,5,1,BF7331CA,BF7331EA,True,BE82DC74,Normal,BE82DC8A,Normal,SDC
76,0,A1,1,32,6,0,BF7331CA,BF73318A,True,BE82DC74,Normal,BE82DC46,Normal,SDC
77,0,A1,1,32,6,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
78,0,A1,1,32,7,0,BF7331CA,BF73314A,True,BE82DC74,Normal,BE82DC1A,Normal,SDC
79,0,A1,1,32,7,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
80,0,A1,1,32,8,0,BF7331CA,BF7330CA,True,BE82DC74,Normal,BE82DBBE,Normal,SDC
81,0,A1,1,32,8,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
82,0,A1,1,32,9,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
83,0,A1,1,32,9,1,BF7331CA,BF7333CA,True,BE82DC74,Normal,BE82DDDE,Normal,SDC
84,0,A1,1,32,10,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
85,0,A1,1,32,10,1,BF7331CA,BF7335CA,True,BE82DC74,Normal,BE82DF48,Normal,SDC
86,0,A1,1,32,11,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
87,0,A1,1,32,11,1,BF7331CA,BF7339CA,True,BE82DC74,Normal,BE82E21C,Normal,SDC
88,0,A1,1,32,12,0,BF7331CA,BF7321CA,True,BE82DC74,Normal,BE82D124,Normal,SDC
89,0,A1,1,32,12,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
90,0,A1,1,32,13,0,BF7331CA,BF7311CA,True,BE82DC74,Normal,BE82C5D6,Normal,SDC
91,0,A1,1,32,13,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
92,0,A1,1,32,14,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
93,0,A1,1,32,14,1,BF7331CA,BF7371CA,True,BE82DC74,Normal,BE8309B0,Normal,SDC
94,0,A1,1,32,15,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
95,0,A1,1,32,15,1,BF7331CA,BF73B1CA,True,BE82DC74,Normal,BE8336EC,Normal,SDC
96,0,A1,1,32,16,0,BF7331CA,BF7231CA,True,BE82DC74,Normal,BE822782,Normal,SDC
97,0,A1,1,32,16,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
98,0,A1,1,32,17,0,BF7331CA,BF7131CA,True,BE82DC74,Normal,BE817292,Normal,SDC
99,0,A1,1,32,17,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
100,0,A1,1,32,18,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
101,0,A1,1,32,18,1,BF7331CA,BF7731CA,True,BE82DC74,Normal,BE85B036,Normal,SDC
102,0,A1,1,32,19,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
103,0,A1,1,32,19,1,BF7331CA,BF7B31CA,True,BE82DC74,Normal,BE8883FA,Normal,SDC
104,0,A1,1,32,20,0,BF7331CA,BF6331CA,True,BE82DC74,Normal,BE6F1ACF,Normal,SDC
105,0,A1,1,32,20,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
106,0,A1,1,32,21,0,BF7331CA,BF5331CA,True,BE82DC74,Normal,BE587CB7,Normal,SDC
107,0,A1,1,32,21,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
108,0,A1,1,32,22,0,BF7331CA,BF3331CA,True,BE82DC74,Normal,BE2B408B,Normal,SDC
109,0,A1,1,32,22,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
110,0,A1,1,32,23,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
111,0,A1,1,32,23,1,BF7331CA,BFF331CA,True,BE82DC74,Normal,BF176010,Normal,SDC
112,0,A1,1,32,24,0,BF7331CA,BE7331CA,True,BE82DC74,Normal,BB78D847,Normal,SDC
113,0,A1,1,32,24,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
114,0,A1,1,32,25,0,BF7331CA,BD7331CA,True,BE82DC74,Normal,3D7247FC,Normal,SDC
115,0,A1,1,32,25,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
116,0,A1,1,32,26,0,BF7331CA,BB7331CA,True,BE82DC74,Normal,3DA16D5A,Normal,SDC
117,0,A1,1,32,26,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
118,0,A1,1,32,27,0,BF7331CA,B77331CA,True,BE82DC74,Normal,3DA41A3A,Normal,SDC
119,0,A1,1,32,27,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
120,0,A1,1,32,28,0,BF7331CA,AF7331CA,True,BE82DC74,Normal,3DA41CEA,Normal,SDC
121,0,A1,1,32,28,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
122,0,A1,1,32,29,0,BF7331CA,9F7331CA,True,BE82DC74,Normal,3DA41CEA,Normal,SDC
123,0,A1,1,32,29,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
124,0,A1,1,32,30,0,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
125,0,A1,1,32,30,1,BF7331CA,FF7331CA,True,BE82DC74,Normal,FEABE3AE,Normal,SDC
126,0,A1,1,32,31,0,BF7331CA,3F7331CA,True,BE82DC74,Normal,3ED4EAE8,Normal,SDC
127,0,A1,1,32,31,1,BF7331CA,BF7331CA,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
128,0,A2,2,32,0,0,BEE65EB7,BEE65EB6,True,BE82DC74,Normal,BE82DC72,Normal,SDC
129,0,A2,2,32,0,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
130,0,A2,2,32,1,0,BEE65EB7,BEE65EB5,True,BE82DC74,Normal,BE82DC72,Normal,SDC
131,0,A2,2,32,1,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
132,0,A2,2,32,2,0,BEE65EB7,BEE65EB3,True,BE82DC74,Normal,BE82DC70,Normal,SDC
133,0,A2,2,32,2,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
134,0,A2,2,32,3,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
135,0,A2,2,32,3,1,BEE65EB7,BEE65EBF,True,BE82DC74,Normal,BE82DC7A,Normal,SDC
136,0,A2,2,32,4,0,BEE65EB7,BEE65EA7,True,BE82DC74,Normal,BE82DC68,Normal,SDC
137,0,A2,2,32,4,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
138,0,A2,2,32,5,0,BEE65EB7,BEE65E97,True,BE82DC74,Normal,BE82DC5A,Normal,SDC
139,0,A2,2,32,5,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
140,0,A2,2,32,6,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
141,0,A2,2,32,6,1,BEE65EB7,BEE65EF7,True,BE82DC74,Normal,BE82DCA6,Normal,SDC
142,0,A2,2,32,7,0,BEE65EB7,BEE65E37,True,BE82DC74,Normal,BE82DC10,Normal,SDC
143,0,A2,2,32,7,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
144,0,A2,2,32,8,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
145,0,A2,2,32,8,1,BEE65EB7,BEE65FB7,True,BE82DC74,Normal,BE82DD3C,Normal,SDC
146,0,A2,2,32,9,0,BEE65EB7,BEE65CB7,True,BE82DC74,Normal,BE82DAE2,Normal,SDC
147,0,A2,2,32,9,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
148,0,A2,2,32,10,0,BEE65EB7,BEE65AB7,True,BE82DC74,Normal,BE82D950,Normal,SDC
149,0,A2,2,32,10,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
150,0,A2,2,32,11,0,BEE65EB7,BEE656B7,True,BE82DC74,Normal,BE82D62E,Normal,SDC
151,0,A2,2,32,11,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
152,0,A2,2,32,12,0,BEE65EB7,BEE64EB7,True,BE82DC74,Normal,BE82CFE6,Normal,SDC
153,0,A2,2,32,12,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
154,0,A2,2,32,13,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
155,0,A2,2,32,13,1,BEE65EB7,BEE67EB7,True,BE82DC74,Normal,BE82F58E,Normal,SDC
156,0,A2,2,32,14,0,BEE65EB7,BEE61EB7,True,BE82DC74,Normal,BE82AA40,Normal,SDC
157,0,A2,2,32,14,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
158,0,A2,2,32,15,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
159,0,A2,2,32,15,1,BEE65EB7,BEE6DEB7,True,BE82DC74,Normal,BE8340DA,Normal,SDC
160,0,A2,2,32,16,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
161,0,A2,2,32,16,1,BEE65EB7,BEE75EB7,True,BE82DC74,Normal,BE83A540,Normal,SDC
162,0,A2,2,32,17,0,BEE65EB7,BEE45EB7,True,BE82DC74,Normal,BE814ADC,Normal,SDC
163,0,A2,2,32,17,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
164,0,A2,2,32,18,0,BEE65EB7,BEE25EB7,True,BE82DC74,Normal,BE7F7287,Normal,SDC
165,0,A2,2,32,18,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
166,0,A2,2,32,19,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
167,0,A2,2,32,19,1,BEE65EB7,BEEE5EB7,True,BE82DC74,Normal,BE8922D2,Normal,SDC
168,0,A2,2,32,20,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
169,0,A2,2,32,20,1,BEE65EB7,BEF65EB7,True,BE82DC74,Normal,BE8F6930,Normal,SDC
170,0,A2,2,32,21,0,BEE65EB7,BEC65EB7,True,BE82DC74,Normal,BE5385F7,Normal,SDC
171,0,A2,2,32,21,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
172,0,A2,2,32,22,0,BEE65EB7,BEA65EB7,True,BE82DC74,Normal,BE215303,Normal,SDC
173,0,A2,2,32,22,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
174,0,A2,2,32,23,0,BEE65EB7,BE665EB7,True,BE82DC74,Normal,BDA20F16,Normal,SDC
175,0,A2,2,32,23,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
176,0,A2,2,32,24,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
177,0,A2,2,32,24,1,BEE65EB7,BFE65EB7,True,BE82DC74,Normal,BFA83C22,Normal,SDC
178,0,A2,2,32,25,0,BEE65EB7,BCE65EB7,True,BE82DC74,Normal,3D9A274A,Normal,SDC
179,0,A2,2,32,25,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
180,0,A2,2,32,26,0,BEE65EB7,BAE65EB7,True,BE82DC74,Normal,3DC480DE,Normal,SDC
181,0,A2,2,32,26,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
182,0,A2,2,32,27,0,BEE65EB7,B6E65EB7,True,BE82DC74,Normal,3DC750CE,Normal,SDC
183,0,A2,2,32,27,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
184,0,A2,2,32,28,0,BEE65EB7,AEE65EB7,True,BE82DC74,Normal,3DC753A2,Normal,SDC
185,0,A2,2,32,28,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
186,0,A2,2,32,29,0,BEE65EB7,9EE65EB7,True,BE82DC74,Normal,3DC753A2,Normal,SDC
187,0,A2,2,32,29,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
188,0,A2,2,32,30,0,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
189,0,A2,2,32,30,1,BEE65EB7,FEE65EB7,True,BE82DC74,Normal,FEB4B15C,Normal,SDC
190,0,A2,2,32,31,0,BEE65EB7,3EE65EB7,True,BE82DC74,Normal,3EE68644,Normal,SDC
191,0,A2,2,32,31,1,BEE65EB7,BEE65EB7,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
192,0,A3,3,32,0,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
193,0,A3,3,32,0,1,BF0DB752,BF0DB753,True,BE82DC74,Normal,BE82DC72,Normal,SDC
194,0,A3,3,32,1,0,BF0DB752,BF0DB750,True,BE82DC74,Normal,BE82DC77,Normal,SDC
195,0,A3,3,32,1,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
196,0,A3,3,32,2,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
197,0,A3,3,32,2,1,BF0DB752,BF0DB756,True,BE82DC74,Normal,BE82DC6D,Normal,SDC
198,0,A3,3,32,3,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
199,0,A3,3,32,3,1,BF0DB752,BF0DB75A,True,BE82DC74,Normal,BE82DC66,Normal,SDC
200,0,A3,3,32,4,0,BF0DB752,BF0DB742,True,BE82DC74,Normal,BE82DC8E,Normal,SDC
201,0,A3,3,32,4,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
202,0,A3,3,32,5,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
203,0,A3,3,32,5,1,BF0DB752,BF0DB772,True,BE82DC74,Normal,BE82DC3F,Normal,SDC
204,0,A3,3,32,6,0,BF0DB752,BF0DB712,True,BE82DC74,Normal,BE82DCDD,Normal,SDC
205,0,A3,3,32,6,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
206,0,A3,3,32,7,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
207,0,A3,3,32,7,1,BF0DB752,BF0DB7D2,True,BE82DC74,Normal,BE82DBA0,Normal,SDC
208,0,A3,3,32,8,0,BF0DB752,BF0DB652,True,BE82DC74,Normal,BE82DE1B,Normal,SDC
209,0,A3,3,32,8,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
210,0,A3,3,32,9,0,BF0DB752,BF0DB552,True,BE82DC74,Normal,BE82DFC2,Normal,SDC
211,0,A3,3,32,9,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
212,0,A3,3,32,10,0,BF0DB752,BF0DB352,True,BE82DC74,Normal,BE82E30F,Normal,SDC
213,0,A3,3,32,10,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
214,0,A3,3,32,11,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
215,0,A3,3,32,11,1,BF0DB752,BF0DBF52,True,BE82DC74,Normal,BE82CF3C,Normal,SDC
216,0,A3,3,32,12,0,BF0DB752,BF0DA752,True,BE82DC74,Normal,BE82F6E3,Normal,SDC
217,0,A3,3,32,12,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
218,0,A3,3,32,13,0,BF0DB752,BF0D9752,True,BE82DC74,Normal,BE831153,Normal,SDC
219,0,A3,3,32,13,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
220,0,A3,3,32,14,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
221,0,A3,3,32,14,1,BF0DB752,BF0DF752,True,BE82DC74,Normal,BE8272B5,Normal,SDC
222,0,A3,3,32,15,0,BF0DB752,BF0D3752,True,BE82DC74,Normal,BE83AFF0,Normal,SDC
223,0,A3,3,32,15,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
224,0,A3,3,32,16,0,BF0DB752,BF0CB752,True,BE82DC74,Normal,BE84836D,Normal,SDC
225,0,A3,3,32,16,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
226,0,A3,3,32,17,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
227,0,A3,3,32,17,1,BF0DB752,BF0FB752,True,BE82DC74,Normal,BE7F1D01,Normal,SDC
228,0,A3,3,32,18,0,BF0DB752,BF09B752,True,BE82DC74,Normal,BE89785A,Normal,SDC
229,0,A3,3,32,18,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
230,0,A3,3,32,19,0,BF0DB752,BF05B752,True,BE82DC74,Normal,BE901440,Normal,SDC
231,0,A3,3,32,19,1,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
232,0,A3,3,32,20,0,BF0DB752,BF0DB752,False,BE82DC74,Normal,BE82DC74,Normal,Not activated
233,0,A3,3,32,20,1,BF0DB752,BF1DB752,True,BE82DC74,Normal,BE50D9B7,Normal,SDC
