target,bit,stuck_at,total_cases,not_activated,activated_cases,activated_masked,activated_sdc,activated_sdc_percent
A0,25,0,100,58,42,0,42,100.000000
A0,25,1,100,42,58,0,58,100.000000
A0,26,0,100,53,47,0,47,100.000000
A0,26,1,100,47,53,0,53,100.000000
A0,27,0,100,57,43,0,43,100.000000
A0,27,1,100,43,57,0,57,100.000000
A0,28,0,100,48,52,0,52,100.000000
A0,28,1,100,52,48,0,48,100.000000
A0,29,0,100,47,53,0,53,100.000000
A0,29,1,100,53,47,0,47,100.000000
A0,30,0,100,53,47,0,47,100.000000
A0,30,1,100,47,53,0,53,100.000000
A0,31,0,100,53,47,0,47,100.000000
A0,31,1,100,47,53,0,53,100.000000
A1,0,0,100,48,52,37,15,28.846154
A1,0,1,100,52,48,33,15,31.250000
A1,1,0,100,50,50,33,17,34.000000
A1,1,1,100,50,50,24,26,52.000000
A1,2,0,100,55,45,17,28,62.222222
A1,2,1,100,45,55,24,31,56.363636
A1,3,0,100,52,48,12,36,75.000000
A1,3,1,100,48,52,13,39,75.000000
A1,4,0,100,46,54,9,45,83.333333
A1,4,1,100,54,46,3,43,93.478261
A1,5,0,100,46,54,5,49,90.740741
A1,5,1,100,54,46,0,46,100.000000
A1,6,0,100,48,52,2,50,96.153846
A1,6,1,100,52,48,3,45,93.750000
A1,7,0,100,50,50,1,49,98.000000
A1,7,1,100,50,50,2,48,96.000000
A1,8,0,100,47,53,0,53,100.000000
A1,8,1,100,53,47,0,47,100.000000
A1,9,0,100,54,46,0,46,100.000000
A1,9,1,100,46,54,0,54,100.000000
A1,10,0,100,41,59,0,59,100.000000
A1,10,1,100,59,41,0,41,100.000000
A1,11,0,100,48,52,0,52,100.000000
A1,11,1,100,52,48,0,48,100.000000
A1,12,0,100,53,47,0,47,100.000000
A1,12,1,100,47,53,0,53,100.000000
A1,13,0,100,44,56,0,56,100.000000
A1,13,1,100,56,44,0,44,100.000000
A1,14,0,100,57,43,0,43,100.000000
A1,14,1,100,43,57,0,57,100.000000
A1,15,0,100,54,46,0,46,100.000000
A1,15,1,100,46,54,0,54,100.000000
A1,16,0,100,57,43,0,43,100.000000
A1,16,1,100,43,57,0,57,100.000000
A1,17,0,100,44,56,0,56,100.000000
A1,17,1,100,56,44,0,44,100.000000
A1,18,0,100,50,50,0,50,100.000000
A1,18,1,100,50,50,0,50,100.000000
A1,19,0,100,51,49,0,49,100.000000
A1,19,1,100,49,51,0,51,100.000000
A1,20,0,100,47,53,0,53,100.000000
A1,20,1,100,53,47,0,47,100.000000
A1,21,0,100,43,57,0,57,100.000000
A1,21,1,100,57,43,0,43,100.000000
A1,22,0,100,53,47,0,47,100.000000
A1,22,1,100,47,53,0,53,100.000000
A1,23,0,100,54,46,0,46,100.000000
A1,23,1,100,46,54,0,54,100.000000
A1,24,0,100,56,44,0,44,100.000000
A1,24,1,100,44,56,0,56,100.000000
A1,25,0,100,47,53,0,53,100.000000
A1,25,1,100,53,47,0,47,100.000000
A1,26,0,100,55,45,0,45,100.000000
A1,26,1,100,45,55,0,55,100.000000
A1,27,0,100,46,54,0,54,100.000000
A1,27,1,100,54,46,0,46,100.000000
A1,28,0,100,47,53,0,53,100.000000
A1,28,1,100,53,47,0,47,100.000000
A1,29,0,100,45,55,0,55,100.000000
A1,29,1,100,55,45,0,45,100.000000
A1,30,0,100,51,49,0,49,100.000000
A1,30,1,100,49,51,0,51,100.000000
A1,31,0,100,51,49,0,49,100.000000
A1,31,1,100,49,51,0,51,100.000000
A2,0,0,100,54,46,32,14,30.434783
A2,0,1,100,46,54,36,18,33.333333
A2,1,0,100,42,58,35,23,39.655172
A2,1,1,100,58,42,21,21,50.000000
A2,2,0,100,53,47,19,28,59.574468
A2,2,1,100,47,53,22,31,58.490566
A2,3,0,100,47,53,12,41,77.358491
A2,3,1,100,53,47,9,38,80.851064
A2,4,0,100,48,52,10,42,80.769231
A2,4,1,100,52,48,9,39,81.250000
A2,5,0,100,53,47,4,43,91.489362
A2,5,1,100,47,53,8,45,84.905660
A2,6,0,100,49,51,4,47,92.156863
A2,6,1,100,51,49,3,46,93.877551
A2,7,0,100,62,38,2,36,94.736842
A2,7,1,100,38,62,2,60,96.774194
A2,8,0,100,51,49,1,48,97.959184
A2,8,1,100,49,51,2,49,96.078431
A2,9,0,100,48,52,1,51,98.076923
A2,9,1,100,52,48,0,48,100.000000
A2,10,0,100,48,52,0,52,100.000000
A2,10,1,100,52,48,0,48,100.000000
A2,11,0,100,52,48,1,47,97.916667
A2,11,1,100,48,52,0,52,100.000000
A2,12,0,100,44,56,0,56,100.000000
A2,12,1,100,56,44,0,44,100.000000
A2,13,0,100,49,51,0,51,100.000000
A2,13,1,100,51,49,0,49,100.000000
A2,14,0,100,52,48,0,48,100.000000
A2,14,1,100,48,52,0,52,100.000000
A2,15,0,100,57,43,0,43,100.000000
A2,15,1,100,43,57,0,57,100.000000
A2,16,0,100,60,40,0,40,100.000000
A2,16,1,100,40,60,0,60,100.000000
A2,17,0,100,46,54,0,54,100.000000
A2,17,1,100,54,46,0,46,100.000000
A2,18,0,100,54,46,0,46,100.000000
A2,18,1,100,46,54,0,54,100.000000
A2,19,0,100,57,43,0,43,100.000000
A2,19,1,100,43,57,0,57,100.000000
A2,20,0,100,50,50,0,50,100.000000
A2,20,1,100,50,50,0,50,100.000000
A2,21,0,100,61,39,0,39,100.000000
A2,21,1,100,39,61,0,61,100.000000
A2,22,0,100,42,58,0,58,100.000000
A2,22,1,100,58,42,0,42,100.000000
A2,23,0,100,49,51,0,51,100.000000
A2,23,1,100,51,49,0,49,100.000000
A2,24,0,100,43,57,0,57,100.000000
A2,24,1,100,57,43,0,43,100.000000
A2,25,0,100,51,49,0,49,100.000000
A2,25,1,100,49,51,0,51,100.000000
A2,26,0,100,44,56,0,56,100.000000
A2,26,1,100,56,44,0,44,100.000000
A2,27,0,100,47,53,0,53,100.000000
A2,27,1,100,53,47,0,47,100.000000
A2,28,0,100,41,59,0,59,100.000000
A2,28,1,100,59,41,0,41,100.000000
A2,29,0,100,41,59,0,59,100.000000
A2,29,1,100,59,41,0,41,100.000000
A2,30,0,100,64,36,0,36,100.000000
A2,30,1,100,36,64,0,64,100.000000
A2,31,0,100,64,36,0,36,100.000000
A2,31,1,100,36,64,0,64,100.000000
A3,0,0,100,54,46,35,11,23.913043
A3,0,1,100,46,54,46,8,14.814815
A3,1,0,100,49,51,32,19,37.254902
A3,1,1,100,51,49,32,17,34.693878
A3,2,0,100,42,58,11,47,81.034483
A3,2,1,100,58,42,14,28,66.666667
A3,3,0,100,47,53,7,46,86.792453
A3,3,1,100,53,47,7,40,85.106383
A3,4,0,100,44,56,5,51,91.071429
A3,4,1,100,56,44,3,41,93.181818
A3,5,0,100,46,54,4,50,92.592593
A3,5,1,100,54,46,1,45,97.826087
A3,6,0,100,52,48,2,46,95.833333
A3,6,1,100,48,52,2,50,96.153846
A3,7,0,100,45,55,0,55,100.000000
A3,7,1,100,55,45,2,43,95.555556
A3,8,0,100,60,40,0,40,100.000000
A3,8,1,100,40,60,1,59,98.333333
A3,9,0,100,53,47,0,47,100.000000
A3,9,1,100,47,53,1,52,98.113208
A3,10,0,100,56,44,0,44,100.000000
A3,10,1,100,44,56,1,55,98.214286
A3,11,0,100,50,50,0,50,100.000000
A3,11,1,100,50,50,0,50,100.000000
A3,12,0,100,51,49,0,49,100.000000
A3,12,1,100,49,51,0,51,100.000000
A3,13,0,100,44,56,0,56,100.000000
A3,13,1,100,56,44,0,44,100.000000
A3,14,0,100,48,52,0,52,100.000000
A3,14,1,100,52,48,0,48,100.000000
A3,15,0,100,54,46,0,46,100.000000
A3,15,1,100,46,54,0,54,100.000000
A3,16,0,100,55,45,0,45,100.000000
A3,16,1,100,45,55,0,55,100.000000
A3,17,0,100,45,55,0,55,100.000000
A3,17,1,100,55,45,0,45,100.000000
A3,18,0,100,47,53,0,53,100.000000
A3,18,1,100,53,47,0,47,100.000000
A3,19,0,100,59,41,0,41,100.000000
A3,19,1,100,41,59,0,59,100.000000
A3,20,0,100,59,41,0,41,100.000000
A3,20,1,100,41,59,0,59,100.000000
A3,21,0,100,39,61,0,61,100.000000
A3,21,1,100,61,39,0,39,100.000000
A3,22,0,100,59,41,0,41,100.000000
A3,22,1,100,41,59,0,59,100.000000
A3,23,0,100,39,61,0,61,100.000000
A3,23,1,100,61,39,0,39,100.000000
A3,24,0,100,46,54,0,54,100.000000
A3,24,1,100,54,46,0,46,100.000000
A3,25,0,100,50,50,0,50,100.000000
A3,25,1,100,50,50,0,50,100.000000
A3,26,0,100,55,45,0,45,100.000000
A3,26,1,100,45,55,0,55,100.000000
A3,27,0,100,49,51,0,51,100.000000
A3,27,1,100,51,49,0,49,100.000000
A3,28,0,100,47,53,0,53,100.000000
A3,28,1,100,53,47,0,47,100.000000
A3,29,0,100,49,51,0,51,100.000000
A3,29,1,100,51,49,0,49,100.000000
A3,30,0,100,48,52,0,52,100.000000
A3,30,1,100,52,48,0,48,100.000000
A3,31,0,100,48,52,0,52,100.000000
A3,31,1,100,52,48,0,48,100.000000
B0,0,0,100,47,53,39,14,26.415094
B0,0,1,100,53,47,35,12,25.531915
B0,1,0,100,49,51,26,25,49.019608
B0,1,1,100,51,49,24,25,51.020408
B0,2,0,100,50,50,15,35,70.000000
B0,2,1,100,50,50,18,32,64.000000
B0,3,0,100,47,53,9,44,83.018868
B0,3,1,100,53,47,7,40,85.106383
B0,4,0,100,45,55,6,49,89.090909
B0,4,1,100,55,45,5,40,88.888889
B0,5,0,100,53,47,2,45,95.744681
B0,5,1,100,47,53,5,48,90.566038
B0,6,0,100,34,66,1,65,98.484848
B0,6,1,100,66,34,2,32,94.117647
B0,7,0,100,53,47,2,45,95.744681
B0,7,1,100,47,53,1,52,98.113208
B0,8,0,100,52,48,1,47,97.916667
B0,8,1,100,48,52,0,52,100.000000
B0,9,0,100,54,46,0,46,100.000000
B0,9,1,100,46,54,1,53,98.148148
B0,10,0,100,51,49,1,48,97.959184
B0,10,1,100,49,51,0,51,100.000000
B0,11,0,100,51,49,0,49,100.000000
B0,11,1,100,49,51,0,51,100.000000
B0,12,0,100,51,49,0,49,100.000000
B0,12,1,100,49,51,0,51,100.000000
B0,13,0,100,47,53,0,53,100.000000
B0,13,1,100,53,47,0,47,100.000000
B0,14,0,100,52,48,0,48,100.000000
B0,14,1,100,48,52,0,52,100.000000
B0,15,0,100,47,53,0,53,100.000000
B0,15,1,100,53,47,0,47,100.000000
B0,16,0,100,49,51,0,51,100.000000
B0,16,1,100,51,49,0,49,100.000000
B0,17,0,100,46,54,0,54,100.000000
B0,17,1,100,54,46,0,46,100.000000
B0,18,0,100,52,48,0,48,100.000000
B0,18,1,100,48,52,0,52,100.000000
B0,19,0,100,45,55,0,55,100.000000
B0,19,1,100,55,45,0,45,100.000000
B0,20,0,100,54,46,0,46,100.000000
B0,20,1,100,46,54,0,54,100.000000
B0,21,0,100,49,51,0,51,100.000000
B0,21,1,100,51,49,0,49,100.000000
B0,22,0,100,56,44,0,44,100.000000
B0,22,1,100,44,56,0,56,100.000000
B0,23,0,100,59,41,0,41,100.000000
B0,23,1,100,41,59,0,59,100.000000
B0,24,0,100,48,52,0,52,100.000000
B0,24,1,100,52,48,0,48,100.000000
B0,25,0,100,50,50,0,50,100.000000
B0,25,1,100,50,50,0,50,100.000000
B0,26,0,100,42,58,0,58,100.000000
B0,26,1,100,58,42,0,42,100.000000
B0,27,0,100,53,47,0,47,100.000000
B0,27,1,100,47,53,0,53,100.000000
B0,28,0,100,52,48,0,48,100.000000
B0,28,1,100,48,52,0,52,100.000000
B0,29,0,100,56,44,0,44,100.000000
B0,29,1,100,44,56,0,56,100.000000
B0,30,0,100,47,53,0,53,100.000000
B0,30,1,100,53,47,0,47,100.000000
B0,31,0,100,47,53,0,53,100.000000
B0,31,1,100,53,47,0,47,100.000000
B1,0,0,100,43,57,39,18,31.578947
B1,0,1,100,57,43,31,12,27.906977
B1,1,0,100,47,53,29,24,45.283019
B1,1,1,100,53,47,29,18,38.297872
B1,2,0,100,47,53,21,32,60.377358
B1,2,1,100,53,47,22,25,53.191489
B1,3,0,100,58,42,11,31,73.809524
B1,3,1,100,42,58,15,43,74.137931
B1,4,0,100,56,44,4,40,90.909091
B1,4,1,100,44,56,8,48,85.714286
B1,5,0,100,49,51,3,48,94.117647
B1,5,1,100,51,49,4,45,91.836735
B1,6,0,100,50,50,0,50,100.000000
B1,6,1,100,50,50,2,48,96.000000
B1,7,0,100,48,52,1,51,98.076923
B1,7,1,100,52,48,1,47,97.916667
B1,8,0,100,51,49,0,49,100.000000
B1,8,1,100,49,51,0,51,100.000000
B1,9,0,100,52,48,0,48,100.000000
B1,9,1,100,48,52,0,52,100.000000
B1,10,0,100,52,48,0,48,100.000000
B1,10,1,100,48,52,0,52,100.000000
B1,11,0,100,53,47,0,47,100.000000
B1,11,1,100,47,53,0,53,100.000000
B1,12,0,100,58,42,0,42,100.000000
B1,12,1,100,42,58,0,58,100.000000
B1,13,0,100,47,53,0,53,100.000000
B1,13,1,100,53,47,0,47,100.000000
B1,14,0,100,58,42,0,42,100.000000
B1,14,1,100,42,58,0,58,100.000000
B1,15,0,100,52,48,0,48,100.000000
B1,15,1,100,48,52,0,52,100.000000
B1,16,0,100,54,46,0,46,100.000000
B1,16,1,100,46,54,0,54,100.000000
B1,17,0,100,41,59,0,59,100.000000
B1,17,1,100,59,41,0,41,100.000000
B1,18,0,100,44,56,0,56,100.000000
B1,18,1,100,56,44,0,44,100.000000
B1,19,0,100,57,43,0,43,100.000000
B1,19,1,100,43,57,0,57,100.000000
B1,20,0,100,48,52,0,52,100.000000
B1,20,1,100,52,48,0,48,100.000000
B1,21,0,100,53,47,0,47,100.000000
B1,21,1,100,47,53,0,53,100.000000
B1,22,0,100,40,60,0,60,100.000000
B1,22,1,100,60,40,0,40,100.000000
B1,23,0,100,46,54,0,54,100.000000
B1,23,1,100,54,46,0,46,100.000000
B1,24,0,100,42,58,0,58,100.000000
B1,24,1,100,58,42,0,42,100.000000
B1,25,0,100,44,56,0,56,100.000000
B1,25,1,100,56,44,0,44,100.000000
B1,26,0,100,54,46,0,46,100.000000
B1,26,1,100,46,54,0,54,100.000000
B1,27,0,100,53,47,0,47,100.000000
B1,27,1,100,47,53,0,53,100.000000
B1,28,0,100,54,46,0,46,100.000000
B1,28,1,100,46,54,0,54,100.000000
B1,29,0,100,51,49,0,49,100.000000
B1,29,1,100,49,51,0,51,100.000000
B1,30,0,100,46,54,0,54,100.000000
B1,30,1,100,54,46,0,46,100.000000
B1,31,0,100,46,54,0,54,100.000000
B1,31,1,100,54,46,0,46,100.000000
B2,0,0,100,48,52,39,13,25.000000
B2,0,1,100,52,48,35,13,27.083333
B2,1,0,100,49,51,28,23,45.098039
B2,1,1,100,51,49,23,26,53.061224
B2,2,0,100,50,50,21,29,58.000000
B2,2,1,100,50,50,14,36,72.000000
B2,3,0,100,47,53,9,44,83.018868
B2,3,1,100,53,47,12,35,74.468085
B2,4,0,100,55,45,8,37,82.222222
B2,4,1,100,45,55,9,46,83.636364
B2,5,0,100,38,62,7,55,88.709677
B2,5,1,100,62,38,2,36,94.736842
B2,6,0,100,51,49,2,47,95.918367
B2,6,1,100,49,51,2,49,96.078431
B2,7,0,100,49,51,3,48,94.117647
B2,7,1,100,51,49,1,48,97.959184
B2,8,0,100,41,59,1,58,98.305085
B2,8,1,100,59,41,1,40,97.560976
B2,9,0,100,48,52,1,51,98.076923
B2,9,1,100,52,48,1,47,97.916667
B2,10,0,100,58,42,1,41,97.619048
B2,10,1,100,42,58,0,58,100.000000
B2,11,0,100,45,55,0,55,100.000000
B2,11,1,100,55,45,1,44,97.777778
B2,12,0,100,53,47,0,47,100.000000
B2,12,1,100,47,53,0,53,100.000000
B2,13,0,100,50,50,0,50,100.000000
B2,13,1,100,50,50,0,50,100.000000
B2,14,0,100,49,51,0,51,100.000000
B2,14,1,100,51,49,0,49,100.000000
B2,15,0,100,54,46,0,46,100.000000
B2,15,1,100,46,54,0,54,100.000000
B2,16,0,100,51,49,0,49,100.000000
B2,16,1,100,49,51,0,51,100.000000
B2,17,0,100,68,32,0,32,100.000000
B2,17,1,100,32,68,0,68,100.000000
B2,18,0,100,47,53,0,53,100.000000
B2,18,1,100,53,47,0,47,100.000000
B2,19,0,100,49,51,0,51,100.000000
B2,19,1,100,51,49,0,49,100.000000
B2,20,0,100,52,48,0,48,100.000000
B2,20,1,100,48,52,0,52,100.000000
B2,21,0,100,48,52,0,52,100.000000
B2,21,1,100,52,48,0,48,100.000000
B2,22,0,100,56,44,0,44,100.000000
B2,22,1,100,44,56,0,56,100.000000
B2,23,0,100,44,56,0,56,100.000000
B2,23,1,100,56,44,0,44,100.000000
B2,24,0,100,50,50,0,50,100.000000
B2,24,1,100,50,50,0,50,100.000000
B2,25,0,100,43,57,0,57,100.000000
B2,25,1,100,57,43,0,43,100.000000
B2,26,0,100,47,53,0,53,100.000000
B2,26,1,100,53,47,0,47,100.000000
B2,27,0,100,50,50,0,50,100.000000
B2,27,1,100,50,50,0,50,100.000000
B2,28,0,100,47,53,0,53,100.000000
B2,28,1,100,53,47,0,47,100.000000
B2,29,0,100,50,50,0,50,100.000000
B2,29,1,100,50,50,0,50,100.000000
B2,30,0,100,51,49,0,49,100.000000
B2,30,1,100,49,51,0,51,100.000000
B2,31,0,100,51,49,0,49,100.000000
B2,31,1,100,49,51,0,51,100.000000
B3,0,0,100,45,55,42,13,23.636364
B3,0,1,100,55,45,29,16,35.555556
B3,1,0,100,50,50,32,18,36.000000
B3,1,1,100,50,50,27,23,46.000000
B3,2,0,100,49,51,13,38,74.509804
B3,2,1,100,51,49,22,27,55.102041
B3,3,0,100,49,51,10,41,80.392157
B3,3,1,100,51,49,9,40,81.632653
B3,4,0,100,54,46,6,40,86.956522
B3,4,1,100,46,54,6,48,88.888889
B3,5,0,100,58,42,7,35,83.333333
B3,5,1,100,42,58,0,58,100.000000
B3,6,0,100,50,50,3,47,94.000000
B3,6,1,100,50,50,2,48,96.000000
B3,7,0,100,43,57,4,53,92.982456
B3,7,1,100,57,43,0,43,100.000000
B3,8,0,100,43,57,1,56,98.245614
B3,8,1,100,57,43,0,43,100.000000
B3,9,0,100,53,47,0,47,100.000000
B3,9,1,100,47,53,0,53,100.000000
B3,10,0,100,56,44,0,44,100.000000
B3,10,1,100,44,56,0,56,100.000000
B3,11,0,100,52,48,0,48,100.000000
B3,11,1,100,48,52,0,52,100.000000
B3,12,0,100,48,52,0,52,100.000000
B3,12,1,100,52,48,0,48,100.000000
B3,13,0,100,53,47,0,47,100.000000
B3,13,1,100,47,53,0,53,100.000000
B3,14,0,100,46,54,0,54,100.000000
B3,14,1,100,54,46,0,46,100.000000
B3,15,0,100,55,45,0,45,100.000000
B3,15,1,100,45,55,0,55,100.000000
B3,16,0,100,49,51,0,51,100.000000
B3,16,1,100,51,49,0,49,100.000000
B3,17,0,100,47,53,0,53,100.000000
B3,17,1,100,53,47,0,47,100.000000
B3,18,0,100,45,55,0,55,100.000000
B3,18,1,100,55,45,0,45,100.000000
B3,19,0,100,53,47,0,47,100.000000
B3,19,1,100,47,53,0,53,100.000000
B3,20,0,100,50,50,0,50,100.000000
B3,20,1,100,50,50,0,50,100.000000
B3,21,0,100,49,51,0,51,100.000000
B3,21,1,100,51,49,0,49,100.000000
B3,22,0,100,38,62,0,62,100.000000
B3,22,1,100,62,38,0,38,100.000000
B3,23,0,100,53,47,0,47,100.000000
B3,23,1,100,47,53,0,53,100.000000
B3,24,0,100,48,52,0,52,100.000000
B3,24,1,100,52,48,0,48,100.000000
B3,25,0,100,51,49,0,49,100.000000
B3,25,1,100,49,51,0,51,100.000000
B3,26,0,100,57,43,0,43,100.000000
B3,26,1,100,43,57,0,57,100.000000
B3,27,0,100,57,43,0,43,100.000000
B3,27,1,100,43,57,0,57,100.000000
B3,28,0,100,53,47,0,47,100.000000
B3,28,1,100,47,53,0,53,100.000000
B3,29,0,100,53,47,0,47,100.000000
B3,29,1,100,47,53,0,53,100.000000
B3,30,0,100,46,54,0,54,100.000000
B3,30,1,100,54,46,0,46,100.000000
B3,31,0,100,46,54,0,54,100.000000
B3,31,1,100,54,46,0,46,100.000000
C0,0,0,100,54,46,18,28,60.869565
C0,0,1,100,46,54,17,37,68.518519
C0,1,0,100,47,53,13,40,75.471698
C0,1,1,100,53,47,15,32,68.085106
C0,2,0,100,47,53,4,49,92.452830
C0,2,1,100,53,47,3,44,93.617021
C0,3,0,100,52,48,1,47,97.916667
C0,3,1,100,48,52,1,51,98.076923
C0,4,0,100,48,52,1,51,98.076923
C0,4,1,100,52,48,0,48,100.000000
C0,5,0,100,50,50,0,50,100.000000
C0,5,1,100,50,50,0,50,100.000000
C0,6,0,100,53,47,0,47,100.000000
C0,6,1,100,47,53,0,53,100.000000
C0,7,0,100,49,51,0,51,100.000000
C0,7,1,100,51,49,0,49,100.000000
C0,8,0,100,49,51,0,51,100.000000
C0,8,1,100,51,49,0,49,100.000000
C0,9,0,100,51,49,0,49,100.000000
C0,9,1,100,49,51,0,51,100.000000
C0,10,0,100,54,46,0,46,100.000000
C0,10,1,100,46,54,0,54,100.000000
C0,11,0,100,50,50,0,50,100.000000
C0,11,1,100,50,50,0,50,100.000000
C0,12,0,100,50,50,0,50,100.000000
C0,12,1,100,50,50,0,50,100.000000
C0,13,0,100,56,44,0,44,100.000000
C0,13,1,100,44,56,0,56,100.000000
C0,14,0,100,50,50,0,50,100.000000
C0,14,1,100,50,50,0,50,100.000000
C0,15,0,100,45,55,0,55,100.000000
C0,15,1,100,55,45,0,45,100.000000
C0,16,0,100,51,49,0,49,100.000000
C0,16,1,100,49,51,0,51,100.000000
C0,17,0,100,49,51,0,51,100.000000
C0,17,1,100,51,49,0,49,100.000000
C0,18,0,100,49,51,0,51,100.000000
C0,18,1,100,51,49,0,49,100.000000
C0,19,0,100,49,51,0,51,100.000000
C0,19,1,100,51,49,0,49,100.000000
C0,20,0,100,41,59,0,59,100.000000
C0,20,1,100,59,41,0,41,100.000000
C0,21,0,100,50,50,0,50,100.000000
C0,21,1,100,50,50,0,50,100.000000
C0,22,0,100,55,45,0,45,100.000000
C0,22,1,100,45,55,0,55,100.000000
C0,23,0,100,59,41,0,41,100.000000
C0,23,1,100,41,59,0,59,100.000000
C0,24,0,100,52,48,0,48,100.000000
C0,24,1,100,48,52,0,52,100.000000
C0,25,0,100,53,47,0,47,100.000000
C0,25,1,100,47,53,0,53,100.000000
C0,26,0,100,52,48,0,48,100.000000
C0,26,1,100,48,52,0,52,100.000000
C0,27,0,100,53,47,0,47,100.000000
C0,27,1,100,47,53,0,53,100.000000
C0,28,0,100,51,49,0,49,100.000000
C0,28,1,100,49,51,0,51,100.000000
C0,29,0,100,46,54,0,54,100.000000
C0,29,1,100,54,46,0,46,100.000000
C0,30,0,100,56,44,0,44,100.000000
C0,30,1,100,44,56,0,56,100.000000
C0,31,0,100,56,44,0,44,100.000000
C0,31,1,100,44,56,0,56,100.000000
