row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated,golden,golden_kind,faulty_result,faulty_kind,class
41,0,A0,0,32,20,1,30EC5E61,30FC5E61,True,CFD238DA,Finite,CFD9CA07,Finite,SDC
42,0,A0,0,32,21,0,30EC5E61,30CC5E61,True,CFD238DA,Finite,CFC31682,Finite,SDC
43,0,A0,0,32,21,1,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
44,0,A0,0,32,22,0,30EC5E61,30AC5E61,True,CFD238DA,Finite,CFB3F42A,Finite,SDC
45,0,A0,0,32,22,1,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
46,0,A0,0,32,23,0,30EC5E61,306C5E61,True,CFD238DA,Finite,CF95AF7A,Finite,SDC
47,0,A0,0,32,23,1,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
48,0,A0,0,32,24,0,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
49,0,A0,0,32,24,1,30EC5E61,31EC5E61,True,CFD238DA,Finite,D0969738,Finite,SDC
50,0,A0,0,32,25,0,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
51,0,A0,0,32,25,1,30EC5E61,32EC5E61,True,CFD238DA,Finite,D188BCBB,Finite,SDC
52,0,A0,0,32,26,0,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
53,0,A0,0,32,26,1,30EC5E61,34EC5E61,True,CFD238DA,Finite,D36D07C0,Finite,SDC
54,0,A0,0,32,27,0,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
55,0,A0,0,32,27,1,30EC5E61,38EC5E61,True,CFD238DA,Finite,D82A6346,Finite,SDC
56,0,A0,0,32,28,0,30EC5E61,20EC5E61,True,CFD238DA,Finite,CCA7F0E2,Finite,SDC
57,0,A0,0,32,28,1,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
58,0,A0,0,32,29,0,30EC5E61,10EC5E61,True,CFD238DA,Finite,CBAC798C,Finite,SDC
59,0,A0,0,32,29,1,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
60,0,A0,0,32,30,0,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
61,0,A0,0,32,30,1,30EC5E61,70EC5E61,True,CFD238DA,Finite,6D84A434,Finite,SDC
62,0,A0,0,32,31,0,30EC5E61,30EC5E61,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
63,0,A0,0,32,31,1,30EC5E61,B0EC5E61,True,CFD238DA,Finite,B751D8F5,Finite,SDC
64,0,A1,1,32,0,0,C0CCE35B,C0CCE35A,True,CFD238DA,Finite,CFD238DA,Finite,Masked
65,0,A1,1,32,0,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
66,0,A1,1,32,1,0,C0CCE35B,C0CCE359,True,CFD238DA,Finite,CFD238D8,Finite,SDC
67,0,A1,1,32,1,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
68,0,A1,1,32,2,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
69,0,A1,1,32,2,1,C0CCE35B,C0CCE35F,True,CFD238DA,Finite,CFD238DE,Finite,SDC
70,0,A1,1,32,3,0,C0CCE35B,C0CCE353,True,CFD238DA,Finite,CFD238D4,Finite,SDC
71,0,A1,1,32,3,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
72,0,A1,1,32,4,0,C0CCE35B,C0CCE34B,True,CFD238DA,Finite,CFD238CE,Finite,SDC
73,0,A1,1,32,4,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
74,0,A1,1,32,5,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
75,0,A1,1,32,5,1,C0CCE35B,C0CCE37B,True,CFD238DA,Finite,CFD238F0,Finite,SDC
76,0,A1,1,32,6,0,C0CCE35B,C0CCE31B,True,CFD238DA,Finite,CFD238AC,Finite,SDC
77,0,A1,1,32,6,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
78,0,A1,1,32,7,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
79,0,A1,1,32,7,1,C0CCE35B,C0CCE3DB,True,CFD238DA,Finite,CFD23934,Finite,SDC
80,0,A1,1,32,8,0,C0CCE35B,C0CCE25B,True,CFD238DA,Finite,CFD23826,Finite,SDC
81,0,A1,1,32,8,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
82,0,A1,1,32,9,0,C0CCE35B,C0CCE15B,True,CFD238DA,Finite,CFD23770,Finite,SDC
83,0,A1,1,32,9,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
84,0,A1,1,32,10,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
85,0,A1,1,32,10,1,C0CCE35B,C0CCE75B,True,CFD238DA,Finite,CFD23BAE,Finite,SDC
86,0,A1,1,32,11,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
87,0,A1,1,32,11,1,C0CCE35B,C0CCEB5B,True,CFD238DA,Finite,CFD23E82,Finite,SDC
88,0,A1,1,32,12,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
89,0,A1,1,32,12,1,C0CCE35B,C0CCF35B,True,CFD238DA,Finite,CFD2442A,Finite,SDC
90,0,A1,1,32,13,0,C0CCE35B,C0CCC35B,True,CFD238DA,Finite,CFD2223C,Finite,SDC
91,0,A1,1,32,13,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
92,0,A1,1,32,14,0,C0CCE35B,C0CCA35B,True,CFD238DA,Finite,CFD20B9E,Finite,SDC
93,0,A1,1,32,14,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
94,0,A1,1,32,15,0,C0CCE35B,C0CC635B,True,CFD238DA,Finite,CFD1DE62,Finite,SDC
95,0,A1,1,32,15,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
96,0,A1,1,32,16,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
97,0,A1,1,32,16,1,C0CCE35B,C0CDE35B,True,CFD238DA,Finite,CFD2EDCA,Finite,SDC
98,0,A1,1,32,17,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
99,0,A1,1,32,17,1,C0CCE35B,C0CEE35B,True,CFD238DA,Finite,CFD3A2BC,Finite,SDC
100,0,A1,1,32,18,0,C0CCE35B,C0C8E35B,True,CFD238DA,Finite,CFCF6518,Finite,SDC
101,0,A1,1,32,18,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
102,0,A1,1,32,19,0,C0CCE35B,C0C4E35B,True,CFD238DA,Finite,CFCC9154,Finite,SDC
103,0,A1,1,32,19,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
104,0,A1,1,32,20,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
105,0,A1,1,32,20,1,C0CCE35B,C0DCE35B,True,CFD238DA,Finite,CFDD87E6,Finite,SDC
106,0,A1,1,32,21,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
107,0,A1,1,32,21,1,C0CCE35B,C0ECE35B,True,CFD238DA,Finite,CFE8D6F0,Finite,SDC
108,0,A1,1,32,22,0,C0CCE35B,C08CE35B,True,CFD238DA,Finite,CFA4FCAC,Finite,SDC
109,0,A1,1,32,22,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
110,0,A1,1,32,23,0,C0CCE35B,C04CE35B,True,CFD238DA,Finite,CF77C080,Finite,SDC
111,0,A1,1,32,23,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
112,0,A1,1,32,24,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
113,0,A1,1,32,24,1,C0CCE35B,C1CCE35B,True,CFD238DA,Finite,D10E5321,Finite,SDC
114,0,A1,1,32,25,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
115,0,A1,1,32,25,1,C0CCE35B,C2CCE35B,True,CFD238DA,Finite,D278348B,Finite,SDC
116,0,A1,1,32,26,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
117,0,A1,1,32,26,1,C0CCE35B,C4CCE35B,True,CFD238DA,Finite,D54BF763,Finite,SDC
118,0,A1,1,32,27,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
119,0,A1,1,32,27,1,C0CCE35B,C8CCE35B,True,CFD238DA,Finite,DCC55920,Finite,SDC
120,0,A1,1,32,28,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
121,0,A1,1,32,28,1,C0CCE35B,D0CCE35B,True,CFD238DA,Finite,F01C9FD0,Finite,SDC
122,0,A1,1,32,29,0,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
123,0,A1,1,32,29,1,C0CCE35B,E0CCE35B,True,CFD238DA,Finite,1FB67440,Finite,SDC
124,0,A1,1,32,30,0,C0CCE35B,80CCE35B,True,CFD238DA,Finite,80FBDFCD,Finite,SDC
125,0,A1,1,32,30,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
126,0,A1,1,32,31,0,C0CCE35B,40CCE35B,True,CFD238DA,Finite,37012018,Finite,SDC
127,0,A1,1,32,31,1,C0CCE35B,C0CCE35B,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
128,0,A2,2,32,0,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
129,0,A2,2,32,0,1,C99A1492,C99A1493,True,CFD238DA,Finite,CFD238DC,Finite,SDC
130,0,A2,2,32,1,0,C99A1492,C99A1490,True,CFD238DA,Finite,CFD238DA,Finite,Masked
131,0,A2,2,32,1,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
132,0,A2,2,32,2,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
133,0,A2,2,32,2,1,C99A1492,C99A1496,True,CFD238DA,Finite,CFD238DE,Finite,SDC
134,0,A2,2,32,3,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
135,0,A2,2,32,3,1,C99A1492,C99A149A,True,CFD238DA,Finite,CFD238E0,Finite,SDC
136,0,A2,2,32,4,0,C99A1492,C99A1482,True,CFD238DA,Finite,CFD238CE,Finite,SDC
137,0,A2,2,32,4,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
138,0,A2,2,32,5,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
139,0,A2,2,32,5,1,C99A1492,C99A14B2,True,CFD238DA,Finite,CFD238F4,Finite,SDC
140,0,A2,2,32,6,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
141,0,A2,2,32,6,1,C99A1492,C99A14D2,True,CFD238DA,Finite,CFD2390C,Finite,SDC
142,0,A2,2,32,7,0,C99A1492,C99A1412,True,CFD238DA,Finite,CFD23876,Finite,SDC
143,0,A2,2,32,7,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
144,0,A2,2,32,8,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
145,0,A2,2,32,8,1,C99A1492,C99A1592,True,CFD238DA,Finite,CFD239A4,Finite,SDC
146,0,A2,2,32,9,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
147,0,A2,2,32,9,1,C99A1492,C99A1692,True,CFD238DA,Finite,CFD23A6C,Finite,SDC
148,0,A2,2,32,10,0,C99A1492,C99A1092,True,CFD238DA,Finite,CFD235B8,Finite,SDC
149,0,A2,2,32,10,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
150,0,A2,2,32,11,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
151,0,A2,2,32,11,1,C99A1492,C99A1C92,True,CFD238DA,Finite,CFD23F22,Finite,SDC
152,0,A2,2,32,12,0,C99A1492,C99A0492,True,CFD238DA,Finite,CFD22C4E,Finite,SDC
153,0,A2,2,32,12,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
154,0,A2,2,32,13,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
155,0,A2,2,32,13,1,C99A1492,C99A3492,True,CFD238DA,Finite,CFD251F4,Finite,SDC
156,0,A2,2,32,14,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
157,0,A2,2,32,14,1,C99A1492,C99A5492,True,CFD238DA,Finite,CFD26B0E,Finite,SDC
158,0,A2,2,32,15,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
159,0,A2,2,32,15,1,C99A1492,C99A9492,True,CFD238DA,Finite,CFD29D40,Finite,SDC
160,0,A2,2,32,16,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
161,0,A2,2,32,16,1,C99A1492,C99B1492,True,CFD238DA,Finite,CFD301A6,Finite,SDC
162,0,A2,2,32,17,0,C99A1492,C9981492,True,CFD238DA,Finite,CFD0A744,Finite,SDC
163,0,A2,2,32,17,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
164,0,A2,2,32,18,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
165,0,A2,2,32,18,1,C99A1492,C99E1492,True,CFD238DA,Finite,CFD55C0A,Finite,SDC
166,0,A2,2,32,19,0,C99A1492,C9921492,True,CFD238DA,Finite,CFCBF27C,Finite,SDC
167,0,A2,2,32,19,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
168,0,A2,2,32,20,0,C99A1492,C98A1492,True,CFD238DA,Finite,CFC5AC1E,Finite,SDC
169,0,A2,2,32,20,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
170,0,A2,2,32,21,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
171,0,A2,2,32,21,1,C99A1492,C9BA1492,True,CFD238DA,Finite,CFEB5252,Finite,SDC
172,0,A2,2,32,22,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
173,0,A2,2,32,22,1,C99A1492,C9DA1492,True,CFD238DA,Finite,D008D797,Finite,SDC
174,0,A2,2,32,23,0,C99A1492,C91A1492,True,CFD238DA,Finite,CF6DD2FA,Finite,SDC
175,0,A2,2,32,23,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
176,0,A2,2,32,24,0,C99A1492,C89A1492,True,CFD238DA,Finite,CF096D18,Finite,SDC
177,0,A2,2,32,24,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
178,0,A2,2,32,25,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
179,0,A2,2,32,25,1,C99A1492,CB9A1492,True,CFD238DA,Finite,D2C7A0BF,Finite,SDC
180,0,A2,2,32,26,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
181,0,A2,2,32,26,1,C99A1492,CD9A1492,True,CFD238DA,Finite,D5EACFCB,Finite,SDC
182,0,A2,2,32,27,0,C99A1492,C19A1492,True,CFD238DA,Finite,C6439194,Finite,SDC
183,0,A2,2,32,27,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
184,0,A2,2,32,28,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
185,0,A2,2,32,28,1,C99A1492,D99A1492,True,CFD238DA,Finite,14A89208,Finite,SDC
186,0,A2,2,32,29,0,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
187,0,A2,2,32,29,1,C99A1492,E99A1492,True,CFD238DA,Finite,23340C4A,Finite,SDC
188,0,A2,2,32,30,0,C99A1492,899A1492,True,CFD238DA,Finite,8A3CFB51,Finite,SDC
189,0,A2,2,32,30,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
190,0,A2,2,32,31,0,C99A1492,499A1492,True,CFD238DA,Finite,47D75CBC,Finite,SDC
191,0,A2,2,32,31,1,C99A1492,C99A1492,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
192,0,A3,3,32,0,0,C7248AD9,C7248AD8,True,CFD238DA,Finite,CFD238DC,Finite,SDC
193,0,A3,3,32,0,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
194,0,A3,3,32,1,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
195,0,A3,3,32,1,1,C7248AD9,C7248ADB,True,CFD238DA,Finite,CFD238D8,Finite,SDC
196,0,A3,3,32,2,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
197,0,A3,3,32,2,1,C7248AD9,C7248ADD,True,CFD238DA,Finite,CFD238D4,Finite,SDC
198,0,A3,3,32,3,0,C7248AD9,C7248AD1,True,CFD238DA,Finite,CFD238E8,Finite,SDC
199,0,A3,3,32,3,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
200,0,A3,3,32,4,0,C7248AD9,C7248AC9,True,CFD238DA,Finite,CFD238F6,Finite,SDC
201,0,A3,3,32,4,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
202,0,A3,3,32,5,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
203,0,A3,3,32,5,1,C7248AD9,C7248AF9,True,CFD238DA,Finite,CFD238A6,Finite,SDC
204,0,A3,3,32,6,0,C7248AD9,C7248A99,True,CFD238DA,Finite,CFD23944,Finite,SDC
205,0,A3,3,32,6,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
206,0,A3,3,32,7,0,C7248AD9,C7248A59,True,CFD238DA,Finite,CFD239AE,Finite,SDC
207,0,A3,3,32,7,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
208,0,A3,3,32,8,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
209,0,A3,3,32,8,1,C7248AD9,C7248BD9,True,CFD238DA,Finite,CFD23734,Finite,SDC
210,0,A3,3,32,9,0,C7248AD9,C72488D9,True,CFD238DA,Finite,CFD23C28,Finite,SDC
211,0,A3,3,32,9,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
212,0,A3,3,32,10,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
213,0,A3,3,32,10,1,C7248AD9,C7248ED9,True,CFD238DA,Finite,CFD23240,Finite,SDC
214,0,A3,3,32,11,0,C7248AD9,C72482D9,True,CFD238DA,Finite,CFD24612,Finite,SDC
215,0,A3,3,32,11,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
216,0,A3,3,32,12,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
217,0,A3,3,32,12,1,C7248AD9,C7249AD9,True,CFD238DA,Finite,CFD21E6C,Finite,SDC
218,0,A3,3,32,13,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
219,0,A3,3,32,13,1,C7248AD9,C724AAD9,True,CFD238DA,Finite,CFD203FC,Finite,SDC
220,0,A3,3,32,14,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
221,0,A3,3,32,14,1,C7248AD9,C724CAD9,True,CFD238DA,Finite,CFD1CF1C,Finite,SDC
222,0,A3,3,32,15,0,C7248AD9,C7240AD9,True,CFD238DA,Finite,CFD30C58,Finite,SDC
223,0,A3,3,32,15,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
224,0,A3,3,32,16,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
225,0,A3,3,32,16,1,C7248AD9,C7258AD9,True,CFD238DA,Finite,CFD091E2,Finite,SDC
226,0,A3,3,32,17,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
227,0,A3,3,32,17,1,C7248AD9,C7268AD9,True,CFD238DA,Finite,CFCEEAE8,Finite,SDC
228,0,A3,3,32,18,0,C7248AD9,C7208AD9,True,CFD238DA,Finite,CFD8D4C0,Finite,SDC
229,0,A3,3,32,18,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
230,0,A3,3,32,19,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
231,0,A3,3,32,19,1,C7248AD9,C72C8AD9,True,CFD238DA,Finite,CFC5010E,Finite,SDC
232,0,A3,3,32,20,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
233,0,A3,3,32,20,1,C7248AD9,C7348AD9,True,CFD238DA,Finite,CFB7C942,Finite,SDC
234,0,A3,3,32,21,0,C7248AD9,C7048AD9,True,CFD238DA,Finite,D00E3017,Finite,SDC
235,0,A3,3,32,21,1,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
236,0,A3,3,32,22,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
237,0,A3,3,32,22,1,C7248AD9,C7648AD9,True,CFD238DA,Finite,CF687A7A,Finite,SDC
238,0,A3,3,32,23,0,C7248AD9,C7248AD9,False,CFD238DA,Finite,CFD238DA,Finite,Not activated
239,0,A3,3,32,23,1,C7248AD9,C7A48AD9,True,CFD238DA,Finite,CEFEBC1A,Finite,SDC
240,0,A3,3,32,24,0,C7248AD9,C6248AD9,True,CFD238DA,Finite,D2F264B9,Finite,SDC
