row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated
79,0,A1,1,32,7,1,BF7331CA,BF7331CA,False
80,0,A1,1,32,8,0,BF7331CA,BF7330CA,True
81,0,A1,1,32,8,1,BF7331CA,BF7331CA,False
82,0,A1,1,32,9,0,BF7331CA,BF7331CA,False
83,0,A1,1,32,9,1,BF7331CA,BF7333CA,True
84,0,A1,1,32,10,0,BF7331CA,BF7331CA,False
85,0,A1,1,32,10,1,BF7331CA,BF7335CA,True
86,0,A1,1,32,11,0,BF7331CA,BF7331CA,False
87,0,A1,1,32,11,1,BF7331CA,BF7339CA,True
88,0,A1,1,32,12,0,BF7331CA,BF7321CA,True
89,0,A1,1,32,12,1,BF7331CA,BF7331CA,False
90,0,A1,1,32,13,0,BF7331CA,BF7311CA,True
91,0,A1,1,32,13,1,BF7331CA,BF7331CA,False
92,0,A1,1,32,14,0,BF7331CA,BF7331CA,False
93,0,A1,1,32,14,1,BF7331CA,BF7371CA,True
94,0,A1,1,32,15,0,BF7331CA,BF7331CA,False
95,0,A1,1,32,15,1,BF7331CA,BF73B1CA,True
96,0,A1,1,32,16,0,BF7331CA,BF7231CA,True
97,0,A1,1,32,16,1,BF7331CA,BF7331CA,False
98,0,A1,1,32,17,0,BF7331CA,BF7131CA,True
99,0,A1,1,32,17,1,BF7331CA,BF7331CA,False
100,0,A1,1,32,18,0,BF7331CA,BF7331CA,False
101,0,A1,1,32,18,1,BF7331CA,BF7731CA,True
102,0,A1,1,32,19,0,BF7331CA,BF7331CA,False
103,0,A1,1,32,19,1,BF7331CA,BF7B31CA,True
104,0,A1,1,32,20,0,BF7331CA,BF6331CA,True
105,0,A1,1,32,20,1,BF7331CA,BF7331CA,False
106,0,A1,1,32,21,0,BF7331CA,BF5331CA,True
107,0,A1,1,32,21,1,BF7331CA,BF7331CA,False
108,0,A1,1,32,22,0,BF7331CA,BF3331CA,True
109,0,A1,1,32,22,1,BF7331CA,BF7331CA,False
110,0,A1,1,32,23,0,BF7331CA,BF7331CA,False
111,0,A1,1,32,23,1,BF7331CA,BFF331CA,True
112,0,A1,1,32,24,0,BF7331CA,BE7331CA,True
113,0,A1,1,32,24,1,BF7331CA,BF7331CA,False
114,0,A1,1,32,25,0,BF7331CA,BD7331CA,True
115,0,A1,1,32,25,1,BF7331CA,BF7331CA,False
116,0,A1,1,32,26,0,BF7331CA,BB7331CA,True
117,0,A1,1,32,26,1,BF7331CA,BF7331CA,False
118,0,A1,1,32,27,0,BF7331CA,B77331CA,True
119,0,A1,1,32,27,1,BF7331CA,BF7331CA,False
120,0,A1,1,32,28,0,BF7331CA,AF7331CA,True
121,0,A1,1,32,28,1,BF7331CA,BF7331CA,False
122,0,A1,1,32,29,0,BF7331CA,9F7331CA,True
123,0,A1,1,32,29,1,BF7331CA,BF7331CA,False
124,0,A1,1,32,30,0,BF7331CA,BF7331CA,False
125,0,A1,1,32,30,1,BF7331CA,FF7331CA,True
126,0,A1,1,32,31,0,BF7331CA,3F7331CA,True
127,0,A1,1,32,31,1,BF7331CA,BF7331CA,False
128,0,A2,2,32,0,0,BEE65EB7,BEE65EB6,True
129,0,A2,2,32,0,1,BEE65EB7,BEE65EB7,False
130,0,A2,2,32,1,0,BEE65EB7,BEE65EB5,True
131,0,A2,2,32,1,1,BEE65EB7,BEE65EB7,False
132,0,A2,2,32,2,0,BEE65EB7,BEE65EB3,True
133,0,A2,2,32,2,1,BEE65EB7,BEE65EB7,False
134,0,A2,2,32,3,0,BEE65EB7,BEE65EB7,False
135,0,A2,2,32,3,1,BEE65EB7,BEE65EBF,True
136,0,A2,2,32,4,0,BEE65EB7,BEE65EA7,True
137,0,A2,2,32,4,1,BEE65EB7,BEE65EB7,False
138,0,A2,2,32,5,0,BEE65EB7,BEE65E97,True
139,0,A2,2,32,5,1,BEE65EB7,BEE65EB7,False
140,0,A2,2,32,6,0,BEE65EB7,BEE65EB7,False
141,0,A2,2,32,6,1,BEE65EB7,BEE65EF7,True
142,0,A2,2,32,7,0,BEE65EB7,BEE65E37,True
143,0,A2,2,32,7,1,BEE65EB7,BEE65EB7,False
144,0,A2,2,32,8,0,BEE65EB7,BEE65EB7,False
145,0,A2,2,32,8,1,BEE65EB7,BEE65FB7,True
146,0,A2,2,32,9,0,BEE65EB7,BEE65CB7,True
147,0,A2,2,32,9,1,BEE65EB7,BEE65EB7,False
148,0,A2,2,32,10,0,BEE65EB7,BEE65AB7,True
149,0,A2,2,32,10,1,BEE65EB7,BEE65EB7,False
150,0,A2,2,32,11,0,BEE65EB7,BEE656B7,True
151,0,A2,2,32,11,1,BEE65EB7,BEE65EB7,False
152,0,A2,2,32,12,0,BEE65EB7,BEE64EB7,True
153,0,A2,2,32,12,1,BEE65EB7,BEE65EB7,False
154,0,A2,2,32,13,0,BEE65EB7,BEE65EB7,False
155,0,A2,2,32,13,1,BEE65EB7,BEE67EB7,True
156,0,A2,2,32,14,0,BEE65EB7,BEE61EB7,True
157,0,A2,2,32,14,1,BEE65EB7,BEE65EB7,False
158,0,A2,2,32,15,0,BEE65EB7,BEE65EB7,False
159,0,A2,2,32,15,1,BEE65EB7,BEE6DEB7,True
160,0,A2,2,32,16,0,BEE65EB7,BEE65EB7,False
161,0,A2,2,32,16,1,BEE65EB7,BEE75EB7,True
162,0,A2,2,32,17,0,BEE65EB7,BEE45EB7,True
163,0,A2,2,32,17,1,BEE65EB7,BEE65EB7,False
164,0,A2,2,32,18,0,BEE65EB7,BEE25EB7,True
165,0,A2,2,32,18,1,BEE65EB7,BEE65EB7,False
166,0,A2,2,32,19,0,BEE65EB7,BEE65EB7,False
167,0,A2,2,32,19,1,BEE65EB7,BEEE5EB7,True
168,0,A2,2,32,20,0,BEE65EB7,BEE65EB7,False
169,0,A2,2,32,20,1,BEE65EB7,BEF65EB7,True
170,0,A2,2,32,21,0,BEE65EB7,BEC65EB7,True
171,0,A2,2,32,21,1,BEE65EB7,BEE65EB7,False
172,0,A2,2,32,22,0,BEE65EB7,BEA65EB7,True
173,0,A2,2,32,22,1,BEE65EB7,BEE65EB7,False
174,0,A2,2,32,23,0,BEE65EB7,BE665EB7,True
175,0,A2,2,32,23,1,BEE65EB7,BEE65EB7,False
176,0,A2,2,32,24,0,BEE65EB7,BEE65EB7,False
177,0,A2,2,32,24,1,BEE65EB7,BFE65EB7,True
178,0,A2,2,32,25,0,BEE65EB7,BCE65EB7,True
179,0,A2,2,32,25,1,BEE65EB7,BEE65EB7,False
180,0,A2,2,32,26,0,BEE65EB7,BAE65EB7,True
181,0,A2,2,32,26,1,BEE65EB7,BEE65EB7,False
182,0,A2,2,32,27,0,BEE65EB7,B6E65EB7,True
183,0,A2,2,32,27,1,BEE65EB7,BEE65EB7,False
184,0,A2,2,32,28,0,BEE65EB7,AEE65EB7,True
185,0,A2,2,32,28,1,BEE65EB7,BEE65EB7,False
186,0,A2,2,32,29,0,BEE65EB7,9EE65EB7,True
187,0,A2,2,32,29,1,BEE65EB7,BEE65EB7,False
188,0,A2,2,32,30,0,BEE65EB7,BEE65EB7,False
189,0,A2,2,32,30,1,BEE65EB7,FEE65EB7,True
190,0,A2,2,32,31,0,BEE65EB7,3EE65EB7,True
191,0,A2,2,32,31,1,BEE65EB7,BEE65EB7,False
192,0,A3,3,32,0,0,BF0DB752,BF0DB752,False
193,0,A3,3,32,0,1,BF0DB752,BF0DB753,True
194,0,A3,3,32,1,0,BF0DB752,BF0DB750,True
195,0,A3,3,32,1,1,BF0DB752,BF0DB752,False
196,0,A3,3,32,2,0,BF0DB752,BF0DB752,False
197,0,A3,3,32,2,1,BF0DB752,BF0DB756,True
198,0,A3,3,32,3,0,BF0DB752,BF0DB752,False
199,0,A3,3,32,3,1,BF0DB752,BF0DB75A,True
200,0,A3,3,32,4,0,BF0DB752,BF0DB742,True
201,0,A3,3,32,4,1,BF0DB752,BF0DB752,False
202,0,A3,3,32,5,0,BF0DB752,BF0DB752,False
203,0,A3,3,32,5,1,BF0DB752,BF0DB772,True
204,0,A3,3,32,6,0,BF0DB752,BF0DB712,True
205,0,A3,3,32,6,1,BF0DB752,BF0DB752,False
206,0,A3,3,32,7,0,BF0DB752,BF0DB752,False
207,0,A3,3,32,7,1,BF0DB752,BF0DB7D2,True
208,0,A3,3,32,8,0,BF0DB752,BF0DB652,True
209,0,A3,3,32,8,1,BF0DB752,BF0DB752,False
210,0,A3,3,32,9,0,BF0DB752,BF0DB552,True
211,0,A3,3,32,9,1,BF0DB752,BF0DB752,False
212,0,A3,3,32,10,0,BF0DB752,BF0DB352,True
213,0,A3,3,32,10,1,BF0DB752,BF0DB752,False
214,0,A3,3,32,11,0,BF0DB752,BF0DB752,False
215,0,A3,3,32,11,1,BF0DB752,BF0DBF52,True
216,0,A3,3,32,12,0,BF0DB752,BF0DA752,True
217,0,A3,3,32,12,1,BF0DB752,BF0DB752,False
218,0,A3,3,32,13,0,BF0DB752,BF0D9752,True
219,0,A3,3,32,13,1,BF0DB752,BF0DB752,False
220,0,A3,3,32,14,0,BF0DB752,BF0DB752,False
221,0,A3,3,32,14,1,BF0DB752,BF0DF752,True
222,0,A3,3,32,15,0,BF0DB752,BF0D3752,True
223,0,A3,3,32,15,1,BF0DB752,BF0DB752,False
224,0,A3,3,32,16,0,BF0DB752,BF0CB752,True
225,0,A3,3,32,16,1,BF0DB752,BF0DB752,False
226,0,A3,3,32,17,0,BF0DB752,BF0DB752,False
227,0,A3,3,32,17,1,BF0DB752,BF0FB752,True
228,0,A3,3,32,18,0,BF0DB752,BF09B752,True
229,0,A3,3,32,18,1,BF0DB752,BF0DB752,False
230,0,A3,3,32,19,0,BF0DB752,BF05B752,True
231,0,A3,3,32,19,1,BF0DB752,BF0DB752,False
232,0,A3,3,32,20,0,BF0DB752,BF0DB752,False
233,0,A3,3,32,20,1,BF0DB752,BF1DB752,True
234,0,A3,3,32,21,0,BF0DB752,BF0DB752,False
235,0,A3,3,32,21,1,BF0DB752,BF2DB752,True
236,0,A3,3,32,22,0,BF0DB752,BF0DB752,False
237,0,A3,3,32,22,1,BF0DB752,BF4DB752,True
238,0,A3,3,32,23,0,BF0DB752,BF0DB752,False
239,0,A3,3,32,23,1,BF0DB752,BF8DB752,True
240,0,A3,3,32,24,0,BF0DB752,BE0DB752,True
241,0,A3,3,32,24,1,BF0DB752,BF0DB752,False
242,0,A3,3,32,25,0,BF0DB752,BD0DB752,True
243,0,A3,3,32,25,1,BF0DB752,BF0DB752,False
244,0,A3,3,32,26,0,BF0DB752,BB0DB752,True
245,0,A3,3,32,26,1,BF0DB752,BF0DB752,False
246,0,A3,3,32,27,0,BF0DB752,B70DB752,True
247,0,A3,3,32,27,1,BF0DB752,BF0DB752,False
248,0,A3,3,32,28,0,BF0DB752,AF0DB752,True
249,0,A3,3,32,28,1,BF0DB752,BF0DB752,False
250,0,A3,3,32,29,0,BF0DB752,9F0DB752,True
251,0,A3,3,32,29,1,BF0DB752,BF0DB752,False
252,0,A3,3,32,30,0,BF0DB752,BF0DB752,False
253,0,A3,3,32,30,1,BF0DB752,FF0DB752,True
254,0,A3,3,32,31,0,BF0DB752,3F0DB752,True
255,0,A3,3,32,31,1,BF0DB752,BF0DB752,False
256,0,B0,4,32,0,0,3EF22583,3EF22582,True
257,0,B0,4,32,0,1,3EF22583,3EF22583,False
258,0,B0,4,32,1,0,3EF22583,3EF22581,True
259,0,B0,4,32,1,1,3EF22583,3EF22583,False
260,0,B0,4,32,2,0,3EF22583,3EF22583,False
261,0,B0,4,32,2,1,3EF22583,3EF22587,True
262,0,B0,4,32,3,0,3EF22583,3EF22583,False
263,0,B0,4,32,3,1,3EF22583,3EF2258B,True
264,0,B0,4,32,4,0,3EF22583,3EF22583,False
265,0,B0,4,32,4,1,3EF22583,3EF22593,True
266,0,B0,4,32,5,0,3EF22583,3EF22583,False
267,0,B0,4,32,5,1,3EF22583,3EF225A3,True
268,0,B0,4,32,6,0,3EF22583,3EF22583,False
269,0,B0,4,32,6,1,3EF22583,3EF225C3,True
270,0,B0,4,32,7,0,3EF22583,3EF22503,True
271,0,B0,4,32,7,1,3EF22583,3EF22583,False
272,0,B0,4,32,8,0,3EF22583,3EF22483,True
273,0,B0,4,32,8,1,3EF22583,3EF22583,False
274,0,B0,4,32,9,0,3EF22583,3EF22583,False
275,0,B0,4,32,9,1,3EF22583,3EF22783,True
276,0,B0,4,32,10,0,3EF22583,3EF22183,True
277,0,B0,4,32,10,1,3EF22583,3EF22583,False
278,0,B0,4,32,11,0,3EF22583,3EF22583,False
279,0,B0,4,32,11,1,3EF22583,3EF22D83,True
280,0,B0,4,32,12,0,3EF22583,3EF22583,False
281,0,B0,4,32,12,1,3EF22583,3EF23583,True
282,0,B0,4,32,13,0,3EF22583,3EF20583,True
283,0,B0,4,32,13,1,3EF22583,3EF22583,False
284,0,B0,4,32,14,0,3EF22583,3EF22583,False
285,0,B0,4,32,14,1,3EF22583,3EF26583,True
286,0,B0,4,32,15,0,3EF22583,3EF22583,False
287,0,B0,4,32,15,1,3EF22583,3EF2A583,True
288,0,B0,4,32,16,0,3EF22583,3EF22583,False
289,0,B0,4,32,16,1,3EF22583,3EF32583,True
290,0,B0,4,32,17,0,3EF22583,3EF02583,True
291,0,B0,4,32,17,1,3EF22583,3EF22583,False
292,0,B0,4,32,18,0,3EF22583,3EF22583,False
293,0,B0,4,32,18,1,3EF22583,3EF62583,True
294,0,B0,4,32,19,0,3EF22583,3EF22583,False
295,0,B0,4,32,19,1,3EF22583,3EFA2583,True
296,0,B0,4,32,20,0,3EF22583,3EE22583,True
297,0,B0,4,32,20,1,3EF22583,3EF22583,False
298,0,B0,4,32,21,0,3EF22583,3ED22583,True
299,0,B0,4,32,21,1,3EF22583,3EF22583,False
300,0,B0,4,32,22,0,3EF22583,3EB22583,True
301,0,B0,4,32,22,1,3EF22583,3EF22583,False
302,0,B0,4,32,23,0,3EF22583,3E722583,True
303,0,B0,4,32,23,1,3EF22583,3EF22583,False
304,0,B0,4,32,24,0,3EF22583,3EF22583,False
305,0,B0,4,32,24,1,3EF22583,3FF22583,True
306,0,B0,4,32,25,0,3EF22583,3CF22583,True
307,0,B0,4,32,25,1,3EF22583,3EF22583,False
308,0,B0,4,32,26,0,3EF22583,3AF22583,True
309,0,B0,4,32,26,1,3EF22583,3EF22583,False
310,0,B0,4,32,27,0,3EF22583,36F22583,True
311,0,B0,4,32,27,1,3EF22583,3EF22583,False
312,0,B0,4,32,28,0,3EF22583,2EF22583,True
313,0,B0,4,32,28,1,3EF22583,3EF22583,False
314,0,B0,4,32,29,0,3EF22583,1EF22583,True
315,0,B0,4,32,29,1,3EF22583,3EF22583,False
316,0,B0,4,32,30,0,3EF22583,3EF22583,False
317,0,B0,4,32,30,1,3EF22583,7EF22583,True
318,0,B0,4,32,31,0,3EF22583,3EF22583,False
319,0,B0,4,32,31,1,3EF22583,BEF22583,True
320,0,B1,5,32,0,0,3EB4F0B6,3EB4F0B6,False
321,0,B1,5,32,0,1,3EB4F0B6,3EB4F0B7,True
322,0,B1,5,32,1,0,3EB4F0B6,3EB4F0B4,True
323,0,B1,5,32,1,1,3EB4F0B6,3EB4F0B6,False
324,0,B1,5,32,2,0,3EB4F0B6,3EB4F0B2,True
325,0,B1,5,32,2,1,3EB4F0B6,3EB4F0B6,False
326,0,B1,5,32,3,0,3EB4F0B6,3EB4F0B6,False
327,0,B1,5,32,3,1,3EB4F0B6,3EB4F0BE,True
328,0,B1,5,32,4,0,3EB4F0B6,3EB4F0A6,True
329,0,B1,5,32,4,1,3EB4F0B6,3EB4F0B6,False
330,0,B1,5,32,5,0,3EB4F0B6,3EB4F096,True
331,0,B1,5,32,5,1,3EB4F0B6,3EB4F0B6,False
332,0,B1,5,32,6,0,3EB4F0B6,3EB4F0B6,False
333,0,B1,5,32,6,1,3EB4F0B6,3EB4F0F6,True
334,0,B1,5,32,7,0,3EB4F0B6,3EB4F036,True
335,0,B1,5,32,7,1,3EB4F0B6,3EB4F0B6,False
336,0,B1,5,32,8,0,3EB4F0B6,3EB4F0B6,False
337,0,B1,5,32,8,1,3EB4F0B6,3EB4F1B6,True
338,0,B1,5,32,9,0,3EB4F0B6,3EB4F0B6,False
339,0,B1,5,32,9,1,3EB4F0B6,3EB4F2B6,True
340,0,B1,5,32,10,0,3EB4F0B6,3EB4F0B6,False
341,0,B1,5,32,10,1,3EB4F0B6,3EB4F4B6,True
342,0,B1,5,32,11,0,3EB4F0B6,3EB4F0B6,False
343,0,B1,5,32,11,1,3EB4F0B6,3EB4F8B6,True
344,0,B1,5,32,12,0,3EB4F0B6,3EB4E0B6,True
345,0,B1,5,32,12,1,3EB4F0B6,3EB4F0B6,False
346,0,B1,5,32,13,0,3EB4F0B6,3EB4D0B6,True
347,0,B1,5,32,13,1,3EB4F0B6,3EB4F0B6,False
348,0,B1,5,32,14,0,3EB4F0B6,3EB4B0B6,True
349,0,B1,5,32,14,1,3EB4F0B6,3EB4F0B6,False
350,0,B1,5,32,15,0,3EB4F0B6,3EB470B6,True
351,0,B1,5,32,15,1,3EB4F0B6,3EB4F0B6,False
352,0,B1,5,32,16,0,3EB4F0B6,3EB4F0B6,False
353,0,B1,5,32,16,1,3EB4F0B6,3EB5F0B6,True
354,0,B1,5,32,17,0,3EB4F0B6,3EB4F0B6,False
355,0,B1,5,32,17,1,3EB4F0B6,3EB6F0B6,True
356,0,B1,5,32,18,0,3EB4F0B6,3EB0F0B6,True
357,0,B1,5,32,18,1,3EB4F0B6,3EB4F0B6,False
358,0,B1,5,32,19,0,3EB4F0B6,3EB4F0B6,False
359,0,B1,5,32,19,1,3EB4F0B6,3EBCF0B6,True
360,0,B1,5,32,20,0,3EB4F0B6,3EA4F0B6,True
361,0,B1,5,32,20,1,3EB4F0B6,3EB4F0B6,False
362,0,B1,5,32,21,0,3EB4F0B6,3E94F0B6,True
363,0,B1,5,32,21,1,3EB4F0B6,3EB4F0B6,False
364,0,B1,5,32,22,0,3EB4F0B6,3EB4F0B6,False
365,0,B1,5,32,22,1,3EB4F0B6,3EF4F0B6,True
366,0,B1,5,32,23,0,3EB4F0B6,3E34F0B6,True
367,0,B1,5,32,23,1,3EB4F0B6,3EB4F0B6,False
368,0,B1,5,32,24,0,3EB4F0B6,3EB4F0B6,False
369,0,B1,5,32,24,1,3EB4F0B6,3FB4F0B6,True
370,0,B1,5,32,25,0,3EB4F0B6,3CB4F0B6,True
371,0,B1,5,32,25,1,3EB4F0B6,3EB4F0B6,False
372,0,B1,5,32,26,0,3EB4F0B6,3AB4F0B6,True
373,0,B1,5,32,26,1,3EB4F0B6,3EB4F0B6,False
374,0,B1,5,32,27,0,3EB4F0B6,36B4F0B6,True
375,0,B1,5,32,27,1,3EB4F0B6,3EB4F0B6,False
376,0,B1,5,32,28,0,3EB4F0B6,2EB4F0B6,True
377,0,B1,5,32,28,1,3EB4F0B6,3EB4F0B6,False
378,0,B1,5,32,29,0,3EB4F0B6,1EB4F0B6,True
379,0,B1,5,32,29,1,3EB4F0B6,3EB4F0B6,False
380,0,B1,5,32,30,0,3EB4F0B6,3EB4F0B6,False
381,0,B1,5,32,30,1,3EB4F0B6,7EB4F0B6,True
382,0,B1,5,32,31,0,3EB4F0B6,3EB4F0B6,False
383,0,B1,5,32,31,1,3EB4F0B6,BEB4F0B6,True
384,0,B2,6,32,0,0,3F48CBC3,3F48CBC2,True
385,0,B2,6,32,0,1,3F48CBC3,3F48CBC3,False
386,0,B2,6,32,1,0,3F48CBC3,3F48CBC1,True
387,0,B2,6,32,1,1,3F48CBC3,3F48CBC3,False
388,0,B2,6,32,2,0,3F48CBC3,3F48CBC3,False
389,0,B2,6,32,2,1,3F48CBC3,3F48CBC7,True
390,0,B2,6,32,3,0,3F48CBC3,3F48CBC3,False
391,0,B2,6,32,3,1,3F48CBC3,3F48CBCB,True
392,0,B2,6,32,4,0,3F48CBC3,3F48CBC3,False
393,0,B2,6,32,4,1,3F48CBC3,3F48CBD3,True
394,0,B2,6,32,5,0,3F48CBC3,3F48CBC3,False
395,0,B2,6,32,5,1,3F48CBC3,3F48CBE3,True
396,0,B2,6,32,6,0,3F48CBC3,3F48CB83,True
397,0,B2,6,32,6,1,3F48CBC3,3F48CBC3,False
398,0,B2,6,32,7,0,3F48CBC3,3F48CB43,True
399,0,B2,6,32,7,1,3F48CBC3,3F48CBC3,False
400,0,B2,6,32,8,0,3F48CBC3,3F48CAC3,True
401,0,B2,6,32,8,1,3F48CBC3,3F48CBC3,False
402,0,B2,6,32,9,0,3F48CBC3,3F48C9C3,True
403,0,B2,6,32,9,1,3F48CBC3,3F48CBC3,False
404,0,B2,6,32,10,0,3F48CBC3,3F48CBC3,False
405,0,B2,6,32,10,1,3F48CBC3,3F48CFC3,True
406,0,B2,6,32,11,0,3F48CBC3,3F48C3C3,True
407,0,B2,6,32,11,1,3F48CBC3,3F48CBC3,False
408,0,B2,6,32,12,0,3F48CBC3,3F48CBC3,False
409,0,B2,6,32,12,1,3F48CBC3,3F48DBC3,True
410,0,B2,6,32,13,0,3F48CBC3,3F48CBC3,False
411,0,B2,6,32,13,1,3F48CBC3,3F48EBC3,True
412,0,B2,6,32,14,0,3F48CBC3,3F488BC3,True
413,0,B2,6,32,14,1,3F48CBC3,3F48CBC3,False
414,0,B2,6,32,15,0,3F48CBC3,3F484BC3,True
415,0,B2,6,32,15,1,3F48CBC3,3F48CBC3,False
416,0,B2,6,32,16,0,3F48CBC3,3F48CBC3,False
417,0,B2,6,32,16,1,3F48CBC3,3F49CBC3,True
418,0,B2,6,32,17,0,3F48CBC3,3F48CBC3,False
419,0,B2,6,32,17,1,3F48CBC3,3F4ACBC3,True
420,0,B2,6,32,18,0,3F48CBC3,3F48CBC3,False
421,0,B2,6,32,18,1,3F48CBC3,3F4CCBC3,True
422,0,B2,6,32,19,0,3F48CBC3,3F40CBC3,True
423,0,B2,6,32,19,1,3F48CBC3,3F48CBC3,False
424,0,B2,6,32,20,0,3F48CBC3,3F48CBC3,False
425,0,B2,6,32,20,1,3F48CBC3,3F58CBC3,True
426,0,B2,6,32,21,0,3F48CBC3,3F48CBC3,False
427,0,B2,6,32,21,1,3F48CBC3,3F68CBC3,True
428,0,B2,6,32,22,0,3F48CBC3,3F08CBC3,True
429,0,B2,6,32,22,1,3F48CBC3,3F48CBC3,False
