row,vector_id,target,operand_index,width_bits,bit,stuck_at,original,faulty,activated
41,0,A1,1,16,4,1,7FDA,7FDA,False
42,0,A1,1,16,5,0,7FDA,7FDA,False
43,0,A1,1,16,5,1,7FDA,7FFA,True
44,0,A1,1,16,6,0,7FDA,7F9A,True
45,0,A1,1,16,6,1,7FDA,7FDA,False
46,0,A1,1,16,7,0,7FDA,7F5A,True
47,0,A1,1,16,7,1,7FDA,7FDA,False
48,0,A1,1,16,8,0,7FDA,7EDA,True
49,0,A1,1,16,8,1,7FDA,7FDA,False
50,0,A1,1,16,9,0,7FDA,7DDA,True
51,0,A1,1,16,9,1,7FDA,7FDA,False
52,0,A1,1,16,10,0,7FDA,7BDA,True
53,0,A1,1,16,10,1,7FDA,7FDA,False
54,0,A1,1,16,11,0,7FDA,77DA,True
55,0,A1,1,16,11,1,7FDA,7FDA,False
56,0,A1,1,16,12,0,7FDA,6FDA,True
57,0,A1,1,16,12,1,7FDA,7FDA,False
58,0,A1,1,16,13,0,7FDA,5FDA,True
59,0,A1,1,16,13,1,7FDA,7FDA,False
60,0,A1,1,16,14,0,7FDA,3FDA,True
61,0,A1,1,16,14,1,7FDA,7FDA,False
62,0,A1,1,16,15,0,7FDA,7FDA,False
63,0,A1,1,16,15,1,7FDA,FFDA,True
64,0,A2,2,16,0,0,7DB2,7DB2,False
65,0,A2,2,16,0,1,7DB2,7DB3,True
66,0,A2,2,16,1,0,7DB2,7DB0,True
67,0,A2,2,16,1,1,7DB2,7DB2,False
68,0,A2,2,16,2,0,7DB2,7DB2,False
69,0,A2,2,16,2,1,7DB2,7DB6,True
70,0,A2,2,16,3,0,7DB2,7DB2,False
71,0,A2,2,16,3,1,7DB2,7DBA,True
72,0,A2,2,16,4,0,7DB2,7DA2,True
73,0,A2,2,16,4,1,7DB2,7DB2,False
74,0,A2,2,16,5,0,7DB2,7D92,True
75,0,A2,2,16,5,1,7DB2,7DB2,False
76,0,A2,2,16,6,0,7DB2,7DB2,False
77,0,A2,2,16,6,1,7DB2,7DF2,True
78,0,A2,2,16,7,0,7DB2,7D32,True
79,0,A2,2,16,7,1,7DB2,7DB2,False
80,0,A2,2,16,8,0,7DB2,7CB2,True
81,0,A2,2,16,8,1,7DB2,7DB2,False
82,0,A2,2,16,9,0,7DB2,7DB2,False
83,0,A2,2,16,9,1,7DB2,7FB2,True
84,0,A2,2,16,10,0,7DB2,79B2,True
85,0,A2,2,16,10,1,7DB2,7DB2,False
86,0,A2,2,16,11,0,7DB2,75B2,True
87,0,A2,2,16,11,1,7DB2,7DB2,False
88,0,A2,2,16,12,0,7DB2,6DB2,True
89,0,A2,2,16,12,1,7DB2,7DB2,False
90,0,A2,2,16,13,0,7DB2,5DB2,True
91,0,A2,2,16,13,1,7DB2,7DB2,False
92,0,A2,2,16,14,0,7DB2,3DB2,True
93,0,A2,2,16,14,1,7DB2,7DB2,False
94,0,A2,2,16,15,0,7DB2,7DB2,False
95,0,A2,2,16,15,1,7DB2,FDB2,True
96,0,A3,3,16,0,0,7E4B,7E4A,True
97,0,A3,3,16,0,1,7E4B,7E4B,False
98,0,A3,3,16,1,0,7E4B,7E49,True
99,0,A3,3,16,1,1,7E4B,7E4B,False
100,0,A3,3,16,2,0,7E4B,7E4B,False
101,0,A3,3,16,2,1,7E4B,7E4F,True
102,0,A3,3,16,3,0,7E4B,7E43,True
103,0,A3,3,16,3,1,7E4B,7E4B,False
104,0,A3,3,16,4,0,7E4B,7E4B,False
105,0,A3,3,16,4,1,7E4B,7E5B,True
106,0,A3,3,16,5,0,7E4B,7E4B,False
107,0,A3,3,16,5,1,7E4B,7E6B,True
108,0,A3,3,16,6,0,7E4B,7E0B,True
109,0,A3,3,16,6,1,7E4B,7E4B,False
110,0,A3,3,16,7,0,7E4B,7E4B,False
111,0,A3,3,16,7,1,7E4B,7ECB,True
112,0,A3,3,16,8,0,7E4B,7E4B,False
113,0,A3,3,16,8,1,7E4B,7F4B,True
114,0,A3,3,16,9,0,7E4B,7C4B,True
115,0,A3,3,16,9,1,7E4B,7E4B,False
116,0,A3,3,16,10,0,7E4B,7A4B,True
117,0,A3,3,16,10,1,7E4B,7E4B,False
118,0,A3,3,16,11,0,7E4B,764B,True
119,0,A3,3,16,11,1,7E4B,7E4B,False
120,0,A3,3,16,12,0,7E4B,6E4B,True
121,0,A3,3,16,12,1,7E4B,7E4B,False
122,0,A3,3,16,13,0,7E4B,5E4B,True
123,0,A3,3,16,13,1,7E4B,7E4B,False
124,0,A3,3,16,14,0,7E4B,3E4B,True
125,0,A3,3,16,14,1,7E4B,7E4B,False
126,0,A3,3,16,15,0,7E4B,7E4B,False
127,0,A3,3,16,15,1,7E4B,FE4B,True
128,0,B0,4,16,0,0,5DD7,5DD6,True
129,0,B0,4,16,0,1,5DD7,5DD7,False
130,0,B0,4,16,1,0,5DD7,5DD5,True
131,0,B0,4,16,1,1,5DD7,5DD7,False
132,0,B0,4,16,2,0,5DD7,5DD3,True
133,0,B0,4,16,2,1,5DD7,5DD7,False
134,0,B0,4,16,3,0,5DD7,5DD7,False
135,0,B0,4,16,3,1,5DD7,5DDF,True
136,0,B0,4,16,4,0,5DD7,5DC7,True
137,0,B0,4,16,4,1,5DD7,5DD7,False
138,0,B0,4,16,5,0,5DD7,5DD7,False
139,0,B0,4,16,5,1,5DD7,5DF7,True
140,0,B0,4,16,6,0,5DD7,5D97,True
141,0,B0,4,16,6,1,5DD7,5DD7,False
142,0,B0,4,16,7,0,5DD7,5D57,True
143,0,B0,4,16,7,1,5DD7,5DD7,False
144,0,B0,4,16,8,0,5DD7,5CD7,True
145,0,B0,4,16,8,1,5DD7,5DD7,False
146,0,B0,4,16,9,0,5DD7,5DD7,False
147,0,B0,4,16,9,1,5DD7,5FD7,True
148,0,B0,4,16,10,0,5DD7,59D7,True
149,0,B0,4,16,10,1,5DD7,5DD7,False
150,0,B0,4,16,11,0,5DD7,55D7,True
151,0,B0,4,16,11,1,5DD7,5DD7,False
152,0,B0,4,16,12,0,5DD7,4DD7,True
153,0,B0,4,16,12,1,5DD7,5DD7,False
154,0,B0,4,16,13,0,5DD7,5DD7,False
155,0,B0,4,16,13,1,5DD7,7DD7,True
156,0,B0,4,16,14,0,5DD7,1DD7,True
157,0,B0,4,16,14,1,5DD7,5DD7,False
158,0,B0,4,16,15,0,5DD7,5DD7,False
159,0,B0,4,16,15,1,5DD7,DDD7,True
160,0,B1,5,16,0,0,5D00,5D00,False
161,0,B1,5,16,0,1,5D00,5D01,True
162,0,B1,5,16,1,0,5D00,5D00,False
163,0,B1,5,16,1,1,5D00,5D02,True
164,0,B1,5,16,2,0,5D00,5D00,False
165,0,B1,5,16,2,1,5D00,5D04,True
166,0,B1,5,16,3,0,5D00,5D00,False
167,0,B1,5,16,3,1,5D00,5D08,True
168,0,B1,5,16,4,0,5D00,5D00,False
169,0,B1,5,16,4,1,5D00,5D10,True
170,0,B1,5,16,5,0,5D00,5D00,False
171,0,B1,5,16,5,1,5D00,5D20,True
172,0,B1,5,16,6,0,5D00,5D00,False
173,0,B1,5,16,6,1,5D00,5D40,True
174,0,B1,5,16,7,0,5D00,5D00,False
175,0,B1,5,16,7,1,5D00,5D80,True
176,0,B1,5,16,8,0,5D00,5C00,True
177,0,B1,5,16,8,1,5D00,5D00,False
178,0,B1,5,16,9,0,5D00,5D00,False
179,0,B1,5,16,9,1,5D00,5F00,True
180,0,B1,5,16,10,0,5D00,5900,True
181,0,B1,5,16,10,1,5D00,5D00,False
182,0,B1,5,16,11,0,5D00,5500,True
183,0,B1,5,16,11,1,5D00,5D00,False
184,0,B1,5,16,12,0,5D00,4D00,True
185,0,B1,5,16,12,1,5D00,5D00,False
186,0,B1,5,16,13,0,5D00,5D00,False
187,0,B1,5,16,13,1,5D00,7D00,True
188,0,B1,5,16,14,0,5D00,1D00,True
189,0,B1,5,16,14,1,5D00,5D00,False
190,0,B1,5,16,15,0,5D00,5D00,False
191,0,B1,5,16,15,1,5D00,DD00,True
192,0,B2,6,16,0,0,5F4D,5F4C,True
193,0,B2,6,16,0,1,5F4D,5F4D,False
194,0,B2,6,16,1,0,5F4D,5F4D,False
195,0,B2,6,16,1,1,5F4D,5F4F,True
196,0,B2,6,16,2,0,5F4D,5F49,True
197,0,B2,6,16,2,1,5F4D,5F4D,False
198,0,B2,6,16,3,0,5F4D,5F45,True
199,0,B2,6,16,3,1,5F4D,5F4D,False
200,0,B2,6,16,4,0,5F4D,5F4D,False
201,0,B2,6,16,4,1,5F4D,5F5D,True
202,0,B2,6,16,5,0,5F4D,5F4D,False
203,0,B2,6,16,5,1,5F4D,5F6D,True
204,0,B2,6,16,6,0,5F4D,5F0D,True
205,0,B2,6,16,6,1,5F4D,5F4D,False
206,0,B2,6,16,7,0,5F4D,5F4D,False
207,0,B2,6,16,7,1,5F4D,5FCD,True
208,0,B2,6,16,8,0,5F4D,5E4D,True
209,0,B2,6,16,8,1,5F4D,5F4D,False
210,0,B2,6,16,9,0,5F4D,5D4D,True
211,0,B2,6,16,9,1,5F4D,5F4D,False
212,0,B2,6,16,10,0,5F4D,5B4D,True
213,0,B2,6,16,10,1,5F4D,5F4D,False
214,0,B2,6,16,11,0,5F4D,574D,True
215,0,B2,6,16,11,1,5F4D,5F4D,False
216,0,B2,6,16,12,0,5F4D,4F4D,True
217,0,B2,6,16,12,1,5F4D,5F4D,False
218,0,B2,6,16,13,0,5F4D,5F4D,False
219,0,B2,6,16,13,1,5F4D,7F4D,True
220,0,B2,6,16,14,0,5F4D,1F4D,True
221,0,B2,6,16,14,1,5F4D,5F4D,False
222,0,B2,6,16,15,0,5F4D,5F4D,False
223,0,B2,6,16,15,1,5F4D,DF4D,True
224,0,B3,7,16,0,0,7F73,7F72,True
225,0,B3,7,16,0,1,7F73,7F73,False
226,0,B3,7,16,1,0,7F73,7F71,True
227,0,B3,7,16,1,1,7F73,7F73,False
228,0,B3,7,16,2,0,7F73,7F73,False
229,0,B3,7,16,2,1,7F73,7F77,True
230,0,B3,7,16,3,0,7F73,7F73,False
231,0,B3,7,16,3,1,7F73,7F7B,True
232,0,B3,7,16,4,0,7F73,7F63,True
233,0,B3,7,16,4,1,7F73,7F73,False
234,0,B3,7,16,5,0,7F73,7F53,True
235,0,B3,7,16,5,1,7F73,7F73,False
236,0,B3,7,16,6,0,7F73,7F33,True
237,0,B3,7,16,6,1,7F73,7F73,False
238,0,B3,7,16,7,0,7F73,7F73,False
239,0,B3,7,16,7,1,7F73,7FF3,True
240,0,B3,7,16,8,0,7F73,7E73,True
241,0,B3,7,16,8,1,7F73,7F73,False
242,0,B3,7,16,9,0,7F73,7D73,True
243,0,B3,7,16,9,1,7F73,7F73,False
244,0,B3,7,16,10,0,7F73,7B73,True
245,0,B3,7,16,10,1,7F73,7F73,False
246,0,B3,7,16,11,0,7F73,7773,True
247,0,B3,7,16,11,1,7F73,7F73,False
248,0,B3,7,16,12,0,7F73,6F73,True
249,0,B3,7,16,12,1,7F73,7F73,False
250,0,B3,7,16,13,0,7F73,5F73,True
251,0,B3,7,16,13,1,7F73,7F73,False
252,0,B3,7,16,14,0,7F73,3F73,True
253,0,B3,7,16,14,1,7F73,7F73,False
254,0,B3,7,16,15,0,7F73,7F73,False
255,0,B3,7,16,15,1,7F73,FF73,True
256,0,C0,8,16,0,0,7AA4,7AA4,False
257,0,C0,8,16,0,1,7AA4,7AA5,True
258,0,C0,8,16,1,0,7AA4,7AA4,False
259,0,C0,8,16,1,1,7AA4,7AA6,True
260,0,C0,8,16,2,0,7AA4,7AA0,True
261,0,C0,8,16,2,1,7AA4,7AA4,False
262,0,C0,8,16,3,0,7AA4,7AA4,False
263,0,C0,8,16,3,1,7AA4,7AAC,True
264,0,C0,8,16,4,0,7AA4,7AA4,False
265,0,C0,8,16,4,1,7AA4,7AB4,True
266,0,C0,8,16,5,0,7AA4,7A84,True
267,0,C0,8,16,5,1,7AA4,7AA4,False
268,0,C0,8,16,6,0,7AA4,7AA4,False
269,0,C0,8,16,6,1,7AA4,7AE4,True
270,0,C0,8,16,7,0,7AA4,7A24,True
271,0,C0,8,16,7,1,7AA4,7AA4,False
272,0,C0,8,16,8,0,7AA4,7AA4,False
273,0,C0,8,16,8,1,7AA4,7BA4,True
274,0,C0,8,16,9,0,7AA4,78A4,True
275,0,C0,8,16,9,1,7AA4,7AA4,False
276,0,C0,8,16,10,0,7AA4,7AA4,False
277,0,C0,8,16,10,1,7AA4,7EA4,True
278,0,C0,8,16,11,0,7AA4,72A4,True
279,0,C0,8,16,11,1,7AA4,7AA4,False
280,0,C0,8,16,12,0,7AA4,6AA4,True
281,0,C0,8,16,12,1,7AA4,7AA4,False
282,0,C0,8,16,13,0,7AA4,5AA4,True
283,0,C0,8,16,13,1,7AA4,7AA4,False
284,0,C0,8,16,14,0,7AA4,3AA4,True
285,0,C0,8,16,14,1,7AA4,7AA4,False
286,0,C0,8,16,15,0,7AA4,7AA4,False
287,0,C0,8,16,15,1,7AA4,FAA4,True
288,1,A0,0,16,0,0,7FD3,7FD2,True
289,1,A0,0,16,0,1,7FD3,7FD3,False
290,1,A0,0,16,1,0,7FD3,7FD1,True
291,1,A0,0,16,1,1,7FD3,7FD3,False
292,1,A0,0,16,2,0,7FD3,7FD3,False
293,1,A0,0,16,2,1,7FD3,7FD7,True
294,1,A0,0,16,3,0,7FD3,7FD3,False
295,1,A0,0,16,3,1,7FD3,7FDB,True
296,1,A0,0,16,4,0,7FD3,7FC3,True
297,1,A0,0,16,4,1,7FD3,7FD3,False
298,1,A0,0,16,5,0,7FD3,7FD3,False
299,1,A0,0,16,5,1,7FD3,7FF3,True
300,1,A0,0,16,6,0,7FD3,7F93,True
301,1,A0,0,16,6,1,7FD3,7FD3,False
302,1,A0,0,16,7,0,7FD3,7F53,True
303,1,A0,0,16,7,1,7FD3,7FD3,False
304,1,A0,0,16,8,0,7FD3,7ED3,True
305,1,A0,0,16,8,1,7FD3,7FD3,False
306,1,A0,0,16,9,0,7FD3,7DD3,True
307,1,A0,0,16,9,1,7FD3,7FD3,False
308,1,A0,0,16,10,0,7FD3,7BD3,True
309,1,A0,0,16,10,1,7FD3,7FD3,False
310,1,A0,0,16,11,0,7FD3,77D3,True
311,1,A0,0,16,11,1,7FD3,7FD3,False
312,1,A0,0,16,12,0,7FD3,6FD3,True
313,1,A0,0,16,12,1,7FD3,7FD3,False
314,1,A0,0,16,13,0,7FD3,5FD3,True
315,1,A0,0,16,13,1,7FD3,7FD3,False
316,1,A0,0,16,14,0,7FD3,3FD3,True
317,1,A0,0,16,14,1,7FD3,7FD3,False
318,1,A0,0,16,15,0,7FD3,7FD3,False
319,1,A0,0,16,15,1,7FD3,FFD3,True
320,1,A1,1,16,0,0,7E57,7E56,True
321,1,A1,1,16,0,1,7E57,7E57,False
322,1,A1,1,16,1,0,7E57,7E55,True
323,1,A1,1,16,1,1,7E57,7E57,False
324,1,A1,1,16,2,0,7E57,7E53,True
325,1,A1,1,16,2,1,7E57,7E57,False
326,1,A1,1,16,3,0,7E57,7E57,False
327,1,A1,1,16,3,1,7E57,7E5F,True
328,1,A1,1,16,4,0,7E57,7E47,True
329,1,A1,1,16,4,1,7E57,7E57,False
330,1,A1,1,16,5,0,7E57,7E57,False
331,1,A1,1,16,5,1,7E57,7E77,True
332,1,A1,1,16,6,0,7E57,7E17,True
333,1,A1,1,16,6,1,7E57,7E57,False
334,1,A1,1,16,7,0,7E57,7E57,False
335,1,A1,1,16,7,1,7E57,7ED7,True
336,1,A1,1,16,8,0,7E57,7E57,False
337,1,A1,1,16,8,1,7E57,7F57,True
338,1,A1,1,16,9,0,7E57,7C57,True
339,1,A1,1,16,9,1,7E57,7E57,False
340,1,A1,1,16,10,0,7E57,7A57,True
341,1,A1,1,16,10,1,7E57,7E57,False
342,1,A1,1,16,11,0,7E57,7657,True
343,1,A1,1,16,11,1,7E57,7E57,False
344,1,A1,1,16,12,0,7E57,6E57,True
345,1,A1,1,16,12,1,7E57,7E57,False
346,1,A1,1,16,13,0,7E57,5E57,True
347,1,A1,1,16,13,1,7E57,7E57,False
348,1,A1,1,16,14,0,7E57,3E57,True
349,1,A1,1,16,14,1,7E57,7E57,False
350,1,A1,1,16,15,0,7E57,7E57,False
351,1,A1,1,16,15,1,7E57,FE57,True
352,1,A2,2,16,0,0,52E9,52E8,True
353,1,A2,2,16,0,1,52E9,52E9,False
354,1,A2,2,16,1,0,52E9,52E9,False
355,1,A2,2,16,1,1,52E9,52EB,True
356,1,A2,2,16,2,0,52E9,52E9,False
357,1,A2,2,16,2,1,52E9,52ED,True
358,1,A2,2,16,3,0,52E9,52E1,True
359,1,A2,2,16,3,1,52E9,52E9,False
360,1,A2,2,16,4,0,52E9,52E9,False
361,1,A2,2,16,4,1,52E9,52F9,True
362,1,A2,2,16,5,0,52E9,52C9,True
363,1,A2,2,16,5,1,52E9,52E9,False
364,1,A2,2,16,6,0,52E9,52A9,True
365,1,A2,2,16,6,1,52E9,52E9,False
366,1,A2,2,16,7,0,52E9,5269,True
367,1,A2,2,16,7,1,52E9,52E9,False
368,1,A2,2,16,8,0,52E9,52E9,False
369,1,A2,2,16,8,1,52E9,53E9,True
370,1,A2,2,16,9,0,52E9,50E9,True
371,1,A2,2,16,9,1,52E9,52E9,False
372,1,A2,2,16,10,0,52E9,52E9,False
373,1,A2,2,16,10,1,52E9,56E9,True
374,1,A2,2,16,11,0,52E9,52E9,False
375,1,A2,2,16,11,1,52E9,5AE9,True
376,1,A2,2,16,12,0,52E9,42E9,True
377,1,A2,2,16,12,1,52E9,52E9,False
378,1,A2,2,16,13,0,52E9,52E9,False
379,1,A2,2,16,13,1,52E9,72E9,True
380,1,A2,2,16,14,0,52E9,12E9,True
381,1,A2,2,16,14,1,52E9,52E9,False
382,1,A2,2,16,15,0,52E9,52E9,False
383,1,A2,2,16,15,1,52E9,D2E9,True
384,1,A3,3,16,0,0,7FD8,7FD8,False
385,1,A3,3,16,0,1,7FD8,7FD9,True
386,1,A3,3,16,1,0,7FD8,7FD8,False
387,1,A3,3,16,1,1,7FD8,7FDA,True
388,1,A3,3,16,2,0,7FD8,7FD8,False
389,1,A3,3,16,2,1,7FD8,7FDC,True
390,1,A3,3,16,3,0,7FD8,7FD0,True
391,1,A3,3,16,3,1,7FD8,7FD8,False
392,1,A3,3,16,4,0,7FD8,7FC8,True
393,1,A3,3,16,4,1,7FD8,7FD8,False
394,1,A3,3,16,5,0,7FD8,7FD8,False
395,1,A3,3,16,5,1,7FD8,7FF8,True
396,1,A3,3,16,6,0,7FD8,7F98,True
397,1,A3,3,16,6,1,7FD8,7FD8,False
398,1,A3,3,16,7,0,7FD8,7F58,True
399,1,A3,3,16,7,1,7FD8,7FD8,False
400,1,A3,3,16,8,0,7FD8,7ED8,True
401,1,A3,3,16,8,1,7FD8,7FD8,False
402,1,A3,3,16,9,0,7FD8,7DD8,True
403,1,A3,3,16,9,1,7FD8,7FD8,False
404,1,A3,3,16,10,0,7FD8,7BD8,True
405,1,A3,3,16,10,1,7FD8,7FD8,False
406,1,A3,3,16,11,0,7FD8,77D8,True
407,1,A3,3,16,11,1,7FD8,7FD8,False
408,1,A3,3,16,12,0,7FD8,6FD8,True
409,1,A3,3,16,12,1,7FD8,7FD8,False
410,1,A3,3,16,13,0,7FD8,5FD8,True
411,1,A3,3,16,13,1,7FD8,7FD8,False
412,1,A3,3,16,14,0,7FD8,3FD8,True
413,1,A3,3,16,14,1,7FD8,7FD8,False
414,1,A3,3,16,15,0,7FD8,7FD8,False
415,1,A3,3,16,15,1,7FD8,FFD8,True
416,1,B0,4,16,0,0,7E8A,7E8A,False
417,1,B0,4,16,0,1,7E8A,7E8B,True
418,1,B0,4,16,1,0,7E8A,7E88,True
419,1,B0,4,16,1,1,7E8A,7E8A,False
420,1,B0,4,16,2,0,7E8A,7E8A,False
421,1,B0,4,16,2,1,7E8A,7E8E,True
422,1,B0,4,16,3,0,7E8A,7E82,True
423,1,B0,4,16,3,1,7E8A,7E8A,False
424,1,B0,4,16,4,0,7E8A,7E8A,False
425,1,B0,4,16,4,1,7E8A,7E9A,True
426,1,B0,4,16,5,0,7E8A,7E8A,False
427,1,B0,4,16,5,1,7E8A,7EAA,True
428,1,B0,4,16,6,0,7E8A,7E8A,False
429,1,B0,4,16,6,1,7E8A,7ECA,True
430,1,B0,4,16,7,0,7E8A,7E0A,True
431,1,B0,4,16,7,1,7E8A,7E8A,False
432,1,B0,4,16,8,0,7E8A,7E8A,False
433,1,B0,4,16,8,1,7E8A,7F8A,True
434,1,B0,4,16,9,0,7E8A,7C8A,True
435,1,B0,4,16,9,1,7E8A,7E8A,False
436,1,B0,4,16,10,0,7E8A,7A8A,True
437,1,B0,4,16,10,1,7E8A,7E8A,False
438,1,B0,4,16,11,0,7E8A,768A,True
439,1,B0,4,16,11,1,7E8A,7E8A,False
440,1,B0,4,16,12,0,7E8A,6E8A,True
441,1,B0,4,16,12,1,7E8A,7E8A,False
442,1,B0,4,16,13,0,7E8A,5E8A,True
443,1,B0,4,16,13,1,7E8A,7E8A,False
444,1,B0,4,16,14,0,7E8A,3E8A,True
445,1,B0,4,16,14,1,7E8A,7E8A,False
446,1,B0,4,16,15,0,7E8A,7E8A,False
447,1,B0,4,16,15,1,7E8A,FE8A,True
448,1,B1,5,16,0,0,5C86,5C86,False
449,1,B1,5,16,0,1,5C86,5C87,True
450,1,B1,5,16,1,0,5C86,5C84,True
451,1,B1,5,16,1,1,5C86,5C86,False
452,1,B1,5,16,2,0,5C86,5C82,True
453,1,B1,5,16,2,1,5C86,5C86,False
454,1,B1,5,16,3,0,5C86,5C86,False
455,1,B1,5,16,3,1,5C86,5C8E,True
456,1,B1,5,16,4,0,5C86,5C86,False
457,1,B1,5,16,4,1,5C86,5C96,True
458,1,B1,5,16,5,0,5C86,5C86,False
459,1,B1,5,16,5,1,5C86,5CA6,True
460,1,B1,5,16,6,0,5C86,5C86,False
461,1,B1,5,16,6,1,5C86,5CC6,True
462,1,B1,5,16,7,0,5C86,5C06,True
463,1,B1,5,16,7,1,5C86,5C86,False
464,1,B1,5,16,8,0,5C86,5C86,False
465,1,B1,5,16,8,1,5C86,5D86,True
466,1,B1,5,16,9,0,5C86,5C86,False
467,1,B1,5,16,9,1,5C86,5E86,True
468,1,B1,5,16,10,0,5C86,5886,True
469,1,B1,5,16,10,1,5C86,5C86,False
470,1,B1,5,16,11,0,5C86,5486,True
471,1,B1,5,16,11,1,5C86,5C86,False
472,1,B1,5,16,12,0,5C86,4C86,True
473,1,B1,5,16,12,1,5C86,5C86,False
474,1,B1,5,16,13,0,5C86,5C86,False
475,1,B1,5,16,13,1,5C86,7C86,True
476,1,B1,5,16,14,0,5C86,1C86,True
477,1,B1,5,16,14,1,5C86,5C86,False
478,1,B1,5,16,15,0,5C86,5C86,False
479,1,B1,5,16,15,1,5C86,DC86,True
480,1,B2,6,16,0,0,590C,590C,False
481,1,B2,6,16,0,1,590C,590D,True
482,1,B2,6,16,1,0,590C,590C,False
483,1,B2,6,16,1,1,590C,590E,True
484,1,B2,6,16,2,0,590C,5908,True
485,1,B2,6,16,2,1,590C,590C,False
486,1,B2,6,16,3,0,590C,5904,True
487,1,B2,6,16,3,1,590C,590C,False
488,1,B2,6,16,4,0,590C,590C,False
489,1,B2,6,16,4,1,590C,591C,True
490,1,B2,6,16,5,0,590C,590C,False
491,1,B2,6,16,5,1,590C,592C,True
492,1,B2,6,16,6,0,590C,590C,False
493,1,B2,6,16,6,1,590C,594C,True
494,1,B2,6,16,7,0,590C,590C,False
495,1,B2,6,16,7,1,590C,598C,True
496,1,B2,6,16,8,0,590C,580C,True
497,1,B2,6,16,8,1,590C,590C,False
498,1,B2,6,16,9,0,590C,590C,False
499,1,B2,6,16,9,1,590C,5B0C,True
500,1,B2,6,16,10,0,590C,590C,False
501,1,B2,6,16,10,1,590C,5D0C,True
502,1,B2,6,16,11,0,590C,510C,True
503,1,B2,6,16,11,1,590C,590C,False
504,1,B2,6,16,12,0,590C,490C,True
505,1,B2,6,16,12,1,590C,590C,False
506,1,B2,6,16,13,0,590C,590C,False
507,1,B2,6,16,13,1,590C,790C,True
508,1,B2,6,16,14,0,590C,190C,True
509,1,B2,6,16,14,1,590C,590C,False
510,1,B2,6,16,15,0,590C,590C,False
511,1,B2,6,16,15,1,590C,D90C,True
512,1,B3,7,16,0,0,7E53,7E52,True
513,1,B3,7,16,0,1,7E53,7E53,False
514,1,B3,7,16,1,0,7E53,7E51,True
515,1,B3,7,16,1,1,7E53,7E53,False
516,1,B3,7,16,2,0,7E53,7E53,False
517,1,B3,7,16,2,1,7E53,7E57,True
518,1,B3,7,16,3,0,7E53,7E53,False
519,1,B3,7,16,3,1,7E53,7E5B,True
520,1,B3,7,16,4,0,7E53,7E43,True
521,1,B3,7,16,4,1,7E53,7E53,False
522,1,B3,7,16,5,0,7E53,7E53,False
523,1,B3,7,16,5,1,7E53,7E73,True
524,1,B3,7,16,6,0,7E53,7E13,True
525,1,B3,7,16,6,1,7E53,7E53,False
526,1,B3,7,16,7,0,7E53,7E53,False
527,1,B3,7,16,7,1,7E53,7ED3,True
528,1,B3,7,16,8,0,7E53,7E53,False
529,1,B3,7,16,8,1,7E53,7F53,True
530,1,B3,7,16,9,0,7E53,7C53,True
531,1,B3,7,16,9,1,7E53,7E53,False
532,1,B3,7,16,10,0,7E53,7A53,True
533,1,B3,7,16,10,1,7E53,7E53,False
534,1,B3,7,16,11,0,7E53,7653,True
535,1,B3,7,16,11,1,7E53,7E53,False
536,1,B3,7,16,12,0,7E53,6E53,True
